pattern_id,agent_id,family,target,regime,status,winner_fires_dec,all_fires_dec,selected_n_dec,winner_n_dec,manual_precision_dec,winner_precision_dec,rank_quality_dec,weight,rule,parsed_conditions,fire_col
8200,FALCPAT_8200,other,hit_10pc_20d,other,PROMOTED,63,2438,107,63,0.043888433141919606,0.025840853158326498,0.5046728971962616,11.570063403409137,volatility (20d ATR%) >= 2.975 AND distance from 120-day high >= -26.1604 AND 60d relative strength vs sector >= -21.3101 AND close position in weekly range >= 0.4434,atr_20_pct>=2.975 AND dist_high_120>=-26.1604 AND rs_sector_60d>=-21.3101 AND weekly_close_loc>=0.4434,pat_8200
9459,FALCPAT_9459,fresh_breakout,hit_10pc_20d,breakout,PROMOTED,63,3297,109,63,0.03306035790112223,0.01910828025477707,0.5100917431192661,6.513977871662132,volatility (20d ATR%) >= 2.5731 AND distance from year-high >= -52.5716 AND close position in weekly range >= 0.4709 AND weekly range % <= 12.3243,atr_20_pct>=2.5731 AND dist_high_252>=-52.5716 AND weekly_close_loc>=0.4709 AND weekly_range_pct<=12.3243,pat_9459
7121,FALCPAT_7121,other,hit_15pc_20d,other,PROMOTED,51,2411,88,51,0.036499377851513894,0.021153048527581916,0.5378787878787878,7.975699526664224,volatility (20d ATR%) >= 2.4454 AND distance from 20-day high <= -2.0303 AND close position in weekly range >= 0.1664 AND weekly range % >= 5.0236,atr_20_pct>=2.4454 AND dist_high_20<=-2.0303 AND weekly_close_loc>=0.1664 AND weekly_range_pct>=5.0236,pat_7121
7444,FALCPAT_7444,dryup,hit_25pc_30d,other,PROMOTED,49,1868,89,49,0.04764453961456103,0.026231263383297645,0.5790262172284645,13.760179267215841,volatility (20d ATR%) >= 3.2758 AND days with sub-75% volume in last 20 <= 11.5 AND 60d relative strength vs market <= 39.7537 AND close position in weekly range >= 0.3227,atr_20_pct>=3.2758 AND n_sub_75v_20d<=11.5 AND rs_market_60d<=39.7537 AND weekly_close_loc>=0.3227,pat_7444
7251,FALCPAT_7251,other,hit_10pc_20d,other,PROMOTED,44,3805,70,44,0.018396846254927726,0.011563731931668857,0.5666666666666667,2.230517086005823,volatility (20d ATR%) >= 2.1521 AND distance from 50-DMA <= 4.8521 AND 60d relative strength vs sector <= 13.7136 AND close position in weekly range >= 0.2647,atr_20_pct>=2.1521 AND dist_sma_50<=4.8521 AND rs_sector_60d<=13.7136 AND weekly_close_loc>=0.2647,pat_7251
7559,FALCPAT_7559,fresh_breakout,hit_15pc_20d,breakout,PROMOTED,43,1222,78,43,0.06382978723404255,0.03518821603927987,0.4897435897435898,20.23272688276851,volatility (20d ATR%) >= 3.4166 AND close position in weekly range >= 0.6636,atr_20_pct>=3.4166 AND weekly_close_loc>=0.6636,pat_7559
7383,FALCPAT_7383,other,hit_15pc_20d,other,PROMOTED,41,1073,77,41,0.0717614165890028,0.03821062441752097,0.5428571428571428,27.042928859887223,volatility (20d ATR%) >= 2.4628 AND 20-day return <= 30.2011 AND close position in weekly range >= 0.267 AND weekly range % >= 7.5957,atr_20_pct>=2.4628 AND roc_20<=30.2011 AND weekly_close_loc>=0.267 AND weekly_range_pct>=7.5957,pat_7383
8767,FALCPAT_8767,fresh_breakout,hit_10pc_20d,other,PROMOTED,41,2311,75,41,0.032453483340545215,0.017741237559498052,0.5582222222222222,5.839092854733796,volatility (20d ATR%) >= 3.6888 AND distance from 20-day high >= -19.8967 AND distance from year-high >= -45.8202 AND 60d relative strength vs market <= 39.5596,atr_20_pct>=3.6888 AND dist_high_20>=-19.8967 AND dist_high_252>=-45.8202 AND rs_market_60d<=39.5596,pat_8767
8315,FALCPAT_8315,other,hit_15pc_20d,other,PROMOTED,40,1564,73,40,0.046675191815856776,0.02557544757033248,0.5789954337899543,12.47580189224447,volatility (20d ATR%) >= 3.1996 AND distance from 200-DMA <= 19.1227 AND close position in weekly range >= 0.4185,atr_20_pct>=3.1996 AND dist_sma_200<=19.1227 AND weekly_close_loc>=0.4185,pat_8315
7246,FALCPAT_7246,other,hit_25pc_30d,other,PROMOTED,40,1467,70,40,0.047716428084526245,0.027266530334014997,0.5304761904761904,12.45798136401457,volatility (20d ATR%) >= 3.6162 AND close position in weekly range >= 0.2192 AND weekly range % >= 5.0288,atr_20_pct>=3.6162 AND weekly_close_loc>=0.2192 AND weekly_range_pct>=5.0288,pat_7246
8246,FALCPAT_8246,fresh_breakout,hit_25pc_30d,breakout,PROMOTED,39,1327,67,39,0.050489826676714394,0.0293896006028636,0.48358208955223875,12.866320211606405,volatility (20d ATR%) >= 3.475 AND distance from year-high >= -41.2081 AND close position in weekly range >= 0.5303 AND weekly range % <= 11.9613,atr_20_pct>=3.475 AND dist_high_252>=-41.2081 AND weekly_close_loc>=0.5303 AND weekly_range_pct<=11.9613,pat_8246
9366,FALCPAT_9366,other,hit_15pc_20d,other,PROMOTED,38,753,67,38,0.08897742363877822,0.05046480743691899,0.5293532338308459,42.326235298155744,volatility (20d ATR%) <= 4.3375 AND close position in weekly range >= 0.0701 AND weekly range % >= 8.43,atr_20_pct<=4.3375 AND weekly_close_loc>=0.0701 AND weekly_range_pct>=8.43,pat_9366
9149,FALCPAT_9149,dryup,hit_10pc_20d,other,PROMOTED,38,2060,64,38,0.031067961165048542,0.018446601941747572,0.525,5.357769896253624,volatility (20d ATR%) <= 4.4687 AND volatility (20d ATR%) >= 3.33 AND days with sub-75% volume in last 20 <= 11.5 AND 20d relative strength vs market >= -10.4124,atr_20_pct<=4.4687 AND atr_20_pct>=3.33 AND n_sub_75v_20d<=11.5 AND rs_market_20d>=-10.4124,pat_9149
7075,FALCPAT_7075,other,hit_25pc_30d,other,PROMOTED,37,853,68,37,0.07971864009378664,0.04337631887456037,0.5480392156862746,33.50654282962598,volatility (20d ATR%) >= 2.1013 AND distance from 200-DMA <= 34.864 AND close position in weekly range >= 0.1023 AND weekly range % >= 8.3165,atr_20_pct>=2.1013 AND dist_sma_200<=34.864 AND weekly_close_loc>=0.1023 AND weekly_range_pct>=8.3165,pat_7075
8162,FALCPAT_8162,dryup,hit_10pc_20d,other,PROMOTED,36,1555,66,36,0.04244372990353698,0.02315112540192926,0.6222222222222221,10.731017511121921,volatility (20d ATR%) >= 3.08 AND days with sub-75% volume in last 20 <= 12.5 AND 60-day return <= 9.1506 AND close position in weekly range >= 0.4086,atr_20_pct>=3.08 AND n_sub_75v_20d<=12.5 AND roc_60<=9.1506 AND weekly_close_loc>=0.4086,pat_8162
8337,FALCPAT_8337,fresh_breakout,hit_10pc_20d,breakout,PROMOTED,35,835,60,35,0.0718562874251497,0.041916167664670656,0.5188888888888888,27.222157328409036,distance from 60-day high >= -24.0447 AND distance from 200-DMA >= 6.4162 AND close position in weekly range >= 0.5083 AND weekly range % >= 5.9699,dist_high_60>=-24.0447 AND dist_sma_200>=6.4162 AND weekly_close_loc>=0.5083 AND weekly_range_pct>=5.9699,pat_8337
8629,FALCPAT_8629,dryup,hit_25pc_30d,other,PROMOTED,35,1771,60,35,0.03387916431394692,0.019762845849802372,0.58,6.764130699767137,volatility (20d ATR%) >= 3.712 AND distance from 200-DMA <= 30.3542 AND days with sub-75% volume in last 20 <= 14.5 AND 60d relative strength vs sector <= 25.6836,atr_20_pct>=3.712 AND dist_sma_200<=30.3542 AND n_sub_75v_20d<=14.5 AND rs_sector_60d<=25.6836,pat_8629
9044,FALCPAT_9044,momentum,hit_10pc_20d,momentum,PROBATION,34,774,56,34,0.07235142118863049,0.04392764857881137,0.5047619047619047,27.72335828608574,volatility (20d ATR%) <= 4.0628 AND 5-day return >= 2.8185 AND close position in weekly range >= 0.4183 AND weekly range % >= 6.2674,atr_20_pct<=4.0628 AND roc_5>=2.8185 AND weekly_close_loc>=0.4183 AND weekly_range_pct>=6.2674,pat_9044
8100,FALCPAT_8100,fresh_breakout,hit_10pc_20d,breakout,PROMOTED,34,955,51,34,0.05340314136125655,0.0356020942408377,0.4483660130718954,14.731578329707222,volatility (20d ATR%) >= 3.1155 AND distance from 200-DMA >= 10.5707 AND close position in weekly range >= 0.53 AND weekly range % <= 10.472,atr_20_pct>=3.1155 AND dist_sma_200>=10.5707 AND weekly_close_loc>=0.53 AND weekly_range_pct<=10.472,pat_8100
9260,FALCPAT_9260,other,hit_10pc_20d,other,PROMOTED,34,1411,54,34,0.03827072997873848,0.024096385542168676,0.48888888888888893,7.7911768220464905,volatility (20d ATR%) <= 4.4771 AND volatility (20d ATR%) >= 3.6046 AND distance from 200-DMA <= 27.3836 AND close position in weekly range >= 0.1095,atr_20_pct<=4.4771 AND atr_20_pct>=3.6046 AND dist_sma_200<=27.3836 AND weekly_close_loc>=0.1095,pat_9260
8069,FALCPAT_8069,fresh_breakout,hit_10pc_20d,breakout,PROMOTED,33,657,59,33,0.0898021308980213,0.0502283105022831,0.5491525423728815,42.45677897512303,5-day return >= 0.3379 AND close position in weekly range >= 0.4857 AND weekly range % <= 13.8814 AND weekly range % >= 7.862,roc_5>=0.3379 AND weekly_close_loc>=0.4857 AND weekly_range_pct<=13.8814 AND weekly_range_pct>=7.862,pat_8069
6697,FALCPAT_6697,fresh_breakout,hit_10pc_20d,breakout,PROMOTED,33,756,58,33,0.07671957671957672,0.04365079365079365,0.5126436781609196,29.42610501078382,volatility (20d ATR%) >= 3.1901 AND close position in weekly range >= 0.7359 AND weekly range % >= 5.1546,atr_20_pct>=3.1901 AND weekly_close_loc>=0.7359 AND weekly_range_pct>=5.1546,pat_6697
8643,FALCPAT_8643,fresh_breakout,hit_15pc_20d,breakout,PROMOTED,33,1068,55,33,0.05149812734082397,0.03089887640449438,0.4521212121212121,12.33127091458924,volatility (20d ATR%) <= 4.9327 AND volatility (20d ATR%) >= 3.4331 AND close position in weekly range >= 0.6079 AND weekly range % <= 11.7238,atr_20_pct<=4.9327 AND atr_20_pct>=3.4331 AND weekly_close_loc>=0.6079 AND weekly_range_pct<=11.7238,pat_8643
7055,FALCPAT_7055,other,hit_15pc_20d,other,PROMOTED,32,744,58,32,0.07795698924731183,0.043010752688172046,0.6034482758620691,34.387352779435844,volatility (20d ATR%) >= 2.1406 AND 60d relative strength vs sector <= 10.0563 AND close position in weekly range >= 0.0938 AND weekly range % >= 8.0101,atr_20_pct>=2.1406 AND rs_sector_60d<=10.0563 AND weekly_close_loc>=0.0938 AND weekly_range_pct>=8.0101,pat_7055
7554,FALCPAT_7554,fresh_breakout,hit_10pc_20d,breakout,PROMOTED,32,731,61,32,0.08344733242134063,0.04377564979480164,0.5409836065573771,33.5858045867808,volatility (20d ATR%) >= 2.3477 AND 20-day return >= 3.5439 AND close position in weekly range >= 0.4998 AND weekly range % >= 6.9997,atr_20_pct>=2.3477 AND roc_20>=3.5439 AND weekly_close_loc>=0.4998 AND weekly_range_pct>=6.9997,pat_7554
8321,FALCPAT_8321,other,hit_10pc_20d,other,PROMOTED,32,1541,51,32,0.03309539260220636,0.020765736534717714,0.5895424836601307,6.885834435274724,volatility (20d ATR%) >= 3.1306 AND 60d relative strength vs sector >= -21.4644 AND close position in weekly range <= 0.7007 AND close position in weekly range >= 0.3546,atr_20_pct>=3.1306 AND rs_sector_60d>=-21.4644 AND weekly_close_loc<=0.7007 AND weekly_close_loc>=0.3546,pat_8321
6677,FALCPAT_6677,fresh_breakout,hit_15pc_20d,breakout,PROMOTED,31,549,58,31,0.10564663023679417,0.056466302367941715,0.5218390804597701,52.44078508598044,volatility (20d ATR%) >= 2.673 AND 60-day return >= -15.4153 AND close position in weekly range >= 0.712 AND weekly range % >= 7.2486,atr_20_pct>=2.673 AND roc_60>=-15.4153 AND weekly_close_loc>=0.712 AND weekly_range_pct>=7.2486,pat_6677
9060,FALCPAT_9060,other,hit_15pc_20d,other,PROMOTED,31,1167,57,31,0.04884318766066838,0.026563838903170524,0.6058479532163742,13.24177086338643,volatility (20d ATR%) <= 5.9082 AND volatility (20d ATR%) >= 4.0877 AND close position in weekly range >= 0.2085,atr_20_pct<=5.9082 AND atr_20_pct>=4.0877 AND weekly_close_loc>=0.2085,pat_9060
6270,FALCPAT_6270,other,hit_10pc_20d,other,PROMOTED,31,1120,53,31,0.04732142857142857,0.027678571428571427,0.5094339622641509,11.24027660802843,distance from 120-day high >= -15.8326 AND 20d relative strength vs market >= -5.4021 AND close position in weekly range >= 0.364 AND weekly range % >= 5.571,dist_high_120>=-15.8326 AND rs_market_20d>=-5.4021 AND weekly_close_loc>=0.364 AND weekly_range_pct>=5.571,pat_6270
8903,FALCPAT_8903,fresh_breakout,hit_10pc_20d,breakout,PROBATION,31,1618,51,31,0.0315203955500618,0.019159456118665017,0.47973856209150323,4.880530718327246,close position in weekly range >= 0.8051,weekly_close_loc>=0.8051,pat_8903
8737,FALCPAT_8737,continuation,hit_10pc_20d,other,PROMOTED,30,482,59,30,0.12240663900414937,0.06224066390041494,0.5909604519774011,75.14989902265627,volatility (20d ATR%) >= 2.9337 AND 60-day return >= -20.5526 AND close position in weekly range >= 0.174 AND weekly range % >= 9.8757,atr_20_pct>=2.9337 AND roc_60>=-20.5526 AND weekly_close_loc>=0.174 AND weekly_range_pct>=9.8757,pat_8737
7695,FALCPAT_7695,fresh_breakout,hit_10pc_20d,breakout,PROMOTED,30,502,63,30,0.1254980079681275,0.05976095617529881,0.5238095238095238,65.57201863413242,volatility (20d ATR%) >= 2.5871 AND close position in weekly range >= 0.6838 AND weekly range % >= 8.5178,atr_20_pct>=2.5871 AND weekly_close_loc>=0.6838 AND weekly_range_pct>=8.5178,pat_7695
9058,FALCPAT_9058,fresh_breakout,hit_15pc_20d,breakout,PROMOTED,30,874,54,30,0.06178489702517163,0.034324942791762014,0.5123456790123456,18.136188475215796,volatility (20d ATR%) <= 4.0877 AND volatility (20d ATR%) >= 3.1626 AND close position in weekly range >= 0.5534 AND weekly range % >= 4.4766,atr_20_pct<=4.0877 AND atr_20_pct>=3.1626 AND weekly_close_loc>=0.5534 AND weekly_range_pct>=4.4766,pat_9058
9214,FALCPAT_9214,other,hit_10pc_20d,other,PROMOTED,30,1421,53,30,0.03729767769176636,0.0211118930330753,0.5534591194968553,7.274201206790476,volatility (20d ATR%) >= 3.2014 AND 60d relative strength vs market >= -9.7985 AND 60d relative strength vs sector <= 15.5385 AND close position in weekly range >= 0.424,atr_20_pct>=3.2014 AND rs_market_60d>=-9.7985 AND rs_sector_60d<=15.5385 AND weekly_close_loc>=0.424,pat_9214
6561,FALCPAT_6561,other,hit_10pc_20d,other,PROMOTED,30,1878,48,30,0.025559105431309903,0.01597444089456869,0.6638888888888889,4.5243637046716705,volatility (20d ATR%) >= 2.5179 AND distance from 120-day high <= -12.7789 AND 60d relative strength vs market <= 17.574 AND 20d relative strength vs sector <= -4.945,atr_20_pct>=2.5179 AND dist_high_120<=-12.7789 AND rs_market_60d<=17.574 AND rs_sector_20d<=-4.945,pat_6561
6617,FALCPAT_6617,other,hit_15pc_20d,other,PROMOTED,30,1878,44,30,0.023429179978700747,0.01597444089456869,0.6606060606060606,4.126825471206796,volatility (20d ATR%) >= 3.092 AND distance from 120-day high <= -7.0884 AND 60d relative strength vs market <= 6.8165 AND 20d relative strength vs sector <= -0.8391,atr_20_pct>=3.092 AND dist_high_120<=-7.0884 AND rs_market_60d<=6.8165 AND rs_sector_20d<=-0.8391,pat_6617
6427,FALCPAT_6427,fresh_breakout,hit_10pc_20d,breakout,PROMOTED,29,397,55,29,0.1385390428211587,0.07304785894206549,0.5830303030303031,97.54269679292246,60-day return >= -14.7778 AND 60d relative strength vs sector >= -15.622 AND close position in weekly range >= 0.6594 AND weekly range % >= 8.9956,roc_60>=-14.7778 AND rs_sector_60d>=-15.622 AND weekly_close_loc>=0.6594 AND weekly_range_pct>=8.9956,pat_6427
7394,FALCPAT_7394,fresh_breakout,hit_10pc_20d,breakout,PROMOTED,29,489,60,29,0.12269938650306748,0.05930470347648262,0.5166666666666667,62.15354873710244,volatility (20d ATR%) >= 2.5597 AND 20-day return <= 29.3078 AND close position in weekly range >= 0.7075 AND weekly range % >= 7.8851,atr_20_pct>=2.5597 AND roc_20<=29.3078 AND weekly_close_loc>=0.7075 AND weekly_range_pct>=7.8851,pat_7394
6245,FALCPAT_6245,fresh_breakout,hit_15pc_20d,breakout,PROMOTED,29,630,55,29,0.0873015873015873,0.046031746031746035,0.52,34.546725477966305,days with sub-3% range in last 7 <= 2.5 AND close position in weekly range >= 0.7117,n_sub_3_range_7d<=2.5 AND weekly_close_loc>=0.7117,pat_6245
6150,FALCPAT_6150,fresh_breakout,hit_10pc_20d,breakout,PROMOTED,29,869,51,29,0.05868814729574223,0.0333716915995397,0.5137254901960784,16.633501937792044,volatility (20d ATR%) >= 2.3809 AND distance from year-high <= -5.3701 AND close position in weekly range >= 0.7418 AND weekly range % >= 4.478,atr_20_pct>=2.3809 AND dist_high_252<=-5.3701 AND weekly_close_loc>=0.7418 AND weekly_range_pct>=4.478,pat_6150
6299,FALCPAT_6299,fresh_breakout,hit_10pc_20d,breakout,PROMOTED,28,1632,51,28,0.03125,0.01715686274509804,0.4836601307189543,4.244256092718799,distance from 120-day high <= -6.4176 AND distance from 200-DMA >= -7.8665 AND 60d relative strength vs market >= -3.8366 AND close position in weekly range >= 0.4856,dist_high_120<=-6.4176 AND dist_sma_200>=-7.8665 AND rs_market_60d>=-3.8366 AND weekly_close_loc>=0.4856,pat_6299
8875,FALCPAT_8875,pullback_reversal,hit_10pc_20d,capitulation,PROMOTED,28,2064,38,28,0.018410852713178296,0.013565891472868217,0.6771929824561405,2.768267692790276,volatility (20d ATR%) >= 2.5005 AND distance from 120-day high <= -21.2998 AND 60d relative strength vs market <= 0.438 AND close position in weekly range <= 0.7657,atr_20_pct>=2.5005 AND dist_high_120<=-21.2998 AND rs_market_60d<=0.438 AND weekly_close_loc<=0.7657,pat_8875
7741,FALCPAT_7741,fresh_breakout,hit_10pc_20d,breakout,PROMOTED,27,379,48,27,0.1266490765171504,0.0712401055408971,0.55,80.37352940115665,5-day return >= 4.1146 AND close position in weekly range >= 0.7385 AND weekly range % >= 8.6398,roc_5>=4.1146 AND weekly_close_loc>=0.7385 AND weekly_range_pct>=8.6398,pat_7741
6648,FALCPAT_6648,fresh_breakout,hit_10pc_20d,breakout,PROMOTED,27,833,51,27,0.061224489795918366,0.03241296518607443,0.4601307189542484,14.789344804539233,volatility (20d ATR%) >= 2.6723 AND 60-day return >= -11.5307 AND 60d relative strength vs market >= 3.557 AND close position in weekly range >= 0.7086,atr_20_pct>=2.6723 AND roc_60>=-11.5307 AND rs_market_60d>=3.557 AND weekly_close_loc>=0.7086,pat_6648
8224,FALCPAT_8224,other,hit_25pc_30d,other,PROMOTED,27,1533,49,27,0.0319634703196347,0.01761252446183953,0.582312925170068,5.30952577002611,volatility (20d ATR%) >= 3.732 AND distance from year-high <= -11.0436 AND close position in weekly range <= 0.7961,atr_20_pct>=3.732 AND dist_high_252<=-11.0436 AND weekly_close_loc<=0.7961,pat_8224
7693,FALCPAT_7693,fresh_breakout,hit_10pc_20d,breakout,PROMOTED,27,1284,42,27,0.03271028037383177,0.02102803738317757,0.473015873015873,5.269658726026689,volatility (20d ATR%) >= 3.4197 AND close position in weekly range >= 0.498 AND weekly range % <= 8.5178,atr_20_pct>=3.4197 AND weekly_close_loc>=0.498 AND weekly_range_pct<=8.5178,pat_7693
8508,FALCPAT_8508,dryup,hit_10pc_20d,other,PROMOTED,27,1679,42,27,0.02501488981536629,0.016081000595592615,0.46984126984126984,3.0611639662037717,distance from 60-day high <= -3.6453 AND days with sub-75% volume in last 20 >= 9.5 AND close position in weekly range >= 0.2185 AND weekly range % >= 3.683,dist_high_60<=-3.6453 AND n_sub_75v_20d>=9.5 AND weekly_close_loc>=0.2185 AND weekly_range_pct>=3.683,pat_8508
6562,FALCPAT_6562,other,hit_10pc_20d,other,PROMOTED,27,1848,37,27,0.02002164502164502,0.01461038961038961,0.5531531531531532,2.6207809025317235,volatility (20d ATR%) >= 2.5179 AND 60-day return <= -5.2357 AND 60d relative strength vs market <= 17.574 AND 20d relative strength vs sector >= -4.945,atr_20_pct>=2.5179 AND roc_60<=-5.2357 AND rs_market_60d<=17.574 AND rs_sector_20d>=-4.945,pat_6562
7162,FALCPAT_7162,fresh_breakout,hit_10pc_20d,breakout,PROMOTED,27,1823,43,27,0.023587493143170598,0.014810751508502468,0.4341085271317829,2.4562975086515264,volatility (20d ATR%) >= 2.2284 AND close position in weekly range >= 0.5467 AND weekly range % <= 9.6857 AND weekly range % >= 4.2386,atr_20_pct>=2.2284 AND weekly_close_loc>=0.5467 AND weekly_range_pct<=9.6857 AND weekly_range_pct>=4.2386,pat_7162
7620,FALCPAT_7620,fresh_breakout,hit_10pc_20d,breakout,PROMOTED,26,371,49,26,0.1320754716981132,0.07008086253369272,0.6231292517006802,92.3969372781303,distance from 50-DMA <= 14.898 AND 5-day return >= 3.643 AND close position in weekly range >= 0.5098 AND weekly range % >= 9.062,dist_sma_50<=14.898 AND roc_5>=3.643 AND weekly_close_loc>=0.5098 AND weekly_range_pct>=9.062,pat_7620
6819,FALCPAT_6819,other,hit_10pc_20d,other,PROMOTED,26,373,48,26,0.128686327077748,0.06970509383378017,0.6236111111111112,89.61250019123517,volatility (20d ATR%) >= 2.3312 AND 60d relative strength vs market <= 28.9405 AND close position in weekly range >= 0.3113 AND weekly range % >= 10.1174,atr_20_pct>=2.3312 AND rs_market_60d<=28.9405 AND weekly_close_loc>=0.3113 AND weekly_range_pct>=10.1174,pat_6819
7085,FALCPAT_7085,fresh_breakout,hit_10pc_20d,breakout,PROMOTED,26,417,53,26,0.12709832134292565,0.06235011990407674,0.569811320754717,72.33791867936716,volatility (20d ATR%) >= 2.3175 AND distance from 120-day high <= -4.8089 AND close position in weekly range >= 0.6441 AND weekly range % >= 7.9969,atr_20_pct>=2.3175 AND dist_high_120<=-4.8089 AND weekly_close_loc>=0.6441 AND weekly_range_pct>=7.9969,pat_7085
9215,FALCPAT_9215,other,hit_10pc_20d,other,PROMOTED,26,606,47,26,0.07755775577557755,0.0429042904290429,0.4354609929078014,23.213094749662268,volatility (20d ATR%) >= 3.2014 AND 60d relative strength vs market >= -9.7985 AND 60d relative strength vs sector >= 15.5385 AND close position in weekly range >= 0.424,atr_20_pct>=3.2014 AND rs_market_60d>=-9.7985 AND rs_sector_60d>=15.5385 AND weekly_close_loc>=0.424,pat_9215
9047,FALCPAT_9047,fresh_breakout,hit_10pc_20d,breakout,PROMOTED,26,712,45,26,0.06320224719101124,0.03651685393258427,0.5940740740740741,21.96465075737137,volatility (20d ATR%) <= 5.8747 AND volatility (20d ATR%) >= 4.0628 AND distance from 200-DMA >= -21.5972 AND close position in weekly range >= 0.5109,atr_20_pct<=5.8747 AND atr_20_pct>=4.0628 AND dist_sma_200>=-21.5972 AND weekly_close_loc>=0.5109,pat_9047
7111,FALCPAT_7111,dryup,hit_10pc_20d,other,PROMOTED,25,333,52,25,0.15615615615615616,0.07507507507507508,0.5987179487179487,111.15608246420781,days with sub-75% volume in last 7 <= 2.5 AND close position in weekly range >= 0.2193 AND weekly range % >= 9.9639,n_sub_75v_7d<=2.5 AND weekly_close_loc>=0.2193 AND weekly_range_pct>=9.9639,pat_7111
7942,FALCPAT_7942,other,hit_10pc_20d,other,PROMOTED,25,389,46,25,0.11825192802056556,0.06426735218508997,0.5768115942028985,69.4206519848487,distance from 10-day high >= -3.8795 AND 60-day return <= 12.7797 AND close position in weekly range >= 0.4131 AND weekly range % >= 7.8994,dist_high_10>=-3.8795 AND roc_60<=12.7797 AND weekly_close_loc>=0.4131 AND weekly_range_pct>=7.8994,pat_7942
8590,FALCPAT_8590,other,hit_15pc_20d,other,PROBATION,25,852,44,25,0.051643192488262914,0.029342723004694836,0.5530303030303031,13.271453619802342,volatility (20d ATR%) <= 4.1346 AND distance from year-high <= -8.3981 AND close position in weekly range >= 0.4465 AND weekly range % >= 5.5916,atr_20_pct<=4.1346 AND dist_high_252<=-8.3981 AND weekly_close_loc>=0.4465 AND weekly_range_pct>=5.5916,pat_8590
9122,FALCPAT_9122,pullback_reversal,hit_15pc_20d,capitulation,PROMOTED,25,1201,41,25,0.03413821815154038,0.020815986677768527,0.6243902439024391,7.026677611779849,volatility (20d ATR%) >= 3.4326 AND distance from year-high <= -21.3469 AND 60-day return >= -28.0132 AND close position in weekly range <= 0.8244,atr_20_pct>=3.4326 AND dist_high_252<=-21.3469 AND roc_60>=-28.0132 AND weekly_close_loc<=0.8244,pat_9122
9548,FALCPAT_9548,fresh_breakout,hit_10pc_20d,breakout,PROMOTED,24,374,47,24,0.12566844919786097,0.06417112299465241,0.5276595744680851,66.57574914147871,volatility (20d ATR%) >= 3.3204 AND 5-day return >= 1.6335 AND close position in weekly range >= 0.6786 AND weekly range % >= 8.9567,atr_20_pct>=3.3204 AND roc_5>=1.6335 AND weekly_close_loc>=0.6786 AND weekly_range_pct>=8.9567,pat_9548
6205,FALCPAT_6205,fresh_breakout,hit_15pc_20d,breakout,PROMOTED,23,409,39,23,0.09535452322738386,0.05623471882640587,0.49572649572649574,41.06211629481713,distance from year-high <= -15.5928 AND days with sub-2.5% range in last 7 <= 2.5 AND close position in weekly range >= 0.7386,dist_high_252<=-15.5928 AND n_sub_2_5_range_7d<=2.5 AND weekly_close_loc>=0.7386,pat_6205
7862,FALCPAT_7862,fresh_breakout,hit_10pc_20d,breakout,PROMOTED,23,500,42,23,0.084,0.046,0.46190476190476193,27.570391115734783,distance from 10-day high >= -2.5243 AND close position in weekly range >= 0.4998 AND weekly range % >= 7.5026,dist_high_10>=-2.5243 AND weekly_close_loc>=0.4998 AND weekly_range_pct>=7.5026,pat_7862
7885,FALCPAT_7885,other,hit_25pc_30d,other,PROMOTED,23,857,38,23,0.044340723453908985,0.026837806301050177,0.6,11.029464037630413,volatility (20d ATR%) >= 4.0235 AND distance from 20-DMA >= 2.9741,atr_20_pct>=4.0235 AND dist_sma_20>=2.9741,pat_7885
6255,FALCPAT_6255,continuation,hit_25pc_30d,other,PROMOTED,23,932,41,23,0.043991416309012876,0.02467811158798283,0.567479674796748,9.516637986190059,volatility (20d ATR%) >= 4.099 AND 60-day return >= -3.7201,atr_20_pct>=4.099 AND roc_60>=-3.7201,pat_6255
8666,FALCPAT_8666,dryup,hit_10pc_20d,other,PROMOTED,23,1033,38,23,0.036786060019361085,0.022265246853823813,0.5210526315789473,6.592433430628596,volatility (20d ATR%) <= 4.2698 AND volatility (20d ATR%) >= 3.5891 AND days with sub-75% volume in last 20 <= 11.5 AND close position in weekly range >= 0.1821,atr_20_pct<=4.2698 AND atr_20_pct>=3.5891 AND n_sub_75v_20d<=11.5 AND weekly_close_loc>=0.1821,pat_8666
8102,FALCPAT_8102,fresh_breakout,hit_10pc_20d,breakout,PROMOTED,22,302,45,22,0.1490066225165563,0.0728476821192053,0.5555555555555555,91.90664829236765,volatility (20d ATR%) >= 3.1155 AND 5-day return >= 5.4794 AND close position in weekly range >= 0.53 AND weekly range % >= 10.472,atr_20_pct>=3.1155 AND roc_5>=5.4794 AND weekly_close_loc>=0.53 AND weekly_range_pct>=10.472,pat_8102
7943,FALCPAT_7943,fresh_breakout,hit_10pc_20d,breakout,PROMOTED,22,631,40,22,0.06339144215530904,0.03486529318541997,0.41833333333333333,14.0910887248467,60-day return >= 12.7797 AND close position in weekly range >= 0.6481,roc_60>=12.7797 AND weekly_close_loc>=0.6481,pat_7943
