entry_date,signal_date,n_positions,symbols,avg_clone_score,avg_rules_fired,exit_time,exit_reason,ret5x_pct,ret1x_pct,gross_rs,charges_rs,position_rets
2025-04-30,2025-04-29,15,"ACUTAAS,SCHAEFFLER,TIMKEN,IGL,FORCEMOT,CEATLTD,MARUTI,DATAPATTNS,MAZDOCK,EMCURE,GRSE,KPITTECH,SONATSOFTW,WHIRLPOOL,ATUL",12766.536627858171,36.6,09:17,HARD_STOP,-5.41688151382622,-1.0833763027652439,-25508.55000000028,1575.8575691308201,"-0.6354,-0.5783,-0.6797,-0.5395,-2.3158,-0.0066,0.3044,-2.6086,-0.4197,-1.6194,-0.8737,-2.0804,-0.9973,-0.5418,-1.8416"
2025-05-02,2025-04-30,15,"MAZDOCK,POWERINDIA,ELECON,INDIACEM,HONASA,TIMKEN,CREDITACC,FORCEMOT,DATAPATTNS,COCHINSHIP,GRSE,SONATSOFTW,WHIRLPOOL,JSWDULUX,CEATLTD",14620.063203134814,50.2,15:29,EOD,6.110477072197909,1.222095414439582,32142.669999999925,1590.28463901038,"-2.2862,1.4866,4.6063,0.3124,3.8404,7.0994,5.4795,12.4579,-7.0081,-4.0878,-1.9301,-0.4177,-0.6847,-0.6698,1.6324"
2025-05-05,2025-05-02,15,"SONATSOFTW,GRSE,MAZDOCK,POWERINDIA,CEATLTD,IGL,TIINDIA,INDIACEM,MARUTI,DATAPATTNS,TIMKEN,ATUL,ELECON,VMM,3MINDIA",16426.97877900701,46.8,09:34,HARD_STOP,-3.6926245028579565,-0.7385249005715913,-16890.97999999998,1572.1425142898,"1.8137,-1.1242,-0.4299,-0.6611,0.7647,3.0603,-0.4840,-1.3575,-0.6565,-4.1767,-0.6401,-1.3473,-1.0296,-4.3446,0.4221"
2025-05-06,2025-05-05,15,"TIMKEN,CONCORDBIO,ENDURANCE,SPLPETRO,CCL,WELSPUNLIV,KAJARIACER,KPRMILL,YESBANK,TMPV,IIFL,FORCEMOT,VMM,RRKABEL,DATAPATTNS",19993.223668821814,41.333333333333336,09:20,HARD_STOP,-3.5636674093393523,-0.7127334818678704,-16237.959999999963,1580.3770466967999,"-0.9234,-1.8885,-0.3218,0.6569,-4.0003,-0.1526,0.0367,-0.8738,-1.5073,-0.5159,-0.9254,-0.8702,0.5323,-0.8575,1.8468"
2025-05-07,2025-05-06,15,"YESBANK,SPLPETRO,CEMPRO,CRAFTSMAN,ENDURANCE,TIMKEN,APARINDS,GVT&D,KPRMILL,CONCORDBIO,ZEEL,WELSPUNLIV,KAJARIACER,IIFL,TMPV",27215.526561423496,35.8,15:29,EOD,26.883690286967415,5.376738057393483,136042.2799999998,1623.82856516272,"2.6861,2.6567,6.0606,-0.0280,8.2309,5.1811,5.4312,8.6667,4.5326,0.3534,4.5921,9.6618,7.9040,9.7923,6.1765"
2025-05-08,2025-05-07,15,"RRKABEL,CRAFTSMAN,SPLPETRO,YESBANK,CONCORDBIO,POLYMED,BLUEDART,CCL,MRF,CEATLTD,ELECON,NEWGEN,BOSCHLTD,ABBOTINDIA,FORCEMOT",9176.844730413228,48.733333333333334,15:00,HARD_STOP,-3.431234632509403,-0.6862469265018806,-15594.799999999814,1561.3731625471999,"-2.3190,-2.0358,0.0076,-0.5450,8.4474,-2.2972,0.8709,-4.1144,-1.6234,0.7307,1.5825,-0.9134,-1.5241,-0.5990,-5.5663"
2025-05-09,2025-05-08,15,"ELECON,ENDURANCE,TMPV,RRKABEL,CRAFTSMAN,KAJARIACER,SPLPETRO,YESBANK,IIFL,UNIONBANK,CCL,WELSPUNLIV,SCHAEFFLER,NIVABUPA,INTELLECT",18236.540317785246,44.46666666666667,15:29,EOD,28.416186882208617,5.683237376441723,143708.6799999997,1627.7455889566402,"3.9667,3.8882,6.1908,4.4384,10.4072,5.0368,7.9146,12.7528,6.8458,6.8687,2.8450,10.6343,2.2099,1.9986,0.5432"
2025-05-12,2025-05-09,15,"ENDURANCE,APARINDS,CCL,CONCORDBIO,TIMKEN,ELECON,INTELLECT,WELSPUNLIV,NEULANDLAB,TBOTEK,KPRMILL,POWERINDIA,CEATLTD,CRISIL,SPLPETRO",11007.86682703159,49.2,09:19,HARD_STOP,-3.61290579183702,-0.722581158367404,-16488.75,1575.7789591851,"0.4530,-0.9098,0.4217,-0.8247,-1.5840,0.4005,0.0231,-1.9737,0.5950,-1.9294,-1.4324,-1.1541,0.5097,-0.7401,-1.8485"
2025-05-13,2025-05-12,15,"GRSE,KPRMILL,YESBANK,WELSPUNLIV,POWERINDIA,INTELLECT,PTCIL,TBOTEK,NETWEB,SYRMA,CONCORDBIO,ENDURANCE,CRAFTSMAN,TIMKEN,RRKABEL",1964.5762555375031,55.733333333333334,15:29,EOD,2.8575141339467027,0.5715028267893405,15869.549999999814,1581.9793302663,"4.4196,-2.6271,2.0976,-3.1544,0.9527,2.3460,-2.0014,-1.8909,-0.6503,3.6606,-0.9716,2.3022,1.7717,0.0737,3.2293"
2025-05-14,2025-05-13,15,"PTCIL,BAJAJHLDNG,IFCI,RVNL,TITAGARH,RITES,HBLENGINE,IRFC,GESHIP,IRCON,SCI,SYRMA,WELSPUNLIV,FORCEMOT,DATAPATTNS",19984.21268941814,33.86666666666667,15:29,EOD,13.856271406508114,2.7712542813016228,70878.44999999972,1597.09296745914,"8.9364,0.8271,0.6818,3.8301,7.5076,4.3627,10.9360,4.0800,1.7117,8.0449,-0.0586,-6.6856,-1.3180,-1.8323,2.1960"
