pattern_id,agent_id,family,target,regime,status,winner_fires_dec,all_fires_dec,manual_precision_dec,winner_precision_dec,weight,hit_pct,real_lift_pp,clean26_lift,rule,parsed_conditions,fire_col
7695,FALCPAT_7695,fresh_breakout,hit_10pc_20d,breakout,PROMOTED,110,953,0.1825813221406086,0.11542497376705142,1338.0239580521643,60.4975548918573,27.79867153835674,12.49,volatility (20d ATR%) >= 2.5871 AND close position in weekly range >= 0.6838 AND weekly range % >= 8.5178,atr_20_pct>=2.5871 AND weekly_close_loc>=0.6838 AND weekly_range_pct>=8.5178,pat_7695
7383,FALCPAT_7383,other,hit_15pc_20d,other,PROMOTED,104,2062,0.08195926285160039,0.0504364694471387,285.0654306819372,31.166241942737223,13.715597136615107,11.72,volatility (20d ATR%) >= 2.4628 AND 20-day return <= 30.2011 AND close position in weekly range >= 0.267 AND weekly range % >= 7.5957,atr_20_pct>=2.4628 AND roc_20<=30.2011 AND weekly_close_loc>=0.267 AND weekly_range_pct>=7.5957,pat_7383
7394,FALCPAT_7394,fresh_breakout,hit_10pc_20d,breakout,PROMOTED,100,928,0.1713362068965517,0.10775862068965517,1173.221052469632,59.34183277245664,26.64294941895608,12.34,volatility (20d ATR%) >= 2.5597 AND 20-day return <= 29.3078 AND close position in weekly range >= 0.7075 AND weekly range % >= 7.8851,atr_20_pct>=2.5597 AND roc_20<=29.3078 AND weekly_close_loc>=0.7075 AND weekly_range_pct>=7.8851,pat_7394
7075,FALCPAT_7075,other,hit_25pc_30d,other,PROMOTED,93,1838,0.08106637649619151,0.05059847660500544,130.72158440431912,15.880246241190935,6.422091199048261,6.74,volatility (20d ATR%) >= 2.1013 AND distance from 200-DMA <= 34.864 AND close position in weekly range >= 0.1023 AND weekly range % >= 8.3165,atr_20_pct>=2.1013 AND dist_sma_200<=34.864 AND weekly_close_loc>=0.1023 AND weekly_range_pct>=8.3165,pat_7075
8737,FALCPAT_8737,continuation,hit_10pc_20d,other,PROMOTED,92,1142,0.1295971978984238,0.08056042031523643,572.3508513315447,53.08293169353499,17.70234444835077,12.19,volatility (20d ATR%) >= 2.9337 AND 60-day return >= -20.5526 AND close position in weekly range >= 0.174 AND weekly range % >= 9.8757,atr_20_pct>=2.9337 AND roc_60>=-20.5526 AND weekly_close_loc>=0.174 AND weekly_range_pct>=9.8757,pat_8737
6427,FALCPAT_6427,fresh_breakout,hit_10pc_20d,breakout,PROMOTED,89,810,0.1765432098765432,0.10987654320987654,1197.3511592481277,61.35762562444902,27.350163672161905,11.69,60-day return >= -14.7778 AND 60d relative strength vs sector >= -15.622 AND close position in weekly range >= 0.6594 AND weekly range % >= 8.9956,roc_60>=-14.7778 AND rs_sector_60d>=-15.622 AND weekly_close_loc>=0.6594 AND weekly_range_pct>=8.9956,pat_6427
6677,FALCPAT_6677,fresh_breakout,hit_15pc_20d,breakout,PROMOTED,89,905,0.15248618784530388,0.09834254143646409,752.8564450996856,37.52965989981545,19.21383795486796,7.04,volatility (20d ATR%) >= 2.673 AND 60-day return >= -15.4153 AND close position in weekly range >= 0.712 AND weekly range % >= 7.2486,atr_20_pct>=2.673 AND roc_60>=-15.4153 AND weekly_close_loc>=0.712 AND weekly_range_pct>=7.2486,pat_6677
6819,FALCPAT_6819,other,hit_10pc_20d,other,PROMOTED,88,898,0.1492204899777283,0.09799554565701558,1004.3502183761068,58.485949951069486,25.787066597568923,16.68,volatility (20d ATR%) >= 2.3312 AND 60d relative strength vs market <= 28.9405 AND close position in weekly range >= 0.3113 AND weekly range % >= 10.1174,atr_20_pct>=2.3312 AND rs_market_60d<=28.9405 AND weekly_close_loc>=0.3113 AND weekly_range_pct>=10.1174,pat_6819
9366,FALCPAT_9366,other,hit_15pc_20d,other,PROMOTED,88,1762,0.07832009080590238,0.049943246311010214,91.91390290851265,24.19286769360625,4.630496270378267,3.43,volatility (20d ATR%) <= 4.3375 AND close position in weekly range >= 0.0701 AND weekly range % >= 8.43,atr_20_pct<=4.3375 AND weekly_close_loc>=0.0701 AND weekly_range_pct>=8.43,pat_9366
7121,FALCPAT_7121,other,hit_15pc_20d,other,PROMOTED,88,3705,0.03805668016194332,0.023751686909581647,74.6612140843609,25.359683258302173,7.909038452180058,8.94,volatility (20d ATR%) >= 2.4454 AND distance from 20-day high <= -2.0303 AND close position in weekly range >= 0.1664 AND weekly range % >= 5.0236,atr_20_pct>=2.4454 AND dist_high_20<=-2.0303 AND weekly_close_loc>=0.1664 AND weekly_range_pct>=5.0236,pat_7121
7085,FALCPAT_7085,fresh_breakout,hit_10pc_20d,breakout,PROMOTED,87,914,0.15317286652078774,0.09518599562363239,1012.7036107651102,59.53545650463518,26.83657315113462,14.54,volatility (20d ATR%) >= 2.3175 AND distance from 120-day high <= -4.8089 AND close position in weekly range >= 0.6441 AND weekly range % >= 7.9969,atr_20_pct>=2.3175 AND dist_high_120<=-4.8089 AND weekly_close_loc>=0.6441 AND weekly_range_pct>=7.9969,pat_7085
7412,FALCPAT_7412,other,hit_25pc_30d,other,PROMOTED,80,693,0.18181818181818182,0.11544011544011544,594.9975148751003,22.70436024531631,13.246205203173634,10.05,volatility (20d ATR%) >= 2.4512 AND 20d relative strength vs sector <= 10.6274 AND close position in weekly range >= 0.319 AND weekly range % >= 10.5184,atr_20_pct>=2.4512 AND rs_sector_20d<=10.6274 AND weekly_close_loc>=0.319 AND weekly_range_pct>=10.5184,pat_7412
8200,FALCPAT_8200,other,hit_10pc_20d,other,PROMOTED,80,2211,0.05879692446856626,0.03618272274988693,180.39046230278896,43.06211844238265,12.812840100493004,13.15,volatility (20d ATR%) >= 2.975 AND distance from 120-day high >= -26.1604 AND 60d relative strength vs sector >= -21.3101 AND close position in weekly range >= 0.4434,atr_20_pct>=2.975 AND dist_high_120>=-26.1604 AND rs_sector_60d>=-21.3101 AND weekly_close_loc>=0.4434,pat_8200
6697,FALCPAT_6697,fresh_breakout,hit_10pc_20d,breakout,PROMOTED,77,995,0.12361809045226131,0.07738693467336684,763.4599195864989,58.272820020404495,25.573936666903936,17.07,volatility (20d ATR%) >= 3.1901 AND close position in weekly range >= 0.7359 AND weekly range % >= 5.1546,atr_20_pct>=3.1901 AND weekly_close_loc>=0.7359 AND weekly_range_pct>=5.1546,pat_6697
7559,FALCPAT_7559,fresh_breakout,hit_15pc_20d,breakout,PROMOTED,77,1177,0.10875106202209006,0.06542056074766354,491.06331908317304,36.90882496343247,19.45818015731036,16.63,volatility (20d ATR%) >= 3.4166 AND close position in weekly range >= 0.6636,atr_20_pct>=3.4166 AND weekly_close_loc>=0.6636,pat_7559
6953,FALCPAT_6953,fresh_breakout,hit_25pc_30d,breakout,PROMOTED,76,571,0.19964973730297722,0.1330998248686515,772.6935987613442,24.551899411449973,15.0937443693073,4.97,volatility (20d ATR%) >= 2.4437 AND distance from 50-DMA >= -2.9357 AND close position in weekly range >= 0.7028 AND weekly range % >= 10.0261,atr_20_pct>=2.4437 AND dist_sma_50>=-2.9357 AND weekly_close_loc>=0.7028 AND weekly_range_pct>=10.0261,pat_6953
9460,FALCPAT_9460,fresh_breakout,hit_10pc_20d,breakout,PROMOTED,75,510,0.23529411764705882,0.14705882352941177,1575.5361232638634,63.31974805483512,27.939160809650907,13.78,volatility (20d ATR%) >= 2.5731 AND distance from year-high >= -52.5716 AND close position in weekly range >= 0.4709 AND weekly range % >= 12.3243,atr_20_pct>=2.5731 AND dist_high_252>=-52.5716 AND weekly_close_loc>=0.4709 AND weekly_range_pct>=12.3243,pat_9460
9293,FALCPAT_9293,other,hit_15pc_20d,other,PROMOTED,75,1001,0.11388611388611389,0.07492507492507493,444.8769833828694,35.04657351962741,15.484202096399432,13.33,distance from 60-day high <= -4.2092 AND close position in weekly range >= 0.0559 AND weekly range % >= 10.6648,dist_high_60<=-4.2092 AND weekly_close_loc>=0.0559 AND weekly_range_pct>=10.6648,pat_9293
7055,FALCPAT_7055,other,hit_15pc_20d,other,PROMOTED,74,1773,0.06542583192329385,0.04173716864072194,178.28755251409166,28.624535315985128,11.173890509863012,14.11,volatility (20d ATR%) >= 2.1406 AND 60d relative strength vs sector <= 10.0563 AND close position in weekly range >= 0.0938 AND weekly range % >= 8.0101,atr_20_pct>=2.1406 AND rs_sector_60d<=10.0563 AND weekly_close_loc>=0.0938 AND weekly_range_pct>=8.0101,pat_7055
6150,FALCPAT_6150,fresh_breakout,hit_10pc_20d,breakout,PROMOTED,73,1223,0.09157808667211774,0.059689288634505316,448.2880318563234,53.7144128113879,19.706950859100782,10.63,volatility (20d ATR%) >= 2.3809 AND distance from year-high <= -5.3701 AND close position in weekly range >= 0.7418 AND weekly range % >= 4.478,atr_20_pct>=2.3809 AND dist_high_252<=-5.3701 AND weekly_close_loc>=0.7418 AND weekly_range_pct>=4.478,pat_6150
8903,FALCPAT_8903,fresh_breakout,hit_10pc_20d,breakout,PROBATION,70,1502,0.06657789613848203,0.04660452729693742,192.8559419850432,46.34435232044794,10.963765075263726,3.39,close position in weekly range >= 0.8051,weekly_close_loc>=0.8051,pat_8903
8568,FALCPAT_8568,other,hit_10pc_20d,other,PROMOTED,64,388,0.24484536082474226,0.16494845360824742,1132.515812903435,53.95610005104645,18.57551280586224,2.95,volatility (20d ATR%) <= 4.0236 AND close position in weekly range >= 0.4465 AND weekly range % >= 11.0237,atr_20_pct<=4.0236 AND weekly_close_loc>=0.4465 AND weekly_range_pct>=11.0237,pat_8568
8337,FALCPAT_8337,fresh_breakout,hit_10pc_20d,breakout,PROMOTED,64,1218,0.08702791461412152,0.052545155993431854,213.21958300192418,41.22768186513206,10.978403523242426,3.19,distance from 60-day high >= -24.0447 AND distance from 200-DMA >= 6.4162 AND close position in weekly range >= 0.5083 AND weekly range % >= 5.9699,dist_high_60>=-24.0447 AND dist_sma_200>=6.4162 AND weekly_close_loc>=0.5083 AND weekly_range_pct>=5.9699,pat_8337
8854,FALCPAT_8854,pullback_reversal,hit_15pc_20d,capitulation,PROMOTED,63,527,0.1859582542694497,0.11954459203036052,975.2820372019069,41.71682805548286,22.15445663225488,15.42,volatility (20d ATR%) >= 2.5103 AND distance from 120-day high <= -16.1544 AND close position in weekly range >= 0.7072 AND weekly range % >= 6.7405,atr_20_pct>=2.5103 AND dist_high_120<=-16.1544 AND weekly_close_loc>=0.7072 AND weekly_range_pct>=6.7405,pat_8854
9058,FALCPAT_9058,fresh_breakout,hit_15pc_20d,breakout,PROMOTED,60,1137,0.08179419525065963,0.052770448548812667,148.22649010236032,27.27919214905419,7.716820725826209,5.82,volatility (20d ATR%) <= 4.0877 AND volatility (20d ATR%) >= 3.1626 AND close position in weekly range >= 0.5534 AND weekly range % >= 4.4766,atr_20_pct<=4.0877 AND atr_20_pct>=3.1626 AND weekly_close_loc>=0.5534 AND weekly_range_pct>=4.4766,pat_9058
7246,FALCPAT_7246,other,hit_25pc_30d,other,PROMOTED,60,1970,0.05228426395939086,0.030456852791878174,115.49083796490144,19.875711912672045,10.417556870529369,12.68,volatility (20d ATR%) >= 3.6162 AND close position in weekly range >= 0.2192 AND weekly range % >= 5.0288,atr_20_pct>=3.6162 AND weekly_close_loc>=0.2192 AND weekly_range_pct>=5.0288,pat_7246
9548,FALCPAT_9548,fresh_breakout,hit_10pc_20d,breakout,PROMOTED,58,595,0.16470588235294117,0.09747899159663866,825.1882354431783,58.827278521351175,23.44669127616697,17.0,volatility (20d ATR%) >= 3.3204 AND 5-day return >= 1.6335 AND close position in weekly range >= 0.6786 AND weekly range % >= 8.9567,atr_20_pct>=3.3204 AND roc_5>=1.6335 AND weekly_close_loc>=0.6786 AND weekly_range_pct>=8.9567,pat_9548
7111,FALCPAT_7111,dryup,hit_10pc_20d,other,PROMOTED,58,672,0.14136904761904762,0.08630952380952381,713.12590081868,55.58367986500331,22.884796511502756,13.65,days with sub-75% volume in last 7 <= 2.5 AND close position in weekly range >= 0.2193 AND weekly range % >= 9.9639,n_sub_75v_7d<=2.5 AND weekly_close_loc>=0.2193 AND weekly_range_pct>=9.9639,pat_7111
8315,FALCPAT_8315,other,hit_15pc_20d,other,PROMOTED,58,1568,0.05994897959183673,0.036989795918367346,185.27107919279703,29.398496240601503,13.872836289488982,13.85,volatility (20d ATR%) >= 3.1996 AND distance from 200-DMA <= 19.1227 AND close position in weekly range >= 0.4185,atr_20_pct>=3.1996 AND dist_sma_200<=19.1227 AND weekly_close_loc>=0.4185,pat_8315
7554,FALCPAT_7554,fresh_breakout,hit_10pc_20d,breakout,PROMOTED,57,1049,0.09628217349857007,0.05433746425166826,368.07579195289196,51.53979840111227,18.840915047611716,2.71,volatility (20d ATR%) >= 2.3477 AND 20-day return >= 3.5439 AND close position in weekly range >= 0.4998 AND weekly range % >= 6.9997,atr_20_pct>=2.3477 AND roc_20>=3.5439 AND weekly_close_loc>=0.4998 AND weekly_range_pct>=6.9997,pat_7554
7251,FALCPAT_7251,other,hit_10pc_20d,other,PROMOTED,57,3775,0.022781456953642386,0.015099337748344372,27.89245667756663,37.83686999938611,5.137986645885556,11.28,volatility (20d ATR%) >= 2.1521 AND distance from 50-DMA <= 4.8521 AND 60d relative strength vs sector <= 13.7136 AND close position in weekly range >= 0.2647,atr_20_pct>=2.1521 AND dist_sma_50<=4.8521 AND rs_sector_60d<=13.7136 AND weekly_close_loc>=0.2647,pat_7251
8590,FALCPAT_8590,other,hit_15pc_20d,other,PROBATION,56,1516,0.055408970976253295,0.036939313984168866,60.23246468946784,24.117179516293856,4.554808093065879,2.29,volatility (20d ATR%) <= 4.1346 AND distance from year-high <= -8.3981 AND close position in weekly range >= 0.4465 AND weekly range % >= 5.5916,atr_20_pct<=4.1346 AND dist_high_252<=-8.3981 AND weekly_close_loc>=0.4465 AND weekly_range_pct>=5.5916,pat_8590
7741,FALCPAT_7741,fresh_breakout,hit_10pc_20d,breakout,PROMOTED,55,535,0.15327102803738318,0.102803738317757,713.1538765078326,49.71219991576583,19.46292157387619,10.46,5-day return >= 4.1146 AND close position in weekly range >= 0.7385 AND weekly range % >= 8.6398,roc_5>=4.1146 AND weekly_close_loc>=0.7385 AND weekly_range_pct>=8.6398,pat_7741
7553,FALCPAT_7553,fresh_breakout,hit_10pc_20d,breakout,PROMOTED,55,855,0.09239766081871345,0.06432748538011696,495.3589658048709,54.30402639845163,21.605143044951078,21.38,volatility (20d ATR%) >= 2.3477 AND 20-day return <= 3.5439 AND close position in weekly range >= 0.4998 AND weekly range % >= 6.9997,atr_20_pct>=2.3477 AND roc_20<=3.5439 AND weekly_close_loc>=0.4998 AND weekly_range_pct>=6.9997,pat_7553
7164,FALCPAT_7164,fresh_breakout,hit_10pc_20d,breakout,PROMOTED,53,396,0.21464646464646464,0.13383838383838384,1705.5628723032796,68.77852982842751,36.07964647492696,15.46,volatility (20d ATR%) >= 2.2284 AND close position in weekly range >= 0.5467 AND weekly range % >= 13.298,atr_20_pct>=2.2284 AND weekly_close_loc>=0.5467 AND weekly_range_pct>=13.298,pat_7164
7163,FALCPAT_7163,fresh_breakout,hit_10pc_20d,breakout,PROMOTED,53,590,0.13728813559322034,0.08983050847457627,701.5606774928464,54.8103018554417,22.111418501941145,10.38,volatility (20d ATR%) >= 2.2284 AND close position in weekly range >= 0.5467 AND weekly range % <= 13.298 AND weekly range % >= 9.6857,atr_20_pct>=2.2284 AND weekly_close_loc>=0.5467 AND weekly_range_pct<=13.298 AND weekly_range_pct>=9.6857,pat_7163
8162,FALCPAT_8162,dryup,hit_10pc_20d,other,PROMOTED,53,1515,0.056105610561056105,0.03498349834983498,245.48616701942748,50.11658575742517,19.867307415535528,19.35,volatility (20d ATR%) >= 3.08 AND days with sub-75% volume in last 20 <= 12.5 AND 60-day return <= 9.1506 AND close position in weekly range >= 0.4086,atr_20_pct>=3.08 AND n_sub_75v_20d<=12.5 AND roc_60<=9.1506 AND weekly_close_loc>=0.4086,pat_8162
7444,FALCPAT_7444,dryup,hit_25pc_30d,other,PROMOTED,53,1782,0.05331088664421998,0.02974186307519641,84.63522327418475,17.514873695503756,8.056718653361079,11.72,volatility (20d ATR%) >= 3.2758 AND days with sub-75% volume in last 20 <= 11.5 AND 60d relative strength vs market <= 39.7537 AND close position in weekly range >= 0.3227,atr_20_pct>=3.2758 AND n_sub_75v_20d<=11.5 AND rs_market_60d<=39.7537 AND weekly_close_loc>=0.3227,pat_7444
6245,FALCPAT_6245,fresh_breakout,hit_15pc_20d,breakout,PROMOTED,52,572,0.15384615384615385,0.09090909090909091,698.6592103993358,40.17697967650968,21.861157731562187,20.07,days with sub-3% range in last 7 <= 2.5 AND close position in weekly range >= 0.7117,n_sub_3_range_7d<=2.5 AND weekly_close_loc>=0.7117,pat_6245
7862,FALCPAT_7862,fresh_breakout,hit_10pc_20d,breakout,PROMOTED,50,882,0.09183673469387756,0.05668934240362812,253.54764623356124,43.09626986150055,12.846991519610912,5.41,distance from 10-day high >= -2.5243 AND close position in weekly range >= 0.4998 AND weekly range % >= 7.5026,dist_high_10>=-2.5243 AND weekly_close_loc>=0.4998 AND weekly_range_pct>=7.5026,pat_7862
9574,FALCPAT_9574,fresh_breakout,hit_15pc_20d,breakout,PROMOTED,49,521,0.15547024952015356,0.09404990403071017,641.3612330286337,39.24941360437842,19.68704218115044,14.88,volatility (20d ATR%) >= 3.5761 AND distance from year-high >= -27.4711 AND close position in weekly range >= 0.5899 AND weekly range % >= 8.6569,atr_20_pct>=3.5761 AND dist_high_252>=-27.4711 AND weekly_close_loc>=0.5899 AND weekly_range_pct>=8.6569,pat_9574
7620,FALCPAT_7620,fresh_breakout,hit_10pc_20d,breakout,PROMOTED,47,643,0.12597200622083982,0.07309486780715396,425.07399952857884,47.21488746385012,16.96560912196048,10.53,distance from 50-DMA <= 14.898 AND 5-day return >= 3.643 AND close position in weekly range >= 0.5098 AND weekly range % >= 9.062,dist_sma_50<=14.898 AND roc_5>=3.643 AND weekly_close_loc>=0.5098 AND weekly_range_pct>=9.062,pat_7620
7942,FALCPAT_7942,other,hit_10pc_20d,other,PROMOTED,47,824,0.09466019417475728,0.05703883495145631,322.27345538771027,46.73263629574309,16.48335795385345,8.58,distance from 10-day high >= -3.8795 AND 60-day return <= 12.7797 AND close position in weekly range >= 0.4131 AND weekly range % >= 7.8994,dist_high_10>=-3.8795 AND roc_60<=12.7797 AND weekly_close_loc>=0.4131 AND weekly_range_pct>=7.8994,pat_7942
7819,FALCPAT_7819,fresh_breakout,hit_40pc_40d,breakout,PROMOTED,47,469,0.16204690831556504,0.10021321961620469,188.19348246439208,8.443759630200308,5.478622341237313,4.18,volatility (20d ATR%) >= 3.3686 AND distance from 200-DMA >= 11.3274 AND close position in weekly range >= 0.6303 AND weekly range % >= 7.7431,atr_20_pct>=3.3686 AND dist_sma_200>=11.3274 AND weekly_close_loc>=0.6303 AND weekly_range_pct>=7.7431,pat_7819
9044,FALCPAT_9044,momentum,hit_10pc_20d,momentum,PROBATION,47,1059,0.06893295561850803,0.044381491973559964,35.82462999439033,37.73548261798408,2.354895372799859,-1.56,volatility (20d ATR%) <= 4.0628 AND 5-day return >= 2.8185 AND close position in weekly range >= 0.4183 AND weekly range % >= 6.2674,atr_20_pct<=4.0628 AND roc_5>=2.8185 AND weekly_close_loc>=0.4183 AND weekly_range_pct>=6.2674,pat_9044
6648,FALCPAT_6648,fresh_breakout,hit_10pc_20d,breakout,PROMOTED,46,722,0.10664819944598337,0.06371191135734072,452.4464505365121,54.83829773648756,20.830835784200445,15.41,volatility (20d ATR%) >= 2.6723 AND 60-day return >= -11.5307 AND 60d relative strength vs market >= 3.557 AND close position in weekly range >= 0.7086,atr_20_pct>=2.6723 AND roc_60>=-11.5307 AND rs_market_60d>=3.557 AND weekly_close_loc>=0.7086,pat_6648
8101,FALCPAT_8101,fresh_breakout,hit_10pc_20d,breakout,PROMOTED,45,248,0.2661290322580645,0.1814516129032258,2386.1382277129846,69.03997665596732,38.79069831407767,24.72,volatility (20d ATR%) >= 3.1155 AND 5-day return <= 5.4794 AND close position in weekly range >= 0.53 AND weekly range % >= 10.472,atr_20_pct>=3.1155 AND roc_5<=5.4794 AND weekly_close_loc>=0.53 AND weekly_range_pct>=10.472,pat_8101
6758,FALCPAT_6758,fresh_breakout,hit_10pc_20d,breakout,PROMOTED,45,591,0.12351945854483926,0.07614213197969544,714.9884220479898,60.39805673091991,27.69917337741936,16.65,volatility (20d ATR%) >= 3.3478 AND close position in daily range >= 0.3941 AND close position in weekly range >= 0.6374 AND weekly range % >= 8.5149,atr_20_pct>=3.3478 AND close_loc>=0.3941 AND weekly_close_loc>=0.6374 AND weekly_range_pct>=8.5149,pat_6758
8069,FALCPAT_8069,fresh_breakout,hit_10pc_20d,breakout,PROMOTED,45,952,0.08403361344537816,0.04726890756302521,224.64973533075593,44.2684766214178,14.019198279528156,8.72,5-day return >= 0.3379 AND close position in weekly range >= 0.4857 AND weekly range % <= 13.8814 AND weekly range % >= 7.862,roc_5>=0.3379 AND weekly_close_loc>=0.4857 AND weekly_range_pct<=13.8814 AND weekly_range_pct>=7.862,pat_8069
6270,FALCPAT_6270,other,hit_10pc_20d,other,PROMOTED,45,1678,0.04469606674612634,0.026817640047675805,112.50256747894278,46.382162799435136,12.374700847148024,4.85,distance from 120-day high >= -15.8326 AND 20d relative strength vs market >= -5.4021 AND close position in weekly range >= 0.364 AND weekly range % >= 5.571,dist_high_120>=-15.8326 AND rs_market_20d>=-5.4021 AND weekly_close_loc>=0.364 AND weekly_range_pct>=5.571,pat_6270
8505,FALCPAT_8505,fresh_breakout,hit_15pc_20d,breakout,PROMOTED,44,603,0.10945273631840796,0.07296849087893864,494.8379107934956,35.64532520325203,20.119665252139512,20.4,volatility (20d ATR%) >= 3.596 AND distance from 50-DMA >= -1.7562 AND 20d relative strength vs market >= -9.092 AND close position in weekly range >= 0.6795,atr_20_pct>=3.596 AND dist_sma_50>=-1.7562 AND rs_market_20d>=-9.092 AND weekly_close_loc>=0.6795,pat_8505
6205,FALCPAT_6205,fresh_breakout,hit_15pc_20d,breakout,PROMOTED,43,423,0.16784869976359337,0.1016548463356974,596.3641860651559,35.824287967343906,17.50846602239642,18.41,distance from year-high <= -15.5928 AND days with sub-2.5% range in last 7 <= 2.5 AND close position in weekly range >= 0.7386,dist_high_252<=-15.5928 AND n_sub_2_5_range_7d<=2.5 AND weekly_close_loc>=0.7386,pat_6205
6440,FALCPAT_6440,fresh_breakout,hit_15pc_20d,breakout,PROMOTED,43,694,0.10230547550432277,0.06195965417867435,307.4839010619219,33.12660527469774,14.81078332975025,4.33,60-day return >= -5.8816 AND 20d relative strength vs sector >= -2.8018 AND close position in weekly range >= 0.7316 AND weekly range % >= 6.249,roc_60>=-5.8816 AND rs_sector_20d>=-2.8018 AND weekly_close_loc>=0.7316 AND weekly_range_pct>=6.249,pat_6440
8508,FALCPAT_8508,dryup,hit_10pc_20d,other,PROMOTED,43,2282,0.027607361963190184,0.018843120070113933,39.11944085232471,36.44517912308276,6.19590078119312,3.48,distance from 60-day high <= -3.6453 AND days with sub-75% volume in last 20 >= 9.5 AND close position in weekly range >= 0.2185 AND weekly range % >= 3.683,dist_high_60<=-3.6453 AND n_sub_75v_20d>=9.5 AND weekly_close_loc>=0.2185 AND weekly_range_pct>=3.683,pat_8508
7740,FALCPAT_7740,fresh_breakout,hit_10pc_20d,breakout,PROMOTED,42,256,0.24609375,0.1640625,2052.3005698083425,67.81076066790352,37.56148232601389,21.67,5-day return <= 4.1146 AND close position in weekly range >= 0.7385 AND weekly range % >= 8.6398,roc_5<=4.1146 AND weekly_close_loc>=0.7385 AND weekly_range_pct>=8.6398,pat_7740
8727,FALCPAT_8727,fresh_breakout,hit_15pc_20d,breakout,PROMOTED,42,485,0.12989690721649486,0.0865979381443299,575.6702219581626,39.52314165497896,19.96077023175098,15.33,volatility (20d ATR%) <= 5.2891 AND volatility (20d ATR%) >= 3.624 AND distance from year-high >= -37.4645 AND close position in weekly range >= 0.7552,atr_20_pct<=5.2891 AND atr_20_pct>=3.624 AND dist_high_252>=-37.4645 AND weekly_close_loc>=0.7552,pat_8727
9214,FALCPAT_9214,other,hit_10pc_20d,other,PROMOTED,41,1312,0.051067073170731704,0.03125,209.19295960732987,55.607688814893294,20.227101569709085,22.44,volatility (20d ATR%) >= 3.2014 AND 60d relative strength vs market >= -9.7985 AND 60d relative strength vs sector <= 15.5385 AND close position in weekly range >= 0.424,atr_20_pct>=3.2014 AND rs_market_60d>=-9.7985 AND rs_sector_60d<=15.5385 AND weekly_close_loc>=0.424,pat_9214
8767,FALCPAT_8767,fresh_breakout,hit_10pc_20d,other,PROMOTED,41,2311,0.032453483340545215,0.017741237559498052,80.59884829051515,49.10777385159011,13.727186606405894,13.73,volatility (20d ATR%) >= 3.6888 AND distance from 20-day high >= -19.8967 AND distance from year-high >= -45.8202 AND 60d relative strength vs market <= 39.5596,atr_20_pct>=3.6888 AND dist_high_20>=-19.8967 AND dist_high_252>=-45.8202 AND rs_market_60d<=39.5596,pat_8767
8102,FALCPAT_8102,fresh_breakout,hit_10pc_20d,breakout,PROMOTED,40,487,0.15195071868583163,0.08213552361396304,589.9144932529207,52.091846662774856,21.842568320885213,15.14,volatility (20d ATR%) >= 3.1155 AND 5-day return >= 5.4794 AND close position in weekly range >= 0.53 AND weekly range % >= 10.472,atr_20_pct>=3.1155 AND roc_5>=5.4794 AND weekly_close_loc>=0.53 AND weekly_range_pct>=10.472,pat_8102
8449,FALCPAT_8449,compression,hit_10pc_20d,other,PROMOTED,39,263,0.21673003802281368,0.1482889733840304,1520.028579988127,61.63166397415186,31.38238563226222,8.72,days with sub-3% range in last 7 >= 1.5 AND 5-day return <= 10.4381 AND close position in weekly range >= 0.1574 AND weekly range % >= 12.8017,n_sub_3_range_7d>=1.5 AND roc_5<=10.4381 AND weekly_close_loc>=0.1574 AND weekly_range_pct>=12.8017,pat_8449
6335,FALCPAT_6335,fresh_breakout,hit_10pc_20d,breakout,PROBATION,39,1061,0.05560791705937795,0.036757775683317624,134.95465276524098,45.24786019971469,11.24039824742758,3.67,distance from year-high >= -29.2888 AND distance from 200-DMA >= -21.0968 AND 20d relative strength vs market >= -3.6469 AND close position in weekly range >= 0.8003,dist_high_252>=-29.2888 AND dist_sma_200>=-21.0968 AND rs_market_20d>=-3.6469 AND weekly_close_loc>=0.8003,pat_6335
7860,FALCPAT_7860,fresh_breakout,hit_10pc_20d,breakout,PROMOTED,38,458,0.13537117903930132,0.08296943231441048,759.7333060417909,58.47708061301629,28.227802271126645,19.54,distance from 10-day high <= -2.5243 AND distance from year-high <= -15.5986 AND close position in weekly range >= 0.4998 AND weekly range % >= 7.5026,dist_high_10<=-2.5243 AND dist_high_252<=-15.5986 AND weekly_close_loc>=0.4998 AND weekly_range_pct>=7.5026,pat_7860
7056,FALCPAT_7056,other,hit_15pc_20d,other,PROMOTED,38,772,0.08290155440414508,0.04922279792746114,209.00567036624798,30.540227220032463,13.089582413910348,10.07,volatility (20d ATR%) >= 2.1406 AND 60d relative strength vs sector >= 10.0563 AND close position in weekly range >= 0.0938 AND weekly range % >= 8.0101,atr_20_pct>=2.1406 AND rs_sector_60d>=10.0563 AND weekly_close_loc>=0.0938 AND weekly_range_pct>=8.0101,pat_7056
6299,FALCPAT_6299,fresh_breakout,hit_10pc_20d,breakout,PROMOTED,38,1542,0.04409857328145266,0.02464332036316472,83.94696118362782,44.50868241297013,10.501220460683008,13.98,distance from 120-day high <= -6.4176 AND distance from 200-DMA >= -7.8665 AND 60d relative strength vs market >= -3.8366 AND close position in weekly range >= 0.4856,dist_high_120<=-6.4176 AND dist_sma_200>=-7.8665 AND rs_market_60d>=-3.8366 AND weekly_close_loc>=0.4856,pat_6299
