date,direction,rank,symbol,sector,entry_1000,exit_1515,move_pct_in_dir,hit_1pct,confidence,reliability_prior,why_picked
2026-01-01,LONG,1,IDEA,Telecommunication,11.32,11.68,3.18,1,0.317,,"morning volume high (+568732444.00, 100pct); vs morning VWAP high (+1.79, 100pct); volume vs 20d low (+0.00, 0pct)"
2026-01-01,LONG,2,ADANIPOWER,Power,150.82,148.83,-1.32,0,0.232,,"morning move high (+5.28, 100pct); strength vs market high (+5.45, 100pct); strength vs sector high (+3.47, 100pct)"
2026-01-01,LONG,3,SUPREMEIND,Capital Goods,3404.9,3488.1,2.44,1,0.221,,"9:45-10:00 push high (+1.24, 99pct); near morning high/low high (+0.94, 97pct); vs morning VWAP high (+0.54, 96pct)"
2026-01-01,LONG,4,INDUSTOWER,Telecommunication,437.95,436.85,-0.25,0,0.218,,"9:45-10:00 push high (+2.78, 100pct); morning move high (+4.01, 100pct); vs morning VWAP high (+1.59, 100pct)"
2026-01-01,LONG,5,FORCEMOT,Automobile and Auto Components,20735.0,20865.0,0.63,0,0.202,,"5d momentum high (+11.45, 100pct); volume vs 20d high (+3.84, 100pct); RSI high (+90.24, 99pct)"
2026-01-02,LONG,1,IDEA,Telecommunication,11.89,11.69,-1.68,0,0.375,0.55,"morning volume high (+576141226.00, 100pct); volume vs 20d low (+0.00, 0pct); recent volatility high (+5.28, 100pct)"
2026-01-02,LONG,2,PGEL,Consumer Durables,595.95,602.6,1.12,1,0.283,,"morning move high (+3.02, 100pct); strength vs market high (+2.77, 100pct); strength vs sector high (+2.23, 100pct)"
2026-01-02,LONG,3,FORCEMOT,Automobile and Auto Components,21145.0,21240.0,0.45,0,0.277,0.18,"5d momentum high (+13.59, 100pct); vs morning VWAP low (-2.01, 0pct); 9:45-10:00 push low (-0.73, 0pct)"
2026-01-02,LONG,4,BLUESTARCO,Consumer Durables,1792.2,1817.9,1.43,1,0.271,,"vs morning VWAP high (+0.64, 98pct); morning range high (+3.01, 97pct); morning volatility high (+0.16, 96pct)"
2026-01-02,LONG,5,NATIONALUM,Metals & Mining,323.85,330.8,2.15,1,0.267,,"morning move high (+2.42, 100pct); strength vs market high (+2.17, 100pct); strength vs sector high (+1.70, 100pct)"
2026-01-05,LONG,1,BLUESTARCO,Consumer Durables,1804.4,1848.4,2.44,1,0.311,0.44,"vs morning VWAP high (+0.75, 98pct); volume vs 20d high (+2.35, 93pct); up-bar share high (+0.54, 90pct)"
2026-01-05,LONG,2,PGEL,Consumer Durables,607.0,631.25,4.0,1,0.304,0.45,"morning volatility high (+0.25, 98pct); recent volatility high (+3.45, 97pct); volume vs 20d high (+1.87, 88pct)"
2026-01-05,LONG,3,RADICO,Fast Moving Consumer Goods,3088.5,3101.9,0.43,0,0.295,,"5d momentum low (-6.39, 2pct); recent volatility high (+3.42, 96pct); dist from 20d high low (-8.96, 5pct)"
2026-01-05,LONG,4,ITC,Fast Moving Consumer Goods,345.0,342.7,-0.67,0,0.292,,"RSI low (+16.34, 0pct); 5d momentum low (-13.39, 1pct); morning volume high (+10995428.00, 99pct)"
2026-01-05,LONG,5,IDEA,Telecommunication,11.89,11.46,-3.62,0,0.289,0.41,"morning volume high (+190182745.00, 100pct); vs morning VWAP high (+0.90, 100pct); recent volatility high (+5.12, 99pct)"
2026-01-06,LONG,1,PGEL,Consumer Durables,624.8,626.4,0.26,0,0.356,0.59,"volume vs 20d high (+2.92, 98pct); 5d momentum high (+9.85, 98pct); 20d rel-strength high (+13.60, 97pct)"
2026-01-06,LONG,2,NATIONALUM,Metals & Mining,345.4,346.15,0.22,0,0.31,0.43,"morning move high (+3.60, 100pct); vs morning VWAP high (+1.02, 100pct); strength vs market high (+3.42, 100pct)"
2026-01-06,LONG,3,BLUESTARCO,Consumer Durables,1850.0,1826.2,-1.29,0,0.306,0.58,"volume vs 20d high (+2.26, 93pct); 5d momentum high (+6.77, 87pct); morning volume low (+44610.00, 17pct)"
2026-01-06,LONG,4,PREMIERENE,Capital Goods,771.7,763.95,-1.0,0,0.299,,"morning volatility high (+0.47, 100pct); volume vs 20d high (+3.88, 100pct); RSI low (+6.69, 0pct)"
2026-01-06,LONG,5,SWIGGY,Consumer Services,363.9,359.3,-1.26,0,0.297,,"morning move low (-3.83, 0pct); strength vs market low (-4.01, 0pct); morning volatility high (+0.29, 100pct)"
2026-01-07,LONG,1,KAYNES,Capital Goods,3815.7,3834.1,0.48,0,0.346,,"recent volatility high (+5.58, 100pct); vs morning VWAP high (+1.51, 100pct); 9:45-10:00 push high (+1.40, 100pct)"
2026-01-07,LONG,2,IEX,Financial Services,153.42,155.27,1.21,1,0.305,,"morning move high (+4.77, 100pct); morning volatility high (+0.38, 100pct); morning range high (+7.80, 100pct)"
2026-01-07,LONG,3,GODFRYPHLP,Fast Moving Consumer Goods,2173.3,2160.9,-0.57,0,0.284,,"20d rel-strength low (-18.41, 0pct); dist from 20d high low (-25.77, 0pct); 5d momentum low (-18.06, 0pct)"
2026-01-07,LONG,4,PGEL,Consumer Durables,631.55,622.8,-1.39,0,0.279,0.44,"5d momentum high (+11.48, 100pct); 20d rel-strength high (+17.48, 98pct); morning volatility high (+0.20, 95pct)"
2026-01-07,LONG,5,DIXON,Consumer Durables,11745.0,11772.0,0.23,0,0.269,,"RSI low (+15.67, 1pct); recent volatility high (+4.37, 99pct); 20d rel-strength low (-14.38, 2pct)"
2026-01-08,LONG,1,NATIONALUM,Metals & Mining,338.3,334.0,-1.27,0,0.307,0.33,"20d rel-strength high (+31.57, 100pct); 5d momentum high (+12.19, 100pct); morning volatility high (+0.23, 99pct)"
2026-01-08,LONG,2,TATAELXSI,Information Technology,5778.5,5727.5,-0.88,0,0.291,,"volume vs 20d high (+8.31, 100pct); vs morning VWAP low (-1.44, 0pct); 5d momentum high (+11.69, 99pct)"
2026-01-08,LONG,3,BLUESTARCO,Consumer Durables,1844.1,1818.5,-1.39,0,0.288,0.43,"5d momentum high (+6.47, 92pct); volume vs 20d high (+2.17, 91pct); morning move high (+0.61, 90pct)"
2026-01-08,LONG,4,IEX,Financial Services,151.3,150.01,-0.85,0,0.288,0.49,"5d momentum high (+15.32, 100pct); volume vs 20d high (+8.07, 100pct); morning volume high (+6703279.00, 97pct)"
2026-01-08,LONG,5,PRESTIGE,Realty,1622.1,1588.0,-2.1,0,0.286,,"morning volatility high (+0.20, 96pct); morning range high (+2.12, 88pct); 9:45-10:00 push low (-0.22, 13pct)"
2026-01-09,LONG,1,IEX,Financial Services,159.78,138.51,-13.31,0,0.358,0.37,"morning move high (+6.46, 100pct); vs morning VWAP high (+2.52, 100pct); morning range high (+7.08, 100pct)"
2026-01-09,LONG,2,IDEA,Telecommunication,12.04,11.31,-6.06,0,0.334,0.31,"morning volume high (+1108115329.00, 100pct); morning volatility high (+0.61, 100pct); recent volatility high (+5.00, 100pct)"
2026-01-09,LONG,3,KAYNES,Capital Goods,3755.1,3663.4,-2.44,0,0.294,0.28,"recent volatility high (+4.39, 99pct); dist from 20d high low (-15.25, 3pct); morning volatility high (+0.25, 94pct)"
2026-01-09,LONG,4,SWIGGY,Consumer Services,355.2,351.75,-0.97,0,0.283,0.21,"5d momentum low (-9.69, 1pct); RSI low (+12.65, 1pct); dist from 20d high low (-16.31, 2pct)"
2026-01-09,LONG,5,SUPREMEIND,Capital Goods,3557.5,3498.0,-1.67,0,0.268,0.45,"volume vs 20d low (+0.45, 2pct); morning volume low (+29767.00, 6pct); vs morning VWAP high (+0.90, 91pct)"
2026-01-12,LONG,1,PHOENIXLTD,Realty,1889.0,1884.3,-0.25,0,0.479,,"morning range high (+5.44, 100pct); vs morning VWAP low (-1.58, 0pct); 9:45-10:00 push low (-0.95, 0pct)"
2026-01-12,LONG,2,UNIONBANK,Financial Services,161.78,163.93,1.33,1,0.468,,"5d momentum high (+3.55, 96pct); 20d rel-strength high (+8.62, 90pct); morning volume high (+2130339.00, 88pct)"
2026-01-12,LONG,3,JSWSTEEL,Metals & Mining,1149.6,1182.2,2.84,1,0.462,,"RSI high (+71.90, 95pct); dist from 20d high high (-3.24, 85pct); vs morning VWAP low (-0.31, 18pct)"
2026-01-12,LONG,4,ASHOKLEY,Capital Goods,186.61,186.83,0.12,0,0.458,,"20d rel-strength high (+17.94, 100pct); RSI high (+74.25, 97pct); dist from 20d high high (-2.11, 95pct)"
2026-01-12,LONG,5,BOSCHLTD,Automobile and Auto Components,37400.0,37610.0,0.56,0,0.455,,"morning volume low (+4722.00, 1pct); vs morning VWAP low (-0.62, 5pct); morning move low (-2.09, 6pct)"
2026-01-13,LONG,1,GODFRYPHLP,Fast Moving Consumer Goods,2206.0,2216.0,0.45,0,0.455,0.22,"morning move high (+2.84, 100pct); morning range high (+4.44, 100pct); strength vs market high (+3.60, 100pct)"
2026-01-13,LONG,2,GVT&D,Capital Goods,2731.0,2734.3,0.12,0,0.37,,"vs morning VWAP low (-1.39, 0pct); 5d momentum low (-11.67, 0pct); 9:45-10:00 push low (-1.53, 1pct)"
2026-01-13,LONG,3,RADICO,Fast Moving Consumer Goods,2895.5,2928.0,1.12,1,0.346,0.21,"vs morning VWAP high (+0.61, 100pct); 9:45-10:00 push high (+1.21, 100pct); morning volatility high (+0.29, 99pct)"
2026-01-13,LONG,4,UNIONBANK,Financial Services,165.68,166.23,0.33,0,0.333,0.68,"near morning high/low high (+0.72, 96pct); up-bar share high (+0.48, 95pct); morning volume high (+3712275.00, 93pct)"
2026-01-13,LONG,5,JSWSTEEL,Metals & Mining,1184.3,1177.7,-0.56,0,0.313,0.67,"up-bar share high (+0.57, 100pct); RSI high (+73.18, 96pct); morning range low (+0.84, 4pct)"
2026-01-14,LONG,1,INOXWIND,Capital Goods,117.47,114.41,-2.6,0,0.313,,"morning volatility high (+0.25, 99pct); morning range high (+3.72, 98pct); volume vs 20d high (+2.63, 97pct)"
2026-01-14,LONG,2,RADICO,Fast Moving Consumer Goods,2917.3,2903.1,-0.49,0,0.312,0.4,"recent volatility high (+4.26, 98pct); dist from 20d high low (-13.86, 7pct); 20d rel-strength low (-8.00, 8pct)"
2026-01-14,LONG,3,OIL,Oil Gas & Consumable Fuels,466.3,458.6,-1.65,0,0.311,,"morning move high (+3.67, 100pct); strength vs market high (+3.33, 100pct); strength vs sector high (+2.56, 100pct)"
2026-01-14,LONG,4,DIXON,Consumer Durables,11510.0,11122.0,-3.37,0,0.309,0.2,"strength vs sector high (+2.26, 99pct); 20d rel-strength low (-17.06, 1pct); dist from 20d high low (-18.70, 1pct)"
2026-01-14,LONG,5,BAJAJHLDNG,Financial Services,10645.0,10746.0,0.95,0,0.309,,"9:45-10:00 push low (-0.54, 1pct); strength vs sector low (-1.85, 1pct); morning move low (-1.43, 3pct)"
2026-01-16,LONG,1,UNIONBANK,Financial Services,178.8,176.0,-1.57,0,0.315,0.51,"volume vs 20d high (+5.43, 100pct); RSI high (+84.08, 100pct); vs morning VWAP low (-1.12, 0pct)"
2026-01-16,LONG,2,HDFCAMC,Financial Services,2669.3,2596.6,-2.72,0,0.287,,"morning range high (+4.50, 99pct); 9:45-10:00 push low (-0.81, 2pct); strength vs sector high (+2.74, 98pct)"
2026-01-16,LONG,3,GODREJPROP,Realty,1922.0,1890.6,-1.63,0,0.284,,"morning volatility high (+0.25, 98pct); 5d momentum low (-10.68, 2pct); 9:45-10:00 push low (-0.56, 3pct)"
2026-01-16,LONG,4,PHOENIXLTD,Realty,1869.8,1864.2,-0.3,0,0.28,0.44,"vs morning VWAP low (-0.92, 1pct); up-bar share low (+0.33, 3pct); near morning high/low low (+0.05, 3pct)"
2026-01-16,LONG,5,FEDERALBNK,Financial Services,256.0,271.4,6.02,1,0.272,,"morning range high (+4.14, 98pct); strength vs sector high (+2.72, 98pct); morning move high (+3.43, 97pct)"
2026-01-19,LONG,1,POWERINDIA,Capital Goods,16877.0,16986.0,0.65,0,0.337,,"morning move high (+3.74, 100pct); strength vs market high (+3.91, 100pct); strength vs sector high (+3.36, 100pct)"
2026-01-19,LONG,2,GVT&D,Capital Goods,2642.2,2648.3,0.23,0,0.331,0.3,"vs morning VWAP high (+1.10, 100pct); 5d momentum low (-12.70, 0pct); near morning high/low high (+0.95, 100pct)"
2026-01-19,LONG,3,CGPOWER,Capital Goods,595.3,590.5,-0.81,0,0.33,,"morning move high (+2.64, 99pct); strength vs market high (+2.81, 99pct); morning volatility high (+0.25, 99pct)"
2026-01-19,LONG,4,NBCC,Construction,103.03,102.26,-0.75,0,0.321,,"RSI low (+4.60, 1pct); 5d momentum low (-7.47, 4pct); dist from 20d high low (-17.58, 4pct)"
2026-01-19,LONG,5,TIINDIA,Automobile and Auto Components,2380.9,2380.0,-0.04,0,0.321,,"morning move high (+1.63, 98pct); strength vs market high (+1.81, 98pct); strength vs sector high (+2.11, 98pct)"
2026-01-20,LONG,1,DALBHARAT,Construction Materials,2206.4,2196.7,-0.44,0,0.492,,"morning move high (+2.92, 100pct); strength vs market high (+3.90, 100pct); near morning high/low high (+0.94, 100pct)"
2026-01-20,LONG,2,HINDZINC,Metals & Mining,657.85,679.7,3.32,1,0.302,,"9:45-10:00 push low (-0.84, 0pct); morning volatility high (+0.26, 99pct); vs morning VWAP low (-1.26, 1pct)"
2026-01-20,LONG,3,SHREECEM,Construction Materials,27795.0,27255.0,-1.94,0,0.296,,"morning volume low (+3728.00, 0pct); up-bar share high (+0.54, 99pct); vs morning VWAP high (+0.66, 99pct)"
2026-01-20,LONG,4,ULTRACEMCO,Construction Materials,12360.0,12045.0,-2.55,0,0.285,,"up-bar share high (+0.57, 100pct); morning move high (+1.10, 99pct); strength vs market high (+2.09, 99pct)"
2026-01-20,LONG,5,JSWSTEEL,Metals & Mining,1182.0,1158.5,-1.99,0,0.27,0.5,"RSI high (+70.70, 94pct); 20d rel-strength high (+10.57, 91pct); dist from 20d high high (-1.48, 91pct)"
2026-01-21,LONG,1,COCHINSHIP,Capital Goods,1429.1,1465.0,2.51,1,0.431,,"morning volatility high (+0.36, 100pct); RSI low (+8.66, 2pct); 5d momentum low (-8.04, 5pct)"
2026-01-21,LONG,2,NBCC,Construction,97.18,96.35,-0.85,0,0.414,0.26,"RSI low (+3.47, 0pct); dist from 20d high low (-22.30, 1pct); morning volatility high (+0.31, 98pct)"
2026-01-21,LONG,3,GODREJPROP,Realty,1658.0,1642.6,-0.93,0,0.409,0.22,"5d momentum low (-9.80, 1pct); dist from 20d high low (-21.77, 1pct); 20d rel-strength low (-13.71, 4pct)"
2026-01-21,LONG,4,PRESTIGE,Realty,1398.3,1443.1,3.2,1,0.405,0.22,"up-bar share low (+0.30, 2pct); volume vs 20d high (+2.94, 97pct); morning volatility high (+0.28, 92pct)"
2026-01-21,LONG,5,MAZDOCK,Capital Goods,2313.1,2325.9,0.55,0,0.392,,"morning volatility high (+0.28, 93pct); 5d momentum low (-7.49, 7pct); recent volatility high (+3.39, 89pct)"
2026-01-22,LONG,1,HINDZINC,Metals & Mining,657.55,666.5,1.36,1,0.469,0.49,"9:45-10:00 push low (-3.32, 0pct); dist from 20d high high (-0.49, 100pct); 5d momentum high (+10.75, 100pct)"
2026-01-22,LONG,2,PREMIERENE,Capital Goods,733.9,739.1,0.71,0,0.408,0.21,"morning volatility high (+0.41, 100pct); 20d rel-strength low (-15.82, 2pct); vs morning VWAP low (-1.40, 2pct)"
2026-01-22,LONG,3,WAAREEENER,Capital Goods,2659.1,2636.1,-0.86,0,0.389,,"morning move high (+3.67, 100pct); morning range high (+7.02, 100pct); strength vs market high (+3.10, 100pct)"
2026-01-22,LONG,4,GODFRYPHLP,Fast Moving Consumer Goods,2107.5,2063.0,-2.11,0,0.38,0.16,"20d rel-strength low (-24.31, 0pct); dist from 20d high low (-28.95, 0pct); recent volatility high (+5.13, 100pct)"
2026-01-22,LONG,5,UPL,Chemicals,695.3,700.1,0.69,0,0.378,,"5d momentum low (-11.37, 2pct); vs morning VWAP low (-1.21, 3pct); 9:45-10:00 push low (-1.37, 4pct)"
2026-01-23,LONG,1,HINDZINC,Metals & Mining,700.0,700.0,0.0,0,0.372,0.62,"morning volume high (+10593272.00, 98pct); 20d rel-strength high (+12.97, 96pct); morning volatility high (+0.22, 94pct)"
2026-01-23,LONG,2,COCHINSHIP,Capital Goods,1485.5,1485.0,-0.03,0,0.321,0.62,"near morning high/low low (+0.16, 19pct); 20d rel-strength low (-5.63, 21pct); up-bar share low (+0.41, 24pct)"
2026-01-23,LONG,3,DALBHARAT,Construction Materials,2126.9,2084.6,-1.99,0,0.318,0.44,"morning volume low (+45035.00, 14pct); morning volatility high (+0.18, 85pct); 20d rel-strength high (+7.48, 84pct)"
2026-01-23,LONG,4,NYKAA,Consumer Services,237.25,234.65,-1.1,0,0.306,,"9:45-10:00 push low (-0.71, 1pct); morning volume high (+4544089.00, 93pct); vs morning VWAP low (-0.64, 7pct)"
2026-01-23,LONG,5,KALYANKJIL,Consumer Durables,375.2,366.2,-2.4,0,0.303,,"morning volatility high (+0.35, 100pct); dist from 20d high low (-30.18, 0pct); 5d momentum low (-22.24, 0pct)"
2026-01-27,LONG,1,PREMIERENE,Capital Goods,714.35,707.5,-0.96,0,0.408,0.16,"morning move high (+4.51, 100pct); strength vs market high (+4.43, 100pct); strength vs sector high (+4.05, 100pct)"
2026-01-27,LONG,2,ADANIENSOL,Power,843.7,847.9,0.5,0,0.39,,"volume vs 20d high (+4.91, 98pct); dist from 20d high low (-23.88, 3pct); strength vs sector high (+1.81, 96pct)"
2026-01-27,LONG,3,DLF,Realty,602.9,609.35,1.07,1,0.375,,"RSI low (+3.59, 0pct); 9:45-10:00 push high (+1.54, 99pct); strength vs sector high (+1.95, 97pct)"
2026-01-27,LONG,4,PGEL,Consumer Durables,514.5,517.55,0.59,0,0.368,0.33,"vs morning VWAP low (-0.42, 2pct); 5d momentum low (-12.87, 4pct); recent volatility high (+4.31, 95pct)"
2026-01-27,LONG,5,KAYNES,Capital Goods,3346.8,3328.1,-0.56,0,0.365,0.21,"recent volatility high (+4.34, 95pct); strength vs sector low (-2.08, 5pct); 20d rel-strength low (-13.77, 5pct)"
2026-01-28,LONG,1,PRESTIGE,Realty,1416.7,1422.2,0.39,0,0.35,0.41,"morning range high (+3.42, 94pct); morning volatility high (+0.21, 92pct); 9:45-10:00 push low (-0.35, 9pct)"
2026-01-28,LONG,2,DLF,Realty,609.9,624.4,2.38,1,0.331,0.56,"up-bar share low (+0.35, 3pct); vs morning VWAP low (-0.81, 3pct); near morning high/low low (+0.07, 4pct)"
2026-01-28,LONG,3,CGPOWER,Capital Goods,557.9,581.85,4.29,1,0.291,0.27,"morning volatility high (+0.35, 100pct); strength vs sector high (+2.72, 99pct); morning move high (+4.24, 99pct)"
2026-01-28,LONG,4,ASHOKLEY,Capital Goods,192.68,195.33,1.38,1,0.287,0.42,"vs morning VWAP low (-0.91, 1pct); 9:45-10:00 push low (-0.52, 4pct); strength vs sector low (-2.15, 4pct)"
2026-01-28,LONG,5,MOTILALOFS,Financial Services,781.95,789.95,1.02,1,0.279,,"vs morning VWAP high (+1.25, 99pct); morning volatility high (+0.29, 98pct); morning range high (+4.04, 96pct)"
2026-01-29,LONG,1,HINDZINC,Metals & Mining,717.3,715.05,-0.31,0,0.33,0.46,"near morning high/low high (+1.00, 100pct); vs morning VWAP high (+1.45, 100pct); morning move high (+3.17, 99pct)"
2026-01-29,LONG,2,DLF,Realty,631.8,638.2,1.01,1,0.329,0.67,"9:45-10:00 push high (+0.21, 91pct); morning move high (+0.77, 90pct); strength vs market high (+1.35, 90pct)"
2026-01-29,LONG,3,JINDALSTEL,Metals & Mining,1160.7,1158.3,-0.21,0,0.314,,"9:45-10:00 push high (+1.06, 100pct); morning move high (+3.17, 100pct); near morning high/low high (+0.95, 100pct)"
2026-01-29,LONG,4,SOLARINDS,Chemicals,13553.0,13323.0,-1.7,0,0.312,,"morning move low (-3.12, 1pct); vs morning VWAP low (-1.67, 1pct); strength vs market low (-2.54, 1pct)"
2026-01-29,LONG,5,ASHOKLEY,Capital Goods,193.27,193.69,0.22,0,0.307,0.56,"5d momentum high (+8.04, 93pct); RSI high (+62.72, 92pct); 20d rel-strength high (+11.66, 90pct)"
2026-01-30,LONG,1,DLF,Realty,635.45,634.7,-0.12,0,0.323,0.75,"morning volatility low (+0.12, 30pct); 20d rel-strength low (-5.10, 30pct); 5d momentum high (+3.38, 69pct)"
2026-01-30,LONG,2,MOTILALOFS,Financial Services,737.8,755.3,2.37,1,0.305,0.46,"9:45-10:00 push high (+1.00, 98pct); recent volatility high (+4.33, 95pct); vs morning VWAP high (+1.15, 95pct)"
2026-01-30,LONG,3,AMBER,Consumer Durables,5785.0,5711.5,-1.27,0,0.296,,"morning move high (+4.35, 98pct); strength vs market high (+4.05, 98pct); vs morning VWAP high (+1.36, 97pct)"
2026-01-30,LONG,4,KPITTECH,Information Technology,1045.8,1041.9,-0.37,0,0.286,,"volume vs 20d high (+3.16, 97pct); RSI low (+11.01, 3pct); 5d momentum low (-6.47, 3pct)"
2026-01-30,LONG,5,COCHINSHIP,Capital Goods,1598.9,1656.9,3.63,1,0.272,0.47,"5d momentum high (+9.74, 93pct); volume vs 20d high (+2.20, 91pct); 9:45-10:00 push high (+0.51, 88pct)"
2026-02-01,LONG,1,MCX,Financial Services,2224.4,2226.4,0.09,0,0.424,,"morning move low (-3.29, 0pct); up-bar share low (+0.20, 0pct); strength vs market low (-3.01, 0pct)"
2026-02-01,LONG,2,JINDALSTEL,Metals & Mining,1128.4,1100.2,-2.5,0,0.413,0.24,"morning move high (+2.77, 100pct); strength vs market high (+3.04, 100pct); vs morning VWAP high (+1.36, 99pct)"
2026-02-01,LONG,3,BANKBARODA,Financial Services,294.9,280.7,-4.82,0,0.412,,"morning volatility high (+0.25, 91pct); morning volume high (+2393512.00, 89pct); 9:45-10:00 push high (+0.37, 89pct)"
2026-02-01,LONG,4,MUTHOOTFIN,Financial Services,3596.0,3486.3,-3.05,0,0.405,,"morning move low (-2.81, 2pct); strength vs market low (-2.54, 2pct); strength vs sector low (-2.19, 3pct)"
2026-02-01,LONG,5,HINDALCO,Metals & Mining,923.65,906.8,-1.82,0,0.403,,"vs morning VWAP high (+1.98, 100pct); morning volatility high (+0.72, 99pct); morning range high (+6.81, 99pct)"
2026-02-02,LONG,1,MOTILALOFS,Financial Services,733.5,745.5,1.64,1,0.4,0.59,"recent volatility high (+4.98, 97pct); vs morning VWAP high (+0.97, 96pct); dist from 20d high low (-17.66, 8pct)"
2026-02-02,LONG,2,NUVAMA,Financial Services,1273.1,1283.7,0.83,0,0.352,,"strength vs sector high (+3.51, 99pct); morning move high (+3.48, 99pct); strength vs market high (+3.52, 99pct)"
2026-02-02,LONG,3,COCHINSHIP,Capital Goods,1554.0,1514.0,-2.57,0,0.341,0.6,"vs morning VWAP low (-0.79, 5pct); morning volatility high (+0.29, 90pct); volume vs 20d high (+2.26, 90pct)"
2026-02-02,LONG,4,ADANIGREEN,Power,829.95,844.55,1.76,1,0.34,,"9:45-10:00 push low (-1.11, 0pct); dist from 20d high low (-22.77, 2pct); morning range high (+4.32, 96pct)"
