pattern,symbol,n,avg_d1,bucket,edge_score,stability_score,target,regime,hit_pct,base_pct,real_lift_pp,status,rule,mandate,rule_family,screener_tier,prior_score
FALCPAT_8365,WOCKPHARMA,22,1.103,1-2%,24.266,5.173528583085243,hit_15pc_20d,breakout,52.53012048192771,15.52565995111252,37.0044605308152,PROMOTED,60-day return <= 70.2502 AND close position in weekly range >= 0.6135 AND distance from 20-week SMA >= 36.7502 AND weekly range % >= 9.6242,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|recent_weakness|weekly_strength,B_broad_edge,3.458450120169852
FALCPAT_9517,MCX,22,1.103,1-2%,24.266,5.173528583085243,hit_25pc_30d,breakout,25.684608120868745,10.408532325017468,15.27607579585128,PROMOTED,volatility (20d ATR%) >= 3.3726 AND days with sub-75% volume in last 7 >= 0.5 AND slope of 20-DMA <= -1.942 AND close position in weekly range >= 0.7978,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,B_broad_edge,3.458450120169852
FALCPAT_9406,GALLANTT,26,1.049,1-2%,27.273999999999997,5.348871469758831,hit_15pc_20d,momentum,24.778761061946906,19.56237142322798,5.216389638718924,PROMOTED,volatility (20d ATR%) >= 3.3506 AND distance from 120-day high <= -13.1357 AND 20-day return >= -2.1667 AND slope of 50-DMA >= 0.2647,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion,B_broad_edge,3.457332872438541
FALCPAT_7008,AMBUJACEM,24,1.074,1-2%,25.776000000000003,5.261503967498267,hit_10pc_20d,other,40.09886925393488,32.698883353500555,7.399985900434325,PROMOTED,volatility (20d ATR%) <= 4.4018 AND close position in weekly range <= 0.8143 AND distance from 20-week SMA >= 2.2342 AND weekly range % >= 8.5031,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_weak_close,B_broad_edge,3.457072635908448
FALCPAT_7631,GRSE,20,1.135,1-2%,22.7,5.075874308924523,hit_25pc_30d,other,19.38718140929535,7.722364089468664,11.664817319826687,PROMOTED,distance from 200-DMA <= 7.1232 AND close position in weekly range >= 0.4448 AND distance from 20-week SMA <= 9.6939 AND weekly range % >= 9.9626,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,B_broad_edge,3.4555329668160852
FALCPAT_8448,GRAVITA,27,1.037,1-2%,27.999,5.388410062346777,hit_10pc_20d,other,61.395802830649096,30.24927834188964,31.146524488759454,PROMOTED,days with sub-3% range in last 7 <= 1.5 AND 5-day return <= 10.4381 AND close position in weekly range >= 0.1574 AND weekly range % >= 12.8017,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|compression|recent_weakness|weekly_strength,B_broad_edge,3.455496077051686
FALCPAT_6229,TATAINVEST,20,1.134,1-2%,22.68,5.071402172969523,hit_25pc_30d,mean_reversion,15.949290673105946,10.722915258072424,5.226375415033521,PROMOTED,distance from 120-day high <= -7.3598 AND distance from 50-DMA <= -0.4667 AND 5-day return <= -5.5714 AND 60d relative strength vs sector <= -3.1676,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|recent_weakness|relative_strength,B_broad_edge,3.4524884443783614
FALCPAT_9583,SCHAEFFLER,20,1.134,1-2%,22.68,5.071402172969523,hit_25pc_30d,capitulation,24.15522703273496,10.408532325017468,13.746694707717484,PROMOTED,volatility (20d ATR%) >= 4.0743 AND distance from year-high <= -32.3954 AND close position in weekly range <= 0.7707,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion|weekly_weak_close,B_broad_edge,3.4524884443783614
FALCPAT_7870,GRANULES,22,1.101,1-2%,24.222,5.164147751565596,hit_15pc_20d,other,20.54281171928231,15.52565995111252,5.017151768169789,PROMOTED,slope of 20-DMA <= -0.8982 AND close position in weekly range <= 0.5692 AND weekly range % >= 9.2163,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_weak_close,B_broad_edge,3.4521791317379935
FALCPAT_8631,CYIENT,22,1.101,1-2%,24.222,5.164147751565596,hit_25pc_30d,other,19.30894308943089,10.408532325017468,8.900410764413426,PROMOTED,volatility (20d ATR%) >= 3.712 AND distance from 200-DMA <= 81.1105 AND 60d relative strength vs sector <= 37.5146 AND 60d relative strength vs sector >= 25.6836,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|relative_strength,B_broad_edge,3.4521791317379935
FALCPAT_9061,ADANIPORTS,22,1.101,1-2%,24.222,5.164147751565596,hit_15pc_20d,other,44.18604651162791,19.56237142322798,24.623675088399928,PROMOTED,volatility (20d ATR%) >= 5.9082 AND distance from 20-week SMA <= -16.5781,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion,B_broad_edge,3.4521791317379935
FALCPAT_8511,GESHIP,20,1.133,1-2%,22.66,5.066930037014524,hit_40pc_40d,capitulation,7.754079958552802,2.9651372889629943,4.788942669589807,PROMOTED,volatility (20d ATR%) >= 3.3187 AND distance from 200-DMA <= -14.1142 AND 20-day return <= -5.755,"Buy when rule fires; win if +40% within 40d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|recent_weakness,B_broad_edge,3.449443921940638
FALCPAT_7459,GAIL,29,1.014,1-2%,29.406,5.460557114434387,hit_15pc_20d,other,27.09483498957183,17.450644806122114,9.644190183449716,PROMOTED,volatility (20d ATR%) >= 3.52 AND distance from 200-DMA <= 32.0803 AND distance from 200-DMA >= 16.3369 AND distance from 20-week SMA >= 1.2965,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion,B_broad_edge,3.4488141450054255
FALCPAT_9540,PERSISTENT,22,1.099,1-2%,24.178,5.154766920045949,hit_10pc_20d,breakout,41.03559870550162,35.380587245184216,5.6550114603174055,PROMOTED,volatility (20d ATR%) <= 3.3204 AND close position in weekly range >= 0.582 AND weekly range % >= 8.5722,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,B_broad_edge,3.4459081433061356
FALCPAT_9294,DATAPATTNS,29,1.013,1-2%,29.376999999999995,5.4551719496272515,hit_15pc_20d,momentum,23.488664987405546,19.56237142322798,3.926293564177563,PROMOTED,distance from 60-day high >= -4.2092 AND 20-day return >= 10.848 AND weekly range % >= 8.2161,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion,B_broad_edge,3.445412947623763
FALCPAT_9583,GRAVITA,30,1.003,1-2%,30.089999999999996,5.493657251776815,hit_25pc_30d,capitulation,24.15522703273496,10.408532325017468,13.746694707717484,PROMOTED,volatility (20d ATR%) >= 4.0743 AND distance from year-high <= -32.3954 AND close position in weekly range <= 0.7707,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion|weekly_weak_close,B_broad_edge,3.4442891660986015
FALCPAT_6329,WHIRLPOOL,24,1.07,1-2%,25.68,5.241908049556001,hit_25pc_30d,breakout,18.579651261215503,10.722915258072424,7.856736003143084,PROMOTED,distance from 200-DMA <= -9.4385 AND days with sub-75% volume in last 7 >= 2.5 AND close position in weekly range >= 0.4553 AND weekly range % >= 5.3895,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,B_broad_edge,3.444197132608975
FALCPAT_9195,KIMS,26,1.045,1-2%,27.169999999999998,5.328475391704459,hit_40pc_40d,other,10.265332753371032,4.088422971741112,6.176909781629919,PROMOTED,volatility (20d ATR%) <= 6.4183 AND volatility (20d ATR%) >= 4.4887 AND 20d relative strength vs sector >= -11.6776,"Buy when rule fires; win if +40% within 40d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|relative_strength,B_broad_edge,3.4441495249745238
FALCPAT_9223,KIMS,26,1.045,1-2%,27.169999999999998,5.328475391704459,hit_25pc_30d,other,21.1395101171459,10.408532325017468,10.730977792128432,PROMOTED,volatility (20d ATR%) >= 4.4887 AND distance from year-high >= -25.6329 AND 20d relative strength vs sector >= -11.6776,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|relative_strength,B_broad_edge,3.4441495249745238
FALCPAT_6229,BANKBARODA,21,1.114,1-2%,23.394000000000002,5.104989324180806,hit_25pc_30d,mean_reversion,15.949290673105946,10.722915258072424,5.226375415033521,PROMOTED,distance from 120-day high <= -7.3598 AND distance from 50-DMA <= -0.4667 AND 5-day return <= -5.5714 AND 60d relative strength vs sector <= -3.1676,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|recent_weakness|relative_strength,B_broad_edge,3.4434212930411645
FALCPAT_7941,KFINTECH,21,1.114,1-2%,23.394000000000002,5.104989324180806,hit_10pc_20d,other,58.59744285160791,30.24927834188964,28.348164509718263,PROMOTED,distance from 10-day high <= -3.8795 AND 60-day return <= 12.7797 AND close position in weekly range >= 0.4131 AND weekly range % >= 7.8994,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion|recent_weakness|weekly_strength,B_broad_edge,3.4434212930411645
FALCPAT_6205,BEL,20,1.131,1-2%,22.62,5.057985765104524,hit_15pc_20d,breakout,35.824287967343906,18.31582194494749,17.50846602239642,PROMOTED,distance from year-high <= -15.5928 AND days with sub-2.5% range in last 7 <= 2.5 AND close position in weekly range >= 0.7386,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|compression|weekly_strength,B_broad_edge,3.4433548770651914
FALCPAT_7972,AMBUJACEM,20,1.131,1-2%,22.62,5.057985765104524,hit_15pc_20d,other,26.41168498720072,15.52565995111252,10.886025036088204,PROMOTED,days with sub-75% volume in last 20 <= 10.5 AND close position in weekly range <= 0.7255 AND close position in weekly range >= 0.2793 AND weekly range % >= 9.1882,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength|weekly_weak_close,B_broad_edge,3.4433548770651914
FALCPAT_7463,GLENMARK,22,1.098,1-2%,24.156000000000002,5.150076504286126,hit_15pc_20d,other,27.512579899360805,17.450644806122114,10.061935093238692,PROMOTED,volatility (20d ATR%) >= 3.9983 AND days with sub-75% volume in last 20 <= 10.5 AND close position in weekly range <= 0.5947,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_weak_close,B_broad_edge,3.4427726490902066
FALCPAT_8721,POWERINDIA,20,1.13,1-2%,22.599999999999998,5.053513629149524,,,,,,,,,other,B_broad_edge,3.4403103546274676
FALCPAT_7164,CASTROLIND,22,1.097,1-2%,24.134,5.145386088526302,hit_10pc_20d,breakout,68.77852982842751,32.698883353500555,36.07964647492696,PROMOTED,volatility (20d ATR%) >= 2.2284 AND close position in weekly range >= 0.5467 AND weekly range % >= 13.298,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,B_broad_edge,3.4396371548742772
FALCPAT_7737,SUZLON,28,1.021,1-2%,28.587999999999997,5.402624177193894,hit_10pc_20d,other,40.43974732750243,30.24927834188964,10.190468985612789,PROMOTED,volatility (20d ATR%) >= 3.7186 AND close position in weekly range <= 0.4445 AND distance from 20-week SMA <= -3.4823 AND weekly range % >= 8.6398,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_weak_close,B_broad_edge,3.4380090424161898
FALCPAT_8622,GALLANTT,24,1.068,1-2%,25.632,5.232110090584868,hit_25pc_30d,breakout,30.8537616229924,7.722364089468664,23.131397533523728,PROMOTED,volatility (20d ATR%) >= 3.5234 AND close position in weekly range >= 0.7828 AND weekly range % >= 12.8291,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,B_broad_edge,3.4377593809592386
FALCPAT_8904,TATAINVEST,24,1.068,1-2%,25.632,5.232110090584868,hit_15pc_20d,other,35.01755754974639,19.56237142322798,15.455186126518411,PROMOTED,slope of 20-DMA <= -2.8266 AND close position in weekly range <= 0.7839,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",weekly_weak_close,B_broad_edge,3.4377593809592386
FALCPAT_9528,HBLENGINE,24,1.068,1-2%,25.632,5.232110090584868,hit_25pc_30d,capitulation,18.63636363636364,10.408532325017468,8.227831311346169,PROMOTED,volatility (20d ATR%) >= 3.347 AND distance from 120-day high <= -28.3924 AND 20d relative strength vs market <= -10.0472,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion|relative_strength,B_broad_edge,3.4377593809592386
FALCPAT_7618,SWANCORP,30,1.001,1-2%,30.029999999999998,5.482702800626712,hit_10pc_20d,breakout,60.296641333660205,30.24927834188964,30.04736299177057,PROMOTED,5-day return <= 3.643 AND close position in weekly range >= 0.5098 AND weekly range % <= 14.1572 AND weekly range % >= 9.062,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|compression|recent_weakness|weekly_strength,B_broad_edge,3.437421191689631
FALCPAT_8095,RECLTD,22,1.096,1-2%,24.112000000000002,5.140695672766479,,,,,,,,,other,B_broad_edge,3.4365016606583483
FALCPAT_9211,TATAELXSI,27,1.031,1-2%,27.836999999999996,5.357233147810537,hit_10pc_20d,other,47.06687524442707,35.380587245184216,11.68628799924285,PROMOTED,volatility (20d ATR%) >= 3.2014 AND 60d relative strength vs market <= -9.7985 AND slope of 20-DMA >= -5.1315 AND close position in weekly range >= 0.1404,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength|relative_strength,B_broad_edge,3.435502849990635
FALCPAT_8241,RVNL,20,1.128,1-2%,22.56,5.044569357239525,hit_25pc_30d,capitulation,25.950163604329223,7.722364089468664,18.22779951486056,PROMOTED,volatility (20d ATR%) >= 3.475 AND distance from year-high <= -40.3376 AND 60-day return <= -17.8637 AND close position in weekly range <= 0.5303,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion|recent_weakness|weekly_weak_close,B_broad_edge,3.434221309752021
FALCPAT_8811,POONAWALLA,20,1.128,1-2%,22.56,5.044569357239525,hit_40pc_40d,capitulation,13.46749226006192,4.088422971741112,9.379069288320808,PROMOTED,volatility (20d ATR%) >= 4.0778 AND distance from year-high <= -38.1461 AND days with sub-75% volume in last 20 <= 15.5 AND close position in weekly range >= 0.057,"Buy when rule fires; win if +40% within 40d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion|weekly_strength,B_broad_edge,3.434221309752021
FALCPAT_6145,DCMSHRIRAM,21,1.111,1-2%,23.331,5.091241597095938,hit_10pc_20d,other,43.25451066156369,34.00746195228712,9.247048709276578,PROMOTED,volatility (20d ATR%) >= 2.3809 AND distance from 10-day high <= -10.5981 AND 60-day return <= -5.3808 AND close position in weekly range <= 0.7418,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion|recent_weakness|weekly_weak_close,B_broad_edge,3.4341481656810893
FALCPAT_6477,IRCON,25,1.054,1-2%,26.35,5.2700000000000005,hit_10pc_20d,capitulation,43.82678506264445,34.00746195228712,9.819323110357333,PROMOTED,volatility (20d ATR%) >= 2.0373 AND distance from year-high <= -20.1662 AND RSI(14) <= 28.6983 AND weekly range % >= 5.6382,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",oversold|pullback_from_high|volatility_expansion,B_broad_edge,3.4340337510746424
FALCPAT_6477,SAREGAMA,22,1.095,1-2%,24.09,5.136005257006655,hit_10pc_20d,capitulation,43.82678506264445,34.00746195228712,9.819323110357333,PROMOTED,volatility (20d ATR%) >= 2.0373 AND distance from year-high <= -20.1662 AND RSI(14) <= 28.6983 AND weekly range % >= 5.6382,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",oversold|pullback_from_high|volatility_expansion,B_broad_edge,3.433366166442419
FALCPAT_8579,KAJARIACER,29,1.009,1-2%,29.260999999999996,5.433631290398714,hit_10pc_20d,other,38.998899889989,30.24927834188964,8.749621548099357,PROMOTED,volatility (20d ATR%) <= 4.2758 AND volatility (20d ATR%) >= 3.4313 AND close position in weekly range <= 0.6707 AND close position in weekly range >= 0.3832,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength|weekly_weak_close,B_broad_edge,3.4318081580971147
FALCPAT_9122,TATATECH,20,1.127,1-2%,22.54,5.040097221284526,hit_15pc_20d,capitulation,27.79648998404538,19.56237142322798,8.234118560817402,PROMOTED,volatility (20d ATR%) >= 3.4326 AND distance from year-high <= -21.3469 AND 60-day return >= -28.0132 AND close position in weekly range <= 0.8244,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion|weekly_weak_close,B_broad_edge,3.4311767873142975
FALCPAT_7786,SJVN,20,1.126,1-2%,22.519999999999996,5.035625085329526,hit_15pc_20d,other,31.722880583409296,15.52565995111252,16.197220632296776,PROMOTED,days with sub-2.5% range in last 7 <= 0.5 AND distance from 20-week SMA <= 3.0555 AND weekly range % <= 9.0613,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",compression,B_broad_edge,3.428132264876574
FALCPAT_8454,ZOMATO,20,1.126,1-2%,22.519999999999996,5.035625085329526,hit_10pc_20d,other,42.93606945540648,30.24927834188964,12.686791113516833,PROMOTED,volatility (20d ATR%) >= 3.5945 AND distance from 200-DMA <= -7.3884 AND days with sub-3% range in last 7 >= 1.5 AND close position in weekly range <= 0.7018,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|compression|weekly_weak_close,B_broad_edge,3.428132264876574
FALCPAT_8486,KFINTECH,27,1.028,1-2%,27.756,5.3416446905424175,hit_40pc_40d,other,8.816259269431475,2.9651372889629943,5.85112198046848,PROMOTED,volatility (20d ATR%) >= 3.359 AND 20-day return >= -5.2391 AND 60d relative strength vs sector <= 10.8226 AND weekly range % >= 10.7197,"Buy when rule fires; win if +40% within 40d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|relative_strength,B_broad_edge,3.4255062364601097
FALCPAT_6295,EIDPARRY,20,1.125,1-2%,22.5,5.031152949374527,hit_10pc_20d,capitulation,46.01998621640248,34.00746195228712,12.012524264115363,PROMOTED,distance from 200-DMA <= -7.8665 AND 60-day return <= -15.5387 AND 60d relative strength vs market <= -12.8744,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",recent_weakness|relative_strength,B_broad_edge,3.425087742438851
FALCPAT_7801,GLENMARK,24,1.064,1-2%,25.536,5.212514172642603,hit_25pc_30d,mean_reversion,16.007466003021953,7.722364089468664,8.285101913553289,PROMOTED,distance from 20-DMA <= -7.2311 AND distance from 200-DMA <= 3.487 AND distance from 20-week SMA <= 3.0555,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",other,B_broad_edge,3.4248838776597657
FALCPAT_9301,SAREGAMA,21,1.108,1-2%,23.268,5.077493870011071,hit_10pc_20d,capitulation,71.443141254462,35.380587245184216,36.06255400927779,PROMOTED,volatility (20d ATR%) >= 2.7959 AND distance from year-high <= -23.5637 AND close position in weekly range >= 0.6562 AND weekly range % >= 9.9519,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion|weekly_strength,B_broad_edge,3.4248750383210145
FALCPAT_7183,CASTROLIND,25,1.051,1-2%,26.275,5.255,hit_10pc_20d,other,41.41035902126686,32.698883353500555,8.711475667766305,PROMOTED,distance from 200-DMA <= 15.8607 AND distance from 20-week SMA <= 1.2025 AND weekly range % >= 8.786,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion,B_broad_edge,3.4242594614605775
FALCPAT_8949,IRFC,22,1.092,1-2%,24.024,5.121934009727186,hit_15pc_20d,mean_reversion,30.442324371205547,19.56237142322798,10.87995294797757,PROMOTED,volatility (20d ATR%) >= 3.9374 AND distance from 60-day high <= -22.3547 AND 5-day return <= 0.2167 AND close position in weekly range <= 0.1754,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion|recent_weakness|weekly_weak_close,B_broad_edge,3.4239596837946316
FALCPAT_9602,PFC,23,1.077,1-2%,24.771,5.165110550607798,hit_40pc_40d,breakout,11.345108695652174,4.088422971741112,7.256685723911062,PROMOTED,volatility (20d ATR%) >= 3.7156 AND distance from year-high >= -35.2525 AND distance from 20-week SMA >= 10.5893 AND weekly range % >= 8.5081,"Buy when rule fires; win if +40% within 40d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion,B_broad_edge,3.4227639752847376
FALCPAT_8397,AEGISLOG,27,1.027,1-2%,27.729,5.33644853811971,hit_40pc_40d,other,8.104845663045353,2.9651372889629943,5.139708374082358,PROMOTED,distance from 20-day high <= -17.3947 AND distance from year-high <= -10.8368 AND distance from 200-DMA <= 30.4299 AND close position in weekly range >= 0.1992,"Buy when rule fires; win if +40% within 40d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|weekly_strength,B_broad_edge,3.422174031949934
FALCPAT_8632,MCX,27,1.026,1-2%,27.702,5.331252385697004,hit_25pc_30d,other,24.102564102564106,10.408532325017468,13.694031777546634,PROMOTED,volatility (20d ATR%) >= 3.712 AND distance from 200-DMA <= 81.1105 AND 60d relative strength vs sector >= 37.5146,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|relative_strength,B_broad_edge,3.4188418274397594
FALCPAT_8199,JYOTICNC,29,1.005,1-2%,29.144999999999996,5.412090631170176,hit_10pc_20d,capitulation,57.80551222048882,30.24927834188964,27.55623387859918,PROMOTED,volatility (20d ATR%) >= 2.975 AND distance from 120-day high <= -26.1604 AND 60d relative strength vs market >= -22.1244 AND close position in weekly range >= 0.4434,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion|weekly_strength|relative_strength,B_broad_edge,3.418203368570466
FALCPAT_6996,OLECTRA,28,1.015,1-2%,28.419999999999998,5.370875161461119,hit_15pc_20d,capitulation,32.869312279243715,17.450644806122114,15.418667473121603,PROMOTED,distance from year-high <= -27.4832 AND RSI(14) <= 37.5063 AND distance from 20-week SMA <= 0.261 AND weekly range % >= 8.5031,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",oversold|pullback_from_high|volatility_expansion,B_broad_edge,3.417805267436271
FALCPAT_8371,ENGINERSIN,26,1.037,1-2%,26.961999999999996,5.2876832355957175,hit_25pc_30d,other,15.17162905366964,7.722364089468664,7.4492649642009745,PROMOTED,distance from 200-DMA <= 33.9899 AND 20d relative strength vs market <= -5.828 AND distance from 20-week SMA <= 30.0974 AND weekly range % >= 9.6165,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|relative_strength,B_broad_edge,3.417782830046489
FALCPAT_8668,JYOTICNC,26,1.036,1-2%,26.936,5.282584216082125,hit_10pc_20d,capitulation,60.93093093093093,35.380587245184216,25.55034368574671,PROMOTED,volatility (20d ATR%) >= 4.2698 AND distance from year-high <= -30.0108 AND 60d relative strength vs sector <= -0.0247,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion|relative_strength,B_broad_edge,3.414486993180485
FALCPAT_7202,INOXWIND,25,1.048,1-2%,26.200000000000003,5.24,hit_25pc_30d,capitulation,16.12467787458584,9.458155042142677,6.666522832443163,PROMOTED,distance from 200-DMA <= -15.2073 AND slope of 50-DMA <= -0.6199,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",other,B_broad_edge,3.4144851718465135
FALCPAT_9395,GRAVITA,27,1.024,1-2%,27.648,5.320860080851591,hit_10pc_20d,capitulation,66.65836032893098,35.380587245184216,31.27777308374676,PROMOTED,volatility (20d ATR%) >= 3.3431 AND distance from year-high <= -25.0624 AND 20d relative strength vs sector <= 5.8353 AND close position in weekly range >= 0.4821,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion|weekly_strength|relative_strength,B_broad_edge,3.4121774184194087
FALCPAT_9545,ITI,25,1.047,1-2%,26.174999999999997,5.234999999999999,hit_10pc_20d,breakout,57.62167125803489,35.380587245184216,22.24108401285068,PROMOTED,volatility (20d ATR%) >= 3.3204 AND distance from year-high <= -19.8681 AND close position in weekly range >= 0.6786 AND weekly range % <= 8.9567,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion|compression|weekly_strength,B_broad_edge,3.4112270753084917
FALCPAT_9542,MOTILALOFS,20,1.12,1-2%,22.400000000000002,5.00879226959953,hit_10pc_20d,capitulation,46.35887672536887,35.380587245184216,10.978289480184657,PROMOTED,volatility (20d ATR%) >= 3.3204 AND distance from 120-day high <= -25.8628 AND 60-day return >= -24.9121 AND close position in weekly range <= 0.6786,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion|weekly_weak_close,B_broad_edge,3.409865130250234
FALCPAT_8450,IRCON,27,1.023,1-2%,27.621,5.315663928428884,hit_10pc_20d,momentum,48.41922910350801,30.24927834188964,18.16995076161837,PROMOTED,5-day return >= 10.4381 AND close position in weekly range >= 0.1574 AND weekly range % >= 12.8017,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,B_broad_edge,3.4088452139092333
FALCPAT_8084,IOB,25,1.046,1-2%,26.150000000000002,5.23,hit_15pc_20d,breakout,43.25112702201008,15.52565995111252,27.72546707089756,PROMOTED,volatility (20d ATR%) >= 3.2695 AND close position in weekly range >= 0.484 AND distance from 20-week SMA >= 3.4062 AND weekly range % >= 11.5886,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,B_broad_edge,3.4079689787704703
FALCPAT_8065,ATGL,26,1.034,1-2%,26.884,5.27238617705494,hit_10pc_20d,capitulation,41.82509505703423,30.24927834188964,11.575816715144583,PROMOTED,distance from 20-day high <= -16.1936 AND RSI(14) <= 30.4449 AND close position in weekly range <= 0.4857 AND weekly range % >= 7.862,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",oversold|pullback_from_high|volatility_expansion|weekly_weak_close,B_broad_edge,3.4078953194484765
FALCPAT_7601,AMBER,28,1.012,1-2%,28.336,5.355000653594732,hit_15pc_20d,breakout,30.878265703168427,15.52565995111252,15.35260575205591,PROMOTED,slope of 50-DMA >= -0.2357 AND close position in weekly range >= 0.5365 AND weekly range % <= 14.9824 AND weekly range % >= 11.038,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|compression|weekly_strength,B_broad_edge,3.407703379946312
