bucket,pattern,symbols,total_n,avg_d1_mean,max_avg_d1,edge_score,stability_score,rule_family,rule,weighted_avg_d1
2-5%,FALCPAT_9403,13,66,2.7779230769230767,4.249,182.243,79.53760122024386,pullback_from_high|volatility_expansion,volatility (20d ATR%) >= 3.3506 AND distance from 120-day high <= -34.8035 AND slope of 50-DMA <= 0.2647,2.7612575757575755
2-5%,FALCPAT_7747,6,70,2.658,3.405,181.466,49.64992514748571,volatility_expansion|weekly_weak_close,volatility (20d ATR%) >= 3.5078 AND close position in weekly range <= 0.6063 AND distance from 20-week SMA <= -9.6119,2.5923714285714285
2-5%,FALCPAT_7021,12,71,2.6832499999999997,4.101,181.463,74.37625155852827,recent_weakness,20-day return <= -15.735 AND slope of 20-DMA <= -1.8906,2.5558169014084506
2-5%,FALCPAT_8377,9,70,2.569111111111111,4.09,181.186,62.37303500118726,volatility_expansion|weekly_strength,short-term vol vs longer-term >= 1.1817 AND close position in weekly range >= 0.6623 AND distance from 20-week SMA >= 30.0974 AND weekly range % >= 9.6165,2.5883714285714285
2-5%,FALCPAT_8454,7,63,2.8774285714285712,4.64,180.349,58.943398383020835,volatility_expansion|compression|weekly_weak_close,volatility (20d ATR%) >= 3.5945 AND distance from 200-DMA <= -7.3884 AND days with sub-3% range in last 7 >= 1.5 AND close position in weekly range <= 0.7018,2.86268253968254
2-5%,FALCPAT_9270,7,78,2.5608571428571425,3.054,179.91199999999998,51.84717049557712,volatility_expansion|weekly_strength,close position in weekly range >= 0.8497 AND distance from 20-week SMA >= 21.3374 AND weekly range % >= 5.7248,2.3065641025641024
2-5%,FALCPAT_9061,12,61,3.03825,4.229,178.473,77.80626919102338,volatility_expansion,volatility (20d ATR%) >= 5.9082 AND distance from 20-week SMA <= -16.5781,2.9257868852459024
2-5%,FALCPAT_8260,6,68,2.9026666666666667,3.675,178.065,52.52471927471724,volatility_expansion|recent_weakness|relative_strength,volatility (20d ATR%) >= 4.4758 AND 60-day return <= -7.8751 AND 60d relative strength vs sector <= -3.608 AND weekly range % >= 5.294,2.6186029411764706
2-5%,FALCPAT_8664,9,70,2.5534444444444446,3.642,178.023,62.202524989617665,volatility_expansion|weekly_strength,volatility (20d ATR%) <= 3.5891 AND close position in weekly range >= 0.6648 AND weekly range % >= 8.985,2.5431857142857144
2-5%,FALCPAT_6199,10,65,2.7800000000000002,4.697,177.208,68.59699880656149,weekly_strength|relative_strength,distance from 20-DMA >= -2.8747 AND distance from 200-DMA <= -1.4701 AND 60d relative strength vs market >= -13.4875 AND close position in weekly range >= 0.8145,2.7262769230769233
2-5%,FALCPAT_9188,13,62,2.9185384615384615,4.851,176.65800000000002,80.39234909974338,volatility_expansion|relative_strength,volatility (20d ATR%) >= 4.4699 AND 60d relative strength vs market <= -10.3896 AND slope of 20-DMA >= -3.6565,2.849322580645161
2-5%,FALCPAT_9449,12,68,2.8074999999999997,3.851,175.572,74.6834674870424,pullback_from_high|compression|relative_strength,distance from 120-day high <= -27.921 AND days with sub-2.5% range in last 7 <= 2.5 AND 60d relative strength vs sector <= -9.045 AND distance from 20-week SMA <= -24.3698,2.5819411764705884
2-5%,FALCPAT_8578,11,59,3.0496363636363637,4.554,174.816,76.0418325281695,volatility_expansion|weekly_strength,volatility (20d ATR%) <= 3.4313 AND close position in weekly range >= 0.7121 AND weekly range % >= 8.9472,2.9629830508474577
2-5%,FALCPAT_8877,8,68,2.7045,3.535,173.878,59.06190689706658,pullback_from_high|volatility_expansion|weekly_strength|relative_strength,volatility (20d ATR%) >= 2.5005 AND distance from 120-day high <= -21.2998 AND 20d relative strength vs sector <= 4.9934 AND close position in weekly range >= 0.7657,2.557029411764706
2-5%,FALCPAT_9583,9,56,3.2195555555555555,4.608,173.51299999999998,69.37012336225887,pullback_from_high|volatility_expansion|weekly_weak_close,volatility (20d ATR%) >= 4.0743 AND distance from year-high <= -32.3954 AND close position in weekly range <= 0.7707,3.0984464285714286
2-5%,FALCPAT_9541,12,66,2.8640833333333333,3.963,173.098,73.53011626397566,pullback_from_high|volatility_expansion|recent_weakness|weekly_weak_close,volatility (20d ATR%) >= 3.3204 AND distance from 120-day high <= -25.8628 AND 60-day return <= -24.9121 AND close position in weekly range <= 0.6786,2.6226969696969697
2-5%,FALCPAT_9005,6,71,2.473,3.73,172.68300000000002,47.263846535532615,volatility_expansion|relative_strength,volatility (20d ATR%) >= 4.1414 AND 60d relative strength vs sector <= 15.164 AND weekly range % >= 9.1665,2.4321549295774645
2-5%,FALCPAT_7983,10,68,2.7509,4.506,172.08100000000002,65.48497442365912,volatility_expansion|compression|weekly_strength|relative_strength,volatility (20d ATR%) >= 3.1489 AND days with sub-2.5% range in last 7 <= 1.5 AND 60d relative strength vs sector >= -0.9754 AND close position in weekly range >= 0.9074,2.5306029411764706
2-5%,FALCPAT_7958,13,71,2.5898461538461537,3.405,172.06,74.06519100755055,weekly_weak_close,days with sub-75% volume in last 20 <= 9.5 AND slope of 20-DMA <= -2.7023 AND close position in weekly range <= 0.6229,2.423380281690141
2-5%,FALCPAT_8354,5,74,2.3028,2.593,171.68900000000002,42.62615734819914,weekly_strength,distance from 200-DMA <= 62.9021 AND distance from 200-DMA >= 43.4421 AND distance from 50-DMA >= 7.1184 AND close position in weekly range >= 0.3679,2.320121621621622
2-5%,FALCPAT_8407,7,58,2.7674285714285713,4.355,171.626,55.62973904701473,volatility_expansion|recent_weakness|weekly_strength,60-day return <= 31.9685 AND close position in weekly range >= 0.5947 AND distance from 20-week SMA >= 8.8666 AND weekly range % >= 9.4741,2.9590689655172415
2-5%,FALCPAT_9269,13,71,2.420923076923077,3.335,170.926,72.39670928273291,volatility_expansion|weekly_strength,close position in weekly range >= 0.8497 AND distance from 20-week SMA <= 21.3374 AND distance from 20-week SMA >= 14.3274 AND weekly range % >= 5.7248,2.407408450704225
2-5%,FALCPAT_6793,4,70,2.491,2.756,170.90800000000002,40.02472639483425,volatility_expansion|weekly_strength,volatility (20d ATR%) >= 3.7779 AND close position in weekly range >= 0.6276 AND distance from 20-week SMA <= 9.4222,2.4415428571428572
2-5%,FALCPAT_8414,8,72,2.560625,3.201,168.697,54.96855328755791,volatility_expansion|recent_weakness,volatility (20d ATR%) >= 3.5179 AND distance from 200-DMA >= 15.007 AND 60-day return <= 14.8289 AND weekly range % >= 10.4517,2.3430138888888887
2-5%,FALCPAT_9189,15,65,2.6046666666666667,3.676,168.384,80.51717204351901,oversold|volatility_expansion|recent_weakness|relative_strength,volatility (20d ATR%) >= 3.169 AND 60-day return <= -14.7765 AND 60d relative strength vs market >= -10.3896 AND RSI(14) <= 47.042,2.590523076923077
2-5%,FALCPAT_6905,8,54,3.215,4.743,167.58599999999998,62.9352472748203,pullback_from_high|volatility_expansion,volatility (20d ATR%) >= 3.3478 AND distance from 120-day high <= -28.8011 AND distance from 20-week SMA <= 9.8642 AND distance from 20-week SMA >= -13.6581,3.103444444444444
2-5%,FALCPAT_8957,12,56,2.912333333333333,4.221,166.227,75.63147324685401,pullback_from_high,distance from year-high <= -31.6766 AND distance from 60-day high <= -23.6276 AND distance from 200-DMA <= 28.1487 AND days with sub-75% volume in last 20 <= 11.5,2.968339285714286
2-5%,FALCPAT_9427,9,61,2.6271111111111107,3.209,165.968,59.974222838393345,volatility_expansion|relative_strength,volatility (20d ATR%) >= 4.2484 AND distance from 20-DMA >= -5.7799 AND distance from 200-DMA <= 1.1002 AND 60d relative strength vs sector <= -12.1627,2.7207868852459014
2-5%,FALCPAT_9446,6,73,2.476666666666667,3.47,165.214,46.79742361647739,volatility_expansion|relative_strength,volatility (20d ATR%) >= 4.2366 AND distance from 200-DMA <= 4.8483 AND 20d relative strength vs market <= 9.0401 AND 60d relative strength vs sector >= -10.5818,2.2632054794520546
2-5%,FALCPAT_7086,4,59,2.923,4.056,164.612,40.292618536027085,volatility_expansion|weekly_strength,volatility (20d ATR%) >= 2.3175 AND distance from 120-day high >= -4.8089 AND close position in weekly range >= 0.6441 AND weekly range % >= 7.9969,2.7900338983050847
2-5%,FALCPAT_8743,8,59,2.963625,4.461,164.55,61.17995579732914,pullback_from_high|volatility_expansion,volatility (20d ATR%) >= 4.0285 AND distance from year-high <= -42.9337 AND days with sub-75% volume in last 20 <= 15.5,2.788983050847458
2-5%,FALCPAT_8397,12,57,2.9619166666666668,4.626,164.503,75.46474710481529,pullback_from_high|weekly_strength,distance from 20-day high <= -17.3947 AND distance from year-high <= -10.8368 AND distance from 200-DMA <= 30.4299 AND close position in weekly range >= 0.1992,2.8860175438596487
2-5%,FALCPAT_9016,4,53,2.803,3.969,164.152,40.0676081854186,pullback_from_high|volatility_expansion,volatility (20d ATR%) >= 2.9391 AND distance from 120-day high <= -23.6189 AND distance from 200-DMA >= -37.0609 AND distance from 20-week SMA <= -10.6066,3.0972075471698113
2-5%,FALCPAT_8459,7,63,2.6410000000000005,3.841,162.699,53.84610019201894,volatility_expansion|compression,distance from 200-DMA <= -13.1873 AND distance from 20-week SMA <= -2.3842 AND weekly range % <= 12.8017 AND weekly range % >= 5.5108,2.58252380952381
2-5%,FALCPAT_8525,10,61,2.839,4.607,162.385,66.63254676778091,other,,2.662049180327869
2-5%,FALCPAT_8199,7,64,2.5778571428571433,3.297,162.233,52.252844741316586,pullback_from_high|volatility_expansion|weekly_strength|relative_strength,volatility (20d ATR%) >= 2.975 AND distance from 120-day high <= -26.1604 AND 60d relative strength vs market >= -22.1244 AND close position in weekly range >= 0.4434,2.534890625
2-5%,FALCPAT_7567,10,66,2.6041999999999996,3.435,162.03699999999998,63.19997851377125,pullback_from_high|volatility_expansion,distance from year-high <= -42.394 AND daily range % >= 3.571 AND slope of 50-DMA <= -0.0729,2.455106060606061
2-5%,FALCPAT_8733,11,56,2.890454545454545,4.164,161.678,70.12781876470513,volatility_expansion|recent_weakness|weekly_weak_close,volatility (20d ATR%) >= 4.3311 AND 60-day return <= -20.5526 AND close position in weekly range <= 0.7189,2.887107142857143
2-5%,FALCPAT_6458,8,67,2.35475,2.726,160.762,52.83874875803805,pullback_from_high,distance from 60-day high <= -27.1734,2.3994328358208956
2-5%,FALCPAT_9294,6,61,2.5733333333333333,3.701,160.388,48.67290403819926,volatility_expansion,distance from 60-day high >= -4.2092 AND 20-day return >= 10.848 AND weekly range % >= 8.2161,2.629311475409836
2-5%,FALCPAT_8762,7,59,2.6607142857142856,3.867,158.933,53.13001090225615,other,,2.6937796610169493
2-5%,FALCPAT_9581,14,53,2.9508571428571426,4.554,158.544,80.29843129180328,volatility_expansion|weekly_strength,volatility (20d ATR%) <= 3.7177 AND volatility (20d ATR%) >= 2.5663 AND close position in weekly range >= 0.7898 AND weekly range % >= 11.496,2.991396226415094
2-5%,FALCPAT_6318,11,55,2.798909090909091,4.081,158.297,69.18285336155787,weekly_strength|relative_strength,distance from 200-DMA <= -7.5282 AND 60d relative strength vs market >= -13.3824 AND slope of 50-DMA <= -0.9113 AND close position in weekly range >= 0.4553,2.8781272727272733
2-5%,FALCPAT_7436,11,51,3.031090909090909,4.69,156.99200000000002,70.39008985736237,volatility_expansion,distance from 60-day high >= -4.8063 AND distance from 200-DMA <= 27.5645 AND distance from 20-week SMA >= -0.5954 AND weekly range % >= 10.6745,3.078274509803922
2-5%,FALCPAT_9547,10,54,2.8876,3.395,156.282,64.76973110750805,volatility_expansion|recent_weakness|weekly_strength,volatility (20d ATR%) >= 3.3204 AND 5-day return <= 1.6335 AND close position in weekly range >= 0.6786 AND weekly range % >= 8.9567,2.8941111111111106
2-5%,FALCPAT_6999,5,62,2.5106,3.398,155.875,43.005596748775176,volatility_expansion,volatility (20d ATR%) <= 4.4018 AND distance from 20-DMA >= 8.5001 AND distance from 20-week SMA >= 0.261 AND weekly range % >= 8.5031,2.5141129032258065
2-5%,FALCPAT_6343,11,57,2.903,4.175,155.862,68.55291236150231,pullback_from_high,distance from year-high <= -45.8435 AND distance from 20-week SMA <= -13.0796,2.7344210526315793
2-5%,FALCPAT_7296,10,58,2.7167000000000003,4.418,154.558,64.06302943390146,pullback_from_high|relative_strength,distance from year-high <= -43.4753 AND distance from 200-DMA <= 24.7508 AND 20d relative strength vs sector <= -5.3304,2.6647931034482757
2-5%,FALCPAT_8621,12,57,2.7875833333333335,4.209,154.49,70.10788098662013,volatility_expansion|weekly_strength|weekly_weak_close,volatility (20d ATR%) >= 3.5234 AND close position in weekly range <= 0.7828 AND close position in weekly range >= 0.3476 AND weekly range % >= 12.8291,2.7103508771929827
2-5%,FALCPAT_7508,10,50,3.0648,4.747,154.243,67.82655415689858,volatility_expansion|weekly_strength|relative_strength,20d relative strength vs sector <= -6.5723 AND close position in weekly range >= 0.5525 AND weekly range % >= 9.6217,3.08486
2-5%,FALCPAT_8198,9,54,2.7968888888888888,3.875,152.75900000000001,60.298061808347065,pullback_from_high|volatility_expansion|weekly_strength|relative_strength,volatility (20d ATR%) >= 2.975 AND distance from 120-day high <= -26.1604 AND 60d relative strength vs market <= -22.1244 AND close position in weekly range >= 0.4434,2.8288703703703706
2-5%,FALCPAT_8406,7,59,2.706,4.211,152.13400000000001,50.64944675639764,volatility_expansion|recent_weakness|weekly_strength,60-day return <= 31.9685 AND close position in weekly range >= 0.5947 AND distance from 20-week SMA <= 8.8666 AND weekly range % >= 9.4741,2.578542372881356
2-5%,FALCPAT_8221,9,55,2.671777777777778,3.553,150.94,57.76985814327992,volatility_expansion|weekly_strength|relative_strength,volatility (20d ATR%) >= 3.2023 AND distance from 20-DMA >= -1.1654 AND 60d relative strength vs market >= 24.7371 AND close position in weekly range >= 0.809,2.7443636363636363
2-5%,FALCPAT_6575,9,64,2.3676666666666666,2.777,150.186,55.3528074089486,recent_weakness,distance from 200-DMA <= -16.3941 AND 60-day return <= -12.5577,2.34665625
2-5%,FALCPAT_9358,9,50,2.9807777777777775,3.621,149.034,62.550181414999244,volatility_expansion,volatility (20d ATR%) >= 3.7725 AND distance from 200-DMA <= 4.1047 AND days with sub-75% volume in last 20 >= 8.5 AND slope of 50-DMA >= 1.0363,2.98068
2-5%,FALCPAT_8096,10,57,2.8077,4.844,148.338,62.89898103636522,pullback_from_high|volatility_expansion|weekly_weak_close,volatility (20d ATR%) >= 3.1155 AND distance from 120-day high <= -40.3071 AND close position in weekly range <= 0.53,2.6024210526315787
2-5%,FALCPAT_8511,9,50,3.018555555555556,4.993,148.159,62.52182595109468,volatility_expansion|recent_weakness,volatility (20d ATR%) >= 3.3187 AND distance from 200-DMA <= -14.1142 AND 20-day return <= -5.755,2.96318
2-5%,FALCPAT_9518,8,54,2.768125,4.429,147.824,55.81291278280594,pullback_from_high|volatility_expansion|recent_weakness,volatility (20d ATR%) >= 3.3726 AND distance from year-high <= -44.9665 AND 60-day return <= -2.7175 AND slope of 20-DMA >= -1.942,2.7374814814814816
2-5%,FALCPAT_7787,9,64,2.5145555555555554,3.746,147.51999999999998,53.89736543557554,volatility_expansion|compression|relative_strength,days with sub-2.5% range in last 7 <= 0.5 AND 60d relative strength vs sector <= -13.916 AND distance from 20-week SMA <= 3.0555 AND weekly range % >= 9.0613,2.3049999999999997
2-5%,FALCPAT_8622,8,51,2.986125,4.152,147.206,57.81746272804377,volatility_expansion|weekly_strength,volatility (20d ATR%) >= 3.5234 AND close position in weekly range >= 0.7828 AND weekly range % >= 12.8291,2.8863921568627453
2-5%,FALCPAT_7827,5,56,2.7548,3.58,147.195,44.27200981996173,volatility_expansion|weekly_strength,volatility (20d ATR%) <= 4.5381 AND 60-day return >= 37.4958 AND close position in weekly range >= 0.1461 AND distance from 20-week SMA >= 11.2327,2.6284821428571425
2-5%,FALCPAT_6512,8,50,3.14475,4.823,146.951,59.700523285310545,pullback_from_high|volatility_expansion,volatility (20d ATR%) >= 3.3322 AND distance from 120-day high <= -42.3676 AND distance from 50-DMA <= 10.5469,2.9390200000000006
2-5%,FALCPAT_9566,11,53,2.7769090909090908,4.745,146.698,66.44836119363234,volatility_expansion|weekly_strength,volatility (20d ATR%) <= 3.5761 AND volatility (20d ATR%) >= 2.5272 AND close position in weekly range >= 0.6352 AND weekly range % >= 11.922,2.76788679245283
2-5%,FALCPAT_6804,10,49,3.0413,4.326,146.536,65.9643876410342,volatility_expansion|weekly_strength,volatility (20d ATR%) <= 3.2466 AND close position in weekly range >= 0.4991 AND weekly range % >= 9.7296,2.990530612244898
2-5%,FALCPAT_7740,6,55,2.686666666666667,3.52,146.316,47.418205606232576,volatility_expansion|recent_weakness|weekly_strength,5-day return <= 4.1146 AND close position in weekly range >= 0.7385 AND weekly range % >= 8.6398,2.660290909090909
2-5%,FALCPAT_6741,5,51,2.9352,4.387,145.928,45.453700076889284,volatility_expansion|relative_strength,volatility (20d ATR%) >= 2.9713 AND distance from 120-day high >= -11.2596 AND 60d relative strength vs market <= 22.8979 AND distance from 20-week SMA >= 17.6114,2.861333333333333
2-5%,FALCPAT_8325,8,46,3.25375,4.327,145.279,60.470710888529965,volatility_expansion|recent_weakness|weekly_strength,60-day return <= 69.6886 AND close position in weekly range >= 0.7007 AND distance from 20-week SMA >= 39.2838 AND weekly range % >= 5.1372,3.1582391304347825
