pattern,symbol,n,avg_d1,bucket,edge_score,stability_score,target,regime,hit_pct,base_pct,real_lift_pp,status,rule,mandate,rule_family,screener_tier
FALCPAT_8347,KPIL,3,4.504,2-5%,13.511999999999999,7.801156837290222,hit_25pc_30d,mean_reversion,12.325581395348838,7.722364089468664,4.6032173058801735,PROMOTED,distance from 50-DMA <= 7.1184 AND RSI(14) <= 41.0395 AND close position in weekly range <= 0.6784 AND weekly range % >= 14.8541,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",oversold|volatility_expansion|weekly_weak_close,ignore
FALCPAT_8448,BIKAJI,4,4.502,2-5%,18.008,9.004,hit_10pc_20d,other,61.395802830649096,30.24927834188964,31.146524488759454,PROMOTED,days with sub-3% range in last 7 <= 1.5 AND 5-day return <= 10.4381 AND close position in weekly range >= 0.1574 AND weekly range % >= 12.8017,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|compression|recent_weakness|weekly_strength,ignore
FALCPAT_9112,RITES,4,4.497,2-5%,17.988,8.994,hit_10pc_20d,breakout,66.44859813084112,35.380587245184216,31.068010885656903,PROMOTED,volatility (20d ATR%) >= 3.307 AND distance from 200-DMA <= -0.9248 AND close position in weekly range >= 0.7784 AND distance from 20-week SMA >= -1.7511,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,ignore
FALCPAT_7297,NAVA,3,4.492,2-5%,13.475999999999999,7.780372227599396,hit_15pc_20d,capitulation,31.286635404454863,17.450644806122114,13.835990598332751,PROMOTED,distance from year-high <= -43.4753 AND distance from 200-DMA <= 24.7508 AND 20d relative strength vs sector >= -5.3304,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|relative_strength,ignore
FALCPAT_7320,NAVA,3,4.492,2-5%,13.475999999999999,7.780372227599396,hit_10pc_20d,capitulation,49.32913698857048,32.698883353500555,16.630253635069923,PROMOTED,distance from year-high <= -43.4753 AND distance from 200-DMA <= 24.1184 AND 60d relative strength vs sector >= -40.4443,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|relative_strength,ignore
FALCPAT_7807,HONAUT,4,4.488,2-5%,17.952,8.976,hit_25pc_30d,breakout,14.818652849740932,7.722364089468664,7.096288760272268,PROMOTED,60-day return <= 60.2461 AND 20-week breakout flag >= 0.5 AND distance from 20-week SMA >= 21.4514,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",recent_weakness,ignore
FALCPAT_8397,ACUTAAS,4,4.483,2-5%,17.932,8.966,hit_40pc_40d,other,8.104845663045353,2.9651372889629943,5.139708374082358,PROMOTED,distance from 20-day high <= -17.3947 AND distance from year-high <= -10.8368 AND distance from 200-DMA <= 30.4299 AND close position in weekly range >= 0.1992,"Buy when rule fires; win if +40% within 40d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|weekly_strength,ignore
FALCPAT_7739,ATUL,3,4.483,2-5%,13.448999999999998,7.764783770331276,hit_10pc_20d,other,48.67199587416194,30.24927834188964,18.42271753227229,PROMOTED,close position in weekly range <= 0.7385 AND close position in weekly range >= 0.4445 AND weekly range % >= 9.4473,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength|weekly_weak_close,ignore
FALCPAT_6236,UCOBANK,6,4.475,2-5%,26.849999999999998,10.96146659895472,hit_25pc_30d,breakout,21.661588098225486,10.722915258072424,10.938672840153064,PROMOTED,volatility (20d ATR%) >= 2.4985 AND distance from year-high >= -9.0394 AND 60d relative strength vs sector >= -3.1676 AND close position in weekly range >= 0.8386,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength|relative_strength,ignore
FALCPAT_9188,AEGISLOG,6,4.471,2-5%,26.826,10.951668639983588,hit_15pc_20d,other,33.28671328671329,19.56237142322798,13.724341863485307,PROMOTED,volatility (20d ATR%) >= 4.4699 AND 60d relative strength vs market <= -10.3896 AND slope of 20-DMA >= -3.6565,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|relative_strength,ignore
FALCPAT_6295,NLCINDIA,3,4.468,2-5%,13.404,7.738803008217743,hit_10pc_20d,capitulation,46.01998621640248,34.00746195228712,12.012524264115363,PROMOTED,distance from 200-DMA <= -7.8665 AND 60-day return <= -15.5387 AND 60d relative strength vs market <= -12.8744,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",recent_weakness|relative_strength,ignore
FALCPAT_8332,INTELLECT,4,4.463,2-5%,17.852,8.926,hit_10pc_20d,other,53.716904276985744,30.24927834188964,23.467625935096105,PROMOTED,distance from 200-DMA <= 6.4162 AND weekly range % >= 16.3281,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion,ignore
FALCPAT_8743,LINDEINDIA,4,4.461,2-5%,17.844,8.922,hit_25pc_30d,capitulation,32.773512476007674,10.408532325017468,22.36498015099021,PROMOTED,volatility (20d ATR%) >= 4.0285 AND distance from year-high <= -42.9337 AND days with sub-75% volume in last 20 <= 15.5,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion,ignore
FALCPAT_7832,GRSE,3,4.458,2-5%,13.374,7.721482500142055,hit_25pc_30d,mean_reversion,10.501193317422434,7.722364089468664,2.7788292279537705,PROMOTED,volatility (20d ATR%) >= 4.5381 AND close position in weekly range <= 0.1837 AND weekly range % >= 19.9051,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_weak_close,ignore
FALCPAT_7759,SAREGAMA,3,4.455,2-5%,13.365,7.716286347719348,hit_10pc_20d,breakout,73.90243902439025,30.24927834188964,43.653160682500605,PROMOTED,distance from 20-DMA <= 9.1181 AND close position in weekly range >= 0.4818 AND weekly range % >= 16.4858,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,ignore
FALCPAT_8422,WELSPUNLIV,3,4.45,2-5%,13.350000000000001,7.707626093681504,hit_40pc_40d,other,8.431703204047219,2.9651372889629943,5.466565915084224,PROMOTED,distance from 200-DMA >= 15.902 AND 60-day return >= 14.222 AND weekly range % >= 17.6813,"Buy when rule fires; win if +40% within 40d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion,ignore
FALCPAT_8791,ACUTAAS,4,4.449,2-5%,17.796,8.898,hit_40pc_40d,capitulation,5.803571428571429,4.088422971741112,1.7151484568303164,PROMOTED,days with sub-3% range in last 7 <= 3.5 AND 20-day return <= -9.9721 AND RSI(14) <= 26.3331 AND 5-day avg volume vs 20-day <= 0.8266,"Buy when rule fires; win if +40% within 40d, else exit at horizon. Rs5L account, direction=long.",oversold|compression|recent_weakness,ignore
FALCPAT_7963,POLICYBZR,4,4.446,2-5%,17.784,8.892,hit_10pc_20d,breakout,73.19848293299621,30.24927834188964,42.94920459110657,PROMOTED,short-term vol vs longer-term <= 1.2039 AND slope of 50-DMA <= 0.7708 AND close position in weekly range >= 0.6229 AND weekly range % >= 11.7775,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,ignore
FALCPAT_6467,PARADEEP,5,4.445,2-5%,22.225,9.939322159986567,hit_25pc_30d,breakout,20.93669378845009,10.722915258072424,10.213778530377663,PROMOTED,volatility (20d ATR%) >= 3.8758 AND 60-day return <= -13.0654 AND 60d relative strength vs market >= -19.0757 AND close position in weekly range >= 0.5112,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|recent_weakness|weekly_strength|relative_strength,ignore
FALCPAT_8333,PPLPHARMA,4,4.443,2-5%,17.772,8.886,hit_10pc_20d,compression,35.507246376811594,30.24927834188964,5.257968034921956,PROMOTED,distance from 60-day high <= -24.0447 AND distance from 200-DMA >= 6.4162 AND 5-day avg volume vs 20-day <= 0.7452,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high,ignore
FALCPAT_8366,NBCC,5,4.441,2-5%,22.205,9.930377888076567,hit_15pc_20d,breakout,48.59154929577465,15.52565995111252,33.06588934466213,PROMOTED,60-day return >= 70.2502 AND close position in weekly range >= 0.6135 AND distance from 20-week SMA >= 36.7502 AND weekly range % >= 9.6242,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,ignore
FALCPAT_8079,MAZDOCK,3,4.441,2-5%,13.323,7.692037636413383,hit_15pc_20d,other,32.34323432343234,15.52565995111252,16.81757437231982,PROMOTED,volatility (20d ATR%) >= 3.2695 AND 20-day return <= -13.6233 AND 5-day avg volume vs 20-day >= 0.6358 AND distance from 20-week SMA <= 3.4062,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|recent_weakness,ignore
FALCPAT_6743,IFCI,4,4.434,2-5%,17.736,8.868,hit_25pc_30d,other,26.794258373205743,9.458155042142677,17.336103331063068,PROMOTED,volatility (20d ATR%) <= 5.1709 AND volatility (20d ATR%) >= 2.9713 AND distance from 200-DMA >= 91.4054 AND 60d relative strength vs market >= 22.8979,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|relative_strength,ignore
FALCPAT_6754,UTIAMC,3,4.434,2-5%,13.302,7.679913280760402,hit_10pc_20d,breakout,44.25079221367135,32.698883353500555,11.55190886017079,PROMOTED,volatility (20d ATR%) <= 3.3478 AND 20d relative strength vs sector <= -0.1143 AND close position in weekly range >= 0.4991 AND weekly range % >= 6.8263,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength|relative_strength,ignore
FALCPAT_9518,TECHNOE,6,4.429,2-5%,26.574,10.848790070786695,hit_25pc_30d,capitulation,23.748544819557623,10.408532325017468,13.34001249454016,PROMOTED,volatility (20d ATR%) >= 3.3726 AND distance from year-high <= -44.9665 AND 60-day return <= -2.7175 AND slope of 20-DMA >= -1.942,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion|recent_weakness,ignore
FALCPAT_9583,MAZDOCK,3,4.42,2-5%,13.26,7.655664569454437,hit_25pc_30d,capitulation,24.15522703273496,10.408532325017468,13.746694707717484,PROMOTED,volatility (20d ATR%) >= 4.0743 AND distance from year-high <= -32.3954 AND close position in weekly range <= 0.7707,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion|weekly_weak_close,ignore
FALCPAT_7780,SJVN,6,4.418,2-5%,26.508000000000003,10.82184568361608,hit_10pc_20d,mean_reversion,55.34799638445315,30.24927834188964,25.098718042563505,PROMOTED,days with sub-2.5% range in last 7 <= 0.5 AND 5-day return <= -6.6651 AND distance from 20-week SMA <= 3.0555,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",compression|recent_weakness,ignore
FALCPAT_7296,JUBLPHARMA,4,4.418,2-5%,17.672,8.836,hit_15pc_20d,capitulation,35.16918646508279,17.450644806122114,17.718541658960678,PROMOTED,distance from year-high <= -43.4753 AND distance from 200-DMA <= 24.7508 AND 20d relative strength vs sector <= -5.3304,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|relative_strength,ignore
FALCPAT_7320,JUBLPHARMA,4,4.418,2-5%,17.672,8.836,hit_10pc_20d,capitulation,49.32913698857048,32.698883353500555,16.630253635069923,PROMOTED,distance from year-high <= -43.4753 AND distance from 200-DMA <= 24.1184 AND 60d relative strength vs sector >= -40.4443,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|relative_strength,ignore
FALCPAT_6328,NEULANDLAB,4,4.416,2-5%,17.664,8.832,hit_25pc_30d,breakout,17.285573447256,10.722915258072424,6.562658189183574,PROMOTED,distance from 200-DMA <= -9.4385 AND days with sub-75% volume in last 7 <= 2.5 AND close position in weekly range >= 0.4553 AND weekly range % >= 5.3895,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,ignore
FALCPAT_7305,TECHNOE,5,4.415,2-5%,22.075,9.872240120661573,hit_25pc_30d,capitulation,22.61995430312262,9.458155042142677,13.161799260979944,PROMOTED,distance from year-high <= -42.6117 AND days with sub-75% volume in last 20 <= 8.5 AND distance from 20-week SMA <= 19.3255,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high,ignore
FALCPAT_8378,GRAVITA,5,4.413,2-5%,22.065,9.867767984706573,hit_40pc_40d,capitulation,8.674863387978142,2.9651372889629943,5.709726099015147,PROMOTED,distance from 10-day high <= -18.52 AND distance from 120-day high <= -15.2508 AND distance from 20-week SMA <= -6.9757,"Buy when rule fires; win if +40% within 40d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high,ignore
FALCPAT_8780,DATAPATTNS,9,4.408,2-5%,39.672000000000004,13.224,hit_15pc_20d,capitulation,35.860409145607704,19.56237142322798,16.298037722379725,PROMOTED,volatility (20d ATR%) >= 3.6112 AND distance from year-high <= -44.7637 AND distance from 50-DMA >= -3.7816 AND 60-day return <= 46.2598,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion|recent_weakness,ignore
FALCPAT_7976,GODREJIND,5,4.403,2-5%,22.014999999999997,9.845407304931573,hit_15pc_20d,breakout,39.295392953929536,15.52565995111252,23.769733002817016,PROMOTED,volatility (20d ATR%) >= 2.9808 AND days with sub-3% range in last 7 <= 3.5 AND close position in weekly range >= 0.7255 AND distance from 20-week SMA <= -3.6827,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|compression|weekly_strength,ignore
FALCPAT_8455,GODREJIND,5,4.403,2-5%,22.014999999999997,9.845407304931573,hit_10pc_20d,breakout,68.57869454648205,30.24927834188964,38.32941620459241,PROMOTED,volatility (20d ATR%) >= 3.5945 AND distance from 60-day high <= -22.0998 AND slope of 20-DMA <= -1.3013 AND close position in weekly range >= 0.7018,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion|weekly_strength,ignore
FALCPAT_9505,GILLETTE,3,4.402,2-5%,13.206,7.624487654918197,hit_10pc_20d,capitulation,54.83998419596997,35.380587245184216,19.45939695078576,PROMOTED,distance from 120-day high <= -24.3888 AND 60-day return <= -18.2025 AND RSI(14) <= 30.1137,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",oversold|pullback_from_high|recent_weakness,ignore
FALCPAT_9342,KIRLOSENG,3,4.393,2-5%,13.178999999999998,7.608899197650077,hit_10pc_20d,breakout,35.93677359367736,35.380587245184216,0.5561863484931429,PROMOTED,volatility (20d ATR%) <= 3.3809 AND volatility (20d ATR%) >= 2.691 AND 60-day return <= -0.2981 AND close position in weekly range >= 0.6707,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|recent_weakness|weekly_strength,ignore
FALCPAT_6741,OLECTRA,6,4.387,2-5%,26.321999999999996,10.7459115015898,hit_25pc_30d,breakout,20.36948748510132,9.458155042142677,10.911332442958637,PROMOTED,volatility (20d ATR%) >= 2.9713 AND distance from 120-day high >= -11.2596 AND 60d relative strength vs market <= 22.8979 AND distance from 20-week SMA >= 17.6114,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|relative_strength,ignore
FALCPAT_8348,IFCI,5,4.381,2-5%,21.905,9.796213809426579,hit_25pc_30d,other,11.20234604105572,7.722364089468664,3.479981951587055,PROMOTED,distance from 50-DMA <= 7.1184 AND RSI(14) >= 41.0395 AND close position in weekly range <= 0.6784 AND weekly range % >= 14.8541,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",oversold|volatility_expansion|weekly_weak_close,ignore
FALCPAT_6810,CHAMBLFERT,4,4.381,2-5%,17.524,8.762,hit_15pc_20d,breakout,45.57649667405765,17.450644806122114,28.125851867935538,PROMOTED,volatility (20d ATR%) >= 3.2466 AND close position in weekly range >= 0.4626 AND distance from 20-week SMA >= 21.7495 AND weekly range % >= 8.4568,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,ignore
FALCPAT_7180,CHAMBLFERT,4,4.381,2-5%,17.524,8.762,hit_15pc_20d,breakout,49.44930810505507,17.450644806122114,31.99866329893295,PROMOTED,volatility (20d ATR%) >= 2.9331 AND close position in weekly range >= 0.6044 AND distance from 20-week SMA >= 21.1347 AND weekly range % >= 9.6857,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,ignore
