symbol,signal,side,days,win,raw,neutral,retained,sector
MAZDOCK,PAT:extended_move,LONG,105,43.81,0.335,0.29,86.591,Capital Goods
MAZDOCK,PAT:normal,SHORT,422,54.502,0.059,-0.022,-37.027,Capital Goods
MAZDOCK,PAT:normal,LONG,422,43.602,-0.149,-0.067,0.0,Capital Goods
MCX,PAT:extended_move,SHORT,109,45.872,-0.049,-0.127,0.0,Financial Services
MCX,PAT:extended_move,LONG,109,52.294,-0.04,0.038,0.0,Financial Services
MCX,PAT:normal,SHORT,414,49.517,-0.137,-0.191,0.0,Financial Services
MCX,PAT:normal,LONG,414,49.275,0.047,0.101,214.643,Financial Services
MFSL,PAT:normal,SHORT,510,48.235,-0.129,-0.199,0.0,Financial Services
MFSL,PAT:normal,LONG,510,49.02,0.039,0.11,278.066,Financial Services
MOTHERSON,PAT:extended_move,SHORT,62,43.548,-0.112,-0.028,0.0,Automobile and Auto Components
MOTHERSON,PAT:extended_move,LONG,62,54.839,0.023,-0.061,-271.659,Automobile and Auto Components
MOTHERSON,PAT:normal,SHORT,463,51.188,-0.03,-0.106,0.0,Automobile and Auto Components
MOTHERSON,PAT:normal,LONG,463,46.868,-0.059,0.017,0.0,Automobile and Auto Components
MOTILALOFS,PAT:extended_move,SHORT,88,52.273,-0.181,-0.326,0.0,Financial Services
MOTILALOFS,PAT:extended_move,LONG,88,47.727,0.091,0.237,259.56,Financial Services
MOTILALOFS,PAT:normal,SHORT,438,53.881,-0.023,-0.057,0.0,Financial Services
MOTILALOFS,PAT:normal,LONG,438,44.749,-0.066,-0.033,0.0,Financial Services
MPHASIS,PAT:normal,SHORT,499,51.303,0.081,-0.001,-1.676,Information Technology
MPHASIS,PAT:normal,LONG,499,46.092,-0.17,-0.088,0.0,Information Technology
MUTHOOTFIN,PAT:normal,SHORT,487,48.255,-0.044,-0.104,0.0,Financial Services
MUTHOOTFIN,PAT:normal,LONG,487,49.281,-0.045,0.015,0.0,Financial Services
NAM-INDIA,PAT:extended_move,SHORT,50,56.0,0.002,-0.009,-427.116,Financial Services
NAM-INDIA,PAT:extended_move,LONG,50,44.0,-0.092,-0.08,0.0,Financial Services
NAM-INDIA,PAT:normal,SHORT,481,53.015,-0.026,-0.096,0.0,Financial Services
NAM-INDIA,PAT:normal,LONG,481,44.283,-0.064,0.007,0.0,Financial Services
NATIONALUM,PAT:extended_move,SHORT,74,45.946,-0.289,-0.488,0.0,Metals & Mining
NATIONALUM,PAT:extended_move,LONG,74,51.351,0.2,0.399,199.596,Metals & Mining
NATIONALUM,PAT:normal,SHORT,454,49.339,-0.032,-0.065,0.0,Metals & Mining
NATIONALUM,PAT:normal,LONG,454,48.238,-0.058,-0.025,0.0,Metals & Mining
NAUKRI,PAT:normal,SHORT,517,52.611,0.02,-0.034,-165.733,Consumer Services
NAUKRI,PAT:normal,LONG,517,45.068,-0.11,-0.055,0.0,Consumer Services
NBCC,PAT:extended_move,SHORT,56,55.357,0.044,-0.044,-98.888,Construction
NBCC,PAT:extended_move,LONG,56,44.643,-0.133,-0.046,0.0,Construction
NBCC,PAT:normal,SHORT,469,55.864,0.1,0.042,41.668,Construction
NBCC,PAT:normal,LONG,469,42.644,-0.189,-0.131,0.0,Construction
NESTLEIND,PAT:normal,SHORT,514,50.973,-0.035,-0.101,0.0,Fast Moving Consumer Goods
NESTLEIND,PAT:normal,LONG,514,45.136,-0.054,0.011,0.0,Fast Moving Consumer Goods
NHPC,PAT:normal,SHORT,527,56.926,0.102,0.047,46.397,Power
NHPC,PAT:normal,LONG,527,39.848,-0.191,-0.137,0.0,Power
NMDC,PAT:normal,SHORT,515,51.262,0.048,-0.008,-16.02,Metals & Mining
NMDC,PAT:normal,LONG,515,46.019,-0.137,-0.082,0.0,Metals & Mining
NTPC,PAT:normal,SHORT,527,52.372,0.006,-0.05,-891.753,Power
NTPC,PAT:normal,LONG,527,46.11,-0.095,-0.039,0.0,Power
NUVAMA,PAT:extended_move,SHORT,56,51.786,-0.324,-0.327,0.0,Financial Services
NUVAMA,PAT:extended_move,LONG,56,48.214,0.235,0.238,101.195,Financial Services
NUVAMA,PAT:normal,SHORT,376,52.128,-0.034,-0.114,0.0,Financial Services
NUVAMA,PAT:normal,LONG,376,46.809,-0.056,0.025,0.0,Financial Services
NYKAA,PAT:normal,SHORT,513,49.708,-0.071,-0.134,0.0,Consumer Services
NYKAA,PAT:normal,LONG,513,47.173,-0.018,0.045,0.0,Consumer Services
OBEROIRLTY,PAT:extended_move,SHORT,48,54.167,-0.18,-0.11,0.0,Realty
OBEROIRLTY,PAT:extended_move,LONG,48,43.75,0.091,0.021,23.135,Realty
OBEROIRLTY,PAT:normal,SHORT,480,48.75,0.044,-0.022,-49.173,Realty
OBEROIRLTY,PAT:normal,LONG,480,49.167,-0.133,-0.068,0.0,Realty
OFSS,PAT:extended_move,SHORT,55,52.727,-0.149,-0.145,0.0,Information Technology
OFSS,PAT:extended_move,LONG,55,41.818,0.059,0.055,93.675,Information Technology
OFSS,PAT:normal,SHORT,470,56.17,0.073,0.003,4.671,Information Technology
OFSS,PAT:normal,LONG,470,41.915,-0.163,-0.093,0.0,Information Technology
OIL,PAT:extended_move,SHORT,54,51.852,-0.102,-0.047,0.0,Oil Gas & Consumable Fuels
OIL,PAT:extended_move,LONG,54,46.296,0.012,-0.042,-343.696,Oil Gas & Consumable Fuels
OIL,PAT:normal,SHORT,478,52.301,0.124,0.06,48.364,Oil Gas & Consumable Fuels
OIL,PAT:normal,LONG,478,45.816,-0.213,-0.149,0.0,Oil Gas & Consumable Fuels
ONGC,PAT:normal,SHORT,506,54.15,0.037,-0.022,-58.424,Oil Gas & Consumable Fuels
ONGC,PAT:normal,LONG,506,43.676,-0.127,-0.068,0.0,Oil Gas & Consumable Fuels
PAGEIND,PAT:normal,SHORT,515,51.456,0.004,-0.07,-1581.778,Textiles
PAGEIND,PAT:normal,LONG,515,45.631,-0.094,-0.019,0.0,Textiles
PATANJALI,PAT:normal,SHORT,514,55.447,0.155,0.088,56.849,Fast Moving Consumer Goods
PATANJALI,PAT:normal,LONG,514,41.829,-0.244,-0.177,0.0,Fast Moving Consumer Goods
PAYTM,PAT:extended_move,SHORT,120,51.667,-0.206,-0.219,0.0,Financial Services
PAYTM,PAT:extended_move,LONG,120,45.833,0.116,0.129,111.115,Financial Services
PAYTM,PAT:normal,SHORT,406,50.985,-0.11,-0.176,0.0,Financial Services
PAYTM,PAT:normal,LONG,406,47.537,0.021,0.086,413.418,Financial Services
PERSISTENT,PAT:extended_move,SHORT,45,46.667,-0.081,0.009,0.0,Information Technology
PERSISTENT,PAT:extended_move,LONG,45,51.111,-0.008,-0.098,0.0,Information Technology
PERSISTENT,PAT:normal,SHORT,480,50.625,-0.05,-0.134,0.0,Information Technology
PERSISTENT,PAT:normal,LONG,480,48.333,-0.04,0.044,0.0,Information Technology
PETRONET,PAT:normal,SHORT,522,51.341,0.005,-0.069,-1369.335,Oil Gas & Consumable Fuels
PETRONET,PAT:normal,LONG,522,46.743,-0.094,-0.02,0.0,Oil Gas & Consumable Fuels
PFC,PAT:normal,SHORT,496,52.823,0.079,0.02,25.222,Financial Services
PFC,PAT:normal,LONG,496,44.153,-0.168,-0.109,0.0,Financial Services
PGEL,PAT:extended_move,SHORT,140,52.857,-0.298,-0.283,0.0,Consumer Durables
PGEL,PAT:extended_move,LONG,140,45.714,0.209,0.194,93.025,Consumer Durables
PGEL,PAT:normal,SHORT,381,52.493,0.05,-0.023,-45.333,Consumer Durables
PGEL,PAT:normal,LONG,381,45.932,-0.139,-0.067,0.0,Consumer Durables
PHOENIXLTD,PAT:extended_move,SHORT,43,60.465,0.041,0.048,115.08,Realty
PHOENIXLTD,PAT:extended_move,LONG,43,39.535,-0.131,-0.137,0.0,Realty
PHOENIXLTD,PAT:normal,SHORT,489,48.057,-0.115,-0.18,0.0,Realty
PHOENIXLTD,PAT:normal,LONG,489,50.92,0.025,0.091,358.237,Realty
PIDILITIND,PAT:normal,SHORT,527,52.182,0.008,-0.059,-740.935,Chemicals
PIDILITIND,PAT:normal,LONG,527,45.161,-0.097,-0.031,0.0,Chemicals
PIIND,PAT:normal,SHORT,524,48.473,-0.051,-0.118,0.0,Chemicals
PIIND,PAT:normal,LONG,524,47.519,-0.038,0.028,0.0,Chemicals
PNB,PAT:normal,SHORT,523,52.199,0.11,0.043,39.085,Financial Services
PNB,PAT:normal,LONG,523,43.595,-0.2,-0.132,0.0,Financial Services
PNBHOUSING,PAT:extended_move,SHORT,61,54.098,-0.123,-0.145,0.0,Financial Services
PNBHOUSING,PAT:extended_move,LONG,61,42.623,0.033,0.056,167.421,Financial Services
PNBHOUSING,PAT:normal,SHORT,467,50.964,0.024,-0.047,-193.075,Financial Services
PNBHOUSING,PAT:normal,LONG,467,46.253,-0.113,-0.043,0.0,Financial Services
POLICYBZR,PAT:extended_move,SHORT,50,56.0,0.006,0.124,2180.089,Financial Services
POLICYBZR,PAT:extended_move,LONG,50,42.0,-0.095,-0.213,0.0,Financial Services
POLICYBZR,PAT:normal,SHORT,482,47.925,-0.094,-0.175,0.0,Financial Services
POLICYBZR,PAT:normal,LONG,482,51.245,0.005,0.086,1717.125,Financial Services
POLYCAB,PAT:extended_move,SHORT,62,48.387,-0.011,-0.128,0.0,Capital Goods
POLYCAB,PAT:extended_move,LONG,62,50.0,-0.078,0.038,0.0,Capital Goods
POLYCAB,PAT:normal,SHORT,462,48.485,0.012,-0.046,-399.146,Capital Goods
POLYCAB,PAT:normal,LONG,462,48.268,-0.101,-0.043,0.0,Capital Goods
POWERGRID,PAT:normal,SHORT,508,49.016,-0.015,-0.07,0.0,Power
POWERGRID,PAT:normal,LONG,508,46.457,-0.074,-0.02,0.0,Power
POWERINDIA,PAT:extended_move,SHORT,146,49.315,-0.115,-0.218,0.0,Capital Goods
POWERINDIA,PAT:extended_move,LONG,146,50.0,0.025,0.129,512.296,Capital Goods
POWERINDIA,PAT:normal,SHORT,378,54.233,0.07,0.024,34.284,Capital Goods
POWERINDIA,PAT:normal,LONG,378,44.444,-0.16,-0.113,0.0,Capital Goods
PREMIERENE,PAT:normal,SHORT,184,53.261,0.098,0.022,22.233,Capital Goods
PREMIERENE,PAT:normal,LONG,184,45.109,-0.187,-0.111,0.0,Capital Goods
PRESTIGE,PAT:extended_move,SHORT,82,48.78,-0.108,-0.012,0.0,Realty
PRESTIGE,PAT:extended_move,LONG,82,48.78,0.018,-0.077,-425.42,Realty
PRESTIGE,PAT:normal,SHORT,446,52.691,0.019,-0.064,-332.632,Realty
PRESTIGE,PAT:normal,LONG,446,45.74,-0.109,-0.026,0.0,Realty
RADICO,PAT:extended_move,SHORT,51,50.98,0.226,0.162,71.976,Fast Moving Consumer Goods
RADICO,PAT:extended_move,LONG,51,45.098,-0.315,-0.252,0.0,Fast Moving Consumer Goods
RADICO,PAT:normal,SHORT,479,55.324,-0.051,-0.114,0.0,Fast Moving Consumer Goods
RADICO,PAT:normal,LONG,479,41.336,-0.039,0.024,0.0,Fast Moving Consumer Goods
RBLBANK,PAT:extended_move,SHORT,45,46.667,0.18,0.19,105.212,Financial Services
RBLBANK,PAT:extended_move,LONG,45,53.333,-0.27,-0.279,0.0,Financial Services
RBLBANK,PAT:normal,SHORT,485,52.784,-0.036,-0.092,0.0,Financial Services
RBLBANK,PAT:normal,LONG,485,44.742,-0.053,0.002,0.0,Financial Services
RECLTD,PAT:normal,SHORT,485,54.227,0.15,0.078,52.128,Financial Services
RECLTD,PAT:normal,LONG,485,42.887,-0.24,-0.168,0.0,Financial Services
RELIANCE,PAT:normal,SHORT,519,51.252,0.015,-0.065,-439.881,Oil Gas & Consumable Fuels
RELIANCE,PAT:normal,LONG,519,44.701,-0.104,-0.024,0.0,Oil Gas & Consumable Fuels
RVNL,PAT:extended_move,SHORT,65,58.462,-0.212,-0.193,0.0,Construction
RVNL,PAT:extended_move,LONG,65,40.0,0.122,0.104,84.981,Construction
RVNL,PAT:normal,SHORT,458,59.17,0.144,0.085,58.846,Construction
RVNL,PAT:normal,LONG,458,39.083,-0.233,-0.174,0.0,Construction
SAIL,PAT:normal,SHORT,491,52.342,0.009,-0.042,-494.45,Metals & Mining
SAIL,PAT:normal,LONG,491,45.825,-0.098,-0.047,0.0,Metals & Mining
SAMMAANCAP,PAT:extended_move,SHORT,65,52.308,0.074,0.135,181.652,Financial Services
SAMMAANCAP,PAT:extended_move,LONG,65,47.692,-0.164,-0.225,0.0,Financial Services
SAMMAANCAP,PAT:normal,SHORT,466,58.155,0.235,0.152,64.505,Financial Services
SAMMAANCAP,PAT:normal,LONG,466,40.987,-0.324,-0.241,0.0,Financial Services
SBICARD,PAT:normal,SHORT,519,50.096,-0.044,-0.112,0.0,Financial Services
SBICARD,PAT:normal,LONG,519,47.206,-0.046,0.023,0.0,Financial Services
SBILIFE,PAT:normal,SHORT,518,47.104,-0.083,-0.16,0.0,Financial Services
SBILIFE,PAT:normal,LONG,518,48.842,-0.006,0.07,0.0,Financial Services
SBIN,PAT:normal,SHORT,516,50.194,0.018,-0.045,-244.581,Financial Services
SBIN,PAT:normal,LONG,516,47.093,-0.108,-0.044,0.0,Financial Services
SHREECEM,PAT:normal,SHORT,526,54.373,0.037,-0.029,-77.342,Construction Materials
SHREECEM,PAT:normal,LONG,526,43.346,-0.127,-0.06,0.0,Construction Materials
SHRIRAMFIN,PAT:extended_move,SHORT,70,48.571,-0.101,-0.143,0.0,Financial Services
SHRIRAMFIN,PAT:extended_move,LONG,70,48.571,0.011,0.053,465.733,Financial Services
SHRIRAMFIN,PAT:normal,SHORT,457,49.453,-0.071,-0.145,0.0,Financial Services
SHRIRAMFIN,PAT:normal,LONG,457,47.921,-0.018,0.056,0.0,Financial Services
SIEMENS,PAT:extended_move,SHORT,51,62.745,0.59,0.388,65.681,Capital Goods
SIEMENS,PAT:extended_move,LONG,51,37.255,-0.68,-0.477,0.0,Capital Goods
SIEMENS,PAT:normal,SHORT,474,50.633,0.067,0.006,9.26,Capital Goods
SIEMENS,PAT:normal,LONG,474,46.624,-0.156,-0.096,0.0,Capital Goods
SOLARINDS,PAT:extended_move,SHORT,96,37.5,-0.118,-0.098,0.0,Chemicals
SOLARINDS,PAT:extended_move,LONG,96,61.458,0.029,0.009,31.44,Chemicals
SOLARINDS,PAT:normal,SHORT,432,57.639,0.068,-0.009,-13.892,Chemicals
SOLARINDS,PAT:normal,LONG,432,40.278,-0.157,-0.08,0.0,Chemicals
SONACOMS,PAT:normal,SHORT,487,55.236,0.027,-0.049,-180.979,Automobile and Auto Components
SONACOMS,PAT:normal,LONG,487,43.532,-0.117,-0.04,0.0,Automobile and Auto Components
SRF,PAT:normal,SHORT,518,51.931,0.003,-0.065,-2054.679,Chemicals
SRF,PAT:normal,LONG,518,45.56,-0.093,-0.024,0.0,Chemicals
SUNPHARMA,PAT:normal,SHORT,525,50.095,-0.036,-0.106,0.0,Healthcare
SUNPHARMA,PAT:normal,LONG,525,46.667,-0.054,0.017,0.0,Healthcare
SUPREMEIND,PAT:normal,SHORT,495,54.141,0.131,0.066,50.265,Capital Goods
SUPREMEIND,PAT:normal,LONG,495,43.636,-0.221,-0.155,0.0,Capital Goods
SUZLON,PAT:extended_move,SHORT,67,61.194,0.13,0.184,141.559,Capital Goods
SUZLON,PAT:extended_move,LONG,67,35.821,-0.22,-0.274,0.0,Capital Goods
SUZLON,PAT:normal,SHORT,444,59.009,0.23,0.144,62.755,Capital Goods
SUZLON,PAT:normal,LONG,444,38.739,-0.319,-0.234,0.0,Capital Goods
SWIGGY,PAT:normal,SHORT,153,57.516,0.1,0.071,70.955,Consumer Services
SWIGGY,PAT:normal,LONG,153,40.523,-0.19,-0.16,0.0,Consumer Services
TATACONSUM,PAT:normal,SHORT,513,51.072,-0.028,-0.092,0.0,Fast Moving Consumer Goods
TATACONSUM,PAT:normal,LONG,513,46.589,-0.061,0.003,0.0,Fast Moving Consumer Goods
TATAELXSI,PAT:normal,SHORT,515,56.311,0.135,0.077,57.076,Information Technology
TATAELXSI,PAT:normal,LONG,515,41.359,-0.224,-0.166,0.0,Information Technology
TATAPOWER,PAT:normal,SHORT,524,51.145,0.036,-0.015,-41.348,Power
TATAPOWER,PAT:normal,LONG,524,45.611,-0.126,-0.074,0.0,Power
TATASTEEL,PAT:normal,SHORT,515,50.874,0.01,-0.065,-633.238,Metals & Mining
TATASTEEL,PAT:normal,LONG,515,47.184,-0.1,-0.024,0.0,Metals & Mining
TCS,PAT:normal,SHORT,527,53.7,0.054,-0.017,-30.899,Information Technology
TCS,PAT:normal,LONG,527,42.505,-0.143,-0.073,0.0,Information Technology
TECHM,PAT:normal,SHORT,513,49.123,-0.041,-0.118,0.0,Information Technology
TECHM,PAT:normal,LONG,513,48.148,-0.048,0.029,0.0,Information Technology
TIINDIA,PAT:normal,SHORT,503,53.28,0.069,0.001,1.095,Automobile and Auto Components
TIINDIA,PAT:normal,LONG,503,44.135,-0.158,-0.09,0.0,Automobile and Auto Components
TITAN,PAT:normal,SHORT,527,46.679,-0.129,-0.199,0.0,Consumer Durables
TITAN,PAT:normal,LONG,527,49.905,0.039,0.11,280.226,Consumer Durables
TMPV,PAT:normal,SHORT,506,56.324,0.102,0.025,24.349,Automobile and Auto Components
TMPV,PAT:normal,LONG,506,40.711,-0.191,-0.114,0.0,Automobile and Auto Components
TORNTPHARM,PAT:normal,SHORT,528,49.621,-0.065,-0.13,0.0,Healthcare
TORNTPHARM,PAT:normal,LONG,528,46.402,-0.025,0.04,0.0,Healthcare
TRENT,PAT:extended_move,SHORT,40,60.0,0.116,0.165,141.847,Consumer Services
TRENT,PAT:extended_move,LONG,40,37.5,-0.206,-0.254,0.0,Consumer Services
TRENT,PAT:normal,SHORT,483,54.037,0.065,-0.014,-21.707,Consumer Services
TRENT,PAT:normal,LONG,483,44.306,-0.154,-0.075,0.0,Consumer Services
TVSMOTOR,PAT:normal,SHORT,494,51.215,-0.035,-0.105,0.0,Automobile and Auto Components
TVSMOTOR,PAT:normal,LONG,494,45.951,-0.055,0.016,0.0,Automobile and Auto Components
ULTRACEMCO,PAT:normal,SHORT,521,47.217,-0.054,-0.125,0.0,Construction Materials
ULTRACEMCO,PAT:normal,LONG,521,48.56,-0.035,0.036,0.0,Construction Materials
UNIONBANK,PAT:normal,SHORT,510,53.333,-0.001,-0.047,0.0,Financial Services
UNIONBANK,PAT:normal,LONG,510,44.706,-0.089,-0.042,0.0,Financial Services
UNITDSPR,PAT:normal,SHORT,530,52.642,0.015,-0.045,-310.682,Fast Moving Consumer Goods
UNITDSPR,PAT:normal,LONG,530,46.038,-0.104,-0.044,0.0,Fast Moving Consumer Goods
UNOMINDA,PAT:extended_move,SHORT,61,59.016,0.275,0.25,90.736,Automobile and Auto Components
UNOMINDA,PAT:extended_move,LONG,61,37.705,-0.364,-0.339,0.0,Automobile and Auto Components
UNOMINDA,PAT:normal,SHORT,467,50.321,-0.097,-0.163,0.0,Automobile and Auto Components
UNOMINDA,PAT:normal,LONG,467,47.752,0.008,0.074,967.425,Automobile and Auto Components
UPL,PAT:normal,SHORT,508,52.165,0.046,-0.01,-20.629,Chemicals
UPL,PAT:normal,LONG,508,44.094,-0.136,-0.08,0.0,Chemicals
VBL,PAT:normal,SHORT,510,55.882,0.063,-0.004,-6.408,Fast Moving Consumer Goods
VBL,PAT:normal,LONG,510,41.569,-0.152,-0.085,0.0,Fast Moving Consumer Goods
VEDL,PAT:extended_move,SHORT,45,57.778,0.312,0.236,75.555,Metals & Mining
VEDL,PAT:extended_move,LONG,45,42.222,-0.402,-0.325,0.0,Metals & Mining
VEDL,PAT:normal,SHORT,480,50.208,-0.005,-0.061,0.0,Metals & Mining
VEDL,PAT:normal,LONG,480,46.458,-0.084,-0.028,0.0,Metals & Mining
VMM,PAT:normal,SHORT,122,52.459,-0.106,-0.143,0.0,Consumer Services
VMM,PAT:normal,LONG,122,45.902,0.016,0.053,328.363,Consumer Services
VOLTAS,PAT:normal,SHORT,497,48.893,-0.026,-0.102,0.0,Consumer Durables
VOLTAS,PAT:normal,LONG,497,48.692,-0.063,0.012,0.0,Consumer Durables
WAAREEENER,PAT:normal,SHORT,141,58.156,0.183,0.087,47.631,Capital Goods
WAAREEENER,PAT:normal,LONG,141,39.007,-0.273,-0.177,0.0,Capital Goods
WIPRO,PAT:normal,SHORT,513,53.606,0.045,-0.011,-24.33,Information Technology
WIPRO,PAT:normal,LONG,513,44.055,-0.135,-0.078,0.0,Information Technology
YESBANK,PAT:normal,SHORT,499,55.11,0.061,0.005,7.487,Financial Services
YESBANK,PAT:normal,LONG,499,43.287,-0.15,-0.094,0.0,Financial Services
ZYDUSLIFE,PAT:normal,SHORT,509,54.028,0.066,0.003,4.7,Healthcare
ZYDUSLIFE,PAT:normal,LONG,509,41.847,-0.155,-0.092,0.0,Healthcare
