poll_ist,fn,symbol,exchange,periodicity,bars,newest_bar_ist,close,oi,volume,reply_ms,error
2026-09-23 12:20:02,GetExchangeSnapshot,NSE,NSE,1minute,1597,2026-09-23 12:04:00,2,300166,1597,24001,
2026-09-23 12:21:12,GetHistory,NIFTY 50,NSE_IDX,1minute,178,2026-09-23 12:06:00,23454.65,0,0,999,
2026-09-23 12:21:13,GetHistory,RELIANCE,NSE,1minute,172,2026-09-23 12:06:00,1250.2,0,11206,967,
2026-09-23 12:21:16,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,172,2026-09-23 12:06:00,23478.2,16183375,20605,2804,
2026-09-23 12:21:17,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,1minute,172,2026-09-23 12:06:00,196.65,2621905,293540,474,
2026-09-23 12:21:52,GetExchangeSnapshot,NFO,NFO,1minute,3236,2026-09-23 12:06:00,2927,693643,3236,35011,
2026-09-23 12:22:02,GetHistory,FUTIDX_BANKNIFTY_29SEP2026_XX_0,NFO,15minute,64,2026-09-23 12:00:00,56715.2,1884360,4890,1857,
2026-09-23 12:22:04,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,15minute,64,2026-09-23 12:00:00,23475.0,16169985,117260,1662,
2026-09-23 12:22:07,GetHistory,FUTSTK_RELIANCE_29SEP2026_XX_0,NFO,15minute,64,2026-09-23 12:00:00,1252.5,113185000,254000,3362,
2026-09-23 12:22:08,GetHistory,OPTIDX_BANKNIFTY_29SEP2026_CE_56200,NFO,15minute,64,2026-09-23 12:00:00,630.05,136050,15990,1145,
2026-09-23 12:22:13,GetHistory,OPTIDX_BANKNIFTY_29SEP2026_PE_56200,NFO,15minute,64,2026-09-23 12:00:00,145.05,311670,40050,4151,
2026-09-23 12:22:14,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,15minute,64,2026-09-23 12:00:00,197.6,2513095,3051750,1094,
2026-09-23 12:22:15,GetHistory,OPTIDX_NIFTY_29SEP2026_PE_23350,NFO,15minute,64,2026-09-23 12:00:00,67.65,7937345,4160780,1546,
2026-09-23 12:22:19,GetHistory,HDFCBANK,NSE,15minute,66,2026-09-23 12:00:00,741.4,0,553431,4191,
2026-09-23 12:22:25,GetHistory,RELIANCE,NSE,15minute,66,2026-09-23 12:00:00,1250.1,0,340908,5170,
2026-09-23 12:22:28,GetHistory,NIFTY 50,NSE_IDX,15minute,110,2026-09-23 12:00:00,23458.05,0,0,3377,
2026-09-23 12:22:32,GetHistory,NIFTY BANK,NSE_IDX,15minute,110,2026-09-23 12:00:00,56572.5,0,0,4148,
2026-09-23 12:23:42,GetHistory,NIFTY 50,NSE_IDX,1minute,180,2026-09-23 12:08:00,23447.8,0,0,991,
2026-09-23 12:23:43,GetHistory,RELIANCE,NSE,1minute,174,2026-09-23 12:08:00,1250.1,0,17068,1086,
2026-09-23 12:23:44,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,174,2026-09-23 12:08:00,23469.8,16180125,6435,982,
2026-09-23 12:23:47,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,1minute,174,2026-09-23 12:08:00,188.8,2595060,142740,3664,
2026-09-23 12:24:15,GetExchangeSnapshot,NFO,NFO,1minute,3106,2026-09-23 12:09:00,2762,665090,3106,27284,
2026-09-23 12:24:38,GetExchangeSnapshot,NSE,NSE,1minute,1622,2026-09-23 12:09:00,2,304983,1622,23335,
2026-09-23 12:25:48,GetHistory,NIFTY 50,NSE_IDX,1minute,182,2026-09-23 12:10:00,23454.2,0,0,980,
2026-09-23 12:25:49,GetHistory,RELIANCE,NSE,1minute,176,2026-09-23 12:10:00,1250.3,0,11701,961,
2026-09-23 12:25:50,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,176,2026-09-23 12:10:00,23470.1,16178565,4160,979,
2026-09-23 12:25:54,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,1minute,176,2026-09-23 12:10:00,191.15,2611245,105170,3962,
2026-09-23 12:26:21,GetExchangeSnapshot,NFO,NFO,1minute,3065,2026-09-23 12:11:00,2735,656202,3065,27408,
2026-09-23 12:27:32,GetHistory,FUTIDX_BANKNIFTY_29SEP2026_XX_0,NFO,15minute,64,2026-09-23 12:00:00,56715.2,1884360,4890,1906,
2026-09-23 12:27:33,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,15minute,64,2026-09-23 12:00:00,23475.0,16169985,117260,1559,
2026-09-23 12:27:35,GetHistory,FUTSTK_RELIANCE_29SEP2026_XX_0,NFO,15minute,64,2026-09-23 12:00:00,1252.5,113185000,254000,1412,
2026-09-23 12:27:36,GetHistory,OPTIDX_BANKNIFTY_29SEP2026_CE_56200,NFO,15minute,64,2026-09-23 12:00:00,630.05,136050,15990,1065,
2026-09-23 12:27:37,GetHistory,OPTIDX_BANKNIFTY_29SEP2026_PE_56200,NFO,15minute,64,2026-09-23 12:00:00,145.05,311670,40050,1130,
2026-09-23 12:27:41,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,15minute,64,2026-09-23 12:00:00,197.6,2513095,3051750,3822,
2026-09-23 12:27:42,GetHistory,OPTIDX_NIFTY_29SEP2026_PE_23350,NFO,15minute,64,2026-09-23 12:00:00,67.65,7937345,4160780,1527,
2026-09-23 12:27:44,GetHistory,HDFCBANK,NSE,15minute,66,2026-09-23 12:00:00,741.4,0,553431,2374,
2026-09-23 12:27:47,GetHistory,RELIANCE,NSE,15minute,66,2026-09-23 12:00:00,1250.1,0,340908,2317,
2026-09-23 12:27:51,GetHistory,NIFTY 50,NSE_IDX,15minute,110,2026-09-23 12:00:00,23458.05,0,0,4678,
2026-09-23 12:27:58,GetHistory,NIFTY BANK,NSE_IDX,15minute,110,2026-09-23 12:00:00,56572.5,0,0,6126,
2026-09-23 12:28:07,GetHistory,NIFTY 50,NSE_IDX,1minute,185,2026-09-23 12:13:00,23459.1,0,0,1033,
2026-09-23 12:28:08,GetHistory,RELIANCE,NSE,1minute,179,2026-09-23 12:13:00,1249.8,0,95373,952,
2026-09-23 12:28:09,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,179,2026-09-23 12:13:00,23478.0,16175965,8385,1088,
2026-09-23 12:28:10,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,1minute,179,2026-09-23 12:13:00,195.9,2532790,257595,873,
2026-09-23 12:28:38,GetExchangeSnapshot,NFO,NFO,1minute,3076,2026-09-23 12:13:00,2729,658923,3076,27991,
2026-09-23 12:29:02,GetExchangeSnapshot,NSE,NSE,1minute,1601,2026-09-23 12:13:00,2,301015,1601,23518,
2026-09-23 12:30:20,GetHistory,NIFTY 50,NSE_IDX,1minute,187,2026-09-23 12:15:00,23458.0,0,0,1161,
2026-09-23 12:30:22,GetHistory,RELIANCE,NSE,1minute,181,2026-09-23 12:15:00,1250.1,0,14275,2043,
2026-09-23 12:30:23,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,181,2026-09-23 12:15:00,23475.0,16169530,3835,568,
2026-09-23 12:30:24,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,1minute,181,2026-09-23 12:15:00,194.35,2495935,94380,985,
2026-09-23 12:30:51,GetExchangeSnapshot,NFO,NFO,1minute,2800,2026-09-23 12:15:00,2481,599351,2800,27218,
2026-09-23 12:31:14,GetExchangeSnapshot,NSE,NSE,1minute,1565,2026-09-23 12:16:00,2,294233,1565,22851,
2026-09-23 12:32:35,GetHistory,NIFTY 50,NSE_IDX,1minute,189,2026-09-23 12:17:00,23456.3,0,0,3304,
2026-09-23 12:32:35,GetHistory,RELIANCE,NSE,1minute,183,2026-09-23 12:17:00,1250.2,0,11817,533,
2026-09-23 12:32:36,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,183,2026-09-23 12:17:00,23474.2,16169010,1300,982,
2026-09-23 12:32:37,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,1minute,183,2026-09-23 12:17:00,193.55,2497950,58240,982,
2026-09-23 12:33:05,GetExchangeSnapshot,NFO,NFO,1minute,2835,2026-09-23 12:17:00,2493,607298,2835,27244,
2026-09-23 12:33:16,GetHistory,FUTIDX_BANKNIFTY_29SEP2026_XX_0,NFO,15minute,65,2026-09-23 12:15:00,56691.2,1879530,3480,2469,
2026-09-23 12:33:17,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,15minute,65,2026-09-23 12:15:00,23464.0,16123575,71435,1182,
2026-09-23 12:33:21,GetHistory,FUTSTK_RELIANCE_29SEP2026_XX_0,NFO,15minute,65,2026-09-23 12:15:00,1254.3,113170000,293500,3828,
2026-09-23 12:33:22,GetHistory,OPTIDX_BANKNIFTY_29SEP2026_CE_56200,NFO,15minute,65,2026-09-23 12:15:00,627.0,135570,16050,1035,
2026-09-23 12:33:23,GetHistory,OPTIDX_BANKNIFTY_29SEP2026_PE_56200,NFO,15minute,65,2026-09-23 12:15:00,148.7,313710,27570,1127,
2026-09-23 12:33:26,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,15minute,65,2026-09-23 12:15:00,186.75,2495935,1061905,3204,
2026-09-23 12:33:27,GetHistory,OPTIDX_NIFTY_29SEP2026_PE_23350,NFO,15minute,65,2026-09-23 12:15:00,70.05,8051030,2020590,1413,
2026-09-23 12:33:30,GetHistory,HDFCBANK,NSE,15minute,67,2026-09-23 12:15:00,741.35,0,842869,2378,
2026-09-23 12:33:33,GetHistory,RELIANCE,NSE,15minute,67,2026-09-23 12:15:00,1251.2,0,362816,2731,
2026-09-23 12:33:36,GetHistory,NIFTY 50,NSE_IDX,15minute,111,2026-09-23 12:15:00,23449.25,0,0,3313,
2026-09-23 12:33:40,GetHistory,NIFTY BANK,NSE_IDX,15minute,111,2026-09-23 12:15:00,56567.8,0,0,4218,
2026-09-23 12:34:35,GetHistory,NIFTY 50,NSE_IDX,1minute,191,2026-09-23 12:19:00,23462.75,0,0,1489,
2026-09-23 12:34:35,GetHistory,RELIANCE,NSE,1minute,185,2026-09-23 12:19:00,1250.4,0,9888,585,
2026-09-23 12:34:36,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,185,2026-09-23 12:19:00,23480.0,16150290,4550,871,
2026-09-23 12:34:37,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,1minute,185,2026-09-23 12:19:00,198.0,2502175,93015,1094,
2026-09-23 12:35:04,GetExchangeSnapshot,NFO,NFO,1minute,2837,2026-09-23 12:19:00,2502,607564,2837,26846,
2026-09-23 12:35:27,GetExchangeSnapshot,NSE,NSE,1minute,1544,2026-09-23 12:20:00,1,290406,1544,22959,
2026-09-23 12:36:38,GetHistory,NIFTY 50,NSE_IDX,1minute,193,2026-09-23 12:21:00,23460.2,0,0,2592,
2026-09-23 12:36:39,GetHistory,RELIANCE,NSE,1minute,187,2026-09-23 12:21:00,1250.7,0,18106,580,
2026-09-23 12:36:40,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,187,2026-09-23 12:21:00,23476.9,16140735,7085,982,
2026-09-23 12:36:43,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,1minute,187,2026-09-23 12:21:00,193.9,2501720,46995,3055,
2026-09-23 12:37:11,GetExchangeSnapshot,NFO,NFO,1minute,2853,2026-09-23 12:22:00,2508,611062,2853,28234,
2026-09-23 12:38:23,GetHistory,FUTIDX_BANKNIFTY_29SEP2026_XX_0,NFO,15minute,65,2026-09-23 12:15:00,56691.2,1879530,3480,3418,
2026-09-23 12:38:25,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,15minute,65,2026-09-23 12:15:00,23464.0,16123575,71435,1642,
2026-09-23 12:38:28,GetHistory,FUTSTK_RELIANCE_29SEP2026_XX_0,NFO,15minute,65,2026-09-23 12:15:00,1254.3,113170000,293500,3313,
2026-09-23 12:38:30,GetHistory,OPTIDX_BANKNIFTY_29SEP2026_CE_56200,NFO,15minute,65,2026-09-23 12:15:00,627.0,135570,16050,1224,
2026-09-23 12:38:31,GetHistory,OPTIDX_BANKNIFTY_29SEP2026_PE_56200,NFO,15minute,65,2026-09-23 12:15:00,148.7,313710,27570,1288,
2026-09-23 12:38:35,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,15minute,65,2026-09-23 12:15:00,186.75,2495935,1061905,3670,
2026-09-23 12:38:36,GetHistory,OPTIDX_NIFTY_29SEP2026_PE_23350,NFO,15minute,65,2026-09-23 12:15:00,70.05,8051030,2020590,1484,
2026-09-23 12:38:41,GetHistory,HDFCBANK,NSE,15minute,67,2026-09-23 12:15:00,741.35,0,842869,5395,
2026-09-23 12:38:44,GetHistory,RELIANCE,NSE,15minute,67,2026-09-23 12:15:00,1251.2,0,362816,2446,
2026-09-23 12:38:48,GetHistory,NIFTY 50,NSE_IDX,15minute,111,2026-09-23 12:15:00,23449.25,0,0,3946,
2026-09-23 12:38:53,GetHistory,NIFTY BANK,NSE_IDX,15minute,111,2026-09-23 12:15:00,56567.8,0,0,5498,
2026-09-23 12:39:03,GetHistory,NIFTY 50,NSE_IDX,1minute,196,2026-09-23 12:24:00,23453.75,0,0,1099,
2026-09-23 12:39:04,GetHistory,RELIANCE,NSE,1minute,190,2026-09-23 12:24:00,1250.1,0,77330,992,
2026-09-23 12:39:05,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,190,2026-09-23 12:24:00,23469.0,16127150,6435,981,
2026-09-23 12:39:07,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,1minute,190,2026-09-23 12:24:00,190.55,2488200,96395,1940,
2026-09-23 12:39:35,GetExchangeSnapshot,NFO,NFO,1minute,3030,2026-09-23 12:24:00,2662,649391,3030,27171,
2026-09-23 12:39:58,GetExchangeSnapshot,NSE,NSE,1minute,1561,2026-09-23 12:24:00,2,293695,1561,23264,
2026-09-23 12:41:10,GetHistory,NIFTY 50,NSE_IDX,1minute,198,2026-09-23 12:26:00,23448.6,0,0,2373,
2026-09-23 12:41:10,GetHistory,RELIANCE,NSE,1minute,192,2026-09-23 12:26:00,1250.2,0,30689,532,
2026-09-23 12:41:11,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,192,2026-09-23 12:26:00,23463.5,16127215,2730,866,
2026-09-23 12:41:12,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,1minute,192,2026-09-23 12:26:00,186.75,2485145,66495,984,
2026-09-23 12:41:40,GetExchangeSnapshot,NFO,NFO,1minute,2832,2026-09-23 12:26:00,2507,606499,2832,27694,
2026-09-23 12:43:28,GetHistory,NIFTY 50,NSE_IDX,1minute,200,2026-09-23 12:28:00,23453.0,0,0,931,
2026-09-23 12:43:29,GetHistory,RELIANCE,NSE,1minute,194,2026-09-23 12:28:00,1251.5,0,9027,1087,
2026-09-23 12:43:34,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,194,2026-09-23 12:28:00,23468.0,16124420,1235,4332,
2026-09-23 12:43:34,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,1minute,194,2026-09-23 12:28:00,188.15,2488785,40820,587,
2026-09-23 12:44:01,GetExchangeSnapshot,NFO,NFO,1minute,2731,2026-09-23 12:28:00,2405,584947,2731,26798,
2026-09-23 12:44:24,GetExchangeSnapshot,NSE,NSE,1minute,1561,2026-09-23 12:29:00,2,293564,1561,23366,
2026-09-23 12:44:35,GetHistory,FUTIDX_BANKNIFTY_29SEP2026_XX_0,NFO,15minute,65,2026-09-23 12:15:00,56691.2,1879530,3480,1789,
2026-09-23 12:44:37,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,15minute,65,2026-09-23 12:15:00,23464.0,16123575,71435,1629,
2026-09-23 12:44:41,GetHistory,FUTSTK_RELIANCE_29SEP2026_XX_0,NFO,15minute,65,2026-09-23 12:15:00,1254.3,113170000,293500,4540,
2026-09-23 12:44:43,GetHistory,OPTIDX_BANKNIFTY_29SEP2026_CE_56200,NFO,15minute,65,2026-09-23 12:15:00,627.0,135570,16050,1591,
2026-09-23 12:44:45,GetHistory,OPTIDX_BANKNIFTY_29SEP2026_PE_56200,NFO,15minute,65,2026-09-23 12:15:00,148.7,313710,27570,1782,
2026-09-23 12:44:47,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,15minute,65,2026-09-23 12:15:00,186.75,2495935,1061905,1936,
2026-09-23 12:44:48,GetHistory,OPTIDX_NIFTY_29SEP2026_PE_23350,NFO,15minute,65,2026-09-23 12:15:00,70.05,8051030,2020590,1571,
2026-09-23 12:44:52,GetHistory,HDFCBANK,NSE,15minute,67,2026-09-23 12:15:00,741.35,0,842869,3642,
2026-09-23 12:44:54,GetHistory,RELIANCE,NSE,15minute,67,2026-09-23 12:15:00,1251.2,0,362816,2458,
2026-09-23 12:44:58,GetHistory,NIFTY 50,NSE_IDX,15minute,111,2026-09-23 12:15:00,23449.25,0,0,3998,
2026-09-23 12:45:05,GetHistory,NIFTY BANK,NSE_IDX,15minute,112,2026-09-23 12:30:00,56577.35,0,0,6362,
2026-09-23 12:45:53,GetHistory,NIFTY 50,NSE_IDX,1minute,202,2026-09-23 12:30:00,23449.4,0,0,884,
2026-09-23 12:45:54,GetHistory,RELIANCE,NSE,1minute,196,2026-09-23 12:30:00,1251.4,0,72776,1096,
2026-09-23 12:45:57,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,196,2026-09-23 12:30:00,23460.0,16123835,4485,2752,
2026-09-23 12:45:58,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,1minute,196,2026-09-23 12:30:00,184.0,2495610,67080,628,
2026-09-23 12:46:25,GetExchangeSnapshot,NFO,NFO,1minute,2807,2026-09-23 12:31:00,2473,601357,2807,27484,
2026-09-23 12:48:17,GetHistory,NIFTY 50,NSE_IDX,1minute,205,2026-09-23 12:33:00,23449.7,0,0,3540,
2026-09-23 12:48:18,GetHistory,RELIANCE,NSE,1minute,199,2026-09-23 12:33:00,1250.7,0,7469,621,
2026-09-23 12:48:19,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,199,2026-09-23 12:33:00,23468.2,16123055,8450,987,
2026-09-23 12:48:20,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,1minute,199,2026-09-23 12:33:00,187.75,2516800,87750,979,
2026-09-23 12:48:48,GetExchangeSnapshot,NFO,NFO,1minute,2858,2026-09-23 12:33:00,2508,611823,2858,28703,
2026-09-23 12:49:12,GetExchangeSnapshot,NSE,NSE,1minute,1539,2026-09-23 12:34:00,2,289304,1539,23502,
2026-09-23 12:49:54,GetHistory,FUTIDX_BANKNIFTY_29SEP2026_XX_0,NFO,15minute,66,2026-09-23 12:30:00,56696.6,1878060,3420,1963,
2026-09-23 12:49:55,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,15minute,66,2026-09-23 12:30:00,23463.8,16120065,40690,1643,
2026-09-23 12:49:57,GetHistory,FUTSTK_RELIANCE_29SEP2026_XX_0,NFO,15minute,66,2026-09-23 12:30:00,1253.6,113308000,344000,1990,
2026-09-23 12:49:59,GetHistory,OPTIDX_BANKNIFTY_29SEP2026_CE_56200,NFO,15minute,66,2026-09-23 12:30:00,623.85,138900,14820,1177,
2026-09-23 12:50:02,GetHistory,OPTIDX_BANKNIFTY_29SEP2026_PE_56200,NFO,15minute,66,2026-09-23 12:30:00,145.9,311520,16710,3853,
2026-09-23 12:50:03,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,15minute,66,2026-09-23 12:30:00,185.4,2580045,850980,955,
2026-09-23 12:50:05,GetHistory,OPTIDX_NIFTY_29SEP2026_PE_23350,NFO,15minute,66,2026-09-23 12:30:00,69.85,8104460,1750060,1653,
2026-09-23 12:50:08,GetHistory,HDFCBANK,NSE,15minute,68,2026-09-23 12:30:00,741.15,0,483195,2599,
2026-09-23 12:50:10,GetHistory,RELIANCE,NSE,15minute,68,2026-09-23 12:30:00,1251.5,0,427126,2154,
2026-09-23 12:50:15,GetHistory,NIFTY 50,NSE_IDX,15minute,112,2026-09-23 12:30:00,23448.95,0,0,5475,
2026-09-23 12:50:19,GetHistory,NIFTY BANK,NSE_IDX,15minute,112,2026-09-23 12:30:00,56575.85,0,0,3917,
2026-09-23 12:50:29,GetHistory,NIFTY 50,NSE_IDX,1minute,207,2026-09-23 12:35:00,23452.65,0,0,994,
2026-09-23 12:50:32,GetHistory,RELIANCE,NSE,1minute,201,2026-09-23 12:35:00,1250.8,0,54852,2774,
2026-09-23 12:50:33,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,201,2026-09-23 12:35:00,23470.0,16121755,2275,600,
2026-09-23 12:50:34,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,1minute,201,2026-09-23 12:35:00,186.4,2540395,95420,1201,
2026-09-23 12:51:03,GetExchangeSnapshot,NFO,NFO,1minute,2948,2026-09-23 12:35:00,2567,631258,2948,28625,
2026-09-23 12:51:26,GetExchangeSnapshot,NSE,NSE,1minute,1549,2026-09-23 12:36:00,2,291413,1549,23390,
2026-09-23 12:52:36,GetHistory,NIFTY 50,NSE_IDX,1minute,209,2026-09-23 12:37:00,23449.35,0,0,989,
2026-09-23 12:52:37,GetHistory,RELIANCE,NSE,1minute,203,2026-09-23 12:37:00,1251.2,0,12476,979,
2026-09-23 12:52:38,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,203,2026-09-23 12:37:00,23468.0,16121950,520,979,
2026-09-23 12:52:39,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,1minute,203,2026-09-23 12:37:00,184.7,2574975,32500,1095,
2026-09-23 12:53:06,GetExchangeSnapshot,NFO,NFO,1minute,2643,2026-09-23 12:38:00,2300,565886,2643,26574,
2026-09-23 12:54:46,GetHistory,NIFTY 50,NSE_IDX,1minute,211,2026-09-23 12:39:00,23450.4,0,0,992,
2026-09-23 12:54:47,GetHistory,RELIANCE,NSE,1minute,205,2026-09-23 12:39:00,1250.8,0,132040,978,
2026-09-23 12:54:49,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,205,2026-09-23 12:39:00,23468.0,16120390,1625,2670,
2026-09-23 12:54:50,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,1minute,205,2026-09-23 12:39:00,186.0,2577575,17940,605,
2026-09-23 12:55:17,GetExchangeSnapshot,NFO,NFO,1minute,2673,2026-09-23 12:40:00,2342,572250,2673,27003,
2026-09-23 12:55:40,GetExchangeSnapshot,NSE,NSE,1minute,1568,2026-09-23 12:40:00,1,294830,1568,23327,
2026-09-23 12:55:53,GetHistory,FUTIDX_BANKNIFTY_29SEP2026_XX_0,NFO,15minute,66,2026-09-23 12:30:00,56696.6,1878060,3420,3709,
2026-09-23 12:55:55,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,15minute,66,2026-09-23 12:30:00,23463.8,16120065,40690,2126,
2026-09-23 12:55:59,GetHistory,FUTSTK_RELIANCE_29SEP2026_XX_0,NFO,15minute,66,2026-09-23 12:30:00,1253.6,113308000,344000,4596,
2026-09-23 12:56:01,GetHistory,OPTIDX_BANKNIFTY_29SEP2026_CE_56200,NFO,15minute,66,2026-09-23 12:30:00,623.85,138900,14820,1203,
2026-09-23 12:56:04,GetHistory,OPTIDX_BANKNIFTY_29SEP2026_PE_56200,NFO,15minute,66,2026-09-23 12:30:00,145.9,311520,16710,3380,
2026-09-23 12:56:05,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,15minute,66,2026-09-23 12:30:00,185.4,2580045,850980,1128,
2026-09-23 12:56:07,GetHistory,OPTIDX_NIFTY_29SEP2026_PE_23350,NFO,15minute,66,2026-09-23 12:30:00,69.85,8104460,1750060,1445,
2026-09-23 12:56:12,GetHistory,HDFCBANK,NSE,15minute,68,2026-09-23 12:30:00,741.15,0,483195,5283,
2026-09-23 12:56:15,GetHistory,RELIANCE,NSE,15minute,68,2026-09-23 12:30:00,1251.5,0,427126,3015,
2026-09-23 12:56:18,GetHistory,NIFTY 50,NSE_IDX,15minute,112,2026-09-23 12:30:00,23448.95,0,0,3434,
2026-09-23 12:56:25,GetHistory,NIFTY BANK,NSE_IDX,15minute,112,2026-09-23 12:30:00,56575.85,0,0,6941,
2026-09-23 12:57:05,GetHistory,NIFTY 50,NSE_IDX,1minute,214,2026-09-23 12:42:00,23452.5,0,0,615,
2026-09-23 12:57:06,GetHistory,RELIANCE,NSE,1minute,208,2026-09-23 12:42:00,1251.4,0,8665,977,
2026-09-23 12:57:07,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,208,2026-09-23 12:42:00,23468.9,16120975,1235,979,
2026-09-23 12:57:08,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,1minute,208,2026-09-23 12:42:00,188.35,2580890,24440,985,
2026-09-23 12:57:36,GetExchangeSnapshot,NFO,NFO,1minute,2479,2026-09-23 12:42:00,2145,530896,2479,28349,
2026-09-23 12:59:17,GetHistory,NIFTY 50,NSE_IDX,1minute,216,2026-09-23 12:44:00,23448.95,0,0,1237,
2026-09-23 12:59:18,GetHistory,RELIANCE,NSE,1minute,210,2026-09-23 12:44:00,1251.5,0,9062,728,
2026-09-23 12:59:19,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,210,2026-09-23 12:44:00,23463.8,16120065,1300,972,
2026-09-23 12:59:20,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,1minute,210,2026-09-23 12:44:00,185.4,2580045,33150,1092,
2026-09-23 12:59:47,GetExchangeSnapshot,NFO,NFO,1minute,2697,2026-09-23 12:44:00,2344,577043,2697,27224,
2026-09-23 13:00:11,GetExchangeSnapshot,NSE,NSE,1minute,1593,2026-09-23 12:45:00,1,299672,1593,23711,
2026-09-23 13:01:00,GetHistory,FUTIDX_BANKNIFTY_29SEP2026_XX_0,NFO,15minute,67,2026-09-23 12:45:00,56650.2,1875690,7770,1831,
2026-09-23 13:01:02,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,15minute,67,2026-09-23 12:45:00,23466.6,16110900,29380,2081,
2026-09-23 13:01:04,GetHistory,FUTSTK_RELIANCE_29SEP2026_XX_0,NFO,15minute,67,2026-09-23 12:45:00,1254.4,113424500,519500,1931,
2026-09-23 13:01:05,GetHistory,OPTIDX_BANKNIFTY_29SEP2026_CE_56200,NFO,15minute,67,2026-09-23 12:45:00,605.0,140250,16800,1107,
2026-09-23 13:01:09,GetHistory,OPTIDX_BANKNIFTY_29SEP2026_PE_56200,NFO,15minute,67,2026-09-23 12:45:00,147.85,305490,37440,3659,
2026-09-23 13:01:10,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,15minute,67,2026-09-23 12:45:00,187.0,2632695,1011465,1491,
2026-09-23 13:01:12,GetHistory,OPTIDX_NIFTY_29SEP2026_PE_23350,NFO,15minute,67,2026-09-23 12:45:00,68.7,7904130,2560805,1568,
2026-09-23 13:01:14,GetHistory,HDFCBANK,NSE,15minute,69,2026-09-23 12:45:00,740.65,0,561535,2160,
2026-09-23 13:01:19,GetHistory,RELIANCE,NSE,15minute,69,2026-09-23 12:45:00,1252.2,0,380717,4560,
2026-09-23 13:01:22,GetHistory,NIFTY 50,NSE_IDX,15minute,113,2026-09-23 12:45:00,23453.15,0,0,3378,
