memory_days,mode,entry_date,signal_date,n_positions,symbols
5,all_prev_manual,2024-12-31,2024-12-30,15,"ACE,ANANTRAJ,KFINTECH,POWERINDIA,IPCALAB,KPRMILL,HONASA,AJANTPHARM,GRSE,ACUTAAS,HSCL,ELECON,SOLARINDS,SIGNATURE,PTCIL"
5,all_prev_manual,2025-01-01,2024-12-31,15,"AJANTPHARM,GRSE,ACUTAAS,HSCL,ELECON,SOLARINDS,SIGNATURE,PTCIL,PGEL,INTELLECT,DEVYANI,CAPLIPOINT,AWL,CEATLTD,DCMSHRIRAM"
5,all_prev_manual,2025-01-02,2025-01-01,15,"AJANTPHARM,GRSE,PTCIL,PGEL,INTELLECT,DEVYANI,CAPLIPOINT,AWL,ACUTAAS,CEATLTD,DCMSHRIRAM,AMBER,SOLARINDS,HSCL,ELECON"
5,all_prev_manual,2025-01-03,2025-01-02,15,"GRSE,AJANTPHARM,PTCIL,PGEL,DEVYANI,CAPLIPOINT,ACUTAAS,CEATLTD,DCMSHRIRAM,INTELLECT,AMBER,SOLARINDS,HSCL,ELECON,KFINTECH"
5,all_prev_manual,2025-01-06,2025-01-03,15,"INTELLECT,AMBER,ACUTAAS,SOLARINDS,HSCL,ELECON,KFINTECH,MAHABANK,DMART,CHOLAHLDNG,SAMMAANCAP,RAILTEL,SHYAMMETL,SAREGAMA,OIL"
5,all_prev_manual,2025-01-07,2025-01-06,15,"MAHABANK,DMART,CHOLAHLDNG,SAMMAANCAP,RAILTEL,SHYAMMETL,SAREGAMA,OIL,LATENTVIEW,SUNDARMFIN,PTCIL,HUDCO,TARIL,VIJAYA,AWL"
5,all_prev_manual,2025-01-08,2025-01-07,15,"CHOLAHLDNG,SHYAMMETL,DMART,SAREGAMA,SAMMAANCAP,AWL,SUNDARMFIN,POLYMED,PTCIL,VIJAYA,FORCEMOT,OIL,HUDCO,EICHERMOT,CARTRADE"
5,all_prev_manual,2025-01-09,2025-01-08,15,"FORCEMOT,OIL,DMART,CHOLAHLDNG,SUNDARMFIN,HUDCO,EICHERMOT,CARTRADE,IGL,MAHABANK,SAREGAMA,SHYAMMETL,IREDA,RITES,ITI"
5,all_prev_manual,2025-01-10,2025-01-09,15,"DMART,SAREGAMA,SHYAMMETL,IREDA,RITES,ITI,MAHABANK,HUDCO,TARIL,FORCEMOT,SUNDARMFIN,AWL,CREDITACC,SRF,JSWDULUX"
5,all_prev_manual,2025-01-13,2025-01-10,15,"TARIL,FORCEMOT,SUNDARMFIN,AWL,RITES,CREDITACC,HUDCO,SRF,SHYAMMETL,JSWDULUX,ANANDRATHI,LLOYDSME,VIJAYA,BDL,AARTIIND"
5,all_prev_manual,2025-01-14,2025-01-13,15,"SRF,SHYAMMETL,JSWDULUX,ANANDRATHI,LLOYDSME,VIJAYA,BDL,AARTIIND,RKFORGE,NAVINFLUOR,UBL,MARICO,CONCORDBIO,PTCIL,INDIAMART"
5,all_prev_manual,2025-01-16,2025-01-15,15,"SRF,ANANDRATHI,AARTIIND,CONCORDBIO,RKFORGE,UBL,SHYAMMETL,JSWDULUX,PTCIL,VIJAYA,LLOYDSME,BDL,NAVINFLUOR,MARICO,INDIAMART"
5,all_prev_manual,2025-01-17,2025-01-16,15,"SHYAMMETL,SRF,JSWDULUX,ANANDRATHI,AARTIIND,PTCIL,VIJAYA,LLOYDSME,UBL,RKFORGE,BDL,NAVINFLUOR,MARICO,INDIAMART,CONCORDBIO"
5,all_prev_manual,2025-01-20,2025-01-17,15,"SHYAMMETL,LLOYDSME,PTCIL,VIJAYA,UBL,RKFORGE,BDL,INDIAMART,SRF,JSWDULUX,CONCORDBIO,IDEA,RAILTEL,RPOWER,NBCC"
5,all_prev_manual,2025-01-21,2025-01-20,15,"SHYAMMETL,SRF,LLOYDSME,JSWDULUX,PTCIL,VIJAYA,UBL,BDL,CONCORDBIO,INDIAMART,IDEA,RAILTEL,RPOWER,NBCC,RVNL"
5,all_prev_manual,2025-01-22,2025-01-21,15,"IDEA,RAILTEL,RPOWER,NBCC,RVNL,ADANIGREEN,BDL,GMDCLTD,IRCON,BLS,INOXWIND,MINDACORP,SWANCORP,ADANIENSOL,HUDCO"
5,all_prev_manual,2025-01-23,2025-01-22,15,"RAILTEL,GMDCLTD,ADANIENSOL,RPOWER,JWL,RVNL,HUDCO,BDL,IDBI,SWANCORP,SAMMAANCAP,INOXWIND,NBCC,HFCL,PAYTM"
5,all_prev_manual,2025-01-24,2025-01-23,15,"INOXWIND,NBCC,HFCL,SWANCORP,PAYTM,NIACL,JWL,MINDACORP,ADANIGREEN,RAILTEL,BSE,CGCL,ZENSARTECH,COFORGE,FIVESTAR"
5,all_prev_manual,2025-01-27,2025-01-24,15,"HFCL,INOXWIND,SWANCORP,PAYTM,NIACL,JWL,MINDACORP,ADANIGREEN,RAILTEL,BSE,CGCL,ZENSARTECH,COFORGE,FIVESTAR,ULTRACEMCO"
5,all_prev_manual,2025-01-28,2025-01-27,15,"CGCL,ZENSARTECH,COFORGE,FIVESTAR,ULTRACEMCO,MPHASIS,WOCKPHARMA,POLICYBZR,MCX,KFINTECH,KEI,NAVA,PERSISTENT,AMBER,LAURUSLABS"
5,all_prev_manual,2025-01-29,2025-01-28,15,"PERSISTENT,CGCL,COFORGE,ZENSARTECH,AMBER,FIVESTAR,WOCKPHARMA,MPHASIS,POLICYBZR,ULTRACEMCO,LAURUSLABS,KEI,NAVA,KFINTECH,MCX"
5,all_prev_manual,2025-01-30,2025-01-29,15,"CGCL,COFORGE,PERSISTENT,ZENSARTECH,AMBER,WOCKPHARMA,MPHASIS,POLICYBZR,ULTRACEMCO,LAURUSLABS,KFINTECH,NAVA,FIVESTAR,MCX,BBTC"
5,all_prev_manual,2025-01-31,2025-01-30,15,"CGCL,FIVESTAR,PERSISTENT,ZENSARTECH,COFORGE,WOCKPHARMA,POLICYBZR,ULTRACEMCO,MCX,NAVA,BBTC,POLYMED,ZENTEC,GRAVITA,KPITTECH"
5,prof_prev_manual,2024-12-02,2024-11-29,15,"ADANIGREEN,ADANIENSOL,ATGL,ADANIPOWER,HONASA,ADANIENT,TRITURBINE,PREMIERENE,OLAELEC,FACT,HUDCO,TTML,CAPLIPOINT,WOCKPHARMA,NEULANDLAB"
5,prof_prev_manual,2024-12-03,2024-12-02,15,"BDL,CAMS,GRSE,COCHINSHIP,SONATSOFTW,ADANIGREEN,ADANIENSOL,OLAELEC,ADANIPOWER,NEULANDLAB,PREMIERENE,ATGL,PPLPHARMA,PGEL,HONASA"
5,prof_prev_manual,2024-12-04,2024-12-03,15,"BDL,CAMS,GRSE,COCHINSHIP,SONATSOFTW,KPIL,KPITTECH,ZEEL,BLS,UCOBANK,HSCL,TATAELXSI,ANGELONE,ADANIGREEN,OLAELEC"
5,prof_prev_manual,2024-12-05,2024-12-04,15,"BDL,CAMS,GRSE,COCHINSHIP,SONATSOFTW,KPIL,KPITTECH,ZEEL,BLS,UCOBANK,HSCL,TATAELXSI,ANGELONE,FINCABLES,PNBHOUSING"
5,prof_prev_manual,2024-12-06,2024-12-05,15,"BDL,CAMS,GRSE,COCHINSHIP,SONATSOFTW,KPIL,KPITTECH,ZEEL,BLS,UCOBANK,HSCL,TATAELXSI,ANGELONE,FINCABLES,PNBHOUSING"
5,prof_prev_manual,2024-12-09,2024-12-06,15,"BDL,CAMS,GRSE,COCHINSHIP,SONATSOFTW,KPIL,KPITTECH,ZEEL,BLS,UCOBANK,HSCL,TATAELXSI,ANGELONE,FINCABLES,PNBHOUSING"
5,prof_prev_manual,2024-12-10,2024-12-09,15,"GRSE,KPIL,KPITTECH,ZEEL,BLS,UCOBANK,HSCL,TATAELXSI,ANGELONE,FINCABLES,PNBHOUSING,BLUESTARCO,CASTROLIND,CESC,FLUOROCHEM"
5,prof_prev_manual,2024-12-11,2024-12-10,15,"FINCABLES,PNBHOUSING,HSCL,BLUESTARCO,KPIL,CASTROLIND,CESC,FLUOROCHEM,IGL,ANGELONE,GRSE,MMTC,INOXWIND,ZEEL,IREDA"
5,prof_prev_manual,2024-12-12,2024-12-11,15,"KPIL,CASTROLIND,CESC,FLUOROCHEM,IGL,ANGELONE,GRSE,MMTC,INOXWIND,ZEEL,IREDA,MAZDOCK,GABRIEL,MAXHEALTH,CLEAN"
5,prof_prev_manual,2024-12-13,2024-12-12,15,"GRSE,MMTC,INOXWIND,ZEEL,IREDA,MAZDOCK,GABRIEL,CASTROLIND,MAXHEALTH,CLEAN,RPOWER,KPRMILL,SYRMA,CRISIL,TARIL"
5,prof_prev_manual,2024-12-16,2024-12-13,15,"INOXWIND,CASTROLIND,MAXHEALTH,CLEAN,RPOWER,KPRMILL,SYRMA,CRISIL,TARIL,POWERINDIA,CHALET,TITAGARH,PGEL,BLS,MANAPPURAM"
5,prof_prev_manual,2024-12-17,2024-12-16,15,"CLEAN,RPOWER,KPRMILL,SYRMA,CRISIL,TARIL,POWERINDIA,CHALET,MAXHEALTH,TITAGARH,PGEL,BLS,MANAPPURAM,JBMA,GODFRYPHLP"
5,prof_prev_manual,2024-12-18,2024-12-17,15,"POWERINDIA,CHALET,MAXHEALTH,TITAGARH,PGEL,BLS,CRISIL,MANAPPURAM,JBMA,GODFRYPHLP,KPRMILL,DELHIVERY,SYRMA,TARIL,AEGISLOG"
5,prof_prev_manual,2024-12-19,2024-12-18,15,"PGEL,POWERINDIA,CHALET,BLS,CRISIL,MAXHEALTH,MANAPPURAM,JBMA,GODFRYPHLP,KPRMILL,DELHIVERY,SYRMA,TARIL,TITAGARH,AEGISLOG"
5,prof_prev_manual,2024-12-20,2024-12-19,15,"PGEL,JBMA,GODFRYPHLP,KPRMILL,DELHIVERY,CRISIL,SYRMA,TARIL,MANAPPURAM,TITAGARH,BLS,POWERINDIA,MAXHEALTH,AEGISLOG,KFINTECH"
5,prof_prev_manual,2024-12-23,2024-12-20,15,"TARIL,MANAPPURAM,TITAGARH,BLS,POWERINDIA,MAXHEALTH,AEGISLOG,KFINTECH,GICRE,CARTRADE,KPRMILL,HONASA,FIVESTAR,ZENTEC,NEWGEN"
5,prof_prev_manual,2024-12-24,2024-12-23,15,"AEGISLOG,KFINTECH,GICRE,CARTRADE,KPRMILL,HONASA,FIVESTAR,ZENTEC,NEWGEN,ANANTRAJ,GVT&D,POWERINDIA,TECHNOE,ACE,GRAVITA"
5,prof_prev_manual,2024-12-26,2024-12-24,15,"KFINTECH,GICRE,CARTRADE,KPRMILL,HONASA,FIVESTAR,ZENTEC,NEWGEN,ANANTRAJ,GVT&D,POWERINDIA,AEGISLOG,TECHNOE,ACE,ACUTAAS"
5,prof_prev_manual,2024-12-27,2024-12-26,15,"FIVESTAR,ZENTEC,NEWGEN,ANANTRAJ,CARTRADE,GVT&D,POWERINDIA,AEGISLOG,TECHNOE,GICRE,ACE,ACUTAAS,HSCL,ELECON,SOLARINDS"
5,prof_prev_manual,2024-12-30,2024-12-27,15,"AEGISLOG,TECHNOE,FIVESTAR,GICRE,ZENTEC,NEWGEN,ACE,ANANTRAJ,ACUTAAS,HSCL,ELECON,SOLARINDS,SIGNATURE,INTELLECT,DEVYANI"
5,prof_prev_manual,2024-12-31,2024-12-30,15,"ACE,ANANTRAJ,ACUTAAS,HSCL,ELECON,SOLARINDS,SIGNATURE,INTELLECT,DEVYANI,AWL,GRSE,AJANTPHARM,PTCIL,PGEL,CAPLIPOINT"
5,prof_prev_manual,2025-01-01,2024-12-31,15,"ACUTAAS,HSCL,ELECON,SOLARINDS,SIGNATURE,INTELLECT,DEVYANI,AWL,GRSE,AJANTPHARM,PTCIL,PGEL,CAPLIPOINT,CEATLTD,DCMSHRIRAM"
5,prof_prev_manual,2025-01-02,2025-01-01,15,"INTELLECT,DEVYANI,AWL,GRSE,AJANTPHARM,PTCIL,PGEL,CAPLIPOINT,CEATLTD,DCMSHRIRAM,MAHABANK,DMART,SAMMAANCAP,RAILTEL,SHYAMMETL"
5,prof_prev_manual,2025-01-03,2025-01-02,15,"GRSE,AJANTPHARM,PTCIL,PGEL,DEVYANI,CAPLIPOINT,CEATLTD,DCMSHRIRAM,INTELLECT,MAHABANK,DMART,SAMMAANCAP,RAILTEL,SHYAMMETL,SAREGAMA"
5,prof_prev_manual,2025-01-06,2025-01-03,15,"INTELLECT,MAHABANK,DMART,SAMMAANCAP,RAILTEL,SHYAMMETL,SAREGAMA,OIL,LATENTVIEW,HUDCO,TARIL,AWL,POLYMED,PTCIL,VIJAYA"
5,prof_prev_manual,2025-01-07,2025-01-06,15,"MAHABANK,DMART,SAMMAANCAP,RAILTEL,SHYAMMETL,SAREGAMA,OIL,LATENTVIEW,HUDCO,TARIL,AWL,POLYMED,PTCIL,VIJAYA,FORCEMOT"
5,prof_prev_manual,2025-01-08,2025-01-07,15,"SHYAMMETL,DMART,SAREGAMA,SAMMAANCAP,AWL,POLYMED,PTCIL,VIJAYA,FORCEMOT,OIL,CHOLAHLDNG,SUNDARMFIN,HUDCO,EICHERMOT,CARTRADE"
5,prof_prev_manual,2025-01-09,2025-01-08,15,"FORCEMOT,OIL,DMART,CHOLAHLDNG,SUNDARMFIN,HUDCO,EICHERMOT,CARTRADE,IGL,MAHABANK,SAREGAMA,SHYAMMETL,IREDA,ITI,AWL"
5,prof_prev_manual,2025-01-10,2025-01-09,15,"DMART,SAREGAMA,SHYAMMETL,IREDA,ITI,MAHABANK,HUDCO,AWL,SRF,JSWDULUX,ANANDRATHI,LLOYDSME,VIJAYA,BDL,RKFORGE"
5,prof_prev_manual,2025-01-13,2025-01-10,15,"AWL,SRF,SHYAMMETL,JSWDULUX,ANANDRATHI,LLOYDSME,VIJAYA,BDL,RKFORGE,NAVINFLUOR,UBL,AARTIIND,PTCIL,MARICO,AEGISLOG"
5,prof_prev_manual,2025-01-14,2025-01-13,15,"SRF,SHYAMMETL,JSWDULUX,ANANDRATHI,LLOYDSME,VIJAYA,BDL,RKFORGE,NAVINFLUOR,UBL,AARTIIND,PTCIL,MARICO,SUNDARMFIN,CONCORDBIO"
5,prof_prev_manual,2025-01-16,2025-01-15,15,"SRF,SHYAMMETL,JSWDULUX,AARTIIND,PTCIL,VIJAYA,LLOYDSME,UBL,BDL,NAVINFLUOR,MARICO,RKFORGE,IDEA,NBCC,RVNL"
5,prof_prev_manual,2025-01-17,2025-01-16,15,"SHYAMMETL,SRF,JSWDULUX,AARTIIND,PTCIL,VIJAYA,LLOYDSME,UBL,BDL,NAVINFLUOR,MARICO,RKFORGE,IDEA,NBCC,RVNL"
5,prof_prev_manual,2025-01-20,2025-01-17,15,"PTCIL,RKFORGE,SRF,VIJAYA,IDEA,NBCC,RVNL,ADANIGREEN,GMDCLTD,IRCON,SWANCORP,ADANIENSOL,HUDCO,RAILTEL,RPOWER"
5,prof_prev_manual,2025-01-21,2025-01-20,15,"SRF,VIJAYA,IDEA,NBCC,RVNL,ADANIGREEN,GMDCLTD,IRCON,SWANCORP,ADANIENSOL,HUDCO,RAILTEL,RPOWER,JWL,BDL"
5,prof_prev_manual,2025-01-22,2025-01-21,15,"IDEA,NBCC,RVNL,ADANIGREEN,GMDCLTD,IRCON,SWANCORP,ADANIENSOL,HUDCO,RAILTEL,RPOWER,JWL,BDL,IDBI,SAMMAANCAP"
5,prof_prev_manual,2025-01-23,2025-01-22,15,"RAILTEL,GMDCLTD,RPOWER,JWL,RVNL,HUDCO,BDL,IDBI,SWANCORP,SAMMAANCAP,CGCL,ULTRACEMCO,MPHASIS,NAVA,PERSISTENT"
5,prof_prev_manual,2025-01-24,2025-01-23,15,"CGCL,ULTRACEMCO,MPHASIS,NAVA,PERSISTENT,KEI,COFORGE,ZENSARTECH,AMBER,WOCKPHARMA,POLICYBZR,LAURUSLABS,KFINTECH,CREDITACC,BBTC"
5,prof_prev_manual,2025-01-27,2025-01-24,15,"CGCL,ULTRACEMCO,MPHASIS,NAVA,PERSISTENT,KEI,COFORGE,ZENSARTECH,AMBER,WOCKPHARMA,POLICYBZR,LAURUSLABS,KFINTECH,FIVESTAR,GODIGIT"
5,prof_prev_manual,2025-01-28,2025-01-27,15,"CGCL,ULTRACEMCO,MPHASIS,NAVA,PERSISTENT,KEI,COFORGE,ZENSARTECH,AMBER,WOCKPHARMA,POLICYBZR,LAURUSLABS,KFINTECH,FIVESTAR,GODIGIT"
5,prof_prev_manual,2025-01-29,2025-01-28,15,"PERSISTENT,MPHASIS,KEI,CGCL,COFORGE,ZENSARTECH,AMBER,WOCKPHARMA,POLICYBZR,ULTRACEMCO,LAURUSLABS,KFINTECH,NAVA,FIVESTAR,GRAVITA"
5,prof_prev_manual,2025-01-30,2025-01-29,15,"CGCL,COFORGE,PERSISTENT,ZENSARTECH,AMBER,WOCKPHARMA,MPHASIS,POLICYBZR,ULTRACEMCO,LAURUSLABS,KFINTECH,NAVA,FIVESTAR,GRAVITA,KPITTECH"
5,prof_prev_manual,2025-01-31,2025-01-30,15,"CGCL,FIVESTAR,COFORGE,POLICYBZR,GRAVITA,KPITTECH,JMFINANCIL,BRIGADE,OLECTRA,SYRMA,ZENTEC,PGEL,GODFRYPHLP,NETWEB,NEWGEN"
10,all_prev_manual,2024-12-02,2024-11-29,15,"ADANIGREEN,ADANIENSOL,ATGL,ADANIPOWER,HONASA,ADANIENT,TRITURBINE,PREMIERENE,OLAELEC,FACT,HUDCO,TTML,CAPLIPOINT,WOCKPHARMA,NEULANDLAB"
10,all_prev_manual,2024-12-03,2024-12-02,15,"ADANIPOWER,HSCL,BDL,CAMS,ADANIENT,RPOWER,GRSE,COCHINSHIP,MAZDOCK,SONATSOFTW,ADANIGREEN,ADANIENSOL,OLAELEC,NEULANDLAB,PREMIERENE"
10,all_prev_manual,2024-12-04,2024-12-03,15,"ADANIPOWER,HSCL,BDL,CAMS,ADANIENT,RPOWER,GRSE,COCHINSHIP,MAZDOCK,SONATSOFTW,KPIL,PNBHOUSING,KPITTECH,FINCABLES,ZEEL"
10,all_prev_manual,2024-12-05,2024-12-04,15,"ADANIPOWER,HSCL,BDL,CAMS,ADANIENT,RPOWER,GRSE,COCHINSHIP,MAZDOCK,SONATSOFTW,KPIL,PNBHOUSING,KPITTECH,FINCABLES,ZEEL"
10,all_prev_manual,2024-12-06,2024-12-05,15,"ADANIPOWER,HSCL,BDL,CAMS,ADANIENT,RPOWER,GRSE,COCHINSHIP,MAZDOCK,SONATSOFTW,KPIL,PNBHOUSING,KPITTECH,FINCABLES,ZEEL"
10,all_prev_manual,2024-12-09,2024-12-06,15,"ADANIPOWER,HSCL,BDL,CAMS,ADANIENT,RPOWER,GRSE,COCHINSHIP,MAZDOCK,SONATSOFTW,KPIL,PNBHOUSING,KPITTECH,FINCABLES,ZEEL"
10,all_prev_manual,2024-12-10,2024-12-09,15,"ADANIPOWER,HSCL,BDL,CAMS,ADANIENT,RPOWER,GRSE,COCHINSHIP,MAZDOCK,SONATSOFTW,KPIL,PNBHOUSING,KPITTECH,FINCABLES,ZEEL"
10,all_prev_manual,2024-12-11,2024-12-10,15,"ADANIPOWER,HSCL,BDL,CAMS,ADANIENT,RPOWER,GRSE,COCHINSHIP,MAZDOCK,SONATSOFTW,KPIL,PNBHOUSING,KPITTECH,FINCABLES,ZEEL"
10,all_prev_manual,2024-12-12,2024-12-11,15,"ADANIPOWER,HSCL,BDL,CAMS,ADANIENT,RPOWER,GRSE,COCHINSHIP,MAZDOCK,SONATSOFTW,KPIL,PNBHOUSING,KPITTECH,FINCABLES,ZEEL"
10,all_prev_manual,2024-12-13,2024-12-12,15,"ADANIPOWER,HSCL,BDL,CAMS,ADANIENT,RPOWER,GRSE,COCHINSHIP,MAZDOCK,SONATSOFTW,KPIL,PNBHOUSING,KPITTECH,FINCABLES,ZEEL"
10,all_prev_manual,2024-12-16,2024-12-13,15,"ADANIPOWER,HSCL,BDL,CAMS,ADANIENT,RPOWER,GRSE,COCHINSHIP,MAZDOCK,SONATSOFTW,KPIL,PNBHOUSING,KPITTECH,FINCABLES,ZEEL"
10,all_prev_manual,2024-12-17,2024-12-16,15,"GRSE,KPIL,PNBHOUSING,KPITTECH,FINCABLES,ZEEL,BLS,UCOBANK,HSCL,TATAELXSI,ANGELONE,MMTC,FLUOROCHEM,RPOWER,BLUESTARCO"
10,all_prev_manual,2024-12-18,2024-12-17,15,"FINCABLES,PNBHOUSING,KPIL,MMTC,FLUOROCHEM,HSCL,RPOWER,BLUESTARCO,INOXWIND,CASTROLIND,CESC,IGL,ANGELONE,GRSE,ZEEL"
10,all_prev_manual,2024-12-19,2024-12-18,15,"INOXWIND,KPIL,CASTROLIND,MMTC,CESC,FLUOROCHEM,IGL,ANGELONE,GRSE,ZEEL,J&KBANK,IREDA,MAZDOCK,BANKINDIA,GABRIEL"
10,all_prev_manual,2024-12-20,2024-12-19,15,"GRSE,MMTC,INOXWIND,ZEEL,J&KBANK,IREDA,MAZDOCK,BANKINDIA,GABRIEL,IGL,CASTROLIND,MAXHEALTH,CLEAN,RPOWER,KPRMILL"
10,all_prev_manual,2024-12-23,2024-12-20,15,"INOXWIND,ZEEL,IGL,GRSE,J&KBANK,IREDA,BANKINDIA,CASTROLIND,MAXHEALTH,CLEAN,RPOWER,KPRMILL,SYRMA,CRISIL,TARIL"
10,all_prev_manual,2024-12-24,2024-12-23,15,"CLEAN,MAXHEALTH,RPOWER,KPRMILL,SYRMA,CRISIL,TARIL,PGEL,POWERINDIA,CHALET,TITAGARH,JBMA,BLS,MANAPPURAM,LATENTVIEW"
10,all_prev_manual,2024-12-26,2024-12-24,15,"PGEL,POWERINDIA,KPRMILL,CHALET,MAXHEALTH,TITAGARH,RPOWER,JBMA,BLS,CRISIL,MANAPPURAM,LATENTVIEW,GODFRYPHLP,DELHIVERY,SYRMA"
10,all_prev_manual,2024-12-27,2024-12-26,15,"PGEL,JBMA,POWERINDIA,KPRMILL,CHALET,RPOWER,BLS,CRISIL,MAXHEALTH,MANAPPURAM,TITAGARH,LATENTVIEW,GODFRYPHLP,DELHIVERY,SYRMA"
10,all_prev_manual,2024-12-30,2024-12-27,15,"PGEL,TITAGARH,JBMA,LATENTVIEW,GODFRYPHLP,KPRMILL,DELHIVERY,CRISIL,SYRMA,TARIL,MANAPPURAM,BLS,POWERINDIA,MAXHEALTH,CHALET"
10,all_prev_manual,2024-12-31,2024-12-30,15,"LATENTVIEW,TARIL,MANAPPURAM,TITAGARH,BLS,POWERINDIA,MAXHEALTH,CHALET,SYRMA,AEGISLOG,CARTRADE,BLUEJET,KFINTECH,MANKIND,KPRMILL"
10,all_prev_manual,2025-01-01,2024-12-31,15,"AEGISLOG,CARTRADE,BLUEJET,KFINTECH,MANKIND,POWERINDIA,KPRMILL,TECHNOE,GICRE,HONASA,FIVESTAR,ZENTEC,NEWGEN,ANANTRAJ,GVT&D"
10,all_prev_manual,2025-01-02,2025-01-01,15,"TECHNOE,KFINTECH,AEGISLOG,GICRE,CARTRADE,KPRMILL,HONASA,POWERINDIA,FIVESTAR,ZENTEC,NEWGEN,ANANTRAJ,GVT&D,ACE,IPCALAB"
10,all_prev_manual,2025-01-03,2025-01-02,15,"AEGISLOG,FIVESTAR,ZENTEC,NEWGEN,ANANTRAJ,CARTRADE,GVT&D,POWERINDIA,ACE,TECHNOE,GICRE,KPRMILL,KFINTECH,IPCALAB,HONASA"
10,all_prev_manual,2025-01-06,2025-01-03,15,"ACE,AEGISLOG,TECHNOE,FIVESTAR,GICRE,ZENTEC,NEWGEN,KPRMILL,ANANTRAJ,KFINTECH,POWERINDIA,IPCALAB,HONASA,AJANTPHARM,GRSE"
10,all_prev_manual,2025-01-07,2025-01-06,15,"ACE,ANANTRAJ,KFINTECH,POWERINDIA,IPCALAB,KPRMILL,HONASA,AJANTPHARM,GRSE,ACUTAAS,HSCL,ELECON,SOLARINDS,SIGNATURE,PTCIL"
10,all_prev_manual,2025-01-08,2025-01-07,15,"AJANTPHARM,GRSE,ACUTAAS,HSCL,ELECON,SOLARINDS,SIGNATURE,PTCIL,PGEL,INTELLECT,DEVYANI,CAPLIPOINT,AWL,CEATLTD,DCMSHRIRAM"
10,all_prev_manual,2025-01-09,2025-01-08,15,"AJANTPHARM,GRSE,PTCIL,PGEL,INTELLECT,DEVYANI,CAPLIPOINT,AWL,ACUTAAS,CEATLTD,DCMSHRIRAM,AMBER,SOLARINDS,HSCL,ELECON"
10,all_prev_manual,2025-01-10,2025-01-09,15,"GRSE,AJANTPHARM,PTCIL,PGEL,DEVYANI,CAPLIPOINT,ACUTAAS,CEATLTD,DCMSHRIRAM,INTELLECT,AMBER,SOLARINDS,HSCL,ELECON,KFINTECH"
10,all_prev_manual,2025-01-13,2025-01-10,15,"INTELLECT,AMBER,ACUTAAS,SOLARINDS,HSCL,ELECON,KFINTECH,MAHABANK,DMART,CHOLAHLDNG,SAMMAANCAP,RAILTEL,SHYAMMETL,SAREGAMA,OIL"
10,all_prev_manual,2025-01-14,2025-01-13,15,"MAHABANK,DMART,CHOLAHLDNG,SAMMAANCAP,RAILTEL,SHYAMMETL,SAREGAMA,OIL,LATENTVIEW,SUNDARMFIN,PTCIL,HUDCO,TARIL,VIJAYA,AWL"
10,all_prev_manual,2025-01-16,2025-01-15,15,"CHOLAHLDNG,SHYAMMETL,DMART,SAREGAMA,SAMMAANCAP,AWL,SUNDARMFIN,POLYMED,PTCIL,VIJAYA,FORCEMOT,OIL,HUDCO,EICHERMOT,CARTRADE"
10,all_prev_manual,2025-01-17,2025-01-16,15,"FORCEMOT,OIL,DMART,CHOLAHLDNG,SUNDARMFIN,HUDCO,EICHERMOT,CARTRADE,IGL,MAHABANK,SAREGAMA,SHYAMMETL,IREDA,RITES,ITI"
10,all_prev_manual,2025-01-20,2025-01-17,15,"DMART,SAREGAMA,SHYAMMETL,IREDA,RITES,ITI,MAHABANK,HUDCO,TARIL,FORCEMOT,SUNDARMFIN,AWL,CREDITACC,SRF,JSWDULUX"
10,all_prev_manual,2025-01-21,2025-01-20,15,"TARIL,FORCEMOT,SUNDARMFIN,AWL,RITES,CREDITACC,HUDCO,SRF,SHYAMMETL,JSWDULUX,ANANDRATHI,LLOYDSME,VIJAYA,BDL,AARTIIND"
10,all_prev_manual,2025-01-22,2025-01-21,15,"SRF,SHYAMMETL,JSWDULUX,ANANDRATHI,LLOYDSME,VIJAYA,BDL,AARTIIND,RKFORGE,NAVINFLUOR,UBL,MARICO,CONCORDBIO,PTCIL,INDIAMART"
10,all_prev_manual,2025-01-23,2025-01-22,15,"SRF,ANANDRATHI,AARTIIND,CONCORDBIO,RKFORGE,UBL,SHYAMMETL,JSWDULUX,PTCIL,VIJAYA,LLOYDSME,BDL,NAVINFLUOR,MARICO,INDIAMART"
10,all_prev_manual,2025-01-24,2025-01-23,15,"SHYAMMETL,SRF,JSWDULUX,ANANDRATHI,AARTIIND,PTCIL,VIJAYA,LLOYDSME,UBL,RKFORGE,BDL,NAVINFLUOR,MARICO,INDIAMART,CONCORDBIO"
10,all_prev_manual,2025-01-27,2025-01-24,15,"SHYAMMETL,LLOYDSME,PTCIL,VIJAYA,UBL,RKFORGE,BDL,INDIAMART,SRF,JSWDULUX,CONCORDBIO,IDEA,RAILTEL,RPOWER,NBCC"
10,all_prev_manual,2025-01-28,2025-01-27,15,"SHYAMMETL,SRF,LLOYDSME,JSWDULUX,PTCIL,VIJAYA,UBL,BDL,CONCORDBIO,INDIAMART,IDEA,RAILTEL,RPOWER,NBCC,RVNL"
10,all_prev_manual,2025-01-29,2025-01-28,15,"IDEA,RAILTEL,RPOWER,NBCC,RVNL,ADANIGREEN,BDL,GMDCLTD,IRCON,BLS,INOXWIND,MINDACORP,SWANCORP,ADANIENSOL,HUDCO"
