memory_days,mode,entry_date,manual_n,profitable_n,hit_n,profitable_hit_n,profitable_coverage_pct,picked_symbols,missed_profitable_symbols
10,all_prev_manual,2024-12-18,8,5,0,0,0.0,"FINCABLES,PNBHOUSING,KPIL,MMTC,FLUOROCHEM,HSCL,RPOWER,BLUESTARCO,INOXWIND,CASTROLIND,CESC,IGL,ANGELONE,GRSE,ZEEL","CARTRADE,GICRE,HONASA,KFINTECH,KPRMILL"
10,all_prev_manual,2024-12-19,8,7,0,0,0.0,"INOXWIND,KPIL,CASTROLIND,MMTC,CESC,FLUOROCHEM,IGL,ANGELONE,GRSE,ZEEL,J&KBANK,IREDA,MAZDOCK,BANKINDIA,GABRIEL","ANANTRAJ,CARTRADE,FIVESTAR,GVT&D,NEWGEN,POWERINDIA,ZENTEC"
10,all_prev_manual,2024-12-20,8,6,1,0,0.0,"GRSE,MMTC,INOXWIND,ZEEL,J&KBANK,IREDA,MAZDOCK,BANKINDIA,GABRIEL,IGL,CASTROLIND,MAXHEALTH,CLEAN,RPOWER,KPRMILL","AEGISLOG,FIVESTAR,GICRE,NEWGEN,TECHNOE,ZENTEC"
10,all_prev_manual,2024-12-23,7,2,1,0,0.0,"INOXWIND,ZEEL,IGL,GRSE,J&KBANK,IREDA,BANKINDIA,CASTROLIND,MAXHEALTH,CLEAN,RPOWER,KPRMILL,SYRMA,CRISIL,TARIL","ACE,ANANTRAJ"
10,all_prev_manual,2024-12-24,7,5,0,0,0.0,"CLEAN,MAXHEALTH,RPOWER,KPRMILL,SYRMA,CRISIL,TARIL,PGEL,POWERINDIA,CHALET,TITAGARH,JBMA,BLS,MANAPPURAM,LATENTVIEW","ACUTAAS,ELECON,HSCL,SIGNATURE,SOLARINDS"
10,all_prev_manual,2024-12-26,8,3,1,0,0.0,"PGEL,POWERINDIA,KPRMILL,CHALET,MAXHEALTH,TITAGARH,RPOWER,JBMA,BLS,CRISIL,MANAPPURAM,LATENTVIEW,GODFRYPHLP,DELHIVERY,SYRMA","AWL,DEVYANI,INTELLECT"
10,all_prev_manual,2024-12-27,9,8,1,1,12.5,"PGEL,JBMA,POWERINDIA,KPRMILL,CHALET,RPOWER,BLS,CRISIL,MAXHEALTH,MANAPPURAM,TITAGARH,LATENTVIEW,GODFRYPHLP,DELHIVERY,SYRMA","AJANTPHARM,CAPLIPOINT,CEATLTD,DCMSHRIRAM,DEVYANI,GRSE,PTCIL"
10,all_prev_manual,2024-12-30,7,1,0,0,0.0,"PGEL,TITAGARH,JBMA,LATENTVIEW,GODFRYPHLP,KPRMILL,DELHIVERY,CRISIL,SYRMA,TARIL,MANAPPURAM,BLS,POWERINDIA,MAXHEALTH,CHALET",INTELLECT
10,all_prev_manual,2024-12-31,14,10,2,2,20.0,"LATENTVIEW,TARIL,MANAPPURAM,TITAGARH,BLS,POWERINDIA,MAXHEALTH,CHALET,SYRMA,AEGISLOG,CARTRADE,BLUEJET,KFINTECH,MANKIND,KPRMILL","DMART,HUDCO,MAHABANK,OIL,RAILTEL,SAMMAANCAP,SAREGAMA,SHYAMMETL"
10,all_prev_manual,2025-01-01,10,8,0,0,0.0,"AEGISLOG,CARTRADE,BLUEJET,KFINTECH,MANKIND,POWERINDIA,KPRMILL,TECHNOE,GICRE,HONASA,FIVESTAR,ZENTEC,NEWGEN,ANANTRAJ,GVT&D","AWL,DMART,POLYMED,PTCIL,SAMMAANCAP,SAREGAMA,SHYAMMETL,VIJAYA"
10,all_prev_manual,2025-01-02,10,10,1,1,10.0,"TECHNOE,KFINTECH,AEGISLOG,GICRE,CARTRADE,KPRMILL,HONASA,POWERINDIA,FIVESTAR,ZENTEC,NEWGEN,ANANTRAJ,GVT&D,ACE,IPCALAB","CHOLAHLDNG,DMART,EICHERMOT,FORCEMOT,HUDCO,IGL,MAHABANK,OIL,SUNDARMFIN"
10,all_prev_manual,2025-01-03,8,7,0,0,0.0,"AEGISLOG,FIVESTAR,ZENTEC,NEWGEN,ANANTRAJ,CARTRADE,GVT&D,POWERINDIA,ACE,TECHNOE,GICRE,KPRMILL,KFINTECH,IPCALAB,HONASA","DMART,HUDCO,IREDA,ITI,MAHABANK,SAREGAMA,SHYAMMETL"
10,all_prev_manual,2025-01-06,7,1,0,0,0.0,"ACE,AEGISLOG,TECHNOE,FIVESTAR,GICRE,ZENTEC,NEWGEN,KPRMILL,ANANTRAJ,KFINTECH,POWERINDIA,IPCALAB,HONASA,AJANTPHARM,GRSE",AWL
10,all_prev_manual,2025-01-07,12,10,0,0,0.0,"ACE,ANANTRAJ,KFINTECH,POWERINDIA,IPCALAB,KPRMILL,HONASA,AJANTPHARM,GRSE,ACUTAAS,HSCL,ELECON,SOLARINDS,SIGNATURE,PTCIL","ANANDRATHI,BDL,JSWDULUX,LLOYDSME,NAVINFLUOR,RKFORGE,SHYAMMETL,SRF,UBL,VIJAYA"
10,all_prev_manual,2025-01-08,6,1,0,0,0.0,"AJANTPHARM,GRSE,ACUTAAS,HSCL,ELECON,SOLARINDS,SIGNATURE,PTCIL,PGEL,INTELLECT,DEVYANI,CAPLIPOINT,AWL,CEATLTD,DCMSHRIRAM",SRF
10,all_prev_manual,2025-01-09,13,11,1,1,9.090909090909092,"AJANTPHARM,GRSE,PTCIL,PGEL,INTELLECT,DEVYANI,CAPLIPOINT,AWL,ACUTAAS,CEATLTD,DCMSHRIRAM,AMBER,SOLARINDS,HSCL,ELECON","AARTIIND,BDL,JSWDULUX,LLOYDSME,MARICO,NAVINFLUOR,SHYAMMETL,SRF,UBL,VIJAYA"
10,all_prev_manual,2025-01-10,8,2,1,1,50.0,"GRSE,AJANTPHARM,PTCIL,PGEL,DEVYANI,CAPLIPOINT,ACUTAAS,CEATLTD,DCMSHRIRAM,INTELLECT,AMBER,SOLARINDS,HSCL,ELECON,KFINTECH",RKFORGE
10,all_prev_manual,2025-01-13,10,2,1,0,0.0,"INTELLECT,AMBER,ACUTAAS,SOLARINDS,HSCL,ELECON,KFINTECH,MAHABANK,DMART,CHOLAHLDNG,SAMMAANCAP,RAILTEL,SHYAMMETL,SAREGAMA,OIL","SRF,VIJAYA"
10,all_prev_manual,2025-01-14,15,9,2,1,11.11111111111111,"MAHABANK,DMART,CHOLAHLDNG,SAMMAANCAP,RAILTEL,SHYAMMETL,SAREGAMA,OIL,LATENTVIEW,SUNDARMFIN,PTCIL,HUDCO,TARIL,VIJAYA,AWL","ADANIENSOL,ADANIGREEN,GMDCLTD,IDEA,IRCON,NBCC,RVNL,SWANCORP"
10,all_prev_manual,2025-01-16,11,10,2,2,20.0,"CHOLAHLDNG,SHYAMMETL,DMART,SAREGAMA,SAMMAANCAP,AWL,SUNDARMFIN,POLYMED,PTCIL,VIJAYA,FORCEMOT,OIL,HUDCO,EICHERMOT,CARTRADE","BDL,GMDCLTD,IDBI,JWL,RAILTEL,RPOWER,RVNL,SWANCORP"
10,all_prev_manual,2025-01-17,2,0,0,0,0.0,"FORCEMOT,OIL,DMART,CHOLAHLDNG,SUNDARMFIN,HUDCO,EICHERMOT,CARTRADE,IGL,MAHABANK,SAREGAMA,SHYAMMETL,IREDA,RITES,ITI",
10,all_prev_manual,2025-01-20,10,0,0,0,0.0,"DMART,SAREGAMA,SHYAMMETL,IREDA,RITES,ITI,MAHABANK,HUDCO,TARIL,FORCEMOT,SUNDARMFIN,AWL,CREDITACC,SRF,JSWDULUX",
10,all_prev_manual,2025-01-21,12,4,0,0,0.0,"TARIL,FORCEMOT,SUNDARMFIN,AWL,RITES,CREDITACC,HUDCO,SRF,SHYAMMETL,JSWDULUX,ANANDRATHI,LLOYDSME,VIJAYA,BDL,AARTIIND","CGCL,MPHASIS,NAVA,ULTRACEMCO"
10,all_prev_manual,2025-01-22,15,3,0,0,0.0,"SRF,SHYAMMETL,JSWDULUX,ANANDRATHI,LLOYDSME,VIJAYA,BDL,AARTIIND,RKFORGE,NAVINFLUOR,UBL,MARICO,CONCORDBIO,PTCIL,INDIAMART","KEI,MPHASIS,PERSISTENT"
10,all_prev_manual,2025-01-23,12,12,0,0,0.0,"SRF,ANANDRATHI,AARTIIND,CONCORDBIO,RKFORGE,UBL,SHYAMMETL,JSWDULUX,PTCIL,VIJAYA,LLOYDSME,BDL,NAVINFLUOR,MARICO,INDIAMART","AMBER,CGCL,COFORGE,KFINTECH,LAURUSLABS,MPHASIS,NAVA,PERSISTENT,POLICYBZR,ULTRACEMCO,WOCKPHARMA,ZENSARTECH"
10,all_prev_manual,2025-01-24,2,2,0,0,0.0,"SHYAMMETL,SRF,JSWDULUX,ANANDRATHI,AARTIIND,PTCIL,VIJAYA,LLOYDSME,UBL,RKFORGE,BDL,NAVINFLUOR,MARICO,INDIAMART,CONCORDBIO","CGCL,FIVESTAR"
10,all_prev_manual,2025-01-27,9,2,0,0,0.0,"SHYAMMETL,LLOYDSME,PTCIL,VIJAYA,UBL,RKFORGE,BDL,INDIAMART,SRF,JSWDULUX,CONCORDBIO,IDEA,RAILTEL,RPOWER,NBCC","COFORGE,POLICYBZR"
10,all_prev_manual,2025-01-28,15,6,0,0,0.0,"SHYAMMETL,SRF,LLOYDSME,JSWDULUX,PTCIL,VIJAYA,UBL,BDL,CONCORDBIO,INDIAMART,IDEA,RAILTEL,RPOWER,NBCC,RVNL","BRIGADE,GRAVITA,JMFINANCIL,KPITTECH,OLECTRA,SYRMA"
10,all_prev_manual,2025-01-29,12,12,0,0,0.0,"IDEA,RAILTEL,RPOWER,NBCC,RVNL,ADANIGREEN,BDL,GMDCLTD,IRCON,BLS,INOXWIND,MINDACORP,SWANCORP,ADANIENSOL,HUDCO","GODFRYPHLP,GRAVITA,JMFINANCIL,JUBLPHARMA,KALYANKJIL,KPITTECH,NETWEB,NEWGEN,PGEL,SYRMA,TRENT,ZENTEC"
10,all_prev_manual,2025-01-30,2,0,0,0,0.0,"RAILTEL,GMDCLTD,ADANIENSOL,RPOWER,JWL,RVNL,HUDCO,BDL,IDBI,SWANCORP,SAMMAANCAP,INOXWIND,NBCC,HFCL,PAYTM",
10,all_prev_manual,2025-01-31,12,11,0,0,0.0,"INOXWIND,NBCC,HFCL,SWANCORP,PAYTM,NIACL,JWL,MINDACORP,ADANIGREEN,RAILTEL,BSE,CGCL,ZENSARTECH,COFORGE,FIVESTAR","GODFRYPHLP,GRAVITA,JMFINANCIL,JUBLFOOD,KALYANKJIL,PCBL,PGEL,PNBHOUSING,POLYMED,TRENT,ZENTEC"
10,prof_prev_manual,2024-12-02,10,5,2,0,0.0,"ADANIGREEN,ADANIENSOL,ATGL,ADANIPOWER,HONASA,ADANIENT,TRITURBINE,PREMIERENE,OLAELEC,FACT,HUDCO,TTML,CAPLIPOINT,WOCKPHARMA,NEULANDLAB","BDL,CAMS,COCHINSHIP,GRSE,SONATSOFTW"
10,prof_prev_manual,2024-12-03,11,9,1,1,11.11111111111111,"BDL,CAMS,GRSE,COCHINSHIP,SONATSOFTW,ADANIGREEN,ADANIENSOL,OLAELEC,ADANIPOWER,NEULANDLAB,PREMIERENE,ATGL,PPLPHARMA,PGEL,HONASA","ANGELONE,BLS,HSCL,KPIL,KPITTECH,TATAELXSI,UCOBANK,ZEEL"
10,prof_prev_manual,2024-12-04,8,4,2,1,25.0,"BDL,CAMS,GRSE,COCHINSHIP,SONATSOFTW,KPIL,KPITTECH,ZEEL,BLS,UCOBANK,HSCL,TATAELXSI,ANGELONE,ADANIGREEN,OLAELEC","BLUESTARCO,FINCABLES,PNBHOUSING"
10,prof_prev_manual,2024-12-05,8,6,2,2,33.33333333333333,"BDL,CAMS,GRSE,COCHINSHIP,SONATSOFTW,KPIL,KPITTECH,ZEEL,BLS,UCOBANK,HSCL,TATAELXSI,ANGELONE,FINCABLES,PNBHOUSING","CASTROLIND,CESC,FLUOROCHEM,IGL"
10,prof_prev_manual,2024-12-06,9,7,2,2,28.57142857142857,"BDL,CAMS,GRSE,COCHINSHIP,SONATSOFTW,KPIL,KPITTECH,ZEEL,BLS,UCOBANK,HSCL,TATAELXSI,ANGELONE,FINCABLES,PNBHOUSING","GABRIEL,INOXWIND,IREDA,MAZDOCK,MMTC"
10,prof_prev_manual,2024-12-09,9,3,2,0,0.0,"BDL,CAMS,GRSE,COCHINSHIP,SONATSOFTW,KPIL,KPITTECH,ZEEL,BLS,UCOBANK,HSCL,TATAELXSI,ANGELONE,FINCABLES,PNBHOUSING","CASTROLIND,INOXWIND,MAXHEALTH"
10,prof_prev_manual,2024-12-10,7,6,0,0,0.0,"BDL,CAMS,GRSE,COCHINSHIP,SONATSOFTW,KPIL,KPITTECH,ZEEL,BLS,UCOBANK,HSCL,TATAELXSI,ANGELONE,FINCABLES,PNBHOUSING","CLEAN,CRISIL,KPRMILL,RPOWER,SYRMA,TARIL"
10,prof_prev_manual,2024-12-11,7,4,0,0,0.0,"BDL,CAMS,GRSE,COCHINSHIP,SONATSOFTW,KPIL,KPITTECH,ZEEL,BLS,UCOBANK,HSCL,TATAELXSI,ANGELONE,FINCABLES,PNBHOUSING","CHALET,MAXHEALTH,POWERINDIA,TITAGARH"
10,prof_prev_manual,2024-12-12,10,7,1,1,14.285714285714285,"BDL,CAMS,GRSE,COCHINSHIP,SONATSOFTW,KPIL,KPITTECH,ZEEL,BLS,UCOBANK,HSCL,TATAELXSI,ANGELONE,FINCABLES,PNBHOUSING","CHALET,CRISIL,MANAPPURAM,MAXHEALTH,PGEL,POWERINDIA"
10,prof_prev_manual,2024-12-13,9,7,0,0,0.0,"BDL,CAMS,GRSE,COCHINSHIP,SONATSOFTW,KPIL,KPITTECH,ZEEL,BLS,UCOBANK,HSCL,TATAELXSI,ANGELONE,FINCABLES,PNBHOUSING","CRISIL,DELHIVERY,GODFRYPHLP,JBMA,KPRMILL,PGEL,SYRMA"
10,prof_prev_manual,2024-12-16,9,6,1,1,16.666666666666664,"BDL,CAMS,GRSE,COCHINSHIP,SONATSOFTW,KPIL,KPITTECH,ZEEL,BLS,UCOBANK,HSCL,TATAELXSI,ANGELONE,FINCABLES,PNBHOUSING","MANAPPURAM,MAXHEALTH,POWERINDIA,TARIL,TITAGARH"
10,prof_prev_manual,2024-12-17,7,1,0,0,0.0,"GRSE,KPIL,KPITTECH,ZEEL,BLS,UCOBANK,HSCL,TATAELXSI,ANGELONE,FINCABLES,PNBHOUSING,BLUESTARCO,CASTROLIND,CESC,FLUOROCHEM",AEGISLOG
10,prof_prev_manual,2024-12-18,8,5,0,0,0.0,"FINCABLES,PNBHOUSING,HSCL,BLUESTARCO,KPIL,CASTROLIND,CESC,FLUOROCHEM,IGL,ANGELONE,GRSE,MMTC,INOXWIND,ZEEL,IREDA","CARTRADE,GICRE,HONASA,KFINTECH,KPRMILL"
10,prof_prev_manual,2024-12-19,8,7,0,0,0.0,"KPIL,CASTROLIND,CESC,FLUOROCHEM,IGL,ANGELONE,GRSE,MMTC,INOXWIND,ZEEL,IREDA,MAZDOCK,GABRIEL,MAXHEALTH,CLEAN","ANANTRAJ,CARTRADE,FIVESTAR,GVT&D,NEWGEN,POWERINDIA,ZENTEC"
10,prof_prev_manual,2024-12-20,8,6,1,0,0.0,"GRSE,MMTC,INOXWIND,ZEEL,IREDA,MAZDOCK,GABRIEL,CASTROLIND,MAXHEALTH,CLEAN,RPOWER,KPRMILL,SYRMA,CRISIL,TARIL","AEGISLOG,FIVESTAR,GICRE,NEWGEN,TECHNOE,ZENTEC"
10,prof_prev_manual,2024-12-23,7,2,2,0,0.0,"INOXWIND,CASTROLIND,MAXHEALTH,CLEAN,RPOWER,KPRMILL,SYRMA,CRISIL,TARIL,POWERINDIA,CHALET,TITAGARH,PGEL,BLS,MANAPPURAM","ACE,ANANTRAJ"
10,prof_prev_manual,2024-12-24,7,5,0,0,0.0,"CLEAN,RPOWER,KPRMILL,SYRMA,CRISIL,TARIL,POWERINDIA,CHALET,MAXHEALTH,TITAGARH,PGEL,BLS,MANAPPURAM,JBMA,GODFRYPHLP","ACUTAAS,ELECON,HSCL,SIGNATURE,SOLARINDS"
10,prof_prev_manual,2024-12-26,8,3,1,0,0.0,"POWERINDIA,CHALET,MAXHEALTH,TITAGARH,PGEL,BLS,CRISIL,MANAPPURAM,JBMA,GODFRYPHLP,KPRMILL,DELHIVERY,SYRMA,TARIL,AEGISLOG","AWL,DEVYANI,INTELLECT"
10,prof_prev_manual,2024-12-27,9,8,1,1,12.5,"PGEL,POWERINDIA,CHALET,BLS,CRISIL,MAXHEALTH,MANAPPURAM,JBMA,GODFRYPHLP,KPRMILL,DELHIVERY,SYRMA,TARIL,TITAGARH,AEGISLOG","AJANTPHARM,CAPLIPOINT,CEATLTD,DCMSHRIRAM,DEVYANI,GRSE,PTCIL"
10,prof_prev_manual,2024-12-30,7,1,1,0,0.0,"PGEL,JBMA,GODFRYPHLP,KPRMILL,DELHIVERY,CRISIL,SYRMA,TARIL,MANAPPURAM,TITAGARH,BLS,POWERINDIA,MAXHEALTH,AEGISLOG,KFINTECH",INTELLECT
10,prof_prev_manual,2024-12-31,14,10,1,1,10.0,"TARIL,MANAPPURAM,TITAGARH,BLS,POWERINDIA,MAXHEALTH,AEGISLOG,KFINTECH,GICRE,CARTRADE,KPRMILL,HONASA,FIVESTAR,ZENTEC,NEWGEN","DMART,HUDCO,LATENTVIEW,MAHABANK,OIL,RAILTEL,SAMMAANCAP,SAREGAMA,SHYAMMETL"
10,prof_prev_manual,2025-01-01,10,8,0,0,0.0,"AEGISLOG,KFINTECH,GICRE,CARTRADE,KPRMILL,HONASA,FIVESTAR,ZENTEC,NEWGEN,ANANTRAJ,GVT&D,POWERINDIA,TECHNOE,ACE,ACUTAAS","AWL,DMART,POLYMED,PTCIL,SAMMAANCAP,SAREGAMA,SHYAMMETL,VIJAYA"
10,prof_prev_manual,2025-01-02,10,10,1,1,10.0,"KFINTECH,GICRE,CARTRADE,KPRMILL,HONASA,FIVESTAR,ZENTEC,NEWGEN,ANANTRAJ,GVT&D,POWERINDIA,AEGISLOG,TECHNOE,ACE,ACUTAAS","CHOLAHLDNG,DMART,EICHERMOT,FORCEMOT,HUDCO,IGL,MAHABANK,OIL,SUNDARMFIN"
10,prof_prev_manual,2025-01-03,8,7,0,0,0.0,"FIVESTAR,ZENTEC,NEWGEN,ANANTRAJ,CARTRADE,GVT&D,POWERINDIA,AEGISLOG,TECHNOE,GICRE,ACE,ACUTAAS,HSCL,ELECON,SOLARINDS","DMART,HUDCO,IREDA,ITI,MAHABANK,SAREGAMA,SHYAMMETL"
10,prof_prev_manual,2025-01-06,7,1,0,0,0.0,"AEGISLOG,TECHNOE,FIVESTAR,GICRE,ZENTEC,NEWGEN,ACE,ANANTRAJ,ACUTAAS,HSCL,ELECON,SOLARINDS,SIGNATURE,INTELLECT,DEVYANI",AWL
10,prof_prev_manual,2025-01-07,12,10,0,0,0.0,"ACE,ANANTRAJ,ACUTAAS,HSCL,ELECON,SOLARINDS,SIGNATURE,INTELLECT,DEVYANI,AWL,GRSE,AJANTPHARM,PTCIL,PGEL,CAPLIPOINT","ANANDRATHI,BDL,JSWDULUX,LLOYDSME,NAVINFLUOR,RKFORGE,SHYAMMETL,SRF,UBL,VIJAYA"
10,prof_prev_manual,2025-01-08,6,1,0,0,0.0,"ACUTAAS,HSCL,ELECON,SOLARINDS,SIGNATURE,INTELLECT,DEVYANI,AWL,GRSE,AJANTPHARM,PTCIL,PGEL,CAPLIPOINT,CEATLTD,DCMSHRIRAM",SRF
10,prof_prev_manual,2025-01-09,13,11,2,2,18.181818181818183,"INTELLECT,DEVYANI,AWL,GRSE,AJANTPHARM,PTCIL,PGEL,CAPLIPOINT,CEATLTD,DCMSHRIRAM,MAHABANK,DMART,SAMMAANCAP,RAILTEL,SHYAMMETL","AARTIIND,BDL,JSWDULUX,LLOYDSME,MARICO,NAVINFLUOR,SRF,UBL,VIJAYA"
10,prof_prev_manual,2025-01-10,8,2,2,1,50.0,"GRSE,AJANTPHARM,PTCIL,PGEL,DEVYANI,CAPLIPOINT,CEATLTD,DCMSHRIRAM,INTELLECT,MAHABANK,DMART,SAMMAANCAP,RAILTEL,SHYAMMETL,SAREGAMA",RKFORGE
10,prof_prev_manual,2025-01-13,10,2,3,1,50.0,"INTELLECT,MAHABANK,DMART,SAMMAANCAP,RAILTEL,SHYAMMETL,SAREGAMA,OIL,LATENTVIEW,HUDCO,TARIL,AWL,POLYMED,PTCIL,VIJAYA",SRF
10,prof_prev_manual,2025-01-14,15,9,2,1,11.11111111111111,"MAHABANK,DMART,SAMMAANCAP,RAILTEL,SHYAMMETL,SAREGAMA,OIL,LATENTVIEW,HUDCO,TARIL,AWL,POLYMED,PTCIL,VIJAYA,FORCEMOT","ADANIENSOL,ADANIGREEN,GMDCLTD,IDEA,IRCON,NBCC,RVNL,SWANCORP"
10,prof_prev_manual,2025-01-16,11,10,2,2,20.0,"SHYAMMETL,DMART,SAREGAMA,SAMMAANCAP,AWL,POLYMED,PTCIL,VIJAYA,FORCEMOT,OIL,CHOLAHLDNG,SUNDARMFIN,HUDCO,EICHERMOT,CARTRADE","BDL,GMDCLTD,IDBI,JWL,RAILTEL,RPOWER,RVNL,SWANCORP"
10,prof_prev_manual,2025-01-17,2,0,0,0,0.0,"FORCEMOT,OIL,DMART,CHOLAHLDNG,SUNDARMFIN,HUDCO,EICHERMOT,CARTRADE,IGL,MAHABANK,SAREGAMA,SHYAMMETL,IREDA,ITI,AWL",
10,prof_prev_manual,2025-01-20,10,0,0,0,0.0,"DMART,SAREGAMA,SHYAMMETL,IREDA,ITI,MAHABANK,HUDCO,AWL,SRF,JSWDULUX,ANANDRATHI,LLOYDSME,VIJAYA,BDL,RKFORGE",
10,prof_prev_manual,2025-01-21,12,4,0,0,0.0,"AWL,SRF,SHYAMMETL,JSWDULUX,ANANDRATHI,LLOYDSME,VIJAYA,BDL,RKFORGE,NAVINFLUOR,UBL,AARTIIND,PTCIL,MARICO,IDEA","CGCL,MPHASIS,NAVA,ULTRACEMCO"
10,prof_prev_manual,2025-01-22,15,3,0,0,0.0,"SRF,SHYAMMETL,JSWDULUX,ANANDRATHI,LLOYDSME,VIJAYA,BDL,RKFORGE,NAVINFLUOR,UBL,AARTIIND,PTCIL,MARICO,IDEA,NBCC","KEI,MPHASIS,PERSISTENT"
10,prof_prev_manual,2025-01-23,12,12,0,0,0.0,"SRF,SHYAMMETL,JSWDULUX,AARTIIND,PTCIL,VIJAYA,LLOYDSME,UBL,BDL,NAVINFLUOR,MARICO,RKFORGE,IDEA,NBCC,RVNL","AMBER,CGCL,COFORGE,KFINTECH,LAURUSLABS,MPHASIS,NAVA,PERSISTENT,POLICYBZR,ULTRACEMCO,WOCKPHARMA,ZENSARTECH"
10,prof_prev_manual,2025-01-24,2,2,0,0,0.0,"SHYAMMETL,SRF,JSWDULUX,AARTIIND,PTCIL,VIJAYA,LLOYDSME,UBL,BDL,NAVINFLUOR,MARICO,RKFORGE,IDEA,NBCC,RVNL","CGCL,FIVESTAR"
10,prof_prev_manual,2025-01-27,9,2,0,0,0.0,"PTCIL,RKFORGE,SRF,VIJAYA,IDEA,NBCC,RVNL,ADANIGREEN,GMDCLTD,IRCON,SWANCORP,ADANIENSOL,HUDCO,RAILTEL,RPOWER","COFORGE,POLICYBZR"
10,prof_prev_manual,2025-01-28,15,6,0,0,0.0,"SRF,VIJAYA,IDEA,NBCC,RVNL,ADANIGREEN,GMDCLTD,IRCON,SWANCORP,ADANIENSOL,HUDCO,RAILTEL,RPOWER,JWL,BDL","BRIGADE,GRAVITA,JMFINANCIL,KPITTECH,OLECTRA,SYRMA"
10,prof_prev_manual,2025-01-29,12,12,0,0,0.0,"IDEA,NBCC,RVNL,ADANIGREEN,GMDCLTD,IRCON,SWANCORP,ADANIENSOL,HUDCO,RAILTEL,RPOWER,JWL,BDL,IDBI,SAMMAANCAP","GODFRYPHLP,GRAVITA,JMFINANCIL,JUBLPHARMA,KALYANKJIL,KPITTECH,NETWEB,NEWGEN,PGEL,SYRMA,TRENT,ZENTEC"
10,prof_prev_manual,2025-01-30,2,0,0,0,0.0,"RAILTEL,GMDCLTD,RPOWER,JWL,RVNL,HUDCO,BDL,IDBI,SWANCORP,SAMMAANCAP,CGCL,ULTRACEMCO,MPHASIS,NAVA,PERSISTENT",
10,prof_prev_manual,2025-01-31,12,11,1,1,9.090909090909092,"CGCL,ULTRACEMCO,MPHASIS,NAVA,PERSISTENT,KEI,COFORGE,ZENSARTECH,AMBER,WOCKPHARMA,POLICYBZR,LAURUSLABS,KFINTECH,FIVESTAR,GRAVITA","GODFRYPHLP,JMFINANCIL,JUBLFOOD,KALYANKJIL,PCBL,PGEL,PNBHOUSING,POLYMED,TRENT,ZENTEC"
