pattern,symbol,n,avg_d1,family,score_n_x_avg
FALCPAT_8909,PHOENIXLTD,11,1.047,unclassified,11.517
FALCPAT_7754,RAILTEL,29,1.046,unclassified,30.334
FALCPAT_8084,IOB,25,1.046,unclassified,26.150000000000002
FALCPAT_7735,JYOTICNC,18,1.046,unclassified,18.828
FALCPAT_8888,SWANCORP,18,1.046,unclassified,18.828
FALCPAT_6758,IDFCFIRSTB,17,1.046,unclassified,17.782
FALCPAT_7446,JSL,15,1.046,unclassified,15.690000000000001
FALCPAT_8766,DEEPAKNTR,12,1.046,unclassified,12.552
FALCPAT_9446,SONACOMS,12,1.046,unclassified,12.552
FALCPAT_6236,ITI,11,1.046,unclassified,11.506
FALCPAT_8453,JSL,49,1.045,unclassified,51.205
FALCPAT_6890,MOTILALOFS,46,1.045,unclassified,48.06999999999999
FALCPAT_8909,LODHA,45,1.045,unclassified,47.025
FALCPAT_8883,POLICYBZR,39,1.045,unclassified,40.754999999999995
FALCPAT_6197,PHOENIXLTD,29,1.045,unclassified,30.305
FALCPAT_9195,KIMS,26,1.045,unclassified,27.169999999999998
FALCPAT_9223,KIMS,26,1.045,unclassified,27.169999999999998
FALCPAT_8453,COROMANDEL,24,1.045,unclassified,25.08
FALCPAT_8097,360ONE,22,1.045,unclassified,22.99
FALCPAT_8258,HSCL,20,1.045,unclassified,20.9
FALCPAT_9211,GAIL,16,1.045,unclassified,16.72
FALCPAT_8079,ACE,15,1.045,unclassified,15.674999999999999
FALCPAT_7976,DOMS,14,1.045,unclassified,14.629999999999999
FALCPAT_8788,UPL,12,1.045,unclassified,12.54
FALCPAT_9123,NEWGEN,11,1.045,unclassified,11.495
FALCPAT_6953,NUVAMA,10,1.045,unclassified,10.45
FALCPAT_8211,MINDACORP,33,1.044,unclassified,34.452
FALCPAT_9261,POONAWALLA,23,1.044,unclassified,24.012
FALCPAT_9043,COHANCE,19,1.044,unclassified,19.836000000000002
FALCPAT_9494,POWERINDIA,19,1.044,unclassified,19.836000000000002
FALCPAT_8787,PVRINOX,17,1.044,unclassified,17.748
FALCPAT_8546,ELGIEQUIP,16,1.044,unclassified,16.704
FALCPAT_7909,CREDITACC,14,1.044,unclassified,14.616
FALCPAT_8171,UNIONBANK,13,1.044,unclassified,13.572000000000001
FALCPAT_8274,JSWINFRA,13,1.044,unclassified,13.572000000000001
FALCPAT_8766,PRESTIGE,13,1.044,unclassified,13.572000000000001
FALCPAT_7202,BIKAJI,12,1.044,unclassified,12.528
FALCPAT_6226,DATAPATTNS,11,1.044,unclassified,11.484
FALCPAT_8621,CAPLIPOINT,11,1.044,unclassified,11.484
FALCPAT_9043,GRASIM,11,1.044,unclassified,11.484
FALCPAT_6788,HINDZINC,48,1.043,unclassified,50.06399999999999
FALCPAT_7902,KIMS,30,1.043,unclassified,31.29
FALCPAT_8621,ELGIEQUIP,23,1.043,unclassified,23.988999999999997
FALCPAT_8574,PCBL,22,1.043,unclassified,22.945999999999998
FALCPAT_6329,NSLNISP,17,1.043,unclassified,17.730999999999998
FALCPAT_8084,CHOLAHLDNG,17,1.043,unclassified,17.730999999999998
FALCPAT_8890,JPPOWER,17,1.043,unclassified,17.730999999999998
FALCPAT_7753,HFCL,15,1.043,unclassified,15.645
FALCPAT_7760,NEULANDLAB,15,1.043,unclassified,15.645
FALCPAT_8973,ANGELONE,15,1.043,unclassified,15.645
FALCPAT_6197,3MINDIA,14,1.043,unclassified,14.601999999999999
FALCPAT_8274,TORNTPOWER,14,1.043,unclassified,14.601999999999999
FALCPAT_6757,MAHABANK,13,1.043,unclassified,13.559
FALCPAT_8397,ESCORTS,13,1.043,unclassified,13.559
FALCPAT_6521,JINDALSTEL,11,1.043,unclassified,11.472999999999999
FALCPAT_9338,360ONE,11,1.043,unclassified,11.472999999999999
FALCPAT_8525,POLICYBZR,10,1.043,unclassified,10.43
FALCPAT_7910,JUBLPHARMA,72,1.042,unclassified,75.024
FALCPAT_6440,GRSE,62,1.042,unclassified,64.604
FALCPAT_7509,GRSE,58,1.042,unclassified,60.436
FALCPAT_6824,KFINTECH,44,1.042,unclassified,45.848
FALCPAT_8789,BEML,35,1.042,unclassified,36.47
FALCPAT_8141,BSE,31,1.042,unclassified,32.302
FALCPAT_7561,BIKAJI,28,1.042,unclassified,29.176000000000002
FALCPAT_7860,BIKAJI,21,1.042,unclassified,21.882
FALCPAT_6905,JYOTICNC,19,1.042,unclassified,19.798000000000002
FALCPAT_8163,WELCORP,18,1.042,unclassified,18.756
FALCPAT_8590,RRKABEL,16,1.042,unclassified,16.672
FALCPAT_7787,ELECON,15,1.042,unclassified,15.63
FALCPAT_9128,CANBK,11,1.042,unclassified,11.462
FALCPAT_8259,JUBLPHARMA,50,1.041,unclassified,52.05
FALCPAT_7805,INTELLECT,41,1.041,unclassified,42.681
FALCPAT_9370,TARIL,33,1.041,unclassified,34.352999999999994
FALCPAT_7207,BBTC,29,1.041,unclassified,30.188999999999997
FALCPAT_8404,INDIANB,25,1.041,unclassified,26.025
FALCPAT_8890,IOB,24,1.041,unclassified,24.983999999999998
FALCPAT_7741,FIVESTAR,21,1.041,unclassified,21.860999999999997
FALCPAT_8765,POLICYBZR,20,1.041,unclassified,20.82
FALCPAT_8143,GRAVITA,19,1.041,unclassified,19.779
FALCPAT_8247,GRAVITA,19,1.041,unclassified,19.779
FALCPAT_6512,TEGA,17,1.041,unclassified,17.697
FALCPAT_9107,GPIL,17,1.041,unclassified,17.697
FALCPAT_6458,AUROPHARMA,16,1.041,unclassified,16.656
FALCPAT_8781,PARADEEP,16,1.041,unclassified,16.656
FALCPAT_7621,MAHABANK,15,1.041,unclassified,15.614999999999998
FALCPAT_6264,TRENT,13,1.041,unclassified,13.533
FALCPAT_8568,GILLETTE,13,1.041,unclassified,13.533
FALCPAT_9177,AIIL,12,1.041,unclassified,12.491999999999999
FALCPAT_8261,DCMSHRIRAM,11,1.041,unclassified,11.450999999999999
FALCPAT_7801,KIMS,10,1.041,unclassified,10.41
FALCPAT_9358,DELHIVERY,10,1.041,unclassified,10.41
FALCPAT_7554,KFINTECH,69,1.04,unclassified,71.76
FALCPAT_8942,APARINDS,53,1.04,unclassified,55.120000000000005
FALCPAT_9185,ATGL,41,1.04,unclassified,42.64
FALCPAT_6458,OLECTRA,37,1.04,unclassified,38.480000000000004
FALCPAT_7919,HINDALCO,29,1.04,unclassified,30.16
FALCPAT_8269,NAVA,24,1.04,unclassified,24.96
FALCPAT_8788,TATACHEM,22,1.04,unclassified,22.880000000000003
FALCPAT_6690,JSWENERGY,18,1.04,unclassified,18.72
FALCPAT_7360,CHENNPETRO,17,1.04,unclassified,17.68
FALCPAT_8727,ARE&M,17,1.04,unclassified,17.68
FALCPAT_7870,DLF,16,1.04,unclassified,16.64
FALCPAT_9429,RECLTD,13,1.04,unclassified,13.52
FALCPAT_8143,PGEL,11,1.04,unclassified,11.440000000000001
FALCPAT_8247,PGEL,11,1.04,unclassified,11.440000000000001
FALCPAT_8348,UCOBANK,11,1.04,unclassified,11.440000000000001
FALCPAT_8449,ADANIPOWER,11,1.04,unclassified,11.440000000000001
FALCPAT_6245,BDL,97,1.039,unclassified,100.78299999999999
FALCPAT_6346,ACE,50,1.039,unclassified,51.949999999999996
FALCPAT_8292,FORCEMOT,46,1.039,unclassified,47.794
FALCPAT_8811,ANGELONE,46,1.039,unclassified,47.794
FALCPAT_7819,JUBLPHARMA,41,1.039,unclassified,42.599
FALCPAT_7915,AEGISLOG,34,1.039,unclassified,35.326
FALCPAT_9460,UCOBANK,34,1.039,unclassified,35.326
FALCPAT_9047,ANURAS,32,1.039,unclassified,33.248
FALCPAT_8594,JBMA,28,1.039,unclassified,29.092
FALCPAT_9367,ABFRL,27,1.039,unclassified,28.052999999999997
FALCPAT_9062,NCC,23,1.039,unclassified,23.897
FALCPAT_6514,CHALET,21,1.039,unclassified,21.819
FALCPAT_7113,TATASTEEL,21,1.039,unclassified,21.819
FALCPAT_7517,UNOMINDA,21,1.039,unclassified,21.819
FALCPAT_8890,CHENNPETRO,20,1.039,unclassified,20.779999999999998
FALCPAT_9121,DEEPAKFERT,16,1.039,unclassified,16.624
FALCPAT_8940,GMDCLTD,14,1.039,unclassified,14.546
FALCPAT_9448,CASTROLIND,14,1.039,unclassified,14.546
FALCPAT_6438,IRCON,12,1.039,unclassified,12.468
FALCPAT_9123,STARHEALTH,12,1.039,unclassified,12.468
FALCPAT_6744,PARADEEP,11,1.039,unclassified,11.428999999999998
FALCPAT_7567,TRITURBINE,11,1.039,unclassified,11.428999999999998
FALCPAT_7303,ITI,10,1.039,unclassified,10.389999999999999
FALCPAT_9123,MOTILALOFS,10,1.039,unclassified,10.389999999999999
FALCPAT_7786,ELGIEQUIP,47,1.038,unclassified,48.786
FALCPAT_7567,KEC,28,1.038,unclassified,29.064
FALCPAT_6881,CHALET,24,1.038,unclassified,24.912
FALCPAT_8876,OLECTRA,21,1.038,unclassified,21.798000000000002
FALCPAT_7862,KAYNES,20,1.038,unclassified,20.76
FALCPAT_8907,SPLPETRO,18,1.038,unclassified,18.684
FALCPAT_7412,DOMS,17,1.038,unclassified,17.646
FALCPAT_9396,OIL,10,1.038,unclassified,10.38
FALCPAT_6578,INOXWIND,43,1.037,unclassified,44.590999999999994
FALCPAT_7352,HUDCO,43,1.037,unclassified,44.590999999999994
FALCPAT_8958,DATAPATTNS,39,1.037,unclassified,40.443
FALCPAT_8666,KFINTECH,33,1.037,unclassified,34.221
FALCPAT_7183,PATANJALI,32,1.037,unclassified,33.184
FALCPAT_6295,TEGA,28,1.037,unclassified,29.035999999999998
FALCPAT_8448,GRAVITA,27,1.037,unclassified,27.999
FALCPAT_8371,ENGINERSIN,26,1.037,unclassified,26.961999999999996
FALCPAT_6467,JSWENERGY,24,1.037,unclassified,24.887999999999998
FALCPAT_9342,CHAMBLFERT,24,1.037,unclassified,24.887999999999998
FALCPAT_6346,ENDURANCE,23,1.037,unclassified,23.851
FALCPAT_7820,ADANIENSOL,21,1.037,unclassified,21.776999999999997
FALCPAT_7740,ATGL,17,1.037,unclassified,17.628999999999998
FALCPAT_6514,ABCAPITAL,16,1.037,unclassified,16.592
FALCPAT_8497,IRCTC,14,1.037,unclassified,14.517999999999999
FALCPAT_6575,HSCL,13,1.037,unclassified,13.480999999999998
FALCPAT_8664,SAIL,13,1.037,unclassified,13.480999999999998
FALCPAT_9508,GESHIP,13,1.037,unclassified,13.480999999999998
FALCPAT_6881,DIXON,12,1.037,unclassified,12.443999999999999
FALCPAT_7160,USHAMART,12,1.037,unclassified,12.443999999999999
FALCPAT_9244,PERSISTENT,12,1.037,unclassified,12.443999999999999
FALCPAT_8260,PARADEEP,11,1.037,unclassified,11.407
FALCPAT_8622,MINDACORP,11,1.037,unclassified,11.407
FALCPAT_9260,APARINDS,66,1.036,unclassified,68.376
FALCPAT_8259,BSE,65,1.036,unclassified,67.34
FALCPAT_9114,BDL,55,1.036,unclassified,56.980000000000004
FALCPAT_7164,RVNL,54,1.036,unclassified,55.944
FALCPAT_6288,IOB,43,1.036,unclassified,44.548
FALCPAT_8486,NCC,42,1.036,unclassified,43.512
FALCPAT_9569,NBCC,35,1.036,unclassified,36.26
FALCPAT_9511,SHREECEM,33,1.036,unclassified,34.188
FALCPAT_8668,JYOTICNC,26,1.036,unclassified,26.936
FALCPAT_7904,DATAPATTNS,24,1.036,unclassified,24.864
FALCPAT_7927,INDUSTOWER,24,1.036,unclassified,24.864
FALCPAT_6270,CONCORDBIO,20,1.036,unclassified,20.72
FALCPAT_8178,ABSLAMC,20,1.036,unclassified,20.72
FALCPAT_6223,KFINTECH,17,1.036,unclassified,17.612000000000002
FALCPAT_6438,HSCL,17,1.036,unclassified,17.612000000000002
FALCPAT_7753,ADANIPOWER,17,1.036,unclassified,17.612000000000002
FALCPAT_8428,AJANTPHARM,16,1.036,unclassified,16.576
FALCPAT_8469,OLECTRA,16,1.036,unclassified,16.576
FALCPAT_9547,JUBLINGREA,15,1.036,unclassified,15.540000000000001
FALCPAT_6591,COHANCE,14,1.036,unclassified,14.504000000000001
FALCPAT_7349,CONCORDBIO,12,1.036,unclassified,12.432
FALCPAT_7631,APLAPOLLO,12,1.036,unclassified,12.432
FALCPAT_6912,MEDANTA,11,1.036,unclassified,11.396
FALCPAT_6890,INDUSTOWER,10,1.036,unclassified,10.36
FALCPAT_9521,INDUSTOWER,10,1.036,unclassified,10.36
FALCPAT_8724,CREDITACC,47,1.035,unclassified,48.644999999999996
FALCPAT_7086,MAZDOCK,42,1.035,unclassified,43.47
FALCPAT_7349,POWERINDIA,35,1.035,unclassified,36.224999999999994
FALCPAT_9506,KAYNES,33,1.035,unclassified,34.154999999999994
FALCPAT_8854,GPIL,32,1.035,unclassified,33.12
FALCPAT_9243,GRAPHITE,32,1.035,unclassified,33.12
FALCPAT_9294,BDL,29,1.035,unclassified,30.014999999999997
FALCPAT_8069,CONCORDBIO,21,1.035,unclassified,21.735
FALCPAT_6951,IDBI,19,1.035,unclassified,19.665
FALCPAT_7509,CHAMBLFERT,19,1.035,unclassified,19.665
FALCPAT_8547,GMDCLTD,18,1.035,unclassified,18.63
FALCPAT_8198,INTELLECT,13,1.035,unclassified,13.454999999999998
FALCPAT_8372,ACE,13,1.035,unclassified,13.454999999999998
FALCPAT_8568,GMDCLTD,12,1.035,unclassified,12.419999999999998
FALCPAT_8076,GLAXO,11,1.035,unclassified,11.385
FALCPAT_7754,RVNL,35,1.034,unclassified,36.19
FALCPAT_8178,MAHABANK,29,1.034,unclassified,29.986
FALCPAT_9529,INTELLECT,29,1.034,unclassified,29.986
FALCPAT_8065,ATGL,26,1.034,unclassified,26.884
FALCPAT_9448,CENTRALBK,25,1.034,unclassified,25.85
FALCPAT_8371,DLF,21,1.034,unclassified,21.714000000000002
FALCPAT_8664,WELCORP,21,1.034,unclassified,21.714000000000002
FALCPAT_7412,CHAMBLFERT,18,1.034,unclassified,18.612000000000002
FALCPAT_8189,AUBANK,18,1.034,unclassified,18.612000000000002
FALCPAT_8376,PGEL,18,1.034,unclassified,18.612000000000002
FALCPAT_7208,JUBLFOOD,17,1.034,unclassified,17.578
FALCPAT_8163,NH,17,1.034,unclassified,17.578
FALCPAT_7515,PHOENIXLTD,16,1.034,unclassified,16.544
FALCPAT_7631,PNBHOUSING,16,1.034,unclassified,16.544
FALCPAT_8734,KAYNES,16,1.034,unclassified,16.544
FALCPAT_8907,FORCEMOT,16,1.034,unclassified,16.544
FALCPAT_8525,DATAPATTNS,13,1.034,unclassified,13.442
FALCPAT_7269,FLUOROCHEM,11,1.034,unclassified,11.374
FALCPAT_9393,JKTYRE,11,1.034,unclassified,11.374
FALCPAT_6288,ELECON,10,1.034,unclassified,10.34
FALCPAT_6424,PPLPHARMA,10,1.034,unclassified,10.34
FALCPAT_8687,GILLETTE,10,1.034,unclassified,10.34
FALCPAT_7993,ELGIEQUIP,48,1.033,unclassified,49.583999999999996
FALCPAT_6882,COHANCE,47,1.033,unclassified,48.550999999999995
FALCPAT_6569,SJVN,45,1.033,unclassified,46.485
FALCPAT_6151,MAZDOCK,44,1.033,unclassified,45.452
FALCPAT_7303,TARIL,39,1.033,unclassified,40.287
FALCPAT_8789,NBCC,34,1.033,unclassified,35.122
FALCPAT_8546,JPPOWER,31,1.033,unclassified,32.022999999999996
FALCPAT_8907,POWERINDIA,26,1.033,unclassified,26.857999999999997
FALCPAT_7207,FSL,25,1.033,unclassified,25.825
FALCPAT_9300,GRSE,25,1.033,unclassified,25.825
FALCPAT_8670,EXIDEIND,22,1.033,unclassified,22.726
FALCPAT_8455,TORNTPOWER,19,1.033,unclassified,19.627
FALCPAT_6145,NAVA,18,1.033,unclassified,18.593999999999998
FALCPAT_8372,INOXWIND,18,1.033,unclassified,18.593999999999998
FALCPAT_8964,CHENNPETRO,17,1.033,unclassified,17.561
FALCPAT_6657,ELGIEQUIP,15,1.033,unclassified,15.495
FALCPAT_7471,JUBLPHARMA,15,1.033,unclassified,15.495
FALCPAT_8496,FIVESTAR,15,1.033,unclassified,15.495
FALCPAT_9509,APARINDS,15,1.033,unclassified,15.495
FALCPAT_6343,KAYNES,14,1.033,unclassified,14.462
FALCPAT_7226,KAYNES,14,1.033,unclassified,14.462
FALCPAT_8504,BEL,12,1.033,unclassified,12.395999999999999
FALCPAT_9426,HINDCOPPER,12,1.033,unclassified,12.395999999999999
FALCPAT_8595,CESC,10,1.033,unclassified,10.329999999999998
FALCPAT_9114,GRSE,53,1.032,unclassified,54.696
FALCPAT_9523,KIRLOSENG,44,1.032,unclassified,45.408
FALCPAT_6890,KAYNES,37,1.032,unclassified,38.184
FALCPAT_9545,FACT,35,1.032,unclassified,36.120000000000005
FALCPAT_8099,CHAMBLFERT,32,1.032,unclassified,33.024
FALCPAT_9114,MRPL,29,1.032,unclassified,29.928
FALCPAT_8371,PGEL,28,1.032,unclassified,28.896
FALCPAT_9108,GRAVITA,25,1.032,unclassified,25.8
FALCPAT_8403,GVT&D,23,1.032,unclassified,23.736
FALCPAT_7561,BLS,22,1.032,unclassified,22.704
FALCPAT_8101,DATAPATTNS,22,1.032,unclassified,22.704
FALCPAT_8354,ANANDRATHI,20,1.032,unclassified,20.64
FALCPAT_8943,INDIACEM,19,1.032,unclassified,19.608
FALCPAT_8954,INDIACEM,19,1.032,unclassified,19.608
FALCPAT_8637,OFSS,17,1.032,unclassified,17.544
FALCPAT_6475,KPIL,13,1.032,unclassified,13.416
FALCPAT_8334,PGEL,13,1.032,unclassified,13.416
FALCPAT_9460,SAIL,13,1.032,unclassified,13.416
FALCPAT_7618,BALKRISIND,11,1.032,unclassified,11.352
FALCPAT_8619,BANDHANBNK,11,1.032,unclassified,11.352
FALCPAT_7394,RAMCOCEM,10,1.032,unclassified,10.32
FALCPAT_8664,HUDCO,10,1.032,unclassified,10.32
FALCPAT_8270,VIJAYA,62,1.031,unclassified,63.922
FALCPAT_7763,ATUL,40,1.031,unclassified,41.239999999999995
FALCPAT_8427,BBTC,40,1.031,unclassified,41.239999999999995
FALCPAT_7621,RVNL,39,1.031,unclassified,40.208999999999996
FALCPAT_8450,IRFC,39,1.031,unclassified,40.208999999999996
FALCPAT_8403,GODFRYPHLP,29,1.031,unclassified,29.898999999999997
FALCPAT_9548,ERIS,28,1.031,unclassified,28.868
FALCPAT_9211,TATAELXSI,27,1.031,unclassified,27.836999999999996
FALCPAT_6423,GUJGASLTD,26,1.031,unclassified,26.805999999999997
FALCPAT_8199,GMDCLTD,25,1.031,unclassified,25.775
FALCPAT_9494,KPRMILL,25,1.031,unclassified,25.775
FALCPAT_6199,CREDITACC,21,1.031,unclassified,21.651
FALCPAT_7183,MAZDOCK,20,1.031,unclassified,20.619999999999997
FALCPAT_9574,KPIL,20,1.031,unclassified,20.619999999999997
FALCPAT_7964,INOXWIND,19,1.031,unclassified,19.589
FALCPAT_6882,UPL,18,1.031,unclassified,18.558
FALCPAT_7466,BDL,14,1.031,unclassified,14.434
FALCPAT_8952,BEL,12,1.031,unclassified,12.372
FALCPAT_8813,RAILTEL,11,1.031,unclassified,11.341
FALCPAT_9446,INDIACEM,11,1.031,unclassified,11.341
FALCPAT_9517,CARBORUNIV,11,1.031,unclassified,11.341
FALCPAT_6744,TARIL,80,1.03,unclassified,82.4
FALCPAT_8274,FACT,54,1.03,unclassified,55.620000000000005
FALCPAT_6741,NAVA,35,1.03,unclassified,36.050000000000004
FALCPAT_8653,MMTC,29,1.03,unclassified,29.87
FALCPAT_8970,RVNL,28,1.03,unclassified,28.84
FALCPAT_8596,INDIACEM,22,1.03,unclassified,22.66
FALCPAT_7602,GABRIEL,12,1.03,unclassified,12.36
FALCPAT_7631,LINDEINDIA,12,1.03,unclassified,12.36
FALCPAT_7800,TTML,12,1.03,unclassified,12.36
FALCPAT_8084,CANBK,11,1.03,unclassified,11.33
FALCPAT_9547,SHYAMMETL,11,1.03,unclassified,11.33
FALCPAT_8789,RRKABEL,10,1.03,unclassified,10.3
FALCPAT_8583,BEML,72,1.029,unclassified,74.088
FALCPAT_8579,FACT,47,1.029,unclassified,48.363
FALCPAT_6591,CAPLIPOINT,35,1.029,unclassified,36.015
FALCPAT_8501,JMFINANCIL,32,1.029,unclassified,32.928
FALCPAT_7799,MAPMYINDIA,31,1.029,unclassified,31.898999999999997
FALCPAT_8171,CRAFTSMAN,31,1.029,unclassified,31.898999999999997
FALCPAT_8270,ERIS,26,1.029,unclassified,26.753999999999998
FALCPAT_8068,NEULANDLAB,25,1.029,unclassified,25.724999999999998
FALCPAT_6575,JSL,19,1.029,unclassified,19.551
FALCPAT_8645,PGEL,19,1.029,unclassified,19.551
FALCPAT_8724,HBLENGINE,16,1.029,unclassified,16.464
FALCPAT_8378,TTML,15,1.029,unclassified,15.434999999999999
FALCPAT_9111,PCBL,14,1.029,unclassified,14.405999999999999
FALCPAT_9530,IRB,14,1.029,unclassified,14.405999999999999
FALCPAT_8511,SCHAEFFLER,12,1.029,unclassified,12.347999999999999
FALCPAT_6865,POLICYBZR,11,1.029,unclassified,11.318999999999999
FALCPAT_9545,SUNDARMFIN,11,1.029,unclassified,11.318999999999999
FALCPAT_7560,MRPL,10,1.029,unclassified,10.29
FALCPAT_7833,OLECTRA,10,1.029,unclassified,10.29
FALCPAT_6953,GRSE,56,1.028,unclassified,57.568
FALCPAT_9017,NLCINDIA,39,1.028,unclassified,40.092
FALCPAT_7209,ELGIEQUIP,35,1.028,unclassified,35.980000000000004
FALCPAT_7491,RADICO,29,1.028,unclassified,29.812
FALCPAT_9405,ELGIEQUIP,29,1.028,unclassified,29.812
FALCPAT_8486,KFINTECH,27,1.028,unclassified,27.756
FALCPAT_6431,POLYMED,24,1.028,unclassified,24.672
FALCPAT_8448,OIL,21,1.028,unclassified,21.588
FALCPAT_8811,JKTYRE,18,1.028,unclassified,18.504
FALCPAT_9518,LAURUSLABS,17,1.028,unclassified,17.476
FALCPAT_9586,LICHSGFIN,14,1.028,unclassified,14.392
FALCPAT_6865,BEML,13,1.028,unclassified,13.364
FALCPAT_8645,ERIS,13,1.028,unclassified,13.364
FALCPAT_9529,PGEL,12,1.028,unclassified,12.336
FALCPAT_9124,SJVN,10,1.028,unclassified,10.280000000000001
FALCPAT_8364,LODHA,63,1.027,unclassified,64.701
FALCPAT_7760,GRSE,32,1.027,unclassified,32.864
FALCPAT_9395,JYOTICNC,29,1.027,unclassified,29.782999999999998
FALCPAT_8397,AEGISLOG,27,1.027,unclassified,27.729
FALCPAT_8942,ENDURANCE,25,1.027,unclassified,25.674999999999997
FALCPAT_9517,BDL,22,1.027,unclassified,22.593999999999998
FALCPAT_6887,KFINTECH,20,1.027,unclassified,20.54
FALCPAT_9522,BIKAJI,19,1.027,unclassified,19.512999999999998
FALCPAT_7735,PETRONET,18,1.027,unclassified,18.485999999999997
FALCPAT_7828,MPHASIS,18,1.027,unclassified,18.485999999999997
FALCPAT_7902,KAJARIACER,18,1.027,unclassified,18.485999999999997
FALCPAT_9428,STARHEALTH,17,1.027,unclassified,17.459
FALCPAT_6996,GODFRYPHLP,15,1.027,unclassified,15.405
FALCPAT_7277,CCL,14,1.027,unclassified,14.377999999999998
FALCPAT_7353,EMAMILTD,13,1.027,unclassified,13.350999999999999
FALCPAT_8270,ZENSARTECH,13,1.027,unclassified,13.350999999999999
FALCPAT_8958,NIACL,13,1.027,unclassified,13.350999999999999
FALCPAT_7820,TTML,12,1.027,unclassified,12.323999999999998
FALCPAT_9243,NAVA,12,1.027,unclassified,12.323999999999998
FALCPAT_8325,NAVA,11,1.027,unclassified,11.296999999999999
FALCPAT_8428,VBL,11,1.027,unclassified,11.296999999999999
FALCPAT_9303,AARTIIND,11,1.027,unclassified,11.296999999999999
FALCPAT_7833,GMDCLTD,10,1.027,unclassified,10.27
FALCPAT_8038,ITI,87,1.026,unclassified,89.262
FALCPAT_8198,SONATSOFTW,52,1.026,unclassified,53.352000000000004
FALCPAT_6166,AEGISLOG,40,1.026,unclassified,41.04
FALCPAT_6927,POONAWALLA,39,1.026,unclassified,40.014
FALCPAT_8506,KFINTECH,37,1.026,unclassified,37.962
FALCPAT_7008,IRFC,35,1.026,unclassified,35.910000000000004
FALCPAT_9293,POONAWALLA,33,1.026,unclassified,33.858000000000004
FALCPAT_6562,GODREJIND,32,1.026,unclassified,32.832
FALCPAT_8632,MCX,27,1.026,unclassified,27.702
FALCPAT_8066,INOXWIND,25,1.026,unclassified,25.650000000000002
FALCPAT_7208,SPLPETRO,24,1.026,unclassified,24.624000000000002
FALCPAT_8571,LINDEINDIA,23,1.026,unclassified,23.598
FALCPAT_7694,CEMPRO,22,1.026,unclassified,22.572
FALCPAT_9044,HONAUT,19,1.026,unclassified,19.494
FALCPAT_9517,UNOMINDA,18,1.026,unclassified,18.468
FALCPAT_9345,ZYDUSWELL,17,1.026,unclassified,17.442
FALCPAT_8805,HONASA,15,1.026,unclassified,15.39
FALCPAT_8875,KIMS,14,1.026,unclassified,14.364
FALCPAT_8728,ARE&M,11,1.026,unclassified,11.286
FALCPAT_8728,LODHA,11,1.026,unclassified,11.286
FALCPAT_6756,COCHINSHIP,68,1.025,unclassified,69.69999999999999
FALCPAT_8324,FACT,68,1.025,unclassified,69.69999999999999
FALCPAT_8781,BLS,35,1.025,unclassified,35.875
FALCPAT_8225,GRSE,33,1.025,unclassified,33.824999999999996
FALCPAT_6657,ATGL,31,1.025,unclassified,31.775
FALCPAT_8907,ACUTAAS,24,1.025,unclassified,24.599999999999998
FALCPAT_7958,NAVA,23,1.025,unclassified,23.575
FALCPAT_7514,ANURAS,22,1.025,unclassified,22.549999999999997
FALCPAT_6151,TATAINVEST,20,1.025,unclassified,20.5
FALCPAT_8733,WELSPUNLIV,19,1.025,unclassified,19.474999999999998
FALCPAT_6151,ITI,16,1.025,unclassified,16.4
FALCPAT_7780,NATIONALUM,10,1.025,unclassified,10.25
FALCPAT_9270,CDSL,10,1.025,unclassified,10.25
FALCPAT_7075,JUBLPHARMA,79,1.024,unclassified,80.896
FALCPAT_7349,MAZDOCK,30,1.024,unclassified,30.72
FALCPAT_7432,360ONE,30,1.024,unclassified,30.72
FALCPAT_9395,GRAVITA,27,1.024,unclassified,27.648
FALCPAT_8371,SAREGAMA,23,1.024,unclassified,23.552
FALCPAT_7447,IFCI,22,1.024,unclassified,22.528
FALCPAT_7351,ZENTEC,21,1.024,unclassified,21.504
FALCPAT_8178,GICRE,21,1.024,unclassified,21.504
FALCPAT_7649,AMBUJACEM,17,1.024,unclassified,17.408
FALCPAT_9317,PRESTIGE,17,1.024,unclassified,17.408
FALCPAT_6657,JSWINFRA,16,1.024,unclassified,16.384
FALCPAT_8449,BBTC,15,1.024,unclassified,15.36
FALCPAT_7320,MOTILALOFS,14,1.024,unclassified,14.336
FALCPAT_8377,MMTC,14,1.024,unclassified,14.336
FALCPAT_9017,EIDPARRY,13,1.024,unclassified,13.312000000000001
FALCPAT_9047,ATUL,11,1.024,unclassified,11.264
FALCPAT_7958,HDFCLIFE,10,1.024,unclassified,10.24
FALCPAT_9058,CARTRADE,68,1.023,unclassified,69.564
FALCPAT_9521,CREDITACC,58,1.023,unclassified,59.333999999999996
FALCPAT_7509,JUBLPHARMA,33,1.023,unclassified,33.759
FALCPAT_8646,APARINDS,32,1.023,unclassified,32.736
FALCPAT_8450,IRCON,27,1.023,unclassified,27.621
FALCPAT_8966,ERIS,24,1.023,unclassified,24.552
FALCPAT_7747,JBCHEPHARM,22,1.023,unclassified,22.505999999999997
FALCPAT_9119,SBICARD,19,1.023,unclassified,19.436999999999998
FALCPAT_9494,HINDCOPPER,18,1.023,unclassified,18.413999999999998
FALCPAT_8622,ATGL,17,1.023,unclassified,17.391
