pattern,symbol,n,avg_d1,family,score_n_x_avg
FALCPAT_9448,HINDCOPPER,21,0.623,unclassified,13.083
FALCPAT_9005,DEEPAKNTR,20,0.623,unclassified,12.46
FALCPAT_7297,TATAELXSI,19,0.623,unclassified,11.837
FALCPAT_6996,DEEPAKNTR,18,0.623,unclassified,11.214
FALCPAT_7183,CHAMBLFERT,18,0.623,unclassified,11.214
FALCPAT_8577,GILLETTE,17,0.623,unclassified,10.591
FALCPAT_7463,EXIDEIND,16,0.623,unclassified,9.968
FALCPAT_7509,CREDITACC,16,0.623,unclassified,9.968
FALCPAT_7021,PARADEEP,15,0.623,unclassified,9.345
FALCPAT_7517,360ONE,15,0.623,unclassified,9.345
FALCPAT_8622,RKFORGE,15,0.623,unclassified,9.345
FALCPAT_9407,TIINDIA,15,0.623,unclassified,9.345
FALCPAT_6438,BDL,14,0.623,unclassified,8.722
FALCPAT_8854,BANKBARODA,14,0.623,unclassified,8.722
FALCPAT_7303,BHEL,13,0.623,unclassified,8.099
FALCPAT_9574,BIKAJI,13,0.623,unclassified,8.099
FALCPAT_9522,UNOMINDA,12,0.623,unclassified,7.476
FALCPAT_7870,BHARATFORG,11,0.623,unclassified,6.853
FALCPAT_8687,PERSISTENT,11,0.623,unclassified,6.853
FALCPAT_9294,ASAHIINDIA,11,0.623,unclassified,6.853
FALCPAT_9446,NCC,11,0.623,unclassified,6.853
FALCPAT_6675,SPLPETRO,10,0.623,unclassified,6.23
FALCPAT_7253,CHALET,10,0.623,unclassified,6.23
FALCPAT_8171,PHOENIXLTD,10,0.623,unclassified,6.23
FALCPAT_8580,LICHSGFIN,10,0.623,unclassified,6.23
FALCPAT_6646,HINDZINC,9,0.623,unclassified,5.607
FALCPAT_8206,USHAMART,9,0.623,unclassified,5.607
FALCPAT_9266,LAURUSLABS,9,0.623,unclassified,5.607
FALCPAT_8596,IGL,8,0.623,unclassified,4.984
FALCPAT_8449,HINDALCO,7,0.623,unclassified,4.361
FALCPAT_9338,ARE&M,7,0.623,unclassified,4.361
FALCPAT_9342,TEGA,7,0.623,unclassified,4.361
FALCPAT_7277,BANKBARODA,6,0.623,unclassified,3.738
FALCPAT_7705,SBILIFE,6,0.623,unclassified,3.738
FALCPAT_7820,KEI,6,0.623,unclassified,3.738
FALCPAT_8068,ZYDUSLIFE,6,0.623,unclassified,3.738
FALCPAT_8879,INDGN,6,0.623,unclassified,3.738
FALCPAT_8449,NLCINDIA,5,0.623,unclassified,3.115
FALCPAT_8622,TATASTEEL,5,0.623,unclassified,3.115
FALCPAT_9342,SUZLON,5,0.623,unclassified,3.115
FALCPAT_7270,ERIS,80,0.622,unclassified,49.76
FALCPAT_7412,CEMPRO,48,0.622,unclassified,29.856
FALCPAT_7578,ECLERX,48,0.622,unclassified,29.856
FALCPAT_8411,ECLERX,48,0.622,unclassified,29.856
FALCPAT_8428,FSL,46,0.622,unclassified,28.612
FALCPAT_9428,AEGISLOG,44,0.622,unclassified,27.368
FALCPAT_7801,LAURUSLABS,43,0.622,unclassified,26.746
FALCPAT_8405,FSL,40,0.622,unclassified,24.88
FALCPAT_8939,NAUKRI,40,0.622,unclassified,24.88
FALCPAT_8404,ABFRL,38,0.622,unclassified,23.636
FALCPAT_7515,LAURUSLABS,36,0.622,unclassified,22.392
FALCPAT_7561,KEI,36,0.622,unclassified,22.392
FALCPAT_9170,KEI,36,0.622,unclassified,22.392
FALCPAT_9511,IEX,36,0.622,unclassified,22.392
FALCPAT_6474,RITES,35,0.622,unclassified,21.77
FALCPAT_7752,COCHINSHIP,35,0.622,unclassified,21.77
FALCPAT_6633,ERIS,33,0.622,unclassified,20.526
FALCPAT_8509,IRCON,30,0.622,unclassified,18.66
FALCPAT_8653,HINDZINC,29,0.622,unclassified,18.038
FALCPAT_7695,DOMS,27,0.622,unclassified,16.794
FALCPAT_8511,JSL,27,0.622,unclassified,16.794
FALCPAT_6646,CROMPTON,26,0.622,unclassified,16.172
FALCPAT_6715,JSWSTEEL,26,0.622,unclassified,16.172
FALCPAT_7111,GRANULES,25,0.622,unclassified,15.55
FALCPAT_6871,MCX,24,0.622,unclassified,14.928
FALCPAT_9127,LINDEINDIA,23,0.622,unclassified,14.306
FALCPAT_8178,CGPOWER,22,0.622,unclassified,13.684
FALCPAT_8270,TRIDENT,19,0.622,unclassified,11.818
FALCPAT_6251,KPIL,18,0.622,unclassified,11.196
FALCPAT_8486,AFFLE,18,0.622,unclassified,11.196
FALCPAT_9107,RBLBANK,18,0.622,unclassified,11.196
FALCPAT_7578,AJANTPHARM,17,0.622,unclassified,10.574
FALCPAT_7977,3MINDIA,17,0.622,unclassified,10.574
FALCPAT_7056,NAVINFLUOR,16,0.622,unclassified,9.952
FALCPAT_8425,CHOLAHLDNG,16,0.622,unclassified,9.952
FALCPAT_6331,TECHNOE,15,0.622,unclassified,9.33
FALCPAT_6996,PERSISTENT,15,0.622,unclassified,9.33
FALCPAT_7747,JSWSTEEL,15,0.622,unclassified,9.33
FALCPAT_7086,HEROMOTOCO,14,0.622,unclassified,8.708
FALCPAT_8509,OBEROIRLTY,14,0.622,unclassified,8.708
FALCPAT_8582,IDBI,14,0.622,unclassified,8.708
FALCPAT_6166,BAJAJ-AUTO,13,0.622,unclassified,8.086
FALCPAT_8641,CANBK,13,0.622,unclassified,8.086
FALCPAT_7999,GUJGASLTD,12,0.622,unclassified,7.464
FALCPAT_8042,GUJGASLTD,12,0.622,unclassified,7.464
FALCPAT_8581,GILLETTE,12,0.622,unclassified,7.464
FALCPAT_8730,PERSISTENT,12,0.622,unclassified,7.464
FALCPAT_9106,AIAENG,12,0.622,unclassified,7.464
FALCPAT_6348,IOB,11,0.622,unclassified,6.842
FALCPAT_6439,NEULANDLAB,11,0.622,unclassified,6.842
FALCPAT_8450,FIVESTAR,11,0.622,unclassified,6.842
FALCPAT_8069,JYOTICNC,10,0.622,unclassified,6.22
FALCPAT_8747,SCI,10,0.622,unclassified,6.22
FALCPAT_6266,SHREECEM,9,0.622,unclassified,5.598
FALCPAT_7601,BALRAMCHIN,9,0.622,unclassified,5.598
FALCPAT_6329,ASAHIINDIA,8,0.622,unclassified,4.976
FALCPAT_6690,BEL,8,0.622,unclassified,4.976
FALCPAT_7745,HONAUT,8,0.622,unclassified,4.976
FALCPAT_9569,CANBK,8,0.622,unclassified,4.976
FALCPAT_7176,RADICO,7,0.622,unclassified,4.354
FALCPAT_9108,HINDPETRO,7,0.622,unclassified,4.354
FALCPAT_6227,OIL,6,0.622,unclassified,3.732
FALCPAT_7545,ESCORTS,6,0.622,unclassified,3.732
FALCPAT_8066,BRIGADE,6,0.622,unclassified,3.732
FALCPAT_8449,ZOMATO,6,0.622,unclassified,3.732
FALCPAT_8744,ABCAPITAL,6,0.622,unclassified,3.732
FALCPAT_7909,SYNGENE,5,0.622,unclassified,3.11
FALCPAT_8170,OLECTRA,5,0.622,unclassified,3.11
FALCPAT_8618,BSE,90,0.621,unclassified,55.89
FALCPAT_8689,SHYAMMETL,82,0.621,unclassified,50.922
FALCPAT_8370,PGEL,79,0.621,unclassified,49.059
FALCPAT_6962,GRSE,74,0.621,unclassified,45.954
FALCPAT_6470,COHANCE,57,0.621,unclassified,35.397
FALCPAT_7554,ERIS,56,0.621,unclassified,34.775999999999996
FALCPAT_6166,ENGINERSIN,54,0.621,unclassified,33.534
FALCPAT_8364,SAREGAMA,54,0.621,unclassified,33.534
FALCPAT_7578,JUBLINGREA,52,0.621,unclassified,32.292
FALCPAT_6320,TATAINVEST,48,0.621,unclassified,29.808
FALCPAT_8408,INOXWIND,48,0.621,unclassified,29.808
FALCPAT_6953,GODFRYPHLP,46,0.621,unclassified,28.566
FALCPAT_9044,TTML,45,0.621,unclassified,27.945
FALCPAT_8269,HBLENGINE,39,0.621,unclassified,24.219
FALCPAT_8811,BDL,38,0.621,unclassified,23.598
FALCPAT_8317,BSE,37,0.621,unclassified,22.977
FALCPAT_8397,LODHA,34,0.621,unclassified,21.114
FALCPAT_8459,GRANULES,34,0.621,unclassified,21.114
FALCPAT_7004,KIRLOSENG,33,0.621,unclassified,20.493
FALCPAT_7752,TIINDIA,30,0.621,unclassified,18.63
FALCPAT_8406,PCBL,29,0.621,unclassified,18.009
FALCPAT_8621,ELECON,29,0.621,unclassified,18.009
FALCPAT_8617,GRAPHITE,28,0.621,unclassified,17.387999999999998
FALCPAT_8241,INDUSINDBK,27,0.621,unclassified,16.767
FALCPAT_6477,GRSE,24,0.621,unclassified,14.904
FALCPAT_7446,JINDALSTEL,24,0.621,unclassified,14.904
FALCPAT_9107,ABCAPITAL,24,0.621,unclassified,14.904
FALCPAT_7620,ETERNAL,23,0.621,unclassified,14.283
FALCPAT_8642,EIHOTEL,23,0.621,unclassified,14.283
FALCPAT_6953,OIL,22,0.621,unclassified,13.661999999999999
FALCPAT_8136,PATANJALI,22,0.621,unclassified,13.661999999999999
FALCPAT_8463,BDL,22,0.621,unclassified,13.661999999999999
FALCPAT_9300,FORCEMOT,22,0.621,unclassified,13.661999999999999
FALCPAT_8790,ASHOKLEY,21,0.621,unclassified,13.041
FALCPAT_9061,NEULANDLAB,21,0.621,unclassified,13.041
FALCPAT_7781,APOLLOHOSP,19,0.621,unclassified,11.799
FALCPAT_9574,CANBK,19,0.621,unclassified,11.799
FALCPAT_7976,360ONE,18,0.621,unclassified,11.178
FALCPAT_8373,INDIACEM,17,0.621,unclassified,10.557
FALCPAT_8594,GODFRYPHLP,17,0.621,unclassified,10.557
FALCPAT_6657,NYKAA,16,0.621,unclassified,9.936
FALCPAT_8377,NBCC,16,0.621,unclassified,9.936
FALCPAT_6474,HEG,14,0.621,unclassified,8.693999999999999
FALCPAT_7740,JSWENERGY,14,0.621,unclassified,8.693999999999999
FALCPAT_8455,CAPLIPOINT,12,0.621,unclassified,7.452
FALCPAT_7005,CYIENT,11,0.621,unclassified,6.8309999999999995
FALCPAT_7320,MAPMYINDIA,11,0.621,unclassified,6.8309999999999995
FALCPAT_8226,JUBLINGREA,11,0.621,unclassified,6.8309999999999995
FALCPAT_6343,SOBHA,10,0.621,unclassified,6.21
FALCPAT_8574,JSWENERGY,10,0.621,unclassified,6.21
FALCPAT_8582,MGL,10,0.621,unclassified,6.21
FALCPAT_8664,WHIRLPOOL,10,0.621,unclassified,6.21
FALCPAT_6245,ASIANPAINT,9,0.621,unclassified,5.589
FALCPAT_8882,KFINTECH,9,0.621,unclassified,5.589
FALCPAT_9343,ADANIENSOL,9,0.621,unclassified,5.589
FALCPAT_7179,LTIM,8,0.621,unclassified,4.968
FALCPAT_8193,AIAENG,8,0.621,unclassified,4.968
FALCPAT_9513,J&KBANK,8,0.621,unclassified,4.968
FALCPAT_8095,ANURAS,7,0.621,unclassified,4.3469999999999995
FALCPAT_8198,ABFRL,6,0.621,unclassified,3.726
FALCPAT_8568,POWERGRID,6,0.621,unclassified,3.726
FALCPAT_9107,ECLERX,6,0.621,unclassified,3.726
FALCPAT_9119,WELSPUNLIV,6,0.621,unclassified,3.726
FALCPAT_6288,PARADEEP,5,0.621,unclassified,3.105
FALCPAT_7787,MAZDOCK,5,0.621,unclassified,3.105
FALCPAT_8732,SAREGAMA,5,0.621,unclassified,3.105
FALCPAT_7383,ECLERX,114,0.62,unclassified,70.67999999999999
FALCPAT_7444,KFINTECH,109,0.62,unclassified,67.58
FALCPAT_7313,COCHINSHIP,100,0.62,unclassified,62.0
FALCPAT_7910,GPIL,69,0.62,unclassified,42.78
FALCPAT_9293,POLICYBZR,61,0.62,unclassified,37.82
FALCPAT_8456,IRCON,60,0.62,unclassified,37.2
FALCPAT_6170,GALLANTT,58,0.62,unclassified,35.96
FALCPAT_6999,IRFC,46,0.62,unclassified,28.52
FALCPAT_8241,MRPL,46,0.62,unclassified,28.52
FALCPAT_9602,FINCABLES,46,0.62,unclassified,28.52
FALCPAT_8187,ANURAS,45,0.62,unclassified,27.9
FALCPAT_9261,BANKBARODA,34,0.62,unclassified,21.08
FALCPAT_7860,JSWENERGY,33,0.62,unclassified,20.46
FALCPAT_9246,KEI,32,0.62,unclassified,19.84
FALCPAT_7751,KIMS,30,0.62,unclassified,18.6
FALCPAT_9016,JSL,30,0.62,unclassified,18.6
FALCPAT_7739,ECLERX,29,0.62,unclassified,17.98
FALCPAT_8668,SPLPETRO,28,0.62,unclassified,17.36
FALCPAT_8000,HAL,27,0.62,unclassified,16.74
FALCPAT_8043,HAL,27,0.62,unclassified,16.74
FALCPAT_8291,AJANTPHARM,27,0.62,unclassified,16.74
FALCPAT_9546,MUTHOOTFIN,26,0.62,unclassified,16.12
FALCPAT_6647,ITI,25,0.62,unclassified,15.5
FALCPAT_6932,ABB,25,0.62,unclassified,15.5
FALCPAT_6962,ABB,25,0.62,unclassified,15.5
FALCPAT_7459,AARTIIND,25,0.62,unclassified,15.5
FALCPAT_7752,AUBANK,25,0.62,unclassified,15.5
FALCPAT_7471,KPRMILL,22,0.62,unclassified,13.64
FALCPAT_8580,BANDHANBNK,22,0.62,unclassified,13.64
FALCPAT_6646,FLUOROCHEM,21,0.62,unclassified,13.02
FALCPAT_7630,DEEPAKFERT,20,0.62,unclassified,12.4
FALCPAT_6909,SIEMENS,19,0.62,unclassified,11.78
FALCPAT_8779,HINDALCO,19,0.62,unclassified,11.78
FALCPAT_7518,COHANCE,18,0.62,unclassified,11.16
FALCPAT_7786,LICHSGFIN,18,0.62,unclassified,11.16
FALCPAT_7860,CANFINHOME,18,0.62,unclassified,11.16
FALCPAT_8734,ATGL,18,0.62,unclassified,11.16
FALCPAT_7360,CEATLTD,17,0.62,unclassified,10.54
FALCPAT_8762,VEDL,17,0.62,unclassified,10.54
FALCPAT_7008,CUMMINSIND,16,0.62,unclassified,9.92
FALCPAT_8260,CYIENT,16,0.62,unclassified,9.92
FALCPAT_8622,IIFL,16,0.62,unclassified,9.92
FALCPAT_6229,PARADEEP,15,0.62,unclassified,9.3
FALCPAT_6696,OLECTRA,15,0.62,unclassified,9.3
FALCPAT_7321,MCDOWELL-N,15,0.62,unclassified,9.3
FALCPAT_6657,PFC,14,0.62,unclassified,8.68
FALCPAT_8037,FSL,14,0.62,unclassified,8.68
FALCPAT_9152,JUBLFOOD,14,0.62,unclassified,8.68
FALCPAT_6646,VIJAYA,13,0.62,unclassified,8.06
FALCPAT_6998,AAVAS,13,0.62,unclassified,8.06
FALCPAT_8879,KARURVYSYA,13,0.62,unclassified,8.06
FALCPAT_7469,AARTIIND,12,0.62,unclassified,7.4399999999999995
FALCPAT_8190,BPCL,12,0.62,unclassified,7.4399999999999995
FALCPAT_8462,SARDAEN,12,0.62,unclassified,7.4399999999999995
FALCPAT_7202,EIDPARRY,11,0.62,unclassified,6.82
FALCPAT_7561,TATACOMM,11,0.62,unclassified,6.82
FALCPAT_8450,KAYNES,11,0.62,unclassified,6.82
FALCPAT_9522,TATACOMM,11,0.62,unclassified,6.82
FALCPAT_8582,CYIENT,10,0.62,unclassified,6.2
FALCPAT_8728,KFINTECH,10,0.62,unclassified,6.2
FALCPAT_7631,WELCORP,9,0.62,unclassified,5.58
FALCPAT_9293,AIAENG,9,0.62,unclassified,5.58
FALCPAT_6425,GABRIEL,8,0.62,unclassified,4.96
FALCPAT_6475,IEX,8,0.62,unclassified,4.96
FALCPAT_8940,SRF,7,0.62,unclassified,4.34
FALCPAT_6646,NHPC,6,0.62,unclassified,3.7199999999999998
FALCPAT_9516,GMDCLTD,6,0.62,unclassified,3.7199999999999998
FALCPAT_6458,LLOYDSME,5,0.62,unclassified,3.1
FALCPAT_6895,LLOYDSME,5,0.62,unclassified,3.1
FALCPAT_6996,LLOYDSME,5,0.62,unclassified,3.1
FALCPAT_7915,LLOYDSME,5,0.62,unclassified,3.1
FALCPAT_8411,LLOYDSME,5,0.62,unclassified,3.1
FALCPAT_8733,BANKINDIA,5,0.62,unclassified,3.1
FALCPAT_8883,LLOYDSME,5,0.62,unclassified,3.1
FALCPAT_8909,LLOYDSME,5,0.62,unclassified,3.1
FALCPAT_8953,GRASIM,5,0.62,unclassified,3.1
FALCPAT_8958,HEG,5,0.62,unclassified,3.1
FALCPAT_9266,LLOYDSME,5,0.62,unclassified,3.1
FALCPAT_9500,SBICARD,5,0.62,unclassified,3.1
FALCPAT_6832,TARIL,157,0.619,unclassified,97.18299999999999
FALCPAT_9413,DEEPAKFERT,115,0.619,unclassified,71.185
FALCPAT_9261,NEWGEN,112,0.619,unclassified,69.328
FALCPAT_8580,JUBLPHARMA,90,0.619,unclassified,55.71
FALCPAT_7599,BSE,67,0.619,unclassified,41.473
FALCPAT_9331,JSL,66,0.619,unclassified,40.854
FALCPAT_7226,FINCABLES,47,0.619,unclassified,29.093
FALCPAT_8291,INDIACEM,45,0.619,unclassified,27.855
FALCPAT_9300,PCBL,44,0.619,unclassified,27.236
FALCPAT_7207,POLICYBZR,42,0.619,unclassified,25.998
FALCPAT_6927,RVNL,39,0.619,unclassified,24.141
FALCPAT_8411,360ONE,39,0.619,unclassified,24.141
FALCPAT_6823,ABBOTINDIA,34,0.619,unclassified,21.046
FALCPAT_7976,IRCON,34,0.619,unclassified,21.046
FALCPAT_8621,RVNL,33,0.619,unclassified,20.427
FALCPAT_6151,GMRAIRPORT,30,0.619,unclassified,18.57
FALCPAT_6865,GUJGASLTD,29,0.619,unclassified,17.951
FALCPAT_9128,FORCEMOT,28,0.619,unclassified,17.332
FALCPAT_8907,WELCORP,27,0.619,unclassified,16.713
FALCPAT_6420,KARURVYSYA,26,0.619,unclassified,16.094
FALCPAT_8939,ADANIPORTS,26,0.619,unclassified,16.094
FALCPAT_6882,GMRAIRPORT,25,0.619,unclassified,15.475
FALCPAT_9502,ATUL,25,0.619,unclassified,15.475
FALCPAT_8454,CGPOWER,24,0.619,unclassified,14.856
FALCPAT_8525,FACT,23,0.619,unclassified,14.237
FALCPAT_6998,BHARATFORG,19,0.619,unclassified,11.761
FALCPAT_9567,SCI,19,0.619,unclassified,11.761
FALCPAT_6295,TCS,17,0.619,unclassified,10.523
FALCPAT_9292,TITAN,17,0.619,unclassified,10.523
FALCPAT_8069,DOMS,14,0.619,unclassified,8.666
FALCPAT_7735,DRREDDY,13,0.619,unclassified,8.047
FALCPAT_8211,GSPL,13,0.619,unclassified,8.047
FALCPAT_8854,ENDURANCE,13,0.619,unclassified,8.047
FALCPAT_8882,SUNTV,13,0.619,unclassified,8.047
FALCPAT_9330,GODFRYPHLP,13,0.619,unclassified,8.047
FALCPAT_9344,DELHIVERY,13,0.619,unclassified,8.047
FALCPAT_9548,IDFCFIRSTB,13,0.619,unclassified,8.047
FALCPAT_8448,BLS,12,0.619,unclassified,7.428
FALCPAT_7602,ADANIENSOL,11,0.619,unclassified,6.809
FALCPAT_8942,3MINDIA,10,0.619,unclassified,6.1899999999999995
FALCPAT_7767,EIDPARRY,9,0.619,unclassified,5.571
FALCPAT_9004,MSUMI,9,0.619,unclassified,5.571
FALCPAT_9393,UPL,9,0.619,unclassified,5.571
FALCPAT_8621,ACC,8,0.619,unclassified,4.952
FALCPAT_9450,ASAHIINDIA,8,0.619,unclassified,4.952
FALCPAT_6561,SUNPHARMA,7,0.619,unclassified,4.333
FALCPAT_7221,BALKRISIND,7,0.619,unclassified,4.333
FALCPAT_7649,BALKRISIND,7,0.619,unclassified,4.333
FALCPAT_7575,POWERGRID,6,0.619,unclassified,3.714
FALCPAT_7801,ZYDUSWELL,6,0.619,unclassified,3.714
FALCPAT_7998,GSPL,6,0.619,unclassified,3.714
FALCPAT_6674,BAYERCROP,5,0.619,unclassified,3.0949999999999998
FALCPAT_7567,TECHM,5,0.619,unclassified,3.0949999999999998
FALCPAT_8333,GMDCLTD,5,0.619,unclassified,3.0949999999999998
FALCPAT_9119,APOLLOHOSP,5,0.619,unclassified,3.0949999999999998
FALCPAT_7559,BSE,170,0.618,unclassified,105.06
FALCPAT_8498,COCHINSHIP,85,0.618,unclassified,52.53
FALCPAT_7915,CREDITACC,83,0.618,unclassified,51.294
FALCPAT_8767,ANURAS,82,0.618,unclassified,50.676
FALCPAT_6633,GICRE,60,0.618,unclassified,37.08
FALCPAT_9568,NEWGEN,57,0.618,unclassified,35.226
FALCPAT_9261,SHYAMMETL,53,0.618,unclassified,32.754
FALCPAT_7709,NLCINDIA,49,0.618,unclassified,30.282
FALCPAT_9368,SJVN,49,0.618,unclassified,30.282
FALCPAT_8275,BSE,47,0.618,unclassified,29.046
FALCPAT_7884,INDUSINDBK,46,0.618,unclassified,28.428
FALCPAT_8689,RADICO,44,0.618,unclassified,27.192
FALCPAT_6791,GRANULES,42,0.618,unclassified,25.956
FALCPAT_6197,GLENMARK,39,0.618,unclassified,24.102
FALCPAT_8224,IPCALAB,39,0.618,unclassified,24.102
FALCPAT_9494,CHALET,39,0.618,unclassified,24.102
FALCPAT_8737,POONAWALLA,37,0.618,unclassified,22.866
FALCPAT_9506,KPIL,36,0.618,unclassified,22.248
FALCPAT_7862,HINDALCO,35,0.618,unclassified,21.63
FALCPAT_9043,SBICARD,35,0.618,unclassified,21.63
FALCPAT_9246,ANURAS,34,0.618,unclassified,21.012
FALCPAT_6791,360ONE,33,0.618,unclassified,20.394
FALCPAT_8261,NIACL,33,0.618,unclassified,20.394
FALCPAT_9529,CRAFTSMAN,27,0.618,unclassified,16.686
FALCPAT_6967,GABRIEL,25,0.618,unclassified,15.45
FALCPAT_6392,JSWSTEEL,23,0.618,unclassified,14.214
FALCPAT_8486,COHANCE,23,0.618,unclassified,14.214
FALCPAT_8642,BHEL,23,0.618,unclassified,14.214
FALCPAT_8967,NHPC,23,0.618,unclassified,14.214
FALCPAT_9588,EXIDEIND,23,0.618,unclassified,14.214
FALCPAT_6646,HSCL,22,0.618,unclassified,13.596
FALCPAT_7976,BLS,20,0.618,unclassified,12.36
FALCPAT_6331,HFCL,18,0.618,unclassified,11.124
FALCPAT_7564,HSCL,18,0.618,unclassified,11.124
FALCPAT_6251,NUVAMA,17,0.618,unclassified,10.506
FALCPAT_8875,COHANCE,16,0.618,unclassified,9.888
FALCPAT_7179,JBCHEPHARM,15,0.618,unclassified,9.27
FALCPAT_6566,KOTAKBANK,14,0.618,unclassified,8.652
FALCPAT_9530,VEDL,14,0.618,unclassified,8.652
FALCPAT_6657,JBMA,13,0.618,unclassified,8.034
FALCPAT_6329,HUDCO,12,0.618,unclassified,7.416
FALCPAT_8568,ABCAPITAL,12,0.618,unclassified,7.416
FALCPAT_8578,M&MFIN,12,0.618,unclassified,7.416
FALCPAT_8733,INTELLECT,12,0.618,unclassified,7.416
FALCPAT_6758,ENDURANCE,11,0.618,unclassified,6.798
FALCPAT_6871,ANANDRATHI,11,0.618,unclassified,6.798
FALCPAT_7996,RBLBANK,11,0.618,unclassified,6.798
FALCPAT_8574,ETERNAL,10,0.618,unclassified,6.18
FALCPAT_7983,CENTRALBK,9,0.618,unclassified,5.562
FALCPAT_9106,CREDITACC,9,0.618,unclassified,5.562
FALCPAT_7296,TEGA,8,0.618,unclassified,4.944
FALCPAT_8957,CRAFTSMAN,8,0.618,unclassified,4.944
FALCPAT_6504,SAMMAANCAP,6,0.618,unclassified,3.708
FALCPAT_8070,MINDACORP,6,0.618,unclassified,3.708
FALCPAT_9358,SOBHA,6,0.618,unclassified,3.708
FALCPAT_8372,CARTRADE,5,0.618,unclassified,3.09
FALCPAT_8573,IPCALAB,5,0.618,unclassified,3.09
FALCPAT_9047,INTELLECT,73,0.617,unclassified,45.041
FALCPAT_8324,ANURAS,63,0.617,unclassified,38.871
FALCPAT_9151,HFCL,57,0.617,unclassified,35.169
FALCPAT_6912,OLECTRA,56,0.617,unclassified,34.552
FALCPAT_6932,FLUOROCHEM,50,0.617,unclassified,30.85
FALCPAT_6962,FLUOROCHEM,50,0.617,unclassified,30.85
FALCPAT_8781,GVT&D,46,0.617,unclassified,28.381999999999998
FALCPAT_9523,VEDL,46,0.617,unclassified,28.381999999999998
FALCPAT_7360,CHALET,44,0.617,unclassified,27.148
FALCPAT_7458,NAVINFLUOR,43,0.617,unclassified,26.531
FALCPAT_8494,ENGINERSIN,41,0.617,unclassified,25.297
FALCPAT_7861,RVNL,40,0.617,unclassified,24.68
FALCPAT_9449,SWANCORP,38,0.617,unclassified,23.445999999999998
FALCPAT_9450,ETERNAL,38,0.617,unclassified,23.445999999999998
FALCPAT_7781,360ONE,37,0.617,unclassified,22.829
FALCPAT_8909,360ONE,36,0.617,unclassified,22.212
FALCPAT_8637,ABBOTINDIA,35,0.617,unclassified,21.595
FALCPAT_7801,NBCC,33,0.617,unclassified,20.361
FALCPAT_8907,USHAMART,33,0.617,unclassified,20.361
FALCPAT_7801,PATANJALI,31,0.617,unclassified,19.127
FALCPAT_6245,SBFC,28,0.617,unclassified,17.276
FALCPAT_6998,ANGELONE,28,0.617,unclassified,17.276
FALCPAT_8811,KFINTECH,27,0.617,unclassified,16.659
FALCPAT_7992,GMRAIRPORT,26,0.617,unclassified,16.042
FALCPAT_8772,AEGISLOG,26,0.617,unclassified,16.042
FALCPAT_9220,PRESTIGE,26,0.617,unclassified,16.042
FALCPAT_8199,JUBLINGREA,25,0.617,unclassified,15.425
FALCPAT_7514,LTM,24,0.617,unclassified,14.808
FALCPAT_8546,IRCON,24,0.617,unclassified,14.808
FALCPAT_8781,LTM,24,0.617,unclassified,14.808
FALCPAT_6578,INDIACEM,22,0.617,unclassified,13.574
FALCPAT_7861,BANKBARODA,21,0.617,unclassified,12.957
FALCPAT_6236,DATAPATTNS,20,0.617,unclassified,12.34
FALCPAT_8760,JSWDULUX,19,0.617,unclassified,11.722999999999999
FALCPAT_9344,NYKAA,19,0.617,unclassified,11.722999999999999
FALCPAT_9205,EMAMILTD,18,0.617,unclassified,11.106
FALCPAT_9450,J&KBANK,18,0.617,unclassified,11.106
FALCPAT_8511,PFC,17,0.617,unclassified,10.489
FALCPAT_9343,KFINTECH,17,0.617,unclassified,10.489
FALCPAT_8365,SUZLON,15,0.617,unclassified,9.254999999999999
FALCPAT_9427,MRPL,15,0.617,unclassified,9.254999999999999
FALCPAT_6328,SCI,14,0.617,unclassified,8.638
FALCPAT_8617,CHAMBLFERT,14,0.617,unclassified,8.638
FALCPAT_9243,BSE,14,0.617,unclassified,8.638
FALCPAT_9446,BALRAMCHIN,14,0.617,unclassified,8.638
FALCPAT_8730,CUMMINSIND,13,0.617,unclassified,8.021
FALCPAT_7506,SIGNATURE,12,0.617,unclassified,7.404
FALCPAT_8359,EICHERMOT,12,0.617,unclassified,7.404
FALCPAT_8939,TVSMOTOR,12,0.617,unclassified,7.404
FALCPAT_7965,GODREJIND,10,0.617,unclassified,6.17
FALCPAT_8497,SIEMENS,10,0.617,unclassified,6.17
FALCPAT_6569,UPL,9,0.617,unclassified,5.553
FALCPAT_7618,MUTHOOTFIN,9,0.617,unclassified,5.553
FALCPAT_8462,INDHOTEL,9,0.617,unclassified,5.553
FALCPAT_8691,ANURAS,9,0.617,unclassified,5.553
FALCPAT_9358,KEC,9,0.617,unclassified,5.553
FALCPAT_7113,HDFCBANK,8,0.617,unclassified,4.936
FALCPAT_8731,TRENT,8,0.617,unclassified,4.936
FALCPAT_8878,USHAMART,7,0.617,unclassified,4.319
FALCPAT_8938,RECLTD,7,0.617,unclassified,4.319
FALCPAT_9269,LICHSGFIN,7,0.617,unclassified,4.319
FALCPAT_7619,TEJASNET,6,0.617,unclassified,3.702
FALCPAT_9318,BSOFT,6,0.617,unclassified,3.702
FALCPAT_7602,IDFCFIRSTB,5,0.617,unclassified,3.085
FALCPAT_8569,CUMMINSIND,5,0.617,unclassified,3.085
FALCPAT_8641,TATASTEEL,5,0.617,unclassified,3.085
FALCPAT_9367,SARDAEN,122,0.616,unclassified,75.152
FALCPAT_9345,GRSE,120,0.616,unclassified,73.92
