pattern,n_consistent,stocks,calc_n_consistent,pair_rows,total_occurrences,weighted_avg_d1,_merge,n_diff
FALCPAT_8317,21,"MMTC, CARTRADE, JSL, NLCINDIA, SYRMA, ABREL, SOBHA, GMDCLTD, SIEMENS, IDEA, ADANIGREEN, BHEL, HBLENGINE, TARIL, KALYANKJIL, BSE, CUMMINSIND, RAILTEL, ACE, NAVA, ITI",21,21,324,0.8959567901234566,both,0
FALCPAT_8318,12,"HINDZINC, LINDEINDIA, VOLTAS, DIXON, HSCL, TATAINVEST, MOTHERSON, M&M, SOBHA, ANGELONE, JUBLPHARMA, ADANIENT",12,12,378,0.6151402116402117,both,0
FALCPAT_8321,16,"LT, MARICO, ICICIBANK, KOTAKBANK, RRKABEL, DRREDDY, HONASA, BHARTIHEXA, RELIANCE, LAURUSLABS, BOSCHLTD, TORNTPHARM, M&M, TATACONSUM, TATAELXSI, NUVAMA",16,16,369,0.7036070460704607,both,0
FALCPAT_8324,20,"AIIL, FACT, RVNL, KFINTECH, BHARTIHEXA, BDL, BAJAJHLDNG, BSE, NATIONALUM, LODHA, HONAUT, ANURAS, ERIS, HUDCO, GODREJIND, DOMS, WOCKPHARMA, HINDUNILVR, OLECTRA, DATAPATTNS",20,20,1266,0.6794407582938389,both,0
FALCPAT_8325,48,"IRCON, ITI, UCOBANK, TATAINVEST, AEGISLOG, GALLANTT, INDIACEM, JSL, GRSE, COHANCE, GMDCLTD, SOBHA, PFC, BDL, GSPL, SUZLON, RECLTD, OLECTRA, HINDZINC, DIXON, CENTRALBK, ANANTRAJ, GODFRYPHLP, LINDEINDIA, GVT&D, SAMMAANCAP, ANURAS, HAL, ZENTEC, MAPMYINDIA, NLCINDIA, NAVA, SOLARINDS, IOC, TORNTPOWER, GRANULES, COCHINSHIP, POWERINDIA, NIACL, PGEL",48,48,398,1.3140979899497487,both,0
FALCPAT_8326,20,"MRPL, SCI, NBCC, HINDZINC, ITI, NHPC, OIL, ABB, SOLARINDS, MAZDOCK, BSE, COCHINSHIP, TECHNOE, BANKINDIA, JBMA, BBTC, INOXWIND, GMDCLTD, JINDALSAW, GRSE",20,20,303,1.0065973597359736,both,0
FALCPAT_8332,84,"WELSPUNLIV, BLS, INTELLECT, AUROPHARMA, POONAWALLA, CHOLAHLDNG, LODHA, GABRIEL, GODFRYPHLP, CCL, PNBHOUSING, BHEL, IDBI, GRAVITA, RPOWER, ANURAS, ICICIPRULI, FACT, POLICYBZR, RITES, IIFL, NSLNISP, VOLTAS, JUBLINGREA, HOMEFIRST, ERIS, DEEPAKFERT, SHYAMMETL, ZFCVINDIA, BIKAJI, PATANJALI, LINDEINDIA, FINCABLES, MCX, POLYCAB, BDL, WHIRLPOOL, VIJAYA, COFORGE, LICHSGFIN",84,84,530,1.6057716981132077,both,0
FALCPAT_8333,23,"PPLPHARMA, GODFRYPHLP, OLECTRA, HFCL, DATAPATTNS, GVT&D, RAILTEL, JSWDULUX, PCBL, BLUEJET, UNOMINDA, RITES, IRFC, NLCINDIA, IOB, PNBHOUSING, HINDCOPPER, IRCON, KFINTECH, JKTYRE, GMDCLTD, SAREGAMA, ENGINERSIN",23,23,212,1.2927122641509434,both,0
FALCPAT_8334,28,"IRB, WOCKPHARMA, MEDANTA, GRAVITA, HSCL, PRESTIGE, LLOYDSME, BANKINDIA, MOTILALOFS, NBCC, NSLNISP, BALRAMCHIN, ELECON, PGEL, INOXWIND, GRANULES, NHPC, HBLENGINE, MRPL, SWANCORP, LTTS, AEGISLOG, HINDCOPPER, GPIL, NEULANDLAB, PPLPHARMA, POLYMED, MAZDOCK",28,28,214,1.1077850467289718,both,0
FALCPAT_8335,14,"TEGA, CEMPRO, ENGINERSIN, TARIL, PCBL, NHPC, RPOWER, IRFC, TITAGARH, NBCC, LLOYDSME, SJVN, GLAXO, NAVA",14,14,89,1.2809662921348313,both,0
FALCPAT_8337,12,"HONAUT, CONCORDBIO, NESTLEIND, ULTRACEMCO, ABB, COCHINSHIP, ITI, AIIL, M&M, PIDILITIND, PAGEIND, RVNL",12,12,550,0.6137181818181818,both,0
FALCPAT_8347,113,"JUBLPHARMA, IRFC, POONAWALLA, KPIL, WOCKPHARMA, PATANJALI, WELSPUNLIV, PGEL, MRPL, J&KBANK, HBLENGINE, CUMMINSIND, BANKINDIA, TITAGARH, ELGIEQUIP, ICICIPRULI, OLECTRA, MAHABANK, LODHA, IRCON, SJVN, SAIL, CYIENT, SHYAMMETL, IDFCFIRSTB, VOLTAS, LTFOODS, INDUSTOWER, VBL, GABRIEL, HINDCOPPER, MCX, IRB, ITI, GRAVITA, RVNL, NATIONALUM, DLF, BANKBARODA, BLS",113,113,780,1.6143076923076924,both,0
FALCPAT_8348,81,"ACE, NLCINDIA, GABRIEL, IFCI, SONATSOFTW, GODFRYPHLP, ITI, JSL, CESC, HINDCOPPER, NIACL, JINDALSAW, SJVN, JUBLPHARMA, KPITTECH, GRANULES, FSL, SOBHA, GILLETTE, IDBI, SAIL, HFCL, CHALET, TORNTPOWER, AMBUJACEM, SUPREMEIND, RPOWER, LINDEINDIA, BANKBARODA, CREDITACC, TEJASNET, GVT&D, WELSPUNLIV, SARDAEN, GODREJPROP, CARTRADE, KAYNES, JPPOWER, PPLPHARMA, BBTC",81,81,433,1.529461893764434,both,0
FALCPAT_8349,51,"ERIS, ADANIENT, FACT, LODHA, ANURAS, KARURVYSYA, POLICYBZR, CREDITACC, CHAMBLFERT, TRITURBINE, RITES, IDBI, POONAWALLA, IIFL, APARINDS, BIKAJI, SOBHA, HOMEFIRST, TEGA, GUJGASLTD, ZENSARTECH, BLS, FIVESTAR, ATGL, JSWENERGY, FLUOROCHEM, RHIM, TARIL, INDIACEM, NAVINFLUOR, LAURUSLABS, ADANIGREEN, GPIL, DEVYANI, SYRMA, PGEL, SAMMAANCAP, CESC, RKFORGE, SHYAMMETL",51,51,293,1.451136518771331,both,0
FALCPAT_8354,27,"MMTC, GABRIEL, NIACL, AEGISLOG, IFCI, GMDCLTD, COCHINSHIP, RVNL, SOBHA, SUZLON, ANANDRATHI, CHENNPETRO, GVT&D, POWERINDIA, TARIL, HSCL, TATAINVEST, HUDCO, OLECTRA, CARTRADE, SIEMENS, ANGELONE, MOTHERSON, PCBL, OIL, FACT, ABB",27,27,660,1.086087878787879,both,0
FALCPAT_8355,3,"MRPL, TORNTPOWER, BSE",3,3,147,0.5506122448979591,both,0
FALCPAT_8359,18,"LALPATHLAB, JUBLINGREA, JSWDULUX, SUMICHEM, TORNTPHARM, TIINDIA, UNOMINDA, TATACONSUM, CONCOR, SCI, ELECON, WHIRLPOOL, APLAPOLLO, HOMEFIRST, EICHERMOT, GVT&D, CHENNPETRO, KAJARIACER",18,18,421,0.7879192399049881,both,0
FALCPAT_8361,86,"VIJAYA, JUBLPHARMA, BANKBARODA, IDFCFIRSTB, FLUOROCHEM, MAZDOCK, NAVA, PATANJALI, GODFRYPHLP, DEEPAKNTR, SHYAMMETL, IPCALAB, SARDAEN, APLAPOLLO, ERIS, DALBHARAT, ABSLAMC, ACUTAAS, ZENSARTECH, BPCL, DRREDDY, ENDURANCE, BALRAMCHIN, COHANCE, FINCABLES, M&MFIN, RHIM, POLICYBZR, RAMCOCEM, BLS, SBICARD, AEGISLOG, EIDPARRY, BBTC, INDUSINDBK, GRANULES, OFSS, PCBL, LTFOODS, RAINBOW",86,86,800,1.0522275,both,0
FALCPAT_8364,81,"RAMCOCEM, AIIL, GRASIM, ERIS, TATACHEM, IRCON, OBEROIRLTY, ANURAS, SIGNATURE, RITES, NATCOPHARM, RVNL, FACT, TATAELXSI, CHOLAHLDNG, JSWSTEEL, LODHA, STARHEALTH, ZYDUSLIFE, BOSCHLTD, HAVELLS, ATUL, WOCKPHARMA, BHARTIARTL, DOMS, TATACOMM, RBLBANK, GODREJIND, NATIONALUM, POLICYBZR, BATAINDIA, KFINTECH, TIMKEN, M&M, KIMS, INTELLECT, NLCINDIA, OFSS, MARICO, GODFRYPHLP",81,81,1901,0.8215886375591793,both,0
FALCPAT_8365,55,"IOB, UCOBANK, AEGISLOG, GALLANTT, TATAINVEST, CENTRALBK, OIL, GMDCLTD, ITI, TARIL, ZENTEC, JINDALSAW, DIXON, OLECTRA, KAYNES, WELCORP, IRCON, GRANULES, SOBHA, PGEL, GSPL, SAMMAANCAP, NATIONALUM, KIRLOSENG, TECHNOE, LTFOODS, GABRIEL, ANANTRAJ, WOCKPHARMA, GODFRYPHLP, SARDAEN, COHANCE, MAHABANK, RECLTD, COCHINSHIP, SWANCORP, NAVA, INDIACEM, BDL, PRESTIGE",55,55,464,1.3126487068965513,both,0
FALCPAT_8366,19,"NBCC, MRPL, SCI, NHPC, MMTC, OIL, ITI, ANANDRATHI, TECHNOE, ABB, HINDZINC, MOTILALOFS, GRAVITA, PRESTIGE, MAZDOCK, GRSE, FORCEMOT, BSE, INOXWIND",19,19,264,1.0066742424242425,both,0
FALCPAT_8369,56,"GILLETTE, PETRONET, CUMMINSIND, FSL, LAURUSLABS, SUNTV, ANURAS, UBL, JYOTICNC, ASIANPAINT, PHOENIXLTD, KARURVYSYA, JBCHEPHARM, BAYERCROP, ANANDRATHI, ZYDUSLIFE, VBL, HDFCAMC, MAXHEALTH, M&M, DOMS, PFC, ERIS, ACUTAAS, AJANTPHARM, JIOFIN, BSE, SCHAEFFLER, TARIL, APLAPOLLO, TVSMOTOR, BERGEPAINT, BEL, MINDACORP, NEWGEN, ANANTRAJ, IRCON, BIKAJI, RADICO, KIMS",56,56,1343,0.7024951600893522,both,0
FALCPAT_8370,36,"BALKRISIND, MOTHERSON, CCL, MUTHOOTFIN, INDIAMART, COROMANDEL, LTF, AARTIIND, KAJARIACER, JYOTICNC, DEEPAKNTR, MGL, SIEMENS, HDFCAMC, JINDALSTEL, CUB, PATANJALI, ASHOKLEY, STARHEALTH, CUMMINSIND, NAVINFLUOR, MMTC, SHRIRAMFIN, HONAUT, GODREJPROP, IDFCFIRSTB, CONCORDBIO, HONASA, CHOLAFIN, JMFINANCIL, PGEL, MANAPPURAM, HINDPETRO, RADICO, BLS, SHYAMMETL",36,36,692,0.7653092485549133,both,0
FALCPAT_8371,101,"RADICO, JUBLPHARMA, IDFCFIRSTB, PPLPHARMA, KPRMILL, TEGA, ATUL, CARTRADE, PFIZER, NATIONALUM, ACUTAAS, LODHA, HINDCOPPER, NHPC, MCDOWELL-N, AJANTPHARM, REDINGTON, POLICYBZR, ADANIPOWER, CYIENT, GLENMARK, NAVA, GRASIM, PRESTIGE, GRSE, OFSS, FINCABLES, WELCORP, BAYERCROP, FORTIS, TVSMOTOR, ENGINERSIN, DLF, PGEL, SAREGAMA, VBL, ANURAS, DEEPAKNTR, SJVN, USHAMART",101,101,1600,0.9194825,both,0
FALCPAT_8372,34,"WOCKPHARMA, TARIL, IRFC, IRCON, HUDCO, RAILTEL, OLECTRA, JBMA, RECLTD, ARE&M, GALLANTT, NLCINDIA, ITI, PRESTIGE, ENGINERSIN, NETWEB, SARDAEN, IDEA, ZENTEC, ACE, INOXWIND, ANANDRATHI, BDL, CEMPRO, POLICYBZR, MAZDOCK, KALYANKJIL, JSL, CARTRADE, HAL, NBCC, IFCI, IOC, PGEL",34,34,213,1.3247793427230046,both,0
FALCPAT_8373,103,"JSWSTEEL, REDINGTON, RAMCOCEM, DRREDDY, IPCALAB, GODREJIND, CASTROLIND, INTELLECT, UPL, CCL, JINDALSTEL, DALBHARAT, LLOYDSME, LALPATHLAB, KAYNES, ACUTAAS, KALYANKJIL, STARHEALTH, GLAXO, CANFINHOME, WOCKPHARMA, ZENTEC, BANKBARODA, APARINDS, ZFCVINDIA, APOLLOHOSP, NUVAMA, ENDURANCE, JSWINFRA, SHYAMMETL, NAVINFLUOR, POONAWALLA, CUB, DLF, MANAPPURAM, KIRLOSENG, AAVAS, CHALET, ZYDUSWELL, SUPREMEIND",103,103,1613,0.9971587104773711,both,0
FALCPAT_8375,25,"EIHOTEL, ADANIGREEN, MMTC, CEMPRO, GODFRYPHLP, HBLENGINE, COHANCE, FINCABLES, ITI, WOCKPHARMA, RITES, GRAVITA, TECHNOE, GVT&D, USHAMART, SUZLON, GABRIEL, OLECTRA, APARINDS, FSL, NEULANDLAB, LTFOODS, SWANCORP, SJVN, TARIL",25,25,233,1.2276223175965666,both,0
FALCPAT_8376,41,"BHEL, KIRLOSENG, ITI, SAMMAANCAP, WELCORP, SOLARINDS, DIXON, GRSE, SCHAEFFLER, COCHINSHIP, JBMA, OLECTRA, CYIENT, POWERINDIA, MAZDOCK, OIL, SJVN, SOBHA, JINDALSAW, VEDL, CDSL, ANANDRATHI, PGEL, CENTRALBK, TORNTPOWER, NCC, ACE, PARADEEP, INOXWIND, HFCL, SYRMA, TARIL, ZENTEC, INDIACEM, KAYNES, ABREL, GMDCLTD, GRAVITA, ADANIPOWER, ARE&M",41,41,345,1.217342028985507,both,0
FALCPAT_8377,46,"IOB, ATGL, GALLANTT, JUBLPHARMA, BLUEJET, GSPL, MRPL, JMFINANCIL, AEGISLOG, CHOLAHLDNG, TECHNOE, NIACL, IFCI, ANANTRAJ, POLYCAB, CENTRALBK, GRANULES, ITI, BSE, LTFOODS, SAMMAANCAP, M&M, JSL, MMTC, NATIONALUM, BDL, WOCKPHARMA, KIRLOSENG, OIL, ABB, WELCORP, TARIL, ADANIPORTS, PRESTIGE, GRAVITA, MAHABANK, NEULANDLAB, JWL, RVNL, SWANCORP",46,46,520,1.1595096153846154,both,0
FALCPAT_8378,79,"PGEL, ITI, SUZLON, GRAVITA, HFCL, VIJAYA, HSCL, ACE, RHIM, CAPLIPOINT, FSL, INDUSTOWER, HBLENGINE, GMDCLTD, ANGELONE, SARDAEN, GRSE, TARIL, CEMPRO, BANDHANBNK, BHEL, INOXWIND, GODFRYPHLP, ETERNAL, ZOMATO, MMTC, CREDITACC, COCHINSHIP, ADANIPOWER, DEEPAKNTR, BIKAJI, CARTRADE, POLICYBZR, DELHIVERY, KEI, IRCTC, IFCI, WOCKPHARMA, SAIL, CYIENT",79,79,526,1.630058935361217,both,0
FALCPAT_8381,55,"SOBHA, THERMAX, HUDCO, JINDALSTEL, IFCI, HINDCOPPER, RKFORGE, KIMS, APTUS, MANAPPURAM, GSPL, NYKAA, GLAXO, JSL, ETERNAL, CDSL, CEMPRO, ANURAS, GODREJIND, GRAPHITE, LINDEINDIA, RAILTEL, ATGL, CREDITACC, NAM-INDIA, MRPL, HFCL, JUBLINGREA, REDINGTON, SOLARINDS, GILLETTE, TATAINVEST, AIIL, BDL, MOTILALOFS, CASTROLIND, JBMA, TARIL, MAHABANK, GESHIP",55,55,792,0.9241780303030303,both,0
FALCPAT_8384,21,"JPPOWER, LLOYDSME, WELCORP, GUJGASLTD, ADANIENSOL, RBLBANK, BBTC, AUROPHARMA, ABCAPITAL, INTELLECT, JMFINANCIL, IOB, USHAMART, FINCABLES, HINDCOPPER, SHRIRAMFIN, JUBLINGREA, IDFCFIRSTB, GICRE, GODFRYPHLP, GSPL",21,21,89,1.1177078651685393,both,0
FALCPAT_8386,15,"PARADEEP, SOLARINDS, BBTC, MAZDOCK, GRSE, MOTILALOFS, DATAPATTNS, PAYTM, LTFOODS, PCBL, ENGINERSIN, ITI, HUDCO, NBCC, JSL",15,15,226,0.7370619469026548,both,0
FALCPAT_8397,122,"JUBLPHARMA, PPLPHARMA, DOMS, ACUTAAS, BIKAJI, NAVA, M&M, SHYAMMETL, USHAMART, VTL, PFC, WELCORP, HDFCLIFE, MAZDOCK, LLOYDSME, ECLERX, AJANTPHARM, VIJAYA, GRAVITA, OIL, LEMONTREE, INOXWIND, MAXHEALTH, BERGEPAINT, SAREGAMA, MRPL, INDIGO, ACE, MFSL, KEI, AFFLE, POLYMED, CAPLIPOINT, UNIONBANK, PERSISTENT, EIHOTEL, REDINGTON, ERIS, SAPPHIRE, SJVN",122,122,1635,1.012092354740061,both,0
FALCPAT_8402,28,"SWANCORP, IFCI, JINDALSAW, JBMA, ANURAS, HEROMOTOCO, SOLARINDS, FACT, HBLENGINE, AFFLE, ZFCVINDIA, LUPIN, HONASA, LODHA, TITAGARH, PPLPHARMA, IRCON, ICICIPRULI, APLAPOLLO, PCBL, BPCL, GABRIEL, HEG, RAILTEL, SOBHA, TARIL, COHANCE, NIACL",28,28,332,0.8761807228915659,both,0
FALCPAT_8403,55,"KPIL, DATAPATTNS, JYOTICNC, RBLBANK, DIXON, KEI, NEULANDLAB, 360ONE, CASTROLIND, GILLETTE, TIMKEN, ENDURANCE, SOBHA, JUBLPHARMA, GPIL, PARADEEP, WOCKPHARMA, CANFINHOME, ACE, SUMICHEM, BSE, GVT&D, GODFRYPHLP, ADANIGREEN, KALYANKJIL, PCBL, PTCIL, GRAPHITE, ADANIPORTS, EIDPARRY, KPITTECH, RRKABEL, JINDALSAW, GLAXO, NLCINDIA, MANAPPURAM, JSL, REDINGTON, TARIL, TECHNOE",55,55,648,0.9393966049382714,both,0
FALCPAT_8404,62,"CUMMINSIND, POONAWALLA, MUTHOOTFIN, GODREJCP, SRF, ICICIPRULI, APLAPOLLO, CHAMBLFERT, IPCALAB, NUVOCO, ARE&M, COROMANDEL, TECHM, CHOLAFIN, LTF, M&M, SHRIRAMFIN, SONACOMS, INDIANB, CREDITACC, JBCHEPHARM, JSL, ABSLAMC, KIMS, ATUL, GABRIEL, INDIACEM, CYIENT, INDUSINDBK, INDUSTOWER, REDINGTON, AUBANK, BALRAMCHIN, TATAINVEST, LINDEINDIA, GMRAIRPORT, JUBLPHARMA, CESC, POLYMED, GLAXO",62,62,2065,0.7278004842615011,both,0
FALCPAT_8405,50,"COLPAL, JSWINFRA, HINDUNILVR, DOMS, FIVESTAR, ANURAS, BSE, ITI, CAMS, ZFCVINDIA, VIJAYA, ECLERX, UBL, PIIND, WIPRO, BDL, JINDALSAW, ICICIBANK, ABB, BAJAJHLDNG, ZOMATO, VBL, ABBOTINDIA, CHENNPETRO, SPLPETRO, LINDEINDIA, COCHINSHIP, CHALET, PRESTIGE, ASHOKLEY, CHOICEIN, EMAMILTD, FSL, KFINTECH, KIMS, ACE, RAILTEL, BLUEJET, HUDCO, MGL",50,50,1309,0.7069824293353706,both,0
FALCPAT_8406,94,"RAMCOCEM, ERIS, NATCOPHARM, TATACHEM, DALBHARAT, GODREJIND, BLUEJET, ZFCVINDIA, ANURAS, TATAELXSI, SRF, GRASIM, LALPATHLAB, DEVYANI, CASTROLIND, LODHA, ZYDUSLIFE, ENDURANCE, MARICO, WOCKPHARMA, OBEROIRLTY, ATUL, SIGNATURE, ALKEM, GODFRYPHLP, OFSS, APOLLOHOSP, GPIL, JINDALSTEL, BIOCON, STARHEALTH, MINDACORP, GLAXO, SUNTV, SONATSOFTW, KAYNES, CHAMBLFERT, MSUMI, AAVAS, UPL",94,94,1311,0.9845102974828377,both,0
FALCPAT_8407,83,"RVNL, EMAMILTD, RBLBANK, RITES, FACT, JKTYRE, AIIL, LICHSGFIN, M&MFIN, FLUOROCHEM, IRCON, TATASTEEL, HINDALCO, BAJFINANCE, IGL, MGL, BEML, OBEROIRLTY, CHOLAHLDNG, DABUR, PCBL, HINDZINC, NEULANDLAB, IFCI, IDFCFIRSTB, DIVISLAB, RAILTEL, ENGINERSIN, MANKIND, ACC, MRPL, SBILIFE, NATIONALUM, JUBLPHARMA, OLECTRA, CEATLTD, RRKABEL, GRSE, BHARTIARTL, AIAENG",83,83,972,0.9948106995884773,both,0
FALCPAT_8408,46,"JSWENERGY, ITI, CENTRALBK, GSPL, NHPC, WELCORP, BIKAJI, CANBK, IOB, MOTHERSON, JUBLPHARMA, OIL, GRANULES, INDIACEM, FLUOROCHEM, SCHAEFFLER, SUPREMEIND, ZENTEC, CUMMINSIND, ABREL, TARIL, ANANTRAJ, ERIS, MAPMYINDIA, SAMMAANCAP, CARBORUNIV, JINDALSAW, BEL, TECHNOE, SOBHA, NIACL, ACE, OLECTRA, M&M, MRPL, GRAVITA, UCOBANK, CARTRADE, INOXWIND, GRSE",46,46,701,0.9720299572039942,both,0
FALCPAT_8411,78,"GILLETTE, TATACHEM, SAPPHIRE, VIJAYA, MAZDOCK, ABBOTINDIA, RAINBOW, LAURUSLABS, DCMSHRIRAM, AJANTPHARM, CHOLAFIN, TATAELXSI, JUBLINGREA, SOLARINDS, CAPLIPOINT, ACE, SHRIRAMFIN, BIOCON, TATAPOWER, ANANDRATHI, BLS, AEGISLOG, ZOMATO, PARADEEP, LODHA, CLEAN, ZENSARTECH, AMBER, JSL, GRANULES, TITAN, PHOENIXLTD, BERGEPAINT, POONAWALLA, EIHOTEL, NLCINDIA, INDUSTOWER, GAIL, POLICYBZR, POLYCAB",78,78,2390,0.8166267782426778,both,0
FALCPAT_8414,80,"ERIS, IDBI, VBL, NCC, CYIENT, NATIONALUM, RITES, IRCON, PGEL, LICI, ZYDUSLIFE, KFINTECH, ACE, SJVN, PARADEEP, SAIL, MAHABANK, GODREJPROP, JSL, MMTC, ENGINERSIN, PETRONET, TATAPOWER, JUBLPHARMA, HINDCOPPER, UTIAMC, BEML, BHEL, KIRLOSENG, LODHA, BDL, BANKBARODA, GESHIP, SARDAEN, BBTC, ASAHIINDIA, CUMMINSIND, GRAPHITE, USHAMART, ETERNAL",80,80,782,1.1515051150895141,both,0
FALCPAT_8415,43,"OLECTRA, HSCL, GODFRYPHLP, MGL, HUDCO, MMTC, YESBANK, BEML, HBLENGINE, IRB, ATGL, CAPLIPOINT, NSLNISP, IFCI, TARIL, BPCL, NBCC, BEL, TITAGARH, MAHABANK, IOC, HFCL, SUNTV, SIEMENS, ACUTAAS, CUMMINSIND, ERIS, CHALET, OIL, FORTIS, CREDITACC, CHOLAHLDNG, IDBI, ASTERDM, PPLPHARMA, JUBLPHARMA, GMRAIRPORT, SONACOMS, JUBLINGREA, NEULANDLAB",43,43,630,0.952952380952381,both,0
FALCPAT_8416,9,"MUTHOOTFIN, POWERGRID, MPHASIS, BALKRISIND, LICHSGFIN, MARUTI, KAJARIACER, DIXON, GMDCLTD",9,9,211,0.6542037914691942,both,0
FALCPAT_8421,10,"COROMANDEL, INDIACEM, INDUSTOWER, OFSS, GODREJIND, CYIENT, CANBK, SOBHA, ANURAS, PAYTM",10,10,284,0.6858345070422537,both,0
FALCPAT_8422,76,"WELSPUNLIV, HINDALCO, NCC, BSE, CUMMINSIND, JBMA, BIKAJI, FINCABLES, GMDCLTD, AMBUJACEM, COHANCE, ARE&M, GABRIEL, HINDZINC, GILLETTE, MRPL, TATACHEM, GRSE, INDUSTOWER, ABREL, ATGL, ABFRL, ACE, OIL, TARIL, LODHA, TEGA, EXIDEIND, APARINDS, UCOBANK, CARTRADE, PRESTIGE, AMBER, ASHOKLEY, KEI, ACUTAAS, BDL, GALLANTT, SUPREMEIND, PCBL",76,76,735,1.4051578231292516,both,0
FALCPAT_8425,66,"POONAWALLA, SHRIRAMFIN, GMRAIRPORT, KARURVYSYA, TIMKEN, CREDITACC, ATUL, INDUSTOWER, GABRIEL, SONACOMS, NUVAMA, IPCALAB, CESC, APLAPOLLO, REDINGTON, TBOTEK, FSL, PNB, LTFOODS, M&M, KIMS, APOLLOHOSP, LAURUSLABS, POWERGRID, GAIL, POLICYBZR, ESCORTS, PATANJALI, AFFLE, LTF, LLOYDSME, JUBLPHARMA, ABSLAMC, VBL, GVT&D, BALRAMCHIN, GRAPHITE, DOMS, AEGISLOG, ADANIPORTS",66,66,1435,0.8718390243902439,both,0
FALCPAT_8427,49,"MINDACORP, SCHAEFFLER, CCL, CHOLAFIN, COROMANDEL, ADANIGREEN, HINDPETRO, SAREGAMA, AJANTPHARM, LINDEINDIA, ZFCVINDIA, EXIDEIND, ABFRL, FINCABLES, NETWEB, CRAFTSMAN, HAL, BBTC, TRIDENT, NCC, EIHOTEL, PPLPHARMA, GABRIEL, PARADEEP, RRKABEL, INDIANB, RADICO, COHANCE, ENGINERSIN, CHAMBLFERT, ONGC, BHARTIHEXA, SUPREMEIND, FORCEMOT, RECLTD, GODREJIND, WHIRLPOOL, ANGELONE, ATUL, PFC",49,49,770,0.8557051948051948,both,0
FALCPAT_8428,59,"EIDPARRY, BLUEDART, PVRINOX, STARHEALTH, HUDCO, AUBANK, HINDZINC, BSE, INDIACEM, BDL, JSWINFRA, GODREJIND, ANANDRATHI, TVSMOTOR, SCHAEFFLER, ATUL, AJANTPHARM, VBL, JSWDULUX, JYOTICNC, VIJAYA, ICICIPRULI, SHRIRAMFIN, CDSL, NYKAA, VOLTAS, LAURUSLABS, TATAINVEST, OBEROIRLTY, MMTC, PFC, UNOMINDA, ASHOKLEY, COROMANDEL, MCX, NAM-INDIA, TECHNOE, JBCHEPHARM, OLECTRA, RAINBOW",59,59,1472,0.7662445652173914,both,0
FALCPAT_8429,84,"POONAWALLA, GODREJIND, CHOLAHLDNG, DEEPAKNTR, AIIL, INDHOTEL, ANURAS, STARHEALTH, MEDANTA, INTELLECT, UCOBANK, MAXHEALTH, JSL, SONATSOFTW, SOLARINDS, VTL, JINDALSTEL, IGL, SONACOMS, ATUL, SPLPETRO, CENTRALBK, KIMS, BANKBARODA, UTIAMC, SOBHA, POLICYBZR, BEL, KIRLOSENG, FACT, GLAXO, CUMMINSIND, MINDACORP, MCX, ACUTAAS, SHYAMMETL, SCHAEFFLER, NHPC, DOMS, CHAMBLFERT",84,84,1612,0.8314925558312655,both,0
FALCPAT_8430,16,"INDIACEM, INDUSTOWER, MCX, INTELLECT, CARTRADE, KIRLOSENG, HEG, GRSE, MANAPPURAM, GMDCLTD, HSCL, ITI, ADANIENT, MAZDOCK, COCHINSHIP, TORNTPOWER",16,16,389,0.7123496143958868,both,0
FALCPAT_8445,77,"NAVA, GODREJIND, FSL, NUVAMA, ZENSARTECH, JSWINFRA, JSWSTEEL, MAXHEALTH, SUNDARMFIN, JUBLPHARMA, IPCALAB, TVSMOTOR, KFINTECH, RADICO, BAJAJHLDNG, CAPLIPOINT, ECLERX, BIKAJI, ANANDRATHI, CHALET, KPIL, CEMPRO, VIJAYA, MINDACORP, NETWEB, JSWDULUX, AXISBANK, NEULANDLAB, BPCL, LTFOODS, APTUS, ASHOKLEY, TECHNOE, HAL, NCC, SBILIFE, BEL, COROMANDEL, EIDPARRY, HEG",77,77,1814,0.8730859977949283,both,0
FALCPAT_8448,82,"ADANIPORTS, BIKAJI, ABFRL, MOTHERSON, COFORGE, RECLTD, DEEPAKNTR, CYIENT, BANKBARODA, GESHIP, HINDCOPPER, WELSPUNLIV, GILLETTE, COHANCE, GODFRYPHLP, EIDPARRY, NLCINDIA, ADANIENT, OFSS, ZENSARTECH, JSL, CESC, ELGIEQUIP, LODHA, GABRIEL, CANBK, CHAMBLFERT, GLAXO, INDIACEM, VBL, TEGA, POWERGRID, LTFOODS, UCOBANK, NMDC, CONCORDBIO, INTELLECT, HINDZINC, ZFCVINDIA, FORCEMOT",82,82,1089,1.0838089990817263,both,0
FALCPAT_8449,112,"INTELLECT, DEEPAKFERT, JSWENERGY, SOLARINDS, SAIL, EXIDEIND, ANANTRAJ, ERIS, GMRAIRPORT, ZENSARTECH, NAVINFLUOR, NAUKRI, IDFCFIRSTB, POONAWALLA, SHYAMMETL, ECLERX, TITAGARH, CUMMINSIND, JSL, LICHSGFIN, CHALET, WELSPUNLIV, CHAMBLFERT, JUBLPHARMA, TATASTEEL, ABCAPITAL, BHARTIARTL, PATANJALI, ANURAS, CASTROLIND, DALBHARAT, KPIL, TATACOMM, SBILIFE, GRANULES, CARTRADE, NAVA, CAPLIPOINT, NYKAA, ZENTEC",112,112,793,1.2134892812105926,both,0
