trade_date,symbol,manual_rank,tier,entry_time,entry_px,exit_time,exit_px,stock_ret_pct,exit_reason,basket_ret5x_pct,day_pnl_rs,day_pnl_rs 1X,teacher_selected,teacher_profitable,month,rank_weight,profit_weight,teacher_weight
2025-03-27,GODFRYPHLP,15,ENTERPRISE-Dryup,09:15,2033.0,15:29,2155.0,6.0,EOD,29.81,149033,29806.6,1,1,2025-03,0.06666666666666667,2.0,0.13333333333333333
2025-03-28,CUB,3,GOLD-baseline,09:15,156.06,15:29,158.5,1.56,EOD,7.62,38084,7616.8,1,1,2025-03,0.8666666666666667,1.26,1.092
2025-03-28,NAVA,6,GOLD-baseline,09:15,510.5,15:29,517.85,1.44,EOD,7.62,38084,7616.8,1,1,2025-03,0.6666666666666666,1.24,0.8266666666666667
2025-03-28,GALLANTT,8,GOLD-baseline,09:15,358.9,15:29,384.45,7.12,EOD,7.62,38084,7616.8,1,1,2025-03,0.5333333333333333,2.1866666666666665,1.166222222222222
2025-03-28,PTCIL,10,GOLD,09:15,14995.6,15:29,14879.95,-0.77,EOD,7.62,38084,7616.8,1,0,2025-03,0.4,0.25,0.1
2025-03-28,ZFCVINDIA,11,GOLD-baseline,09:15,12600.0,15:29,12816.35,1.72,EOD,7.62,38084,7616.8,1,1,2025-03,0.3333333333333333,1.2866666666666666,0.4288888888888889
2025-03-28,HONAUT,14,GOLD,09:15,33814.5,15:29,33789.95,-0.07,EOD,7.62,38084,7616.8,1,0,2025-03,0.13333333333333333,0.25,0.03333333333333333
2025-03-28,HEG,15,GOLD-baseline,09:15,485.95,15:29,486.0,0.01,EOD,7.62,38084,7616.8,1,1,2025-03,0.06666666666666667,1.0016666666666667,0.06677777777777778
2025-04-01,ERIS,4,ENTERPRISE-Dryup,09:15,1400.0,11:01,1404.3,0.31,TRAIL,2.44,12223,2444.6,1,1,2025-04,0.8,1.0516666666666667,0.8413333333333335
2025-04-01,RPOWER,5,GOLD-baseline,09:15,41.95,11:01,42.2,0.6,TRAIL,2.44,12223,2444.6,1,1,2025-04,0.7333333333333333,1.1,0.8066666666666666
2025-04-01,PTCIL,7,GOLD-baseline,09:15,14841.0,11:01,14819.85,-0.14,TRAIL,2.44,12223,2444.6,1,0,2025-04,0.6,0.25,0.15
2025-04-01,ADANIENSOL,12,GOLD-baseline,09:15,857.4,11:01,872.8,1.8,TRAIL,2.44,12223,2444.6,1,1,2025-04,0.26666666666666666,1.3,0.3466666666666667
2025-04-01,GODREJCP,14,GOLD,09:15,1150.7,11:01,1150.7,0.0,TRAIL,2.44,12223,2444.6,1,0,2025-04,0.13333333333333333,0.25,0.03333333333333333
2025-04-01,HONAUT,15,GOLD,09:15,33511.0,11:01,33731.2,0.66,TRAIL,2.44,12223,2444.6,1,1,2025-04,0.06666666666666667,1.11,0.07400000000000001
2025-04-02,VTL,1,GOLD,09:15,401.0,15:29,402.9,0.47,EOD,12.44,62180,12436.0,1,1,2025-04,1.0,1.0783333333333334,1.0783333333333334
2025-04-02,BDL,4,ENTERPRISE-Dryup,09:15,1251.8,15:29,1322.0,5.61,EOD,12.44,62180,12436.0,1,1,2025-04,0.8,1.935,1.548
2025-04-02,PNBHOUSING,5,GOLD,09:15,872.9,15:29,920.35,5.44,EOD,12.44,62180,12436.0,1,1,2025-04,0.7333333333333333,1.9066666666666667,1.3982222222222223
2025-04-02,TATACONSUM,7,GOLD,09:15,1018.0,15:29,1060.8,4.2,EOD,12.44,62180,12436.0,1,1,2025-04,0.6,1.7000000000000002,1.02
2025-04-02,LINDEINDIA,12,GOLD,09:15,6225.0,15:29,6215.0,-0.16,EOD,12.44,62180,12436.0,1,0,2025-04,0.26666666666666666,0.25,0.06666666666666667
2025-04-02,SBFC,13,ENTERPRISE-Dryup,09:15,91.0,15:29,92.7,1.87,EOD,12.44,62180,12436.0,1,1,2025-04,0.2,1.3116666666666668,0.26233333333333336
2025-04-02,CREDITACC,15,ENTERPRISE-Dryup,09:15,968.8,15:29,971.95,0.33,EOD,12.44,62180,12436.0,1,1,2025-04,0.06666666666666667,1.055,0.07033333333333333
2025-04-03,VTL,1,ENTERPRISE-Dryup,09:15,398.0,15:29,482.4,21.21,EOD,34.27,171346,34269.2,1,1,2025-04,1.0,3.5,3.5
2025-04-03,PARADEEP,4,GOLD-baseline,09:15,110.98,15:29,118.05,6.37,EOD,34.27,171346,34269.2,1,1,2025-04,0.8,2.0616666666666665,1.6493333333333333
2025-04-03,LINDEINDIA,5,ENTERPRISE-Dryup,09:15,6125.0,15:29,6195.0,1.14,EOD,34.27,171346,34269.2,1,1,2025-04,0.7333333333333333,1.19,0.8726666666666666
2025-04-03,TRIDENT,6,GOLD,09:15,25.2,15:29,27.12,7.62,EOD,34.27,171346,34269.2,1,1,2025-04,0.6666666666666666,2.27,1.5133333333333332
2025-04-03,WHIRLPOOL,10,GOLD-baseline,09:15,1060.0,15:29,1077.2,1.62,EOD,34.27,171346,34269.2,1,1,2025-04,0.4,1.27,0.508
2025-04-03,GMRAIRPORT,11,GOLD,09:15,78.26,15:29,82.72,5.7,EOD,34.27,171346,34269.2,1,1,2025-04,0.3333333333333333,1.9500000000000002,0.65
2025-04-03,TEJASNET,12,GOLD,09:15,784.0,15:29,873.1,11.36,EOD,34.27,171346,34269.2,1,1,2025-04,0.26666666666666666,2.8933333333333335,0.7715555555555556
2025-04-03,CREDITACC,14,ENTERPRISE-Dryup,09:15,971.85,15:29,1010.85,4.01,EOD,34.27,171346,34269.2,1,1,2025-04,0.13333333333333333,1.6683333333333334,0.22244444444444444
2025-04-03,CUB,15,GOLD,09:15,159.5,15:29,164.5,3.13,EOD,34.27,171346,34269.2,1,1,2025-04,0.06666666666666667,1.5216666666666665,0.10144444444444443
2025-04-04,LINDEINDIA,5,ENTERPRISE-Dryup,09:15,6180.0,09:20,6121.15,-0.95,HARD_STOP,-4.72,-23578,-4715.6,1,0,2025-04,0.7333333333333333,0.25,0.18333333333333332
2025-04-04,GALLANTT,7,GOLD-baseline,09:15,431.9,09:20,429.05,-0.66,HARD_STOP,-4.72,-23578,-4715.6,1,0,2025-04,0.6,0.25,0.15
2025-04-04,TATACONSUM,8,GOLD,09:15,1065.45,09:20,1066.85,0.13,HARD_STOP,-4.72,-23578,-4715.6,1,1,2025-04,0.5333333333333333,1.0216666666666667,0.5448888888888889
2025-04-04,WHIRLPOOL,10,GOLD,09:15,1078.95,09:20,1057.6,-1.98,HARD_STOP,-4.72,-23578,-4715.6,1,0,2025-04,0.4,0.25,0.1
2025-04-04,SBFC,14,ENTERPRISE-Dryup,09:15,92.85,09:20,91.89,-1.03,HARD_STOP,-4.72,-23578,-4715.6,1,0,2025-04,0.13333333333333333,0.25,0.03333333333333333
2025-04-07,GPIL,1,GOLD,09:15,169.0,15:29,181.7,7.51,EOD,40.42,202112,40422.4,1,1,2025-04,1.0,2.251666666666667,2.251666666666667
2025-04-07,VTL,2,GOLD-baseline,09:15,430.05,15:29,444.7,3.41,EOD,40.42,202112,40422.4,1,1,2025-04,0.9333333333333333,1.5683333333333334,1.4637777777777778
2025-04-07,PARADEEP,3,GOLD-baseline,09:15,104.97,15:29,114.65,9.22,EOD,40.42,202112,40422.4,1,1,2025-04,0.8666666666666667,2.536666666666667,2.198444444444445
2025-04-07,BDL,4,GOLD-baseline,09:15,1152.2,15:29,1265.0,9.79,EOD,40.42,202112,40422.4,1,1,2025-04,0.8,2.631666666666667,2.1053333333333337
2025-04-07,PNBHOUSING,5,GOLD-baseline,09:15,879.55,15:29,921.4,4.76,EOD,40.42,202112,40422.4,1,1,2025-04,0.7333333333333333,1.7933333333333334,1.3151111111111111
2025-04-07,GALLANTT,6,GOLD-baseline,09:15,356.0,15:29,394.9,10.93,EOD,40.42,202112,40422.4,1,1,2025-04,0.6666666666666666,2.8216666666666663,1.8811111111111107
2025-04-07,TRIDENT,7,GOLD-baseline,09:15,23.46,15:29,25.94,10.57,EOD,40.42,202112,40422.4,1,1,2025-04,0.6,2.7616666666666667,1.657
2025-04-07,TATACONSUM,8,GOLD-baseline,09:15,1019.0,15:29,1048.0,2.85,EOD,40.42,202112,40422.4,1,1,2025-04,0.5333333333333333,1.475,0.7866666666666667
2025-04-07,WHIRLPOOL,9,ENTERPRISE-Dryup,09:15,958.0,15:29,1035.0,8.04,EOD,40.42,202112,40422.4,1,1,2025-04,0.4666666666666667,2.34,1.0919999999999999
2025-04-07,TEJASNET,10,GOLD-baseline,09:15,731.05,15:29,804.9,10.1,EOD,40.42,202112,40422.4,1,1,2025-04,0.4,2.6833333333333336,1.0733333333333335
2025-04-07,LINDEINDIA,11,ENTERPRISE-Dryup,09:15,5500.0,15:29,5888.05,7.06,EOD,40.42,202112,40422.4,1,1,2025-04,0.3333333333333333,2.1766666666666667,0.7255555555555555
2025-04-07,GMRAIRPORT,12,GOLD-baseline,09:15,77.0,15:29,82.21,6.77,EOD,40.42,202112,40422.4,1,1,2025-04,0.26666666666666666,2.128333333333333,0.5675555555555555
2025-04-07,ADANIPOWER,13,GOLD-baseline,09:15,92.4,15:29,102.35,10.77,EOD,40.42,202112,40422.4,1,1,2025-04,0.2,2.795,0.559
2025-04-07,LEMONTREE,14,GOLD,09:15,121.01,15:29,134.0,10.73,EOD,40.42,202112,40422.4,1,1,2025-04,0.13333333333333333,2.788333333333333,0.37177777777777776
2025-04-07,SBFC,15,ENTERPRISE-Dryup,09:15,82.0,15:29,90.0,9.76,EOD,40.42,202112,40422.4,1,1,2025-04,0.06666666666666667,2.626666666666667,0.17511111111111113
2025-04-08,FSL,1,PREMIUM-Pullback,09:15,308.25,09:18,312.15,1.27,HARD_STOP,-3.77,-18859,-3771.8,1,1,2025-04,1.0,1.2116666666666667,1.2116666666666667
2025-04-08,DIXON,2,PREMIUM-Pullback,09:15,13000.0,09:18,12965.95,-0.26,HARD_STOP,-3.77,-18859,-3771.8,1,0,2025-04,0.9333333333333333,0.25,0.23333333333333334
2025-04-08,SYRMA,3,PREMIUM-Pullback,09:15,438.0,09:18,431.65,-1.45,HARD_STOP,-3.77,-18859,-3771.8,1,0,2025-04,0.8666666666666667,0.25,0.21666666666666667
2025-04-08,JUBLINGREA,4,PREMIUM-Pullback,09:15,632.15,09:18,612.2,-3.16,HARD_STOP,-3.77,-18859,-3771.8,1,0,2025-04,0.8,0.25,0.2
2025-04-08,JMFINANCIL,5,PREMIUM-Pullback,09:15,96.62,09:18,91.4,-5.4,HARD_STOP,-3.77,-18859,-3771.8,1,0,2025-04,0.7333333333333333,0.25,0.18333333333333332
2025-04-08,LTFOODS,6,PREMIUM-Pullback,09:15,342.8,09:18,347.85,1.47,HARD_STOP,-3.77,-18859,-3771.8,1,1,2025-04,0.6666666666666666,1.245,0.8300000000000001
2025-04-08,MEDANTA,7,GOLD,09:15,1224.0,09:18,1218.65,-0.44,HARD_STOP,-3.77,-18859,-3771.8,1,0,2025-04,0.6,0.25,0.15
2025-04-08,CRAFTSMAN,8,PREMIUM-Pullback,09:15,4487.0,09:18,4519.75,0.73,HARD_STOP,-3.77,-18859,-3771.8,1,1,2025-04,0.5333333333333333,1.1216666666666666,0.5982222222222222
2025-04-08,AFFLE,9,PREMIUM-Pullback,09:15,1469.95,09:18,1458.8,-0.76,HARD_STOP,-3.77,-18859,-3771.8,1,0,2025-04,0.4666666666666667,0.25,0.11666666666666667
2025-04-08,PIIND,10,PREMIUM-Pullback,09:15,3259.65,09:18,3280.15,0.63,HARD_STOP,-3.77,-18859,-3771.8,1,1,2025-04,0.4,1.105,0.442
2025-04-08,MCX,11,PREMIUM-Pullback,09:15,1022.0,09:18,1033.0,1.08,HARD_STOP,-3.77,-18859,-3771.8,1,1,2025-04,0.3333333333333333,1.18,0.3933333333333333
2025-04-08,ATUL,12,PREMIUM-Pullback,09:15,5377.0,09:18,5274.55,-1.91,HARD_STOP,-3.77,-18859,-3771.8,1,0,2025-04,0.26666666666666666,0.25,0.06666666666666667
2025-04-08,PGEL,13,PREMIUM-Pullback,09:15,850.55,09:18,849.0,-0.18,HARD_STOP,-3.77,-18859,-3771.8,1,0,2025-04,0.2,0.25,0.05
2025-04-08,APARINDS,14,PREMIUM-Pullback,09:15,5099.1,09:18,5053.0,-0.9,HARD_STOP,-3.77,-18859,-3771.8,1,0,2025-04,0.13333333333333333,0.25,0.03333333333333333
2025-04-08,NUVAMA,15,PREMIUM-Pullback,09:15,1110.0,09:18,1098.0,-1.08,HARD_STOP,-3.77,-18859,-3771.8,1,0,2025-04,0.06666666666666667,0.25,0.016666666666666666
2025-04-09,LTFOODS,3,ENTERPRISE-Dryup,09:15,333.0,09:17,326.3,-2.01,HARD_STOP,-3.86,-19312,-3862.4,1,0,2025-04,0.8666666666666667,0.25,0.21666666666666667
2025-04-09,NUVAMA,8,ENTERPRISE-Dryup,09:15,1080.0,09:17,1072.0,-0.74,HARD_STOP,-3.86,-19312,-3862.4,1,0,2025-04,0.5333333333333333,0.25,0.13333333333333333
2025-04-09,CRAFTSMAN,9,GOLD,09:15,4399.0,09:17,4365.75,-0.76,HARD_STOP,-3.86,-19312,-3862.4,1,0,2025-04,0.4666666666666667,0.25,0.11666666666666667
2025-04-09,JUBLINGREA,10,ENTERPRISE-Dryup,09:15,616.3,09:17,605.55,-1.74,HARD_STOP,-3.86,-19312,-3862.4,1,0,2025-04,0.4,0.25,0.1
2025-04-09,ATUL,11,ENTERPRISE-Dryup,09:15,5245.0,09:17,5305.0,1.14,HARD_STOP,-3.86,-19312,-3862.4,1,1,2025-04,0.3333333333333333,1.19,0.3966666666666666
2025-04-09,ARE&M,12,ENTERPRISE-Dryup,09:15,977.9,09:17,967.4,-1.07,HARD_STOP,-3.86,-19312,-3862.4,1,0,2025-04,0.26666666666666666,0.25,0.06666666666666667
2025-04-09,SUZLON,15,GOLD,09:15,53.07,09:17,53.13,0.11,HARD_STOP,-3.86,-19312,-3862.4,1,1,2025-04,0.06666666666666667,1.0183333333333333,0.06788888888888889
2025-04-11,JUBLINGREA,1,ENTERPRISE-Dryup,09:15,609.95,09:15,616.3,1.04,HARD_STOP,-4.36,-21798,-4359.6,1,1,2025-04,1.0,1.1733333333333333,1.1733333333333333
2025-04-11,NUVAMA,2,ENTERPRISE-Dryup,09:15,1113.5,09:15,1099.0,-1.3,HARD_STOP,-4.36,-21798,-4359.6,1,0,2025-04,0.9333333333333333,0.25,0.23333333333333334
2025-04-11,LTFOODS,3,GOLD-baseline,09:15,350.5,09:15,336.35,-4.04,HARD_STOP,-4.36,-21798,-4359.6,1,0,2025-04,0.8666666666666667,0.25,0.21666666666666667
2025-04-11,FSL,4,ENTERPRISE-Dryup,09:15,311.85,09:15,312.95,0.35,HARD_STOP,-4.36,-21798,-4359.6,1,1,2025-04,0.8,1.0583333333333333,0.8466666666666667
2025-04-11,ATUL,5,GOLD,09:15,5292.95,09:15,5256.6,-0.69,HARD_STOP,-4.36,-21798,-4359.6,1,0,2025-04,0.7333333333333333,0.25,0.18333333333333332
2025-04-11,CRAFTSMAN,6,GOLD,09:15,4350.0,09:15,4319.5,-0.7,HARD_STOP,-4.36,-21798,-4359.6,1,0,2025-04,0.6666666666666666,0.25,0.16666666666666666
2025-04-11,SYRMA,7,ENTERPRISE-Dryup,09:15,451.0,09:15,449.25,-0.39,HARD_STOP,-4.36,-21798,-4359.6,1,0,2025-04,0.6,0.25,0.15
2025-04-11,MCX,8,GOLD,09:15,1065.0,09:15,1058.0,-0.66,HARD_STOP,-4.36,-21798,-4359.6,1,0,2025-04,0.5333333333333333,0.25,0.13333333333333333
2025-04-11,KAYNES,9,ENTERPRISE-Dryup,09:15,5046.0,09:15,4940.0,-2.1,HARD_STOP,-4.36,-21798,-4359.6,1,0,2025-04,0.4666666666666667,0.25,0.11666666666666667
2025-04-11,PPLPHARMA,10,ENTERPRISE-Dryup,09:15,216.67,09:15,213.32,-1.55,HARD_STOP,-4.36,-21798,-4359.6,1,0,2025-04,0.4,0.25,0.1
2025-04-11,ARE&M,12,ENTERPRISE-Dryup,09:15,995.05,09:15,989.8,-0.53,HARD_STOP,-4.36,-21798,-4359.6,1,0,2025-04,0.26666666666666666,0.25,0.06666666666666667
2025-04-11,MEDANTA,13,PREMIUM-Compression,09:15,1245.9,09:15,1240.65,-0.42,HARD_STOP,-4.36,-21798,-4359.6,1,0,2025-04,0.2,0.25,0.05
2025-04-11,FLUOROCHEM,14,ENTERPRISE-Dryup,09:15,3725.0,09:15,3740.0,0.4,HARD_STOP,-4.36,-21798,-4359.6,1,1,2025-04,0.13333333333333333,1.0666666666666667,0.14222222222222222
2025-04-11,GRAVITA,15,ENTERPRISE-Dryup,09:15,1664.8,09:15,1651.9,-0.77,HARD_STOP,-4.36,-21798,-4359.6,1,0,2025-04,0.06666666666666667,0.25,0.016666666666666666
2025-04-15,CRAFTSMAN,11,GOLD,09:15,4400.0,15:29,4582.3,4.14,EOD,10.65,53230,10646.0,1,1,2025-04,0.3333333333333333,1.69,0.5633333333333332
2025-04-15,RKFORGE,13,GOLD,09:15,751.0,15:29,756.5,0.73,EOD,10.65,53230,10646.0,1,1,2025-04,0.2,1.1216666666666666,0.22433333333333333
2025-04-15,BLUESTARCO,14,ENTERPRISE-Dryup,09:15,1991.9,15:29,2024.5,1.64,EOD,10.65,53230,10646.0,1,1,2025-04,0.13333333333333333,1.2733333333333334,0.16977777777777778
2025-04-16,KFINTECH,1,ENTERPRISE-Dryup,09:15,1015.2,15:29,1053.0,3.72,EOD,33.58,167907,33581.4,1,1,2025-04,1.0,1.62,1.62
2025-04-16,JBMA,2,ENTERPRISE-Dryup,09:15,633.0,15:29,691.95,9.31,EOD,33.58,167907,33581.4,1,1,2025-04,0.9333333333333333,2.5516666666666667,2.381555555555556
2025-04-16,DOMS,3,GOLD-baseline,09:15,2652.7,15:29,2845.1,7.25,EOD,33.58,167907,33581.4,1,1,2025-04,0.8666666666666667,2.208333333333333,1.9138888888888888
2025-04-16,NBCC,15,GOLD,09:15,90.01,15:29,96.09,6.75,EOD,33.58,167907,33581.4,1,1,2025-04,0.06666666666666667,2.125,0.14166666666666666
2025-04-17,DELHIVERY,1,ENTERPRISE-Dryup,09:15,263.0,15:29,280.85,6.79,EOD,36.31,181533,36306.6,1,1,2025-04,1.0,2.131666666666667,2.131666666666667
2025-04-17,FACT,5,GOLD,09:15,667.0,15:29,756.6,13.43,EOD,36.31,181533,36306.6,1,1,2025-04,0.7333333333333333,3.2383333333333333,2.3747777777777777
2025-04-17,BLUEJET,12,GOLD-baseline,09:15,747.35,15:29,760.0,1.69,EOD,36.31,181533,36306.6,1,1,2025-04,0.26666666666666666,1.2816666666666667,0.3417777777777778
2025-04-21,ENGINERSIN,3,GOLD,09:15,181.22,09:20,178.43,-1.54,HARD_STOP,-3.88,-19379,-3875.8,1,0,2025-04,0.8666666666666667,0.25,0.21666666666666667
2025-04-21,GMDCLTD,4,GOLD-baseline,09:15,320.85,09:20,317.05,-1.18,HARD_STOP,-3.88,-19379,-3875.8,1,0,2025-04,0.8,0.25,0.2
2025-04-21,JBMA,6,GOLD-baseline,09:15,701.0,09:20,694.0,-1.0,HARD_STOP,-3.88,-19379,-3875.8,1,0,2025-04,0.6666666666666666,0.25,0.16666666666666666
2025-04-21,ANURAS,7,GOLD-baseline,09:15,813.0,09:20,800.95,-1.48,HARD_STOP,-3.88,-19379,-3875.8,1,0,2025-04,0.6,0.25,0.15
2025-04-21,DOMS,8,GOLD-baseline,09:15,2891.0,09:20,2899.9,0.31,HARD_STOP,-3.88,-19379,-3875.8,1,1,2025-04,0.5333333333333333,1.0516666666666667,0.5608888888888889
2025-04-21,INDUSINDBK,9,GOLD-baseline,09:15,802.0,09:20,802.35,0.04,HARD_STOP,-3.88,-19379,-3875.8,1,1,2025-04,0.4666666666666667,1.0066666666666666,0.46977777777777774
2025-04-21,PARADEEP,11,GOLD-baseline,09:15,137.0,09:20,137.7,0.51,HARD_STOP,-3.88,-19379,-3875.8,1,1,2025-04,0.3333333333333333,1.085,0.36166666666666664
2025-04-21,BLUEJET,13,GOLD-baseline,09:15,761.4,09:20,750.3,-1.46,HARD_STOP,-3.88,-19379,-3875.8,1,0,2025-04,0.2,0.25,0.05
2025-04-22,APARINDS,1,ENTERPRISE-Dryup,09:15,5025.0,15:29,5280.0,5.07,EOD,3.94,19711,3942.2,1,1,2025-04,1.0,1.8450000000000002,1.8450000000000002
2025-04-22,GODFRYPHLP,3,GOLD,09:15,2528.0,15:29,2510.0,-0.71,EOD,3.94,19711,3942.2,1,0,2025-04,0.8666666666666667,0.25,0.21666666666666667
2025-04-22,LALPATHLAB,7,PREMIUM-Compression,09:15,1370.0,15:29,1382.0,0.88,EOD,3.94,19711,3942.2,1,1,2025-04,0.6,1.1466666666666667,0.6880000000000001
2025-04-22,PERSISTENT,9,ENTERPRISE-Dryup,09:15,4863.0,15:29,4966.0,2.12,EOD,3.94,19711,3942.2,1,1,2025-04,0.4666666666666667,1.3533333333333333,0.6315555555555555
2025-04-22,SPLPETRO,14,ENTERPRISE-Dryup,09:15,627.0,15:29,607.0,-3.19,EOD,3.94,19711,3942.2,1,0,2025-04,0.13333333333333333,0.25,0.03333333333333333
2025-04-23,AUBANK,2,GOLD-baseline,09:15,620.0,15:29,662.7,6.89,EOD,15.35,76745,15349.0,1,1,2025-04,0.9333333333333333,2.1483333333333334,2.0051111111111113
2025-04-23,ATUL,3,GOLD-baseline,09:15,6059.5,15:29,6215.0,2.57,EOD,15.35,76745,15349.0,1,1,2025-04,0.8666666666666667,1.4283333333333332,1.2378888888888888
2025-04-23,REDINGTON,4,ENTERPRISE-Dryup,09:15,225.0,15:29,237.94,5.75,EOD,15.35,76745,15349.0,1,1,2025-04,0.8,1.9583333333333335,1.5666666666666669
2025-04-23,GODFRYPHLP,5,GOLD,09:15,2533.0,15:29,2640.0,4.22,EOD,15.35,76745,15349.0,1,1,2025-04,0.7333333333333333,1.7033333333333331,1.2491111111111108
2025-04-23,SPLPETRO,7,ENTERPRISE-Dryup,09:15,607.0,15:29,630.85,3.93,EOD,15.35,76745,15349.0,1,1,2025-04,0.6,1.655,0.993
2025-04-23,CHOICEIN,8,GOLD-baseline,09:15,585.0,15:29,603.0,3.08,EOD,15.35,76745,15349.0,1,1,2025-04,0.5333333333333333,1.5133333333333332,0.807111111111111
2025-04-23,LALPATHLAB,9,ENTERPRISE-Dryup,09:15,1389.5,15:29,1382.6,-0.5,EOD,15.35,76745,15349.0,1,0,2025-04,0.4666666666666667,0.25,0.11666666666666667
2025-04-23,PERSISTENT,10,ENTERPRISE-Dryup,09:15,5050.0,15:29,5160.0,2.18,EOD,15.35,76745,15349.0,1,1,2025-04,0.4,1.3633333333333333,0.5453333333333333
2025-04-23,MPHASIS,11,GOLD,09:15,2410.8,15:29,2471.6,2.52,EOD,15.35,76745,15349.0,1,1,2025-04,0.3333333333333333,1.42,0.4733333333333333
2025-04-23,HCLTECH,12,ENTERPRISE-Dryup,09:15,1555.0,15:29,1594.4,2.53,EOD,15.35,76745,15349.0,1,1,2025-04,0.26666666666666666,1.4216666666666666,0.3791111111111111
2025-04-23,COFORGE,14,GOLD,09:15,1440.5,15:29,1480.0,2.74,EOD,15.35,76745,15349.0,1,1,2025-04,0.13333333333333333,1.4566666666666668,0.19422222222222224
2025-04-23,TECHM,15,GOLD,09:15,1393.4,15:29,1416.1,1.63,EOD,15.35,76745,15349.0,1,1,2025-04,0.06666666666666667,1.2716666666666667,0.08477777777777779
2025-04-24,APARINDS,1,GOLD,09:15,5379.0,10:40,5476.0,1.8,TRAIL,1.81,9043,1808.6,1,1,2025-04,1.0,1.3,1.3
2025-04-24,LALPATHLAB,6,PREMIUM-Compression,09:15,1387.5,10:40,1388.0,0.04,TRAIL,1.81,9043,1808.6,1,1,2025-04,0.6666666666666666,1.0066666666666666,0.671111111111111
2025-04-24,DATAPATTNS,14,GOLD-baseline,09:15,2170.7,10:40,2157.0,-0.63,TRAIL,1.81,9043,1808.6,1,0,2025-04,0.13333333333333333,0.25,0.03333333333333333
2025-04-25,ATUL,3,PREMIUM-Compression,09:15,6235.0,09:15,6271.0,0.58,HARD_STOP,-3.54,-17689,-3537.8,1,1,2025-04,0.8666666666666667,1.0966666666666667,0.9504444444444445
2025-04-25,HCLTECH,4,PREMIUM-Compression,09:15,1590.0,09:15,1584.5,-0.35,HARD_STOP,-3.54,-17689,-3537.8,1,0,2025-04,0.8,0.25,0.2
2025-04-25,LALPATHLAB,5,ENTERPRISE-Dryup,09:15,1418.5,09:15,1394.3,-1.71,HARD_STOP,-3.54,-17689,-3537.8,1,0,2025-04,0.7333333333333333,0.25,0.18333333333333332
2025-04-25,MPHASIS,6,GOLD,09:15,2453.0,09:15,2461.9,0.36,HARD_STOP,-3.54,-17689,-3537.8,1,1,2025-04,0.6666666666666666,1.06,0.7066666666666667
2025-04-25,COFORGE,9,GOLD-baseline,09:15,1462.0,09:15,1459.5,-0.17,HARD_STOP,-3.54,-17689,-3537.8,1,0,2025-04,0.4666666666666667,0.25,0.11666666666666667
2025-04-25,PERSISTENT,10,GOLD-baseline,09:15,5233.0,09:15,5179.5,-1.02,HARD_STOP,-3.54,-17689,-3537.8,1,0,2025-04,0.4,0.25,0.1
2025-04-25,OFSS,11,GOLD-baseline,09:15,8308.0,09:15,8280.0,-0.34,HARD_STOP,-3.54,-17689,-3537.8,1,0,2025-04,0.3333333333333333,0.25,0.08333333333333333
2025-04-25,TECHM,12,GOLD,09:15,1429.3,09:15,1375.6,-3.76,HARD_STOP,-3.54,-17689,-3537.8,1,0,2025-04,0.26666666666666666,0.25,0.06666666666666667
2025-04-25,M&M,15,GOLD,09:15,2901.4,09:15,2915.9,0.5,HARD_STOP,-3.54,-17689,-3537.8,1,1,2025-04,0.06666666666666667,1.0833333333333333,0.07222222222222222
2025-04-28,APARINDS,1,GOLD,09:15,5512.5,09:25,5450.0,-1.13,HARD_STOP,-4.26,-21317,-4263.4,1,0,2025-04,1.0,0.25,0.25
2025-04-28,GODFRYPHLP,2,GOLD,09:15,2666.0,09:25,2695.0,1.09,HARD_STOP,-4.26,-21317,-4263.4,1,1,2025-04,0.9333333333333333,1.1816666666666666,1.1028888888888888
2025-04-28,HCLTECH,3,GOLD,09:15,1565.0,09:25,1538.6,-1.69,HARD_STOP,-4.26,-21317,-4263.4,1,0,2025-04,0.8666666666666667,0.25,0.21666666666666667
2025-04-28,TATAELXSI,4,GOLD-baseline,09:15,5612.5,09:25,5586.0,-0.47,HARD_STOP,-4.26,-21317,-4263.4,1,0,2025-04,0.8,0.25,0.2
2025-04-28,AUBANK,7,GOLD-baseline,09:15,673.0,09:25,672.3,-0.1,HARD_STOP,-4.26,-21317,-4263.4,1,0,2025-04,0.6,0.25,0.15
2025-04-28,OFSS,8,GOLD,09:15,8261.0,09:25,8120.0,-1.71,HARD_STOP,-4.26,-21317,-4263.4,1,0,2025-04,0.5333333333333333,0.25,0.13333333333333333
2025-04-28,CHOICEIN,10,GOLD-baseline,09:15,635.7,09:25,619.45,-2.56,HARD_STOP,-4.26,-21317,-4263.4,1,0,2025-04,0.4,0.25,0.1
2025-04-28,TECHM,11,GOLD-baseline,09:15,1442.9,09:25,1415.4,-1.91,HARD_STOP,-4.26,-21317,-4263.4,1,0,2025-04,0.3333333333333333,0.25,0.08333333333333333
2025-04-28,REDINGTON,12,GOLD-baseline,09:15,245.0,09:25,245.12,0.05,HARD_STOP,-4.26,-21317,-4263.4,1,1,2025-04,0.26666666666666666,1.0083333333333333,0.2688888888888889
2025-04-28,IIFL,13,GOLD,09:15,365.0,09:25,364.3,-0.19,HARD_STOP,-4.26,-21317,-4263.4,1,0,2025-04,0.2,0.25,0.05
